county,precinct,office,district,party,candidate,votes,absentee,early_voting_paper,early_voting_dre,election_day_paper,election_day_dre
Hill,0023,County Commissioner # 3,,REP,Under Votes,2,0,0,0,1,1
Hill,0023,"Constable, Precinct No. 3",,REP,Larry Armstrong,106,0,3,7,51,45
Hill,0023,"Constable, Precinct No. 3",,REP,Brian Couch,48,2,3,0,22,21
Hill,0023,"Constable, Precinct No. 3",,REP,Stephen Nanny,28,3,3,2,15,5
Hill,0023,"Constable, Precinct No. 3",,REP,Over Votes,0,0,0,0,0,0
Hill,0023,"Constable, Precinct No. 3",,REP,Under Votes,21,1,1,2,12,5
Hill,0023,County Chairman,,REP,Will Orr,125,4,7,7,57,50
Hill,0023,County Chairman,,REP,Over Votes,0,0,0,0,0,0
Hill,0023,County Chairman,,REP,Under Votes,78,2,3,4,43,26
Hill,0023,President,,DEM,Bernie Sanders,8,2,2,0,3,1
Hill,0023,President,,DEM,Star Locke,0,0,0,0,0,0
Hill,0023,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0,0
Hill,0023,President,,DEM,Willie L. Wilson,0,0,0,0,0,0
Hill,0023,President,,DEM,Calvis L. Hawes,0,0,0,0,0,0
Hill,0023,President,,DEM,Hillary Clinton,10,0,1,0,6,3
Hill,0023,President,,DEM,Keith Judd,0,0,0,0,0,0
Hill,0023,President,,DEM,Martin J. O'Malley,0,0,0,0,0,0
Hill,0023,President,,DEM,Over Votes,0,0,0,0,0,0
Hill,0023,President,,DEM,Under Votes,0,0,0,0,0,0
Hill,0023,U.S. House,25,DEM,Kathi Thomas,16,2,3,0,8,3
Hill,0023,U.S. House,25,DEM,Over Votes,0,0,0,0,0,0
Hill,0023,U.S. House,25,DEM,Under Votes,2,0,0,0,1,1
Hill,0023,Railroad Commissioner,,DEM,Cody Garrett,6,0,1,0,4,1
Hill,0023,Railroad Commissioner,,DEM,Lon Burnam,1,0,0,0,1,0
Hill,0023,Railroad Commissioner,,DEM,Grady Yarbrough,10,2,2,0,4,2
Hill,0023,Railroad Commissioner,,DEM,Over Votes,0,0,0,0,0,0
Hill,0023,Railroad Commissioner,,DEM,Under Votes,1,0,0,0,0,1
Hill,0023,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,14,2,3,0,7,2
Hill,0023,"Justice, Supreme Court, Place 3",,DEM,Over Votes,0,0,0,0,0,0
Hill,0023,"Justice, Supreme Court, Place 3",,DEM,Under Votes,4,0,0,0,2,2
Hill,0023,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,16,2,3,0,8,3
Hill,0023,"Justice, Supreme Court, Place 5",,DEM,Over Votes,0,0,0,0,0,0
Hill,0023,"Justice, Supreme Court, Place 5",,DEM,Under Votes,2,0,0,0,1,1
Hill,0023,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,14,2,3,0,7,2
Hill,0023,"Justice, Supreme Court, Place 9",,DEM,Over Votes,0,0,0,0,0,0
Hill,0023,"Justice, Supreme Court, Place 9",,DEM,Under Votes,4,0,0,0,2,2
Hill,0023,"Judge, Court of Criminal Appeals, Place 2",,DEM,"Lawrence ""Larry"" Meyers",16,2,3,0,8,3
Hill,0023,"Judge, Court of Criminal Appeals, Place 2",,DEM,Over Votes,0,0,0,0,0,0
Hill,0023,"Judge, Court of Criminal Appeals, Place 2",,DEM,Under Votes,2,0,0,0,1,1
Hill,0023,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,16,2,3,0,8,3
Hill,0023,"Judge, Court of Criminal Appeals, Place 5",,DEM,Over Votes,0,0,0,0,0,0
Hill,0023,"Judge, Court of Criminal Appeals, Place 5",,DEM,Under Votes,2,0,0,0,1,1
Hill,0023,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,14,2,3,0,7,2
Hill,0023,"Judge, Court of Criminal Appeals, Place 6",,DEM,Over Votes,0,0,0,0,0,0
Hill,0023,"Judge, Court of Criminal Appeals, Place 6",,DEM,Under Votes,4,0,0,0,2,2
Hill,0023,State Senator,22,DEM,Michael Collins,15,2,3,0,8,2
Hill,0023,State Senator,22,DEM,Over Votes,0,0,0,0,0,0
Hill,0023,State Senator,22,DEM,Under Votes,3,0,0,0,1,2
Hill,0023,County Chairman,,DEM,Thomas Hanson,16,2,3,0,8,3
Hill,0023,County Chairman,,DEM,Over Votes,0,0,0,0,0,0
Hill,0023,County Chairman,,DEM,Under Votes,2,0,0,0,1,1
Hill,0023,Proposition 1,,REP,Yes,124,5,8,5,60,46
Hill,0023,Proposition 1,,REP,No,49,1,1,6,21,20
Hill,0023,Proposition 1,,REP,Over Votes,0,0,0,0,0,0
Hill,0023,Proposition 1,,REP,Under Votes,30,0,1,0,19,10
Hill,0023,Proposition 2,,REP,Yes,89,3,3,6,41,36
Hill,0023,Proposition 2,,REP,No,85,3,5,5,41,31
Hill,0023,Proposition 2,,REP,Over Votes,0,0,0,0,0,0
Hill,0023,Proposition 2,,REP,Under Votes,29,0,2,0,18,9
Hill,0023,Proposition 3,,REP,Yes,114,3,5,11,58,37
Hill,0023,Proposition 3,,REP,No,56,3,4,0,21,28
Hill,0023,Proposition 3,,REP,Over Votes,0,0,0,0,0,0
Hill,0023,Proposition 3,,REP,Under Votes,33,0,1,0,21,11
Hill,0023,Proposition 4,,REP,Yes,154,6,9,10,73,56
Hill,0023,Proposition 4,,REP,No,12,0,0,1,4,7
Hill,0023,Proposition 4,,REP,Over Votes,0,0,0,0,0,0
Hill,0023,Proposition 4,,REP,Under Votes,37,0,1,0,23,13
Hill,0023,Referenda Item #1,,DEM,For,16,2,3,0,7,4
Hill,0023,Referenda Item #1,,DEM,Against,1,0,0,0,1,0
Hill,0023,Referenda Item #1,,DEM,Over Votes,0,0,0,0,0,0
Hill,0023,Referenda Item #1,,DEM,Under Votes,1,0,0,0,1,0
Hill,0023,Referenda Item #2,,DEM,For,15,2,3,0,6,4
Hill,0023,Referenda Item #2,,DEM,Against,0,0,0,0,0,0
Hill,0023,Referenda Item #2,,DEM,Over Votes,0,0,0,0,0,0
Hill,0023,Referenda Item #2,,DEM,Under Votes,3,0,0,0,3,0
Hill,0023,Referenda Item #3,,DEM,For,14,2,3,0,6,3
Hill,0023,Referenda Item #3,,DEM,Against,1,0,0,0,0,1
Hill,0023,Referenda Item #3,,DEM,Over Votes,0,0,0,0,0,0
Hill,0023,Referenda Item #3,,DEM,Under Votes,3,0,0,0,3,0
Hill,0023,Referenda Item #4,,DEM,For,14,2,3,0,5,4
Hill,0023,Referenda Item #4,,DEM,Against,1,0,0,0,1,0
Hill,0023,Referenda Item #4,,DEM,Over Votes,0,0,0,0,0,0
Hill,0023,Referenda Item #4,,DEM,Under Votes,3,0,0,0,3,0
Hill,0023,Referenda Item #5,,DEM,For,13,2,2,0,6,3
Hill,0023,Referenda Item #5,,DEM,Against,3,0,1,0,1,1
Hill,0023,Referenda Item #5,,DEM,Over Votes,0,0,0,0,0,0
Hill,0023,Referenda Item #5,,DEM,Under Votes,2,0,0,0,2,0
Hill,0023,Referenda Item #6,,DEM,For,11,1,2,0,6,2
Hill,0023,Referenda Item #6,,DEM,Against,5,1,1,0,1,2
Hill,0023,Referenda Item #6,,DEM,Over Votes,0,0,0,0,0,0
Hill,0023,Referenda Item #6,,DEM,Under Votes,2,0,0,0,2,0
Hill,0024,Registered Voters - Total,,,,1327,,,,,
Hill,0024,Ballots Cast - Total,,REP,,449,22,28,34,86,279
Hill,0024,Ballots Cast - Total,,DEM,,66,4,8,0,13,41
Hill,0024,President,,REP,Ted Cruz,207,6,9,19,36,137
Hill,0024,President,,REP,Jeb Bush,4,1,1,0,2,0
Hill,0024,President,,REP,Donald J. Trump,144,11,13,10,30,80
Hill,0024,President,,REP,Ben Carson,26,1,1,3,3,18
Hill,0024,President,,REP,Rand Paul,2,0,0,0,0,2
Hill,0024,President,,REP,Rick Santorum,0,0,0,0,0,0
Hill,0024,President,,REP,Elizabeth Gray,0,0,0,0,0,0
Hill,0024,President,,REP,Carly Fiorina,0,0,0,0,0,0
Hill,0024,President,,REP,Lindsey Graham,0,0,0,0,0,0
Hill,0024,President,,REP,Marco Rubio,30,0,0,1,3,26
Hill,0024,President,,REP,John R. Kasich,9,0,0,1,2,6
Hill,0024,President,,REP,Mike Huckabee,2,0,0,0,0,2
Hill,0024,President,,REP,Chris Christie,7,2,2,0,2,1
Hill,0024,President,,REP,Uncommitted,12,1,1,0,6,4
Hill,0024,President,,REP,Over Votes,0,0,0,0,0,0
Hill,0024,President,,REP,Under Votes,6,0,1,0,2,3
Hill,0024,U.S. House,25,REP,Roger Williams,312,21,25,27,64,175
Hill,0024,U.S. House,25,REP,Over Votes,0,0,0,0,0,0
Hill,0024,U.S. House,25,REP,Under Votes,136,1,3,7,21,104
Hill,0024,Railroad Commissioner,,REP,Gary Gates,150,7,8,11,28,96
Hill,0024,Railroad Commissioner,,REP,Lance N. Christian,37,1,1,6,7,22
Hill,0024,Railroad Commissioner,,REP,Weston Martinez,15,0,0,3,2,10
Hill,0024,Railroad Commissioner,,REP,Wayne Christian,66,6,7,9,11,33
Hill,0024,Railroad Commissioner,,REP,Ron Hale,30,1,1,1,7,20
Hill,0024,Railroad Commissioner,,REP,Doug Jeffrey,25,3,4,0,5,13
Hill,0024,Railroad Commissioner,,REP,John Greytok,8,0,0,1,2,5
Hill,0024,Railroad Commissioner,,REP,Over Votes,0,0,0,0,0,0
Hill,0024,Railroad Commissioner,,REP,Under Votes,117,4,7,3,23,80
Hill,0024,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,188,9,12,13,38,116
Hill,0024,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,165,10,11,18,35,91
Hill,0024,"Justice, Supreme Court, Place 3",,REP,Over Votes,0,0,0,0,0,0
Hill,0024,"Justice, Supreme Court, Place 3",,REP,Under Votes,96,3,5,3,13,72
Hill,0024,"Justice, Supreme Court, Place 5",,REP,Paul Green,180,7,8,17,28,120
Hill,0024,"Justice, Supreme Court, Place 5",,REP,Rick Green,154,12,14,13,38,77
Hill,0024,"Justice, Supreme Court, Place 5",,REP,Over Votes,0,0,0,0,0,0
Hill,0024,"Justice, Supreme Court, Place 5",,REP,Under Votes,114,3,6,4,19,82
Hill,0024,"Justice, Supreme Court, Place 9",,REP,Joe Pool,207,10,11,17,38,131
Hill,0024,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,138,9,11,15,30,73
Hill,0024,"Justice, Supreme Court, Place 9",,REP,Over Votes,0,0,0,0,0,0
Hill,0024,"Justice, Supreme Court, Place 9",,REP,Under Votes,104,3,6,2,18,75
Hill,0024,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,108,2,2,11,15,78
Hill,0024,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,102,8,10,8,23,53
Hill,0024,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,103,6,7,9,22,59
Hill,0024,"Judge, Court of Criminal Appeals, Place 2",,REP,Over Votes,0,0,0,0,0,0
Hill,0024,"Judge, Court of Criminal Appeals, Place 2",,REP,Under Votes,136,6,9,6,26,89
Hill,0024,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,72,2,2,7,14,47
Hill,0024,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,49,4,5,4,8,28
Hill,0024,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,151,7,8,15,32,89
Hill,0024,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,51,4,5,4,12,26
Hill,0024,"Judge, Court of Criminal Appeals, Place 5",,REP,Over Votes,0,0,0,0,0,0
Hill,0024,"Judge, Court of Criminal Appeals, Place 5",,REP,Under Votes,126,5,8,4,20,89
Hill,0024,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,189,9,10,15,40,115
Hill,0024,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,128,8,10,14,23,73
Hill,0024,"Judge, Court of Criminal Appeals, Place 6",,REP,Over Votes,0,0,0,0,0,0
Hill,0024,"Judge, Court of Criminal Appeals, Place 6",,REP,Under Votes,131,5,8,5,22,91
Hill,0024,"Member, State Board of Education, District 14",,REP,Sue Melton-Malone,310,19,22,30,60,179
Hill,0024,"Member, State Board of Education, District 14",,REP,Over Votes,0,0,0,0,0,0
Hill,0024,"Member, State Board of Education, District 14",,REP,Under Votes,138,3,6,4,25,100
Hill,0024,State Senator,22,REP,Brian Birdwell,323,18,22,33,63,187
Hill,0024,State Senator,22,REP,Over Votes,0,0,0,0,0,0
Hill,0024,State Senator,22,REP,Under Votes,125,4,6,1,22,92
Hill,0024,State Representative,8,REP,Thomas McNutt,193,11,16,11,40,115
Hill,0024,State Representative,8,REP,Byron Cook,222,11,12,22,44,133
Hill,0024,State Representative,8,REP,Over Votes,0,0,0,0,0,0
Hill,0024,State Representative,8,REP,Under Votes,34,0,0,1,2,31
Hill,0024,"Justice, 10th Court of Appeals District, Place 3",,REP,Al Scoggins,298,18,21,29,58,172
Hill,0024,"Justice, 10th Court of Appeals District, Place 3",,REP,Over Votes,0,0,0,0,0,0
Hill,0024,"Justice, 10th Court of Appeals District, Place 3",,REP,Under Votes,150,4,7,5,27,107
Hill,0024,"District Attorney, 66th Judicial District",,REP,Mark F Pratt,330,21,25,29,68,187
Hill,0024,"District Attorney, 66th Judicial District",,REP,Over Votes,0,0,0,0,0,0
Hill,0024,"District Attorney, 66th Judicial District",,REP,Under Votes,118,1,3,5,17,92
Hill,0024,County Attorney,,REP,R David Holmes,315,19,23,29,60,184
Hill,0024,County Attorney,,REP,Over Votes,0,0,0,0,0,0
Hill,0024,County Attorney,,REP,Under Votes,133,3,5,5,25,95
Hill,0024,Sheriff,,REP,Jimmy Johnson,194,16,20,13,45,100
Hill,0024,Sheriff,,REP,Dedri Hafer,15,0,0,1,1,13
Hill,0024,Sheriff,,REP,Rodney Watson,90,1,2,7,10,70
Hill,0024,Sheriff,,REP,Kyle R Cox,64,4,4,2,11,43
Hill,0024,Sheriff,,REP,Ronnie Myers,33,1,2,7,11,12
Hill,0024,Sheriff,,REP,Over Votes,0,0,0,0,0,0
Hill,0024,Sheriff,,REP,Under Votes,52,0,0,4,7,41
Hill,0024,Tax Assessor-Collector,,REP,Ray Mabry,158,8,10,13,38,89
Hill,0024,Tax Assessor-Collector,,REP,Krissi Hightower,173,10,12,14,28,109
Hill,0024,Tax Assessor-Collector,,REP,Over Votes,0,0,0,0,0,0
Hill,0024,Tax Assessor-Collector,,REP,Under Votes,117,4,6,7,19,81
Hill,0024,County Commissioner # 3,,REP,Scotty Hawkins,283,16,18,21,53,175
Hill,0024,County Commissioner # 3,,REP,Milton Stuckly,92,4,7,8,21,52
Hill,0024,County Commissioner # 3,,REP,"Ernest D McFarland, Jr",17,1,2,1,4,9
Hill,0024,County Commissioner # 3,,REP,David Bow,34,0,0,3,5,26
Hill,0024,County Commissioner # 3,,REP,Over Votes,0,0,0,0,0,0
Hill,0024,County Commissioner # 3,,REP,Under Votes,22,1,1,1,2,17
Hill,0024,"Constable, Precinct No. 3",,REP,Larry Armstrong,275,17,21,26,52,159
Hill,0024,"Constable, Precinct No. 3",,REP,Brian Couch,90,5,6,0,21,58
Hill,0024,"Constable, Precinct No. 3",,REP,Stephen Nanny,57,0,1,7,8,41
Hill,0024,"Constable, Precinct No. 3",,REP,Over Votes,0,0,0,0,0,0
Hill,0024,"Constable, Precinct No. 3",,REP,Under Votes,26,0,0,1,4,21
Hill,0024,County Chairman,,REP,Will Orr,327,20,24,29,64,190
Hill,0024,County Chairman,,REP,Over Votes,0,0,0,0,0,0
Hill,0024,County Chairman,,REP,Under Votes,121,2,4,5,21,89
Hill,0024,President,,DEM,Bernie Sanders,17,1,3,0,5,8
Hill,0024,President,,DEM,Star Locke,0,0,0,0,0,0
Hill,0024,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0,0
Hill,0024,President,,DEM,Willie L. Wilson,0,0,0,0,0,0
Hill,0024,President,,DEM,Calvis L. Hawes,2,0,0,0,0,2
Hill,0024,President,,DEM,Hillary Clinton,46,3,5,0,8,30
Hill,0024,President,,DEM,Keith Judd,0,0,0,0,0,0
Hill,0024,President,,DEM,Martin J. O'Malley,0,0,0,0,0,0
Hill,0024,President,,DEM,Over Votes,0,0,0,0,0,0
Hill,0024,President,,DEM,Under Votes,1,0,0,0,0,1
Hill,0024,U.S. House,25,DEM,Kathi Thomas,35,2,6,0,9,18
Hill,0024,U.S. House,25,DEM,Over Votes,0,0,0,0,0,0
Hill,0024,U.S. House,25,DEM,Under Votes,31,2,2,0,4,23
Hill,0024,Railroad Commissioner,,DEM,Cody Garrett,18,2,2,0,4,10
Hill,0024,Railroad Commissioner,,DEM,Lon Burnam,13,0,3,0,3,7
Hill,0024,Railroad Commissioner,,DEM,Grady Yarbrough,9,0,1,0,2,6
Hill,0024,Railroad Commissioner,,DEM,Over Votes,0,0,0,0,0,0
Hill,0024,Railroad Commissioner,,DEM,Under Votes,26,2,2,0,4,18
Hill,0024,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,35,2,6,0,8,19
Hill,0024,"Justice, Supreme Court, Place 3",,DEM,Over Votes,0,0,0,0,0,0
Hill,0024,"Justice, Supreme Court, Place 3",,DEM,Under Votes,31,2,2,0,5,22
Hill,0024,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,32,1,5,0,7,19
Hill,0024,"Justice, Supreme Court, Place 5",,DEM,Over Votes,0,0,0,0,0,0
Hill,0024,"Justice, Supreme Court, Place 5",,DEM,Under Votes,34,3,3,0,6,22
Hill,0024,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,45,4,8,0,11,22
Hill,0024,"Justice, Supreme Court, Place 9",,DEM,Over Votes,0,0,0,0,0,0
Hill,0024,"Justice, Supreme Court, Place 9",,DEM,Under Votes,21,0,0,0,2,19
Hill,0024,"Judge, Court of Criminal Appeals, Place 2",,DEM,"Lawrence ""Larry"" Meyers",40,4,8,0,10,18
Hill,0024,"Judge, Court of Criminal Appeals, Place 2",,DEM,Over Votes,0,0,0,0,0,0
Hill,0024,"Judge, Court of Criminal Appeals, Place 2",,DEM,Under Votes,26,0,0,0,3,23
Hill,0024,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,41,3,7,0,9,22
Hill,0024,"Judge, Court of Criminal Appeals, Place 5",,DEM,Over Votes,0,0,0,0,0,0
Hill,0024,"Judge, Court of Criminal Appeals, Place 5",,DEM,Under Votes,25,1,1,0,4,19
Hill,0024,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,43,4,8,0,10,21
Hill,0024,"Judge, Court of Criminal Appeals, Place 6",,DEM,Over Votes,0,0,0,0,0,0
Hill,0024,"Judge, Court of Criminal Appeals, Place 6",,DEM,Under Votes,23,0,0,0,3,20
Hill,0024,State Senator,22,DEM,Michael Collins,40,3,7,0,9,21
Hill,0024,State Senator,22,DEM,Over Votes,0,0,0,0,0,0
Hill,0024,State Senator,22,DEM,Under Votes,26,1,1,0,4,20
Hill,0024,County Chairman,,DEM,Thomas Hanson,45,4,8,0,10,23
Hill,0024,County Chairman,,DEM,Over Votes,0,0,0,0,0,0
Hill,0024,County Chairman,,DEM,Under Votes,21,0,0,0,3,18
Hill,0024,Proposition 1,,REP,Yes,300,15,18,21,61,185
Hill,0024,Proposition 1,,REP,No,99,4,4,11,12,68
Hill,0024,Proposition 1,,REP,Over Votes,0,0,0,0,0,0
Hill,0024,Proposition 1,,REP,Under Votes,49,3,6,2,12,26
Hill,0024,Proposition 2,,REP,Yes,246,8,10,22,41,165
Hill,0024,Proposition 2,,REP,No,156,10,12,11,31,92
Hill,0024,Proposition 2,,REP,Over Votes,0,0,0,0,0,0
Hill,0024,Proposition 2,,REP,Under Votes,46,4,6,1,13,22
Hill,0024,Proposition 3,,REP,Yes,322,19,22,25,62,194
Hill,0024,Proposition 3,,REP,No,74,1,1,8,10,54
Hill,0024,Proposition 3,,REP,Over Votes,0,0,0,0,0,0
Hill,0024,Proposition 3,,REP,Under Votes,52,2,5,1,13,31
Hill,0024,Proposition 4,,REP,Yes,372,18,21,31,69,233
Hill,0024,Proposition 4,,REP,No,25,0,0,3,4,18
Hill,0024,Proposition 4,,REP,Over Votes,0,0,0,0,0,0
Hill,0024,Proposition 4,,REP,Under Votes,51,4,7,0,12,28
Hill,0024,Referenda Item #1,,DEM,For,43,2,6,0,10,25
Hill,0024,Referenda Item #1,,DEM,Against,7,1,1,0,1,4
Hill,0024,Referenda Item #1,,DEM,Over Votes,0,0,0,0,0,0
Hill,0024,Referenda Item #1,,DEM,Under Votes,16,1,1,0,2,12
Hill,0024,Referenda Item #2,,DEM,For,49,4,7,0,11,27
Hill,0024,Referenda Item #2,,DEM,Against,2,0,0,0,0,2
Hill,0024,Referenda Item #2,,DEM,Over Votes,0,0,0,0,0,0
Hill,0024,Referenda Item #2,,DEM,Under Votes,15,0,1,0,2,12
Hill,0024,Referenda Item #3,,DEM,For,37,2,5,0,8,22
Hill,0024,Referenda Item #3,,DEM,Against,14,2,2,0,3,7
Hill,0024,Referenda Item #3,,DEM,Over Votes,0,0,0,0,0,0
Hill,0024,Referenda Item #3,,DEM,Under Votes,15,0,1,0,2,12
Hill,0024,Referenda Item #4,,DEM,For,49,4,7,0,11,27
Hill,0024,Referenda Item #4,,DEM,Against,3,0,0,0,0,3
Hill,0024,Referenda Item #4,,DEM,Over Votes,0,0,0,0,0,0
Hill,0024,Referenda Item #4,,DEM,Under Votes,14,0,1,0,2,11
Hill,0024,Referenda Item #5,,DEM,For,31,2,5,0,8,16
Hill,0024,Referenda Item #5,,DEM,Against,20,2,2,0,3,13
Hill,0024,Referenda Item #5,,DEM,Over Votes,0,0,0,0,0,0
Hill,0024,Referenda Item #5,,DEM,Under Votes,15,0,1,0,2,12
Hill,0024,Referenda Item #6,,DEM,For,47,4,7,0,11,25
Hill,0024,Referenda Item #6,,DEM,Against,3,0,0,0,0,3
Hill,0024,Referenda Item #6,,DEM,Over Votes,0,0,0,0,0,0
Hill,0024,Referenda Item #6,,DEM,Under Votes,16,0,1,0,2,13
Hill,0027,Registered Voters - Total,,,,707,,,,,
Hill,0027,Ballots Cast - Total,,REP,,258,11,30,28,138,51
Hill,0027,Ballots Cast - Total,,DEM,,41,1,3,2,30,5
Hill,0027,President,,REP,Ted Cruz,125,5,14,16,64,26
Hill,0027,President,,REP,Jeb Bush,4,1,1,0,1,1
Hill,0027,President,,REP,Donald J. Trump,84,2,11,8,45,18
Hill,0027,President,,REP,Ben Carson,15,0,0,2,9,4
Hill,0027,President,,REP,Rand Paul,0,0,0,0,0,0
Hill,0027,President,,REP,Rick Santorum,0,0,0,0,0,0
Hill,0027,President,,REP,Elizabeth Gray,0,0,0,0,0,0
Hill,0027,President,,REP,Carly Fiorina,0,0,0,0,0,0
Hill,0027,President,,REP,Lindsey Graham,0,0,0,0,0,0
Hill,0027,President,,REP,Marco Rubio,15,0,1,1,12,1
Hill,0027,President,,REP,John R. Kasich,10,2,2,0,5,1
Hill,0027,President,,REP,Mike Huckabee,3,1,1,0,1,0
Hill,0027,President,,REP,Chris Christie,0,0,0,0,0,0
Hill,0027,President,,REP,Uncommitted,0,0,0,0,0,0
Hill,0027,President,,REP,Over Votes,0,0,0,0,0,0
Hill,0027,President,,REP,Under Votes,2,0,0,1,1,0
Hill,0027,U.S. House,25,REP,Roger Williams,191,9,23,16,108,35
Hill,0027,U.S. House,25,REP,Over Votes,0,0,0,0,0,0
Hill,0027,U.S. House,25,REP,Under Votes,67,2,7,12,30,16
Hill,0027,Railroad Commissioner,,REP,Gary Gates,71,4,10,3,38,16
Hill,0027,Railroad Commissioner,,REP,Lance N. Christian,19,0,2,1,11,5
Hill,0027,Railroad Commissioner,,REP,Weston Martinez,10,1,1,1,6,1
Hill,0027,Railroad Commissioner,,REP,Wayne Christian,38,2,6,6,20,4
Hill,0027,Railroad Commissioner,,REP,Ron Hale,26,1,3,6,15,1
Hill,0027,Railroad Commissioner,,REP,Doug Jeffrey,15,0,1,1,7,6
Hill,0027,Railroad Commissioner,,REP,John Greytok,12,0,1,1,9,1
Hill,0027,Railroad Commissioner,,REP,Over Votes,0,0,0,0,0,0
Hill,0027,Railroad Commissioner,,REP,Under Votes,67,3,6,9,32,17
Hill,0027,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,110,4,12,13,66,15
Hill,0027,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,89,4,11,6,47,21
Hill,0027,"Justice, Supreme Court, Place 3",,REP,Over Votes,0,0,0,0,0,0
Hill,0027,"Justice, Supreme Court, Place 3",,REP,Under Votes,59,3,7,9,25,15
Hill,0027,"Justice, Supreme Court, Place 5",,REP,Paul Green,107,5,15,8,61,18
Hill,0027,"Justice, Supreme Court, Place 5",,REP,Rick Green,86,3,8,9,48,18
Hill,0027,"Justice, Supreme Court, Place 5",,REP,Over Votes,0,0,0,0,0,0
Hill,0027,"Justice, Supreme Court, Place 5",,REP,Under Votes,65,3,7,11,29,15
Hill,0027,"Justice, Supreme Court, Place 9",,REP,Joe Pool,105,4,13,12,55,21
Hill,0027,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,100,4,13,7,59,17
Hill,0027,"Justice, Supreme Court, Place 9",,REP,Over Votes,0,0,0,0,0,0
Hill,0027,"Justice, Supreme Court, Place 9",,REP,Under Votes,53,3,4,9,24,13
Hill,0027,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,63,1,8,7,37,10
Hill,0027,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,57,2,6,5,35,9
Hill,0027,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,65,5,8,4,34,14
Hill,0027,"Judge, Court of Criminal Appeals, Place 2",,REP,Over Votes,0,0,0,0,0,0
Hill,0027,"Judge, Court of Criminal Appeals, Place 2",,REP,Under Votes,73,3,8,12,32,18
Hill,0027,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,46,4,6,0,26,10
Hill,0027,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,40,0,5,2,27,6
Hill,0027,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,87,4,11,14,43,15
Hill,0027,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,19,0,1,1,12,5
Hill,0027,"Judge, Court of Criminal Appeals, Place 5",,REP,Over Votes,0,0,0,0,0,0
Hill,0027,"Judge, Court of Criminal Appeals, Place 5",,REP,Under Votes,66,3,7,11,30,15
Hill,0027,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,92,5,10,7,47,23
Hill,0027,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,95,3,12,10,58,12
Hill,0027,"Judge, Court of Criminal Appeals, Place 6",,REP,Over Votes,0,0,0,0,0,0
Hill,0027,"Judge, Court of Criminal Appeals, Place 6",,REP,Under Votes,71,3,8,11,33,16
Hill,0027,"Member, State Board of Education, District 14",,REP,Sue Melton-Malone,178,9,22,12,101,34
Hill,0027,"Member, State Board of Education, District 14",,REP,Over Votes,0,0,0,0,0,0
Hill,0027,"Member, State Board of Education, District 14",,REP,Under Votes,80,2,8,16,37,17
Hill,0027,State Senator,22,REP,Brian Birdwell,180,8,22,11,103,36
Hill,0027,State Senator,22,REP,Over Votes,0,0,0,0,0,0
Hill,0027,State Senator,22,REP,Under Votes,78,3,8,17,35,15
Hill,0027,State Representative,8,REP,Thomas McNutt,103,4,13,9,60,17
Hill,0027,State Representative,8,REP,Byron Cook,114,4,13,14,59,24
Hill,0027,State Representative,8,REP,Over Votes,0,0,0,0,0,0
Hill,0027,State Representative,8,REP,Under Votes,41,3,4,5,19,10
