county,precinct,office,district,party,candidate,election_day,early_votes_person,early_votes_mail,votes
Victoria,25,Sheriff,,,Mike Henry,161.0,411.0,54.0,626.0
Victoria,26,Sheriff,,,T. Michael O'Connor,210.0,271.0,33.0,514.0
Victoria,26,Sheriff,,,Mike Henry,90.0,59.0,11.0,160.0
Victoria,27,Sheriff,,,T. Michael O'Connor,418.0,434.0,47.0,899.0
Victoria,27,Sheriff,,,Mike Henry,45.0,57.0,7.0,109.0
Victoria,28,Sheriff,,,T. Michael O'Connor,143.0,106.0,26.0,275.0
Victoria,28,Sheriff,,,Mike Henry,30.0,24.0,4.0,58.0
Victoria,29,Sheriff,,,T. Michael O'Connor,347.0,960.0,144.0,1451.0
Victoria,29,Sheriff,,,Mike Henry,98.0,243.0,20.0,361.0
Victoria,30,Sheriff,,,T. Michael O'Connor,89.0,105.0,23.0,217.0
Victoria,30,Sheriff,,,Mike Henry,26.0,51.0,7.0,84.0
Victoria,31,Sheriff,,,T. Michael O'Connor,94.0,159.0,30.0,283.0
Victoria,31,Sheriff,,,Mike Henry,47.0,98.0,31.0,176.0
Victoria,32,Sheriff,,,T. Michael O'Connor,102.0,149.0,29.0,280.0
Victoria,32,Sheriff,,,Mike Henry,133.0,150.0,18.0,301.0
Victoria,33,Sheriff,,,T. Michael O'Connor,467.0,1623.0,294.0,2384.0
Victoria,33,Sheriff,,,Mike Henry,138.0,320.0,48.0,506.0
Victoria,34,Sheriff,,,T. Michael O'Connor,101.0,61.0,17.0,179.0
Victoria,34,Sheriff,,,Mike Henry,121.0,105.0,27.0,253.0
Victoria,35,Sheriff,,,T. Michael O'Connor,33.0,38.0,4.0,75.0
Victoria,35,Sheriff,,,Mike Henry,46.0,36.0,9.0,91.0
Victoria,Total:,Sheriff,,,T. Michael O'Connor,6645.0,13517.0,2079.0,22241.0
Victoria,Total:,Sheriff,,,Mike Henry,2892.0,4826.0,726.0,8444.0
Victoria,1,County Tax Assessor-Collector,,,Rena Scherer,52.0,65.0,24.0,141.0
Victoria,2,County Tax Assessor-Collector,,,Rena Scherer,114.0,256.0,24.0,394.0
Victoria,3,County Tax Assessor-Collector,,,Rena Scherer,144.0,311.0,55.0,510.0
Victoria,4,County Tax Assessor-Collector,,,Rena Scherer,137.0,147.0,28.0,312.0
Victoria,5,County Tax Assessor-Collector,,,Rena Scherer,210.0,434.0,88.0,732.0
Victoria,6,County Tax Assessor-Collector,,,Rena Scherer,23.0,33.0,4.0,60.0
Victoria,7,County Tax Assessor-Collector,,,Rena Scherer,188.0,227.0,52.0,467.0
Victoria,8,County Tax Assessor-Collector,,,Rena Scherer,240.0,362.0,62.0,664.0
Victoria,9,County Tax Assessor-Collector,,,Rena Scherer,149.0,281.0,37.0,467.0
Victoria,10,County Tax Assessor-Collector,,,Rena Scherer,207.0,507.0,83.0,797.0
Victoria,11,County Tax Assessor-Collector,,,Rena Scherer,97.0,122.0,17.0,236.0
Victoria,12,County Tax Assessor-Collector,,,Rena Scherer,101.0,83.0,5.0,189.0
Victoria,13,County Tax Assessor-Collector,,,Rena Scherer,165.0,225.0,32.0,422.0
Victoria,14,County Tax Assessor-Collector,,,Rena Scherer,266.0,348.0,50.0,664.0
Victoria,15,County Tax Assessor-Collector,,,Rena Scherer,26.0,49.0,7.0,82.0
Victoria,16,County Tax Assessor-Collector,,,Rena Scherer,70.0,149.0,14.0,233.0
Victoria,17,County Tax Assessor-Collector,,,Rena Scherer,91.0,147.0,15.0,253.0
Victoria,18,County Tax Assessor-Collector,,,Rena Scherer,590.0,1267.0,157.0,2014.0
Victoria,19,County Tax Assessor-Collector,,,Rena Scherer,333.0,744.0,101.0,1178.0
Victoria,20,County Tax Assessor-Collector,,,Rena Scherer,172.0,528.0,50.0,750.0
Victoria,21,County Tax Assessor-Collector,,,Rena Scherer,499.0,1388.0,222.0,2109.0
Victoria,22,County Tax Assessor-Collector,,,Rena Scherer,412.0,571.0,70.0,1053.0
Victoria,23,County Tax Assessor-Collector,,,Rena Scherer,319.0,518.0,56.0,893.0
Victoria,24,County Tax Assessor-Collector,,,Rena Scherer,213.0,590.0,71.0,874.0
Victoria,25,County Tax Assessor-Collector,,,Rena Scherer,416.0,1185.0,183.0,1784.0
Victoria,26,County Tax Assessor-Collector,,,Rena Scherer,238.0,278.0,35.0,551.0
Victoria,27,County Tax Assessor-Collector,,,Rena Scherer,431.0,456.0,45.0,932.0
Victoria,28,County Tax Assessor-Collector,,,Rena Scherer,154.0,112.0,26.0,292.0
Victoria,29,County Tax Assessor-Collector,,,Rena Scherer,385.0,1044.0,145.0,1574.0
Victoria,30,County Tax Assessor-Collector,,,Rena Scherer,91.0,115.0,24.0,230.0
Victoria,31,County Tax Assessor-Collector,,,Rena Scherer,110.0,195.0,32.0,337.0
Victoria,32,County Tax Assessor-Collector,,,Rena Scherer,143.0,176.0,29.0,348.0
Victoria,33,County Tax Assessor-Collector,,,Rena Scherer,521.0,1695.0,304.0,2520.0
Victoria,34,County Tax Assessor-Collector,,,Rena Scherer,102.0,72.0,19.0,193.0
Victoria,35,County Tax Assessor-Collector,,,Rena Scherer,40.0,46.0,7.0,93.0
Victoria,Total:,County Tax Assessor-Collector,,,Rena Scherer,7449.0,14726.0,2173.0,24348.0
Victoria,1,County Commissioner PRECINCT 1,,,Kenneth Wells,40.0,48.0,14.0,102.0
Victoria,1,County Commissioner PRECINCT 1,,,Danny Garcia,44.0,68.0,24.0,136.0
Victoria,4,County Commissioner PRECINCT 1,,,Kenneth Wells,80.0,98.0,11.0,189.0
Victoria,4,County Commissioner PRECINCT 1,,,Danny Garcia,151.0,160.0,44.0,355.0
Victoria,6,County Commissioner PRECINCT 1,,,Kenneth Wells,13.0,20.0,3.0,36.0
Victoria,6,County Commissioner PRECINCT 1,,,Danny Garcia,20.0,48.0,16.0,84.0
Victoria,7,County Commissioner PRECINCT 1,,,Kenneth Wells,141.0,158.0,40.0,339.0
Victoria,7,County Commissioner PRECINCT 1,,,Danny Garcia,229.0,289.0,63.0,581.0
Victoria,12,County Commissioner PRECINCT 1,,,Kenneth Wells,44.0,49.0,4.0,97.0
Victoria,12,County Commissioner PRECINCT 1,,,Danny Garcia,164.0,97.0,5.0,266.0
Victoria,13,County Commissioner PRECINCT 1,,,Kenneth Wells,92.0,106.0,7.0,205.0
Victoria,13,County Commissioner PRECINCT 1,,,Danny Garcia,189.0,298.0,38.0,525.0
Victoria,14,County Commissioner PRECINCT 1,,,Kenneth Wells,174.0,243.0,30.0,447.0
Victoria,14,County Commissioner PRECINCT 1,,,Danny Garcia,149.0,183.0,33.0,365.0
Victoria,31,County Commissioner PRECINCT 1,,,Kenneth Wells,86.0,151.0,20.0,257.0
Victoria,31,County Commissioner PRECINCT 1,,,Danny Garcia,52.0,103.0,38.0,193.0
Victoria,32,County Commissioner PRECINCT 1,,,Kenneth Wells,87.0,143.0,19.0,249.0
Victoria,32,County Commissioner PRECINCT 1,,,Danny Garcia,146.0,158.0,28.0,332.0
Victoria,34,County Commissioner PRECINCT 1,,,Kenneth Wells,83.0,58.0,8.0,149.0
Victoria,34,County Commissioner PRECINCT 1,,,Danny Garcia,140.0,108.0,36.0,284.0
Victoria,Total:,County Commissioner PRECINCT 1,,,Kenneth Wells,840.0,1074.0,156.0,2070.0
Victoria,Total:,County Commissioner PRECINCT 1,,,Danny Garcia,1284.0,1512.0,325.0,3121.0
Victoria,2,County Commissioner PRECINCT 3,,,Gary E. Burns,106.0,251.0,25.0,382.0
Victoria,3,County Commissioner PRECINCT 3,,,Gary E. Burns,139.0,307.0,52.0,498.0
Victoria,5,County Commissioner PRECINCT 3,,,Gary E. Burns,208.0,428.0,87.0,723.0
Victoria,8,County Commissioner PRECINCT 3,,,Gary E. Burns,243.0,348.0,62.0,653.0
Victoria,15,County Commissioner PRECINCT 3,,,Gary E. Burns,25.0,48.0,7.0,80.0
Victoria,16,County Commissioner PRECINCT 3,,,Gary E. Burns,72.0,134.0,14.0,220.0
Victoria,18,County Commissioner PRECINCT 3,,,Gary E. Burns,606.0,1269.0,162.0,2037.0
Victoria,35,County Commissioner PRECINCT 3,,,Gary E. Burns,43.0,45.0,6.0,94.0
Victoria,Total:,County Commissioner PRECINCT 3,,,Gary E. Burns,1442.0,2830.0,415.0,4687.0
Victoria,1,Constable PRECINCT 1,,,Jesse Garza,59.0,91.0,28.0,178.0
Victoria,4,Constable PRECINCT 1,,,Jesse Garza,181.0,197.0,44.0,422.0
Victoria,6,Constable PRECINCT 1,,,Jesse Garza,28.0,51.0,16.0,95.0
Victoria,7,Constable PRECINCT 1,,,Jesse Garza,291.0,355.0,78.0,724.0
Victoria,12,Constable PRECINCT 1,,,Jesse Garza,159.0,99.0,7.0,265.0
Victoria,13,Constable PRECINCT 1,,,Jesse Garza,191.0,276.0,30.0,497.0
Victoria,14,Constable PRECINCT 1,,,Jesse Garza,156.0,224.0,30.0,410.0
Victoria,31,Constable PRECINCT 1,,,Jesse Garza,79.0,155.0,44.0,278.0
Victoria,32,Constable PRECINCT 1,,,Jesse Garza,184.0,202.0,29.0,415.0
Victoria,34,Constable PRECINCT 1,,,Jesse Garza,181.0,136.0,39.0,356.0
Victoria,Total:,Constable PRECINCT 1,,,Jesse Garza,1509.0,1786.0,345.0,3640.0
Victoria,9,Constable PRECINCT 2,,,James Calaway,147.0,275.0,34.0,456.0
Victoria,17,Constable PRECINCT 2,,,James Calaway,91.0,147.0,12.0,250.0
Victoria,20,Constable PRECINCT 2,,,James Calaway,165.0,524.0,47.0,736.0
Victoria,21,Constable PRECINCT 2,,,James Calaway,496.0,1358.0,212.0,2066.0
Victoria,22,Constable PRECINCT 2,,,James Calaway,409.0,565.0,66.0,1040.0
Victoria,23,Constable PRECINCT 2,,,James Calaway,318.0,516.0,54.0,888.0
Victoria,24,Constable PRECINCT 2,,,James Calaway,212.0,576.0,68.0,856.0
Victoria,33,Constable PRECINCT 2,,,James Calaway,509.0,1640.0,299.0,2448.0
Victoria,Total:,Constable PRECINCT 2,,,James Calaway,2347.0,5601.0,792.0,8740.0
Victoria,2,Constable PRECINCT 3,,,"Kenneth Easley, Jr.",109.0,242.0,21.0,372.0
Victoria,3,Constable PRECINCT 3,,,"Kenneth Easley, Jr.",133.0,297.0,49.0,479.0
Victoria,5,Constable PRECINCT 3,,,"Kenneth Easley, Jr.",212.0,422.0,81.0,715.0
Victoria,8,Constable PRECINCT 3,,,"Kenneth Easley, Jr.",233.0,342.0,61.0,636.0
Victoria,15,Constable PRECINCT 3,,,"Kenneth Easley, Jr.",25.0,51.0,6.0,82.0
Victoria,16,Constable PRECINCT 3,,,"Kenneth Easley, Jr.",75.0,146.0,14.0,235.0
Victoria,18,Constable PRECINCT 3,,,"Kenneth Easley, Jr.",586.0,1238.0,153.0,1977.0
Victoria,35,Constable PRECINCT 3,,,"Kenneth Easley, Jr.",40.0,47.0,5.0,92.0
Victoria,Total:,Constable PRECINCT 3,,,"Kenneth Easley, Jr.",1413.0,2785.0,390.0,4588.0
Victoria,10,Constable PRECINCT 4,,,Kyle R. Dalton,200.0,490.0,78.0,768.0
Victoria,11,Constable PRECINCT 4,,,Kyle R. Dalton,93.0,119.0,17.0,229.0
Victoria,19,Constable PRECINCT 4,,,Kyle R. Dalton,323.0,709.0,96.0,1128.0
Victoria,25,Constable PRECINCT 4,,,Kyle R. Dalton,409.0,1157.0,184.0,1750.0
Victoria,26,Constable PRECINCT 4,,,Kyle R. Dalton,238.0,280.0,32.0,550.0
Victoria,27,Constable PRECINCT 4,,,Kyle R. Dalton,425.0,447.0,44.0,916.0
Victoria,28,Constable PRECINCT 4,,,Kyle R. Dalton,150.0,113.0,26.0,289.0
Victoria,29,Constable PRECINCT 4,,,Kyle R. Dalton,371.0,994.0,142.0,1507.0
Victoria,30,Constable PRECINCT 4,,,Kyle R. Dalton,89.0,108.0,23.0,220.0
Victoria,Total:,Constable PRECINCT 4,,,Kyle R. Dalton,2298.0,4417.0,642.0,7357.0
Victoria,12,"BISD Trustee, Place 2, Unexpired Term BLOOMINGTON",,,Blanca Wallace,85.0,78.0,5.0,168.0
Victoria,13,"BISD Trustee, Place 2, Unexpired Term BLOOMINGTON",,,Blanca Wallace,135.0,200.0,31.0,366.0
Victoria,14,"BISD Trustee, Place 2, Unexpired Term BLOOMINGTON",,,Blanca Wallace,20.0,12.0,0.0,32.0
Victoria,Total:,"BISD Trustee, Place 2, Unexpired Term BLOOMINGTON",,,Blanca Wallace,240.0,290.0,36.0,566.0
Victoria,12,"Bloomington ISD Trustee, Place 4 BLOOMINGTON",,,Javier Chavana,48.0,29.0,2.0,79.0
Victoria,12,"Bloomington ISD Trustee, Place 4 BLOOMINGTON",,,John Corona,16.0,23.0,2.0,41.0
Victoria,12,"Bloomington ISD Trustee, Place 4 BLOOMINGTON",,,Eloy DeLaRosa,81.0,46.0,2.0,129.0
Victoria,13,"Bloomington ISD Trustee, Place 4 BLOOMINGTON",,,Javier Chavana,92.0,135.0,21.0,248.0
Victoria,13,"Bloomington ISD Trustee, Place 4 BLOOMINGTON",,,John Corona,43.0,52.0,6.0,101.0
Victoria,13,"Bloomington ISD Trustee, Place 4 BLOOMINGTON",,,Eloy DeLaRosa,70.0,104.0,11.0,185.0
Victoria,14,"Bloomington ISD Trustee, Place 4 BLOOMINGTON",,,Javier Chavana,12.0,6.0,0.0,18.0
Victoria,14,"Bloomington ISD Trustee, Place 4 BLOOMINGTON",,,John Corona,4.0,4.0,0.0,8.0
Victoria,14,"Bloomington ISD Trustee, Place 4 BLOOMINGTON",,,Eloy DeLaRosa,8.0,7.0,0.0,15.0
Victoria,Total:,"Bloomington ISD Trustee, Place 4 BLOOMINGTON",,,Javier Chavana,152.0,170.0,23.0,345.0
Victoria,Total:,"Bloomington ISD Trustee, Place 4 BLOOMINGTON",,,John Corona,63.0,79.0,8.0,150.0
Victoria,Total:,"Bloomington ISD Trustee, Place 4 BLOOMINGTON",,,Eloy DeLaRosa,159.0,157.0,13.0,329.0
Victoria,12,"Bloomington ISD Trustee, Place 5 BLOOMINGTON",,,Deloris White,86.0,64.0,3.0,153.0
Victoria,12,"Bloomington ISD Trustee, Place 5 BLOOMINGTON",,,Bacilio Cantu,70.0,45.0,3.0,118.0
Victoria,13,"Bloomington ISD Trustee, Place 5 BLOOMINGTON",,,Deloris White,132.0,198.0,21.0,351.0
Victoria,13,"Bloomington ISD Trustee, Place 5 BLOOMINGTON",,,Bacilio Cantu,85.0,134.0,21.0,240.0
Victoria,14,"Bloomington ISD Trustee, Place 5 BLOOMINGTON",,,Deloris White,15.0,14.0,0.0,29.0
Victoria,14,"Bloomington ISD Trustee, Place 5 BLOOMINGTON",,,Bacilio Cantu,9.0,5.0,1.0,15.0
Victoria,Total:,"Bloomington ISD Trustee, Place 5 BLOOMINGTON",,,Deloris White,233.0,276.0,24.0,533.0
Victoria,Total:,"Bloomington ISD Trustee, Place 5 BLOOMINGTON",,,Bacilio Cantu,164.0,184.0,25.0,373.0
Victoria,12,"Bloomington ISD Trustee, Place 6 BLOOMINGTON",,,David Chacon,122.0,85.0,3.0,210.0
Victoria,12,"Bloomington ISD Trustee, Place 6 BLOOMINGTON",,,Paul Castilla,28.0,18.0,2.0,48.0
Victoria,13,"Bloomington ISD Trustee, Place 6 BLOOMINGTON",,,David Chacon,149.0,243.0,30.0,422.0
Victoria,13,"Bloomington ISD Trustee, Place 6 BLOOMINGTON",,,Paul Castilla,50.0,59.0,6.0,115.0
Victoria,14,"Bloomington ISD Trustee, Place 6 BLOOMINGTON",,,David Chacon,17.0,12.0,1.0,30.0
Victoria,14,"Bloomington ISD Trustee, Place 6 BLOOMINGTON",,,Paul Castilla,7.0,4.0,0.0,11.0
Victoria,Total:,"Bloomington ISD Trustee, Place 6 BLOOMINGTON",,,David Chacon,288.0,340.0,34.0,662.0
Victoria,Total:,"Bloomington ISD Trustee, Place 6 BLOOMINGTON",,,Paul Castilla,85.0,81.0,8.0,174.0
Victoria,12,"Bloomington ISD Trustee, Place 7 BLOOMINGTON",,,"Joe Canales, Jr",136.0,88.0,3.0,227.0
Victoria,12,"Bloomington ISD Trustee, Place 7 BLOOMINGTON",,,WRITE-IN,26.0,23.0,3.0,52.0
Victoria,13,"Bloomington ISD Trustee, Place 7 BLOOMINGTON",,,"Joe Canales, Jr",166.0,254.0,25.0,445.0
Victoria,13,"Bloomington ISD Trustee, Place 7 BLOOMINGTON",,,WRITE-IN,30.0,48.0,11.0,89.0
Victoria,14,"Bloomington ISD Trustee, Place 7 BLOOMINGTON",,,"Joe Canales, Jr",22.0,12.0,1.0,35.0
Victoria,14,"Bloomington ISD Trustee, Place 7 BLOOMINGTON",,,WRITE-IN,1.0,4.0,0.0,5.0
Victoria,Total:,"Bloomington ISD Trustee, Place 7 BLOOMINGTON",,,"Joe Canales, Jr",324.0,354.0,29.0,707.0
Victoria,Total:,"Bloomington ISD Trustee, Place 7 BLOOMINGTON",,,WRITE-IN,57.0,75.0,14.0,146.0
Victoria,9,Ground Water Conservation,PRECINCT 2,,"Thurman S. Clements, Jr.",101.0,165.0,27.0,293.0
Victoria,17,Ground Water Conservation,PRECINCT 2,,"Thurman S. Clements, Jr.",65.0,81.0,8.0,154.0
Victoria,20,Ground Water Conservation,PRECINCT 2,,"Thurman S. Clements, Jr.",104.0,297.0,30.0,431.0
Victoria,21,Ground Water Conservation,PRECINCT 2,,"Thurman S. Clements, Jr.",316.0,805.0,108.0,1229.0
Victoria,22,Ground Water Conservation,PRECINCT 2,,"Thurman S. Clements, Jr.",209.0,316.0,35.0,560.0
Victoria,23,Ground Water Conservation,PRECINCT 2,,"Thurman S. Clements, Jr.",187.0,293.0,27.0,507.0
Victoria,24,Ground Water Conservation,PRECINCT 2,,"Thurman S. Clements, Jr.",120.0,343.0,32.0,495.0
Victoria,33,Ground Water Conservation,PRECINCT 2,,"Thurman S. Clements, Jr.",311.0,994.0,160.0,1465.0
Victoria,Total:,Ground Water Conservation,PRECINCT 2,,"Thurman S. Clements, Jr.",1413.0,3294.0,427.0,5134.0
Victoria,10,Ground Water Conservation,PRECINCT 4,,Mark Meek,142.0,300.0,40.0,482.0
Victoria,11,Ground Water Conservation,PRECINCT 4,,Mark Meek,54.0,70.0,14.0,138.0
Victoria,19,Ground Water Conservation,PRECINCT 4,,Mark Meek,227.0,466.0,51.0,744.0
Victoria,25,Ground Water Conservation,PRECINCT 4,,Mark Meek,259.0,678.0,91.0,1028.0
Victoria,26,Ground Water Conservation,PRECINCT 4,,Mark Meek,152.0,179.0,22.0,353.0
Victoria,27,Ground Water Conservation,PRECINCT 4,,Mark Meek,263.0,267.0,28.0,558.0
Victoria,28,Ground Water Conservation,PRECINCT 4,,Mark Meek,84.0,70.0,18.0,172.0
Victoria,29,Ground Water Conservation,PRECINCT 4,,Mark Meek,226.0,620.0,81.0,927.0
Victoria,30,Ground Water Conservation,PRECINCT 4,,Mark Meek,56.0,68.0,15.0,139.0
Victoria,Total:,Ground Water Conservation,PRECINCT 4,,Mark Meek,1463.0,2718.0,360.0,4541.0
Victoria,1,Ground Water Conservation District,,,Kenneth Leroy Eller,17.0,29.0,9.0,55.0
Victoria,1,Ground Water Conservation District,,,Lisa Davidson,19.0,26.0,10.0,55.0
Victoria,2,Ground Water Conservation District,,,Kenneth Leroy Eller,46.0,82.0,7.0,135.0
Victoria,2,Ground Water Conservation District,,,Lisa Davidson,33.0,85.0,12.0,130.0
Victoria,3,Ground Water Conservation District,,,Kenneth Leroy Eller,63.0,118.0,19.0,200.0
Victoria,3,Ground Water Conservation District,,,Lisa Davidson,46.0,88.0,11.0,145.0
Victoria,4,Ground Water Conservation District,,,Kenneth Leroy Eller,45.0,50.0,10.0,105.0
Victoria,4,Ground Water Conservation District,,,Lisa Davidson,71.0,63.0,17.0,151.0
Victoria,5,Ground Water Conservation District,,,Kenneth Leroy Eller,80.0,181.0,41.0,302.0
Victoria,5,Ground Water Conservation District,,,Lisa Davidson,104.0,185.0,22.0,311.0
Victoria,6,Ground Water Conservation District,,,Kenneth Leroy Eller,11.0,14.0,4.0,29.0
Victoria,6,Ground Water Conservation District,,,Lisa Davidson,6.0,16.0,3.0,25.0
Victoria,7,Ground Water Conservation District,,,Kenneth Leroy Eller,74.0,79.0,24.0,177.0
Victoria,7,Ground Water Conservation District,,,Lisa Davidson,86.0,120.0,28.0,234.0
Victoria,8,Ground Water Conservation District,,,Kenneth Leroy Eller,103.0,120.0,13.0,236.0
Victoria,8,Ground Water Conservation District,,,Lisa Davidson,91.0,129.0,28.0,248.0
Victoria,9,Ground Water Conservation District,,,Kenneth Leroy Eller,43.0,97.0,18.0,158.0
Victoria,9,Ground Water Conservation District,,,Lisa Davidson,61.0,79.0,12.0,152.0
Victoria,10,Ground Water Conservation District,,,Kenneth Leroy Eller,76.0,174.0,32.0,282.0
Victoria,10,Ground Water Conservation District,,,Lisa Davidson,64.0,155.0,15.0,234.0
Victoria,11,Ground Water Conservation District,,,Kenneth Leroy Eller,35.0,49.0,9.0,93.0
Victoria,11,Ground Water Conservation District,,,Lisa Davidson,23.0,19.0,4.0,46.0
Victoria,12,Ground Water Conservation District,,,Kenneth Leroy Eller,89.0,60.0,3.0,152.0
Victoria,12,Ground Water Conservation District,,,Lisa Davidson,50.0,35.0,4.0,89.0
Victoria,13,Ground Water Conservation District,,,Kenneth Leroy Eller,108.0,154.0,17.0,279.0
Victoria,13,Ground Water Conservation District,,,Lisa Davidson,65.0,101.0,12.0,178.0
Victoria,14,Ground Water Conservation District,,,Kenneth Leroy Eller,111.0,157.0,22.0,290.0
Victoria,14,Ground Water Conservation District,,,Lisa Davidson,75.0,72.0,7.0,154.0
Victoria,15,Ground Water Conservation District,,,Kenneth Leroy Eller,12.0,18.0,1.0,31.0
Victoria,15,Ground Water Conservation District,,,Lisa Davidson,7.0,14.0,0.0,21.0
Victoria,16,Ground Water Conservation District,,,Kenneth Leroy Eller,36.0,61.0,3.0,100.0
Victoria,16,Ground Water Conservation District,,,Lisa Davidson,11.0,33.0,4.0,48.0
Victoria,17,Ground Water Conservation District,,,Kenneth Leroy Eller,36.0,53.0,5.0,94.0
Victoria,17,Ground Water Conservation District,,,Lisa Davidson,31.0,40.0,2.0,73.0
Victoria,18,Ground Water Conservation District,,,Kenneth Leroy Eller,239.0,551.0,63.0,853.0
Victoria,18,Ground Water Conservation District,,,Lisa Davidson,145.0,246.0,26.0,417.0
Victoria,19,Ground Water Conservation District,,,Kenneth Leroy Eller,119.0,238.0,32.0,389.0
Victoria,19,Ground Water Conservation District,,,Lisa Davidson,123.0,249.0,25.0,397.0
Victoria,20,Ground Water Conservation District,,,Kenneth Leroy Eller,67.0,198.0,27.0,292.0
Victoria,20,Ground Water Conservation District,,,Lisa Davidson,37.0,96.0,7.0,140.0
Victoria,21,Ground Water Conservation District,,,Kenneth Leroy Eller,170.0,516.0,88.0,774.0
Victoria,21,Ground Water Conservation District,,,Lisa Davidson,157.0,316.0,34.0,507.0
Victoria,22,Ground Water Conservation District,,,Kenneth Leroy Eller,157.0,210.0,26.0,393.0
Victoria,22,Ground Water Conservation District,,,Lisa Davidson,67.0,106.0,10.0,183.0
Victoria,23,Ground Water Conservation District,,,Kenneth Leroy Eller,115.0,186.0,22.0,323.0
Victoria,23,Ground Water Conservation District,,,Lisa Davidson,71.0,109.0,7.0,187.0
Victoria,24,Ground Water Conservation District,,,Kenneth Leroy Eller,85.0,214.0,29.0,328.0
Victoria,24,Ground Water Conservation District,,,Lisa Davidson,41.0,113.0,9.0,163.0
Victoria,25,Ground Water Conservation District,,,Kenneth Leroy Eller,130.0,398.0,59.0,587.0
Victoria,25,Ground Water Conservation District,,,Lisa Davidson,125.0,316.0,31.0,472.0
Victoria,26,Ground Water Conservation District,,,Kenneth Leroy Eller,94.0,115.0,17.0,226.0
Victoria,26,Ground Water Conservation District,,,Lisa Davidson,64.0,71.0,7.0,142.0
Victoria,27,Ground Water Conservation District,,,Kenneth Leroy Eller,213.0,211.0,24.0,448.0
Victoria,27,Ground Water Conservation District,,,Lisa Davidson,52.0,67.0,9.0,128.0
Victoria,28,Ground Water Conservation District,,,Kenneth Leroy Eller,63.0,46.0,10.0,119.0
Victoria,28,Ground Water Conservation District,,,Lisa Davidson,20.0,18.0,5.0,43.0
Victoria,29,Ground Water Conservation District,,,Kenneth Leroy Eller,130.0,372.0,58.0,560.0
Victoria,29,Ground Water Conservation District,,,Lisa Davidson,100.0,259.0,23.0,382.0
Victoria,30,Ground Water Conservation District,,,Kenneth Leroy Eller,33.0,43.0,14.0,90.0
Victoria,30,Ground Water Conservation District,,,Lisa Davidson,24.0,33.0,4.0,61.0
Victoria,31,Ground Water Conservation District,,,Kenneth Leroy Eller,30.0,66.0,10.0,106.0
Victoria,31,Ground Water Conservation District,,,Lisa Davidson,35.0,74.0,21.0,130.0
Victoria,32,Ground Water Conservation District,,,Kenneth Leroy Eller,54.0,50.0,13.0,117.0
Victoria,32,Ground Water Conservation District,,,Lisa Davidson,76.0,80.0,13.0,169.0
Victoria,33,Ground Water Conservation District,,,Kenneth Leroy Eller,180.0,579.0,117.0,876.0
Victoria,33,Ground Water Conservation District,,,Lisa Davidson,126.0,378.0,55.0,559.0
Victoria,34,Ground Water Conservation District,,,Kenneth Leroy Eller,48.0,21.0,9.0,78.0
Victoria,34,Ground Water Conservation District,,,Lisa Davidson,43.0,35.0,17.0,95.0
Victoria,35,Ground Water Conservation District,,,Kenneth Leroy Eller,16.0,20.0,1.0,37.0
Victoria,35,Ground Water Conservation District,,,Lisa Davidson,22.0,14.0,3.0,39.0
Victoria,Total:,Ground Water Conservation District,,,Kenneth Leroy Eller,2928.0,5530.0,856.0,9314.0
Victoria,Total:,Ground Water Conservation District,,,Lisa Davidson,2171.0,3840.0,497.0,6508.0
