county,precinct,office,district,party,candidate,votes,absentee,early,election_day
Harris,10,Railroad Commissioner,,Green,Martina Salinas,86,5,57,24
Harris,10,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,10,Railroad Commissioner,,,Under Votes,64,6,45,13
Harris,10,State Senate,6,Democratic,Sylvia R. Garcia,769,70,503,196
Harris,10,State Senate,6,,Over Votes,0,0,0,0
Harris,10,State Senate,6,,Under Votes,164,20,108,36
Harris,10,State Representative,143,Democratic,Ana Hernandez,751,73,486,192
Harris,10,State Representative,143,,Over Votes,0,0,0,0
Harris,10,State Representative,143,,Under Votes,182,17,125,40
Harris,11,Registered Voters,,,,1748,,,
Harris,11,Ballots Cast,,,,880,70,552,258
Harris,11,Straight Party,,,Republican Party,87,9,48,30
Harris,11,Straight Party,,,Democratic Party,448,43,285,120
Harris,11,Straight Party,,,Libertarian Party,6,1,5,0
Harris,11,Straight Party,,,Green Party,4,0,2,2
Harris,11,Straight Party,,,Over Votes,0,0,0,0
Harris,11,Straight Party,,,Under Votes,335,17,212,106
Harris,11,President,,Republican,Donald J. Trump / Mike Pence,146,12,88,46
Harris,11,President,,Democratic,Hillary Clinton / Tim Kaine,691,58,436,197
Harris,11,President,,Libertarian,Gary Johnson / William Weld,14,0,11,3
Harris,11,President,,Green,Jill Stein / Ajamu Baraka,11,0,7,4
Harris,11,President,,,Darrell L. Castle / Scott N. Bradley,1,0,0,1
Harris,11,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,11,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,11,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,11,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,11,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,11,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,11,President,,,Evan McMullin / Nathan Johnson,2,0,2,0
Harris,11,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,11,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,11,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,11,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,11,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,11,President,,,Over Votes,0,0,0,0
Harris,11,President,,,Under Votes,15,0,8,7
Harris,11,U.S. House,29,Republican,Julio Garza,157,16,88,53
Harris,11,U.S. House,29,Democratic,Gene Green,638,54,410,174
Harris,11,U.S. House,29,Libertarian,N. Ruben Perez,24,0,15,9
Harris,11,U.S. House,29,Green,James Partsch-Galvan,15,0,11,4
Harris,11,U.S. House,29,,Over Votes,0,0,0,0
Harris,11,U.S. House,29,,Under Votes,44,0,26,18
Harris,11,Railroad Commissioner,,Republican,Wayne Christian,155,11,98,46
Harris,11,Railroad Commissioner,,Democratic,Grady Yarbrough,555,49,362,144
Harris,11,Railroad Commissioner,,Libertarian,Mark Miller,33,0,21,12
Harris,11,Railroad Commissioner,,Green,Martina Salinas,83,5,41,37
Harris,11,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,11,Railroad Commissioner,,,Under Votes,51,2,30,19
Harris,11,State Senate,6,Democratic,Sylvia R. Garcia,714,55,445,214
Harris,11,State Senate,6,,Over Votes,0,0,0,0
Harris,11,State Senate,6,,Under Votes,161,12,105,44
Harris,11,State Representative,143,Democratic,Ana Hernandez,711,56,447,208
Harris,11,State Representative,143,,Over Votes,0,0,0,0
Harris,11,State Representative,143,,Under Votes,164,11,103,50
Harris,12,Registered Voters,,,,731,,,
Harris,12,Ballots Cast,,,,295,18,212,65
Harris,12,Straight Party,,,Republican Party,103,6,82,15
Harris,12,Straight Party,,,Democratic Party,101,7,73,21
Harris,12,Straight Party,,,Libertarian Party,3,0,2,1
Harris,12,Straight Party,,,Green Party,0,0,0,0
Harris,12,Straight Party,,,Over Votes,0,0,0,0
Harris,12,Straight Party,,,Under Votes,88,5,55,28
Harris,12,President,,Republican,Donald J. Trump / Mike Pence,144,8,114,22
Harris,12,President,,Democratic,Hillary Clinton / Tim Kaine,139,10,89,40
Harris,12,President,,Libertarian,Gary Johnson / William Weld,5,0,4,1
Harris,12,President,,Green,Jill Stein / Ajamu Baraka,4,0,3,1
Harris,12,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,12,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,12,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,12,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,12,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,12,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,12,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,12,President,,,Evan McMullin / Nathan Johnson,0,0,0,0
Harris,12,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,12,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,12,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,12,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,12,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,12,President,,,Over Votes,0,0,0,0
Harris,12,President,,,Under Votes,3,0,2,1
Harris,12,U.S. House,36,Republican,Brian Babin,163,10,121,32
Harris,12,U.S. House,36,Green,Hal J. Ridley Jr.,35,2,27,6
Harris,12,U.S. House,36,,Over Votes,0,0,0,0
Harris,12,U.S. House,36,,Under Votes,97,6,64,27
Harris,12,Railroad Commissioner,,Republican,Wayne Christian,135,8,105,22
Harris,12,Railroad Commissioner,,Democratic,Grady Yarbrough,122,10,81,31
Harris,12,Railroad Commissioner,,Libertarian,Mark Miller,12,0,10,2
Harris,12,Railroad Commissioner,,Green,Martina Salinas,13,0,8,5
Harris,12,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,12,Railroad Commissioner,,,Under Votes,13,0,8,5
Harris,12,State Senate,6,Democratic,Sylvia R. Garcia,162,10,109,43
Harris,12,State Senate,6,,Over Votes,0,0,0,0
Harris,12,State Senate,6,,Under Votes,133,8,103,22
Harris,12,State Representative,128,Republican,Briscoe Cain,154,10,115,29
Harris,12,State Representative,128,Libertarian,Ken Lowder,40,3,27,10
Harris,12,State Representative,128,,Over Votes,0,0,0,0
Harris,12,State Representative,128,,Under Votes,101,5,70,26
Harris,13,Registered Voters,,,,2751,,,
Harris,13,Ballots Cast,,,,1615,148,1085,382
Harris,13,Straight Party,,,Republican Party,657,78,461,118
Harris,13,Straight Party,,,Democratic Party,317,26,183,108
Harris,13,Straight Party,,,Libertarian Party,9,0,4,5
Harris,13,Straight Party,,,Green Party,5,0,3,2
Harris,13,Straight Party,,,Over Votes,0,0,0,0
Harris,13,Straight Party,,,Under Votes,627,44,434,149
Harris,13,President,,Republican,Donald J. Trump / Mike Pence,1030,99,732,199
Harris,13,President,,Democratic,Hillary Clinton / Tim Kaine,509,44,303,162
Harris,13,President,,Libertarian,Gary Johnson / William Weld,42,2,28,12
Harris,13,President,,Green,Jill Stein / Ajamu Baraka,12,0,8,4
Harris,13,President,,,Darrell L. Castle / Scott N. Bradley,1,0,1,0
Harris,13,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,13,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,13,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,13,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,13,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,13,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,13,President,,,Evan McMullin / Nathan Johnson,1,1,0,0
Harris,13,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,13,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,13,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,13,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,13,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,13,President,,,Over Votes,0,0,0,0
Harris,13,President,,,Under Votes,20,2,13,5
Harris,13,U.S. House,36,Republican,Brian Babin,1086,105,764,217
Harris,13,U.S. House,36,Green,Hal J. Ridley Jr.,214,14,139,61
Harris,13,U.S. House,36,,Over Votes,0,0,0,0
Harris,13,U.S. House,36,,Under Votes,313,29,180,104
Harris,13,Railroad Commissioner,,Republican,Wayne Christian,973,92,704,177
Harris,13,Railroad Commissioner,,Democratic,Grady Yarbrough,441,34,270,137
Harris,13,Railroad Commissioner,,Libertarian,Mark Miller,81,11,49,21
Harris,13,Railroad Commissioner,,Green,Martina Salinas,53,3,27,23
Harris,13,Railroad Commissioner,,,Over Votes,1,1,0,0
Harris,13,Railroad Commissioner,,,Under Votes,65,6,35,24
Harris,13,State Senate,6,Democratic,Sylvia R. Garcia,710,53,443,214
Harris,13,State Senate,6,,Over Votes,0,0,0,0
Harris,13,State Senate,6,,Under Votes,902,94,640,168
Harris,13,State Representative,128,Republican,Briscoe Cain,1018,99,723,196
Harris,13,State Representative,128,Libertarian,Ken Lowder,239,13,160,66
Harris,13,State Representative,128,,Over Votes,0,0,0,0
Harris,13,State Representative,128,,Under Votes,355,35,200,120
Harris,14,Registered Voters,,,,1924,,,
Harris,14,Ballots Cast,,,,1435,167,839,429
Harris,14,Straight Party,,,Republican Party,407,54,233,120
Harris,14,Straight Party,,,Democratic Party,352,39,219,94
Harris,14,Straight Party,,,Libertarian Party,7,1,4,2
Harris,14,Straight Party,,,Green Party,4,0,3,1
Harris,14,Straight Party,,,Over Votes,0,0,0,0
Harris,14,Straight Party,,,Under Votes,665,73,380,212
Harris,14,President,,Republican,Donald J. Trump / Mike Pence,563,71,307,185
Harris,14,President,,Democratic,Hillary Clinton / Tim Kaine,754,83,469,202
Harris,14,President,,Libertarian,Gary Johnson / William Weld,64,4,38,22
Harris,14,President,,Green,Jill Stein / Ajamu Baraka,13,2,6,5
Harris,14,President,,,Darrell L. Castle / Scott N. Bradley,1,0,1,0
Harris,14,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,14,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,14,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,14,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,14,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,14,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,14,President,,,Evan McMullin / Nathan Johnson,9,3,3,3
Harris,14,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,14,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,14,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,14,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,14,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,14,President,,,Over Votes,0,0,0,0
Harris,14,President,,,Under Votes,31,4,15,12
Harris,14,U.S. House,7,Republican,John Culberson,706,88,386,232
Harris,14,U.S. House,7,Democratic,James Cargas,675,71,425,179
Harris,14,U.S. House,7,,Over Votes,0,0,0,0
Harris,14,U.S. House,7,,Under Votes,49,6,25,18
Harris,14,Railroad Commissioner,,Republican,Wayne Christian,624,75,342,207
Harris,14,Railroad Commissioner,,Democratic,Grady Yarbrough,519,55,341,123
Harris,14,Railroad Commissioner,,Libertarian,Mark Miller,169,13,103,53
Harris,14,Railroad Commissioner,,Green,Martina Salinas,54,2,30,22
Harris,14,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,14,Railroad Commissioner,,,Under Votes,55,8,23,24
Harris,14,State Representative,134,Republican,Sarah Davis,703,89,388,226
Harris,14,State Representative,134,Democratic,Ben Rose,637,58,404,175
Harris,14,State Representative,134,Libertarian,"Gilberto ""Gil"" Velasquez Jr.",37,2,24,11
Harris,14,State Representative,134,,Over Votes,0,0,0,0
Harris,14,State Representative,134,,Under Votes,41,4,20,17
Harris,15,Registered Voters,,,,2852,,,
Harris,15,Ballots Cast,,,,2358,279,1230,849
Harris,15,Straight Party,,,Republican Party,683,65,346,272
Harris,15,Straight Party,,,Democratic Party,446,83,252,111
Harris,15,Straight Party,,,Libertarian Party,10,1,2,7
Harris,15,Straight Party,,,Green Party,2,1,0,1
Harris,15,Straight Party,,,Over Votes,0,0,0,0
Harris,15,Straight Party,,,Under Votes,1217,129,630,458
Harris,15,President,,Republican,Donald J. Trump / Mike Pence,920,79,465,376
Harris,15,President,,Democratic,Hillary Clinton / Tim Kaine,1244,183,687,374
Harris,15,President,,Libertarian,Gary Johnson / William Weld,87,6,32,49
Harris,15,President,,Green,Jill Stein / Ajamu Baraka,15,1,7,7
Harris,15,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,15,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,15,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,15,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,15,President,,,Laurence Kotlikoff / Edward Leamer,3,1,0,2
Harris,15,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,15,President,,,Michael A. Maturen / Juan A. Munoz,1,1,0,0
Harris,15,President,,,Evan McMullin / Nathan Johnson,25,1,11,13
Harris,15,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,15,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,15,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,15,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,15,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,15,President,,,Over Votes,0,0,0,0
Harris,15,President,,,Under Votes,63,7,28,28
Harris,15,U.S. House,7,Republican,John Culberson,1318,115,658,545
Harris,15,U.S. House,7,Democratic,James Cargas,976,152,543,281
Harris,15,U.S. House,7,,Over Votes,0,0,0,0
Harris,15,U.S. House,7,,Under Votes,63,12,28,23
Harris,15,Railroad Commissioner,,Republican,Wayne Christian,1179,97,595,487
Harris,15,Railroad Commissioner,,Democratic,Grady Yarbrough,715,110,408,197
Harris,15,Railroad Commissioner,,Libertarian,Mark Miller,310,34,167,109
Harris,15,Railroad Commissioner,,Green,Martina Salinas,27,2,11,14
Harris,15,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,15,Railroad Commissioner,,,Under Votes,108,17,49,42
Harris,15,State Representative,134,Republican,Sarah Davis,1399,128,708,563
Harris,15,State Representative,134,Democratic,Ben Rose,826,120,468,238
Harris,15,State Representative,134,Libertarian,"Gilberto ""Gil"" Velasquez Jr.",40,3,19,18
Harris,15,State Representative,134,,Over Votes,0,0,0,0
Harris,15,State Representative,134,,Under Votes,73,9,34,30
Harris,16,Registered Voters,,,,1284,,,
Harris,16,Ballots Cast,,,,884,80,615,189
Harris,16,Straight Party,,,Republican Party,216,9,142,65
Harris,16,Straight Party,,,Democratic Party,230,30,168,32
Harris,16,Straight Party,,,Libertarian Party,4,0,3,1
Harris,16,Straight Party,,,Green Party,3,0,2,1
Harris,16,Straight Party,,,Over Votes,0,0,0,0
Harris,16,Straight Party,,,Under Votes,431,41,300,90
Harris,16,President,,Republican,Donald J. Trump / Mike Pence,320,17,221,82
Harris,16,President,,Democratic,Hillary Clinton / Tim Kaine,483,59,337,87
Harris,16,President,,Libertarian,Gary Johnson / William Weld,45,3,31,11
Harris,16,President,,Green,Jill Stein / Ajamu Baraka,7,0,2,5
Harris,16,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,16,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,16,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,16,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,16,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,16,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,16,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,16,President,,,Evan McMullin / Nathan Johnson,3,0,3,0
Harris,16,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,16,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,16,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,16,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,16,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,16,President,,,Over Votes,0,0,0,0
Harris,16,President,,,Under Votes,26,1,21,4
Harris,16,U.S. House,18,Republican,Lori Bartley,401,23,272,106
Harris,16,U.S. House,18,Democratic,Sheila Jackson Lee,413,47,303,63
Harris,16,U.S. House,18,Green,Thomas Kleven,36,2,22,12
Harris,16,U.S. House,18,,Over Votes,0,0,0,0
Harris,16,U.S. House,18,,Under Votes,22,3,11,8
Harris,16,Railroad Commissioner,,Republican,Wayne Christian,366,17,255,94
Harris,16,Railroad Commissioner,,Democratic,Grady Yarbrough,358,39,266,53
Harris,16,Railroad Commissioner,,Libertarian,Mark Miller,102,7,70,25
Harris,16,Railroad Commissioner,,Green,Martina Salinas,17,1,10,6
Harris,16,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,16,Railroad Commissioner,,,Under Votes,29,4,14,11
Harris,16,State Senate,13,Democratic,Borris L. Miles,453,41,327,85
Harris,16,State Senate,13,Libertarian,Joshua Rohn,212,11,153,48
Harris,16,State Senate,13,,Over Votes,0,0,0,0
Harris,16,State Senate,13,,Under Votes,200,16,128,56
Harris,16,State Representative,147,Republican,Matt Murphy,381,20,263,98
Harris,16,State Representative,147,Democratic,Garnet F. Coleman,422,43,310,69
Harris,16,State Representative,147,Green,Brian M. Harrison,27,0,16,11
Harris,16,State Representative,147,,Over Votes,0,0,0,0
Harris,16,State Representative,147,,Under Votes,35,5,19,11
Harris,17,Registered Voters,,,,1198,,,
Harris,17,Ballots Cast,,,,747,60,394,293
Harris,17,Straight Party,,,Republican Party,199,18,100,81
Harris,17,Straight Party,,,Democratic Party,278,25,157,96
Harris,17,Straight Party,,,Libertarian Party,4,0,1,3
Harris,17,Straight Party,,,Green Party,0,0,0,0
Harris,17,Straight Party,,,Over Votes,0,0,0,0
Harris,17,Straight Party,,,Under Votes,266,17,136,113
Harris,17,President,,Republican,Donald J. Trump / Mike Pence,265,22,135,108
Harris,17,President,,Democratic,Hillary Clinton / Tim Kaine,433,38,236,159
Harris,17,President,,Libertarian,Gary Johnson / William Weld,25,0,13,12
Harris,17,President,,Green,Jill Stein / Ajamu Baraka,9,0,3,6
Harris,17,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,17,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,17,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,17,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,17,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,17,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,17,President,,,Michael A. Maturen / Juan A. Munoz,1,0,0,1
Harris,17,President,,,Evan McMullin / Nathan Johnson,0,0,0,0
Harris,17,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,17,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,17,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,17,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,17,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,17,President,,,Over Votes,0,0,0,0
Harris,17,President,,,Under Votes,14,0,7,7
Harris,17,U.S. House,7,Republican,John Culberson,301,20,150,131
Harris,17,U.S. House,7,Democratic,James Cargas,405,36,223,146
Harris,17,U.S. House,7,,Over Votes,0,0,0,0
Harris,17,U.S. House,7,,Under Votes,40,4,20,16
Harris,17,Railroad Commissioner,,Republican,Wayne Christian,266,19,135,112
Harris,17,Railroad Commissioner,,Democratic,Grady Yarbrough,363,33,200,130
Harris,17,Railroad Commissioner,,Libertarian,Mark Miller,56,0,30,26
Harris,17,Railroad Commissioner,,Green,Martina Salinas,18,1,7,10
Harris,17,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,17,Railroad Commissioner,,,Under Votes,42,5,22,15
Harris,17,State Representative,146,Democratic,Shawn Thierry,469,38,249,182
Harris,17,State Representative,146,,Roy Owens,5,0,2,3
Harris,17,State Representative,146,,Over Votes,0,0,0,0
Harris,17,State Representative,146,,Under Votes,270,20,142,108
Harris,18,Registered Voters,,,,1456,,,
Harris,18,Ballots Cast,,,,1112,108,637,367
Harris,18,Straight Party,,,Republican Party,276,29,149,98
Harris,18,Straight Party,,,Democratic Party,295,27,195,73
Harris,18,Straight Party,,,Libertarian Party,3,0,0,3
Harris,18,Straight Party,,,Green Party,2,0,1,1
Harris,18,Straight Party,,,Over Votes,0,0,0,0
Harris,18,Straight Party,,,Under Votes,536,52,292,192
Harris,18,President,,Republican,Donald J. Trump / Mike Pence,391,43,210,138
Harris,18,President,,Democratic,Hillary Clinton / Tim Kaine,622,55,389,178
Harris,18,President,,Libertarian,Gary Johnson / William Weld,41,2,18,21
Harris,18,President,,Green,Jill Stein / Ajamu Baraka,13,2,8,3
Harris,18,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,18,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,18,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,18,President,,,Tom Hoefling / Steve Schulin,1,0,0,1
