county,precinct,office,district,party,candidate,early_votes_paper,early_votes_ivo,election_day_paper,election_day_ivo,mail_provisional,votes
Rockwall,4B,"Judge, County Court at Law",,,J. Brian Williams,276.0,294.0,82.0,82.0,24.0,758.0
Rockwall,4C,"Judge, County Court at Law",,,J. Brian Williams,445.0,773.0,158.0,254.0,37.0,1667.0
Rockwall,Total:,"Judge, County Court at Law",,,J. Brian Williams,9765.0,15328.0,2138.0,3715.0,1549.0,32495.0
Rockwall,1,Sheriff,,,Harold W. Eavenson,812.0,1493.0,114.0,311.0,141.0,2871.0
Rockwall,1A,Sheriff,,,Harold W. Eavenson,596.0,808.0,157.0,190.0,101.0,1852.0
Rockwall,1B,Sheriff,,,Harold W. Eavenson,853.0,1417.0,175.0,315.0,115.0,2875.0
Rockwall,1C,Sheriff,,,Harold W. Eavenson,561.0,867.0,120.0,224.0,98.0,1870.0
Rockwall,2,Sheriff,,,Harold W. Eavenson,745.0,1101.0,104.0,223.0,208.0,2381.0
Rockwall,2A,Sheriff,,,Harold W. Eavenson,690.0,1120.0,134.0,247.0,145.0,2336.0
Rockwall,2B,Sheriff,,,Harold W. Eavenson,265.0,477.0,79.0,142.0,35.0,998.0
Rockwall,2C,Sheriff,,,Harold W. Eavenson,937.0,1329.0,201.0,307.0,125.0,2899.0
Rockwall,3,Sheriff,,,Harold W. Eavenson,63.0,75.0,18.0,23.0,21.0,200.0
Rockwall,3A,Sheriff,,,Harold W. Eavenson,135.0,209.0,59.0,99.0,30.0,532.0
Rockwall,3B,Sheriff,,,Harold W. Eavenson,394.0,637.0,176.0,153.0,35.0,1395.0
Rockwall,3C,Sheriff,,,Harold W. Eavenson,442.0,876.0,83.0,162.0,89.0,1652.0
Rockwall,3D,Sheriff,,,Harold W. Eavenson,1032.0,1568.0,180.0,325.0,139.0,3244.0
Rockwall,4,Sheriff,,,Harold W. Eavenson,469.0,594.0,90.0,160.0,95.0,1408.0
Rockwall,4A,Sheriff,,,Harold W. Eavenson,1003.0,1671.0,198.0,481.0,116.0,3469.0
Rockwall,4B,Sheriff,,,Harold W. Eavenson,276.0,292.0,80.0,82.0,24.0,754.0
Rockwall,4C,Sheriff,,,Harold W. Eavenson,443.0,772.0,158.0,256.0,37.0,1666.0
Rockwall,Total:,Sheriff,,,Harold W. Eavenson,9716.0,15306.0,2126.0,3700.0,1554.0,32402.0
Rockwall,1,County Tax Assessor-Collector,,,Kim Sweet,815.0,1483.0,112.0,313.0,148.0,2871.0
Rockwall,1A,County Tax Assessor-Collector,,,Kim Sweet,604.0,820.0,155.0,193.0,102.0,1874.0
Rockwall,1B,County Tax Assessor-Collector,,,Kim Sweet,851.0,1428.0,172.0,317.0,117.0,2885.0
Rockwall,1C,County Tax Assessor-Collector,,,Kim Sweet,563.0,866.0,122.0,223.0,100.0,1874.0
Rockwall,2,County Tax Assessor-Collector,,,Kim Sweet,747.0,1106.0,107.0,227.0,217.0,2404.0
Rockwall,2A,County Tax Assessor-Collector,,,Kim Sweet,692.0,1126.0,137.0,250.0,150.0,2355.0
Rockwall,2B,County Tax Assessor-Collector,,,Kim Sweet,273.0,490.0,79.0,146.0,37.0,1025.0
Rockwall,2C,County Tax Assessor-Collector,,,Kim Sweet,954.0,1335.0,207.0,309.0,123.0,2928.0
Rockwall,3,County Tax Assessor-Collector,,,Kim Sweet,63.0,73.0,19.0,23.0,22.0,200.0
Rockwall,3A,County Tax Assessor-Collector,,,Kim Sweet,138.0,210.0,62.0,99.0,30.0,539.0
Rockwall,3B,County Tax Assessor-Collector,,,Kim Sweet,395.0,644.0,179.0,158.0,38.0,1414.0
Rockwall,3C,County Tax Assessor-Collector,,,Kim Sweet,442.0,869.0,83.0,162.0,93.0,1649.0
Rockwall,3D,County Tax Assessor-Collector,,,Kim Sweet,1029.0,1575.0,179.0,330.0,142.0,3255.0
Rockwall,4,County Tax Assessor-Collector,,,Kim Sweet,468.0,599.0,91.0,159.0,99.0,1416.0
Rockwall,4A,County Tax Assessor-Collector,,,Kim Sweet,1013.0,1682.0,205.0,488.0,122.0,3510.0
Rockwall,4B,County Tax Assessor-Collector,,,Kim Sweet,277.0,299.0,82.0,84.0,25.0,767.0
Rockwall,4C,County Tax Assessor-Collector,,,Kim Sweet,444.0,774.0,158.0,256.0,36.0,1668.0
Rockwall,Total:,County Tax Assessor-Collector,,,Kim Sweet,9768.0,15379.0,2149.0,3737.0,1601.0,32634.0
Rockwall,1,"County Commissioner, Precinct 1",,,Cliff Sevier,810.0,1475.0,114.0,312.0,141.0,2852.0
Rockwall,1A,"County Commissioner, Precinct 1",,,Cliff Sevier,592.0,810.0,155.0,190.0,101.0,1848.0
Rockwall,1B,"County Commissioner, Precinct 1",,,Cliff Sevier,847.0,1420.0,174.0,317.0,113.0,2871.0
Rockwall,1C,"County Commissioner, Precinct 1",,,Cliff Sevier,561.0,862.0,121.0,224.0,98.0,1866.0
Rockwall,Total:,"County Commissioner, Precinct 1",,,Cliff Sevier,2810.0,4567.0,564.0,1043.0,453.0,9437.0
Rockwall,3,"County Commissioner, Precinct 3",,,Dennis Bailey,63.0,74.0,19.0,23.0,21.0,200.0
Rockwall,3A,"County Commissioner, Precinct 3",,,Dennis Bailey,134.0,206.0,56.0,95.0,30.0,521.0
Rockwall,3B,"County Commissioner, Precinct 3",,,Dennis Bailey,392.0,636.0,176.0,153.0,35.0,1392.0
Rockwall,3C,"County Commissioner, Precinct 3",,,Dennis Bailey,444.0,875.0,80.0,162.0,89.0,1650.0
Rockwall,3D,"County Commissioner, Precinct 3",,,Dennis Bailey,1024.0,1562.0,179.0,324.0,136.0,3225.0
Rockwall,Total:,"County Commissioner, Precinct 3",,,Dennis Bailey,2057.0,3353.0,510.0,757.0,311.0,6988.0
Rockwall,3,"Justice of the Peace, Precinct 3",,,Mark Russo,55.0,67.0,14.0,15.0,17.0,168.0
Rockwall,3,"Justice of the Peace, Precinct 3",,,Tim Wells,38.0,48.0,24.0,19.0,19.0,148.0
Rockwall,3A,"Justice of the Peace, Precinct 3",,,Mark Russo,124.0,170.0,44.0,81.0,22.0,441.0
Rockwall,3A,"Justice of the Peace, Precinct 3",,,Tim Wells,89.0,149.0,42.0,62.0,8.0,350.0
Rockwall,3B,"Justice of the Peace, Precinct 3",,,Mark Russo,372.0,540.0,151.0,127.0,27.0,1217.0
Rockwall,3B,"Justice of the Peace, Precinct 3",,,Tim Wells,125.0,372.0,69.0,82.0,25.0,673.0
Rockwall,3C,"Justice of the Peace, Precinct 3",,,Mark Russo,447.0,847.0,80.0,150.0,85.0,1609.0
Rockwall,3C,"Justice of the Peace, Precinct 3",,,Tim Wells,56.0,115.0,12.0,33.0,17.0,233.0
Rockwall,3D,"Justice of the Peace, Precinct 3",,,Mark Russo,1003.0,1470.0,182.0,289.0,115.0,3059.0
Rockwall,3D,"Justice of the Peace, Precinct 3",,,Tim Wells,141.0,356.0,32.0,92.0,30.0,651.0
Rockwall,Total:,"Justice of the Peace, Precinct 3",,,Mark Russo,2001.0,3094.0,471.0,662.0,266.0,6494.0
Rockwall,Total:,"Justice of the Peace, Precinct 3",,,Tim Wells,449.0,1040.0,179.0,288.0,99.0,2055.0
Rockwall,4,"Justice of the Peace, Precinct 4",,,Liana Bell Whitten,462.0,596.0,95.0,159.0,97.0,1409.0
Rockwall,4A,"Justice of the Peace, Precinct 4",,,Liana Bell Whitten,1003.0,1678.0,201.0,485.0,115.0,3482.0
Rockwall,4B,"Justice of the Peace, Precinct 4",,,Liana Bell Whitten,284.0,296.0,80.0,82.0,24.0,766.0
Rockwall,4C,"Justice of the Peace, Precinct 4",,,Liana Bell Whitten,443.0,770.0,157.0,257.0,37.0,1664.0
Rockwall,Total:,"Justice of the Peace, Precinct 4",,,Liana Bell Whitten,2192.0,3340.0,533.0,983.0,273.0,7321.0
Rockwall,1,"Constable, Precinct No. 1",,,John Benedetto,799.0,1475.0,115.0,312.0,144.0,2845.0
Rockwall,1A,"Constable, Precinct No. 1",,,John Benedetto,595.0,809.0,153.0,188.0,101.0,1846.0
Rockwall,1B,"Constable, Precinct No. 1",,,John Benedetto,839.0,1413.0,173.0,315.0,115.0,2855.0
Rockwall,1C,"Constable, Precinct No. 1",,,John Benedetto,556.0,860.0,120.0,224.0,97.0,1857.0
Rockwall,Total:,"Constable, Precinct No. 1",,,John Benedetto,2789.0,4557.0,561.0,1039.0,457.0,9403.0
Rockwall,2,"Constable, Precinct No. 2",,,Trey Chaney,725.0,1094.0,102.0,221.0,203.0,2345.0
Rockwall,2A,"Constable, Precinct No. 2",,,Trey Chaney,679.0,1118.0,128.0,244.0,141.0,2310.0
Rockwall,2B,"Constable, Precinct No. 2",,,Trey Chaney,266.0,475.0,79.0,141.0,33.0,994.0
Rockwall,2C,"Constable, Precinct No. 2",,,Trey Chaney,917.0,1322.0,197.0,305.0,119.0,2860.0
Rockwall,Total:,"Constable, Precinct No. 2",,,Trey Chaney,2587.0,4009.0,506.0,911.0,496.0,8509.0
Rockwall,3,"Constable, Precinct No. 3",,,Tom Egan,61.0,75.0,19.0,23.0,20.0,198.0
Rockwall,3A,"Constable, Precinct No. 3",,,Tom Egan,132.0,202.0,52.0,99.0,30.0,515.0
Rockwall,3B,"Constable, Precinct No. 3",,,Tom Egan,388.0,635.0,174.0,155.0,36.0,1388.0
Rockwall,3C,"Constable, Precinct No. 3",,,Tom Egan,433.0,869.0,81.0,164.0,91.0,1638.0
Rockwall,3D,"Constable, Precinct No. 3",,,Tom Egan,1005.0,1563.0,177.0,325.0,141.0,3211.0
Rockwall,Total:,"Constable, Precinct No. 3",,,Tom Egan,2019.0,3344.0,503.0,766.0,318.0,6950.0
Rockwall,4,"Constable, Precinct No. 4",,,Randy Earl Parks,469.0,597.0,95.0,161.0,98.0,1420.0
Rockwall,4A,"Constable, Precinct No. 4",,,Randy Earl Parks,994.0,1668.0,198.0,485.0,124.0,3469.0
Rockwall,4B,"Constable, Precinct No. 4",,,Randy Earl Parks,286.0,297.0,83.0,82.0,25.0,773.0
Rockwall,4C,"Constable, Precinct No. 4",,,Randy Earl Parks,444.0,770.0,157.0,258.0,39.0,1668.0
Rockwall,Total:,"Constable, Precinct No. 4",,,Randy Earl Parks,2193.0,3332.0,533.0,986.0,286.0,7330.0
Rockwall,4B,Proposition - City of Royse City,,,For,176.0,246.0,58.0,79.0,10.0,569.0
Rockwall,4B,Proposition - City of Royse City,,,Against,103.0,62.0,21.0,12.0,17.0,215.0
Rockwall,4C,Proposition - City of Royse City,,,For,268.0,572.0,117.0,194.0,17.0,1168.0
Rockwall,4C,Proposition - City of Royse City,,,Against,91.0,138.0,37.0,54.0,17.0,337.0
Rockwall,Total:,Proposition - City of Royse City,,,For,444.0,818.0,175.0,273.0,27.0,1737.0
Rockwall,Total:,Proposition - City of Royse City,,,Against,194.0,200.0,58.0,66.0,34.0,552.0
