county,precinct,office,district,candidate,party,votes,absentee,early_voting,election_day,provisional
Ellis,PRECINCT 127,Straight Party,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,Straight Party,,Under Votes,,57,4,37,16,0
Ellis,PRECINCT 127,United States Senator,,John Cornyn,REP,104,11,64,29,0
Ellis,PRECINCT 127,United States Senator,,David M. Alameel,DEM,36,3,20,13,0
Ellis,PRECINCT 127,United States Senator,,Rebecca Paddock,LIB,3,1,2,0,0
Ellis,PRECINCT 127,United States Senator,,"Emily ""Spicybrown"" Sanchez",GRN,0,0,0,0,0
Ellis,PRECINCT 127,United States Senator,,Write-ins,,0,0,0,0,0
Ellis,PRECINCT 127,United States Senator,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,United States Senator,,Under Votes,,5,0,2,3,0
Ellis,PRECINCT 127,U.S. House,6,Joe Barton,REP,104,11,66,27,0
Ellis,PRECINCT 127,U.S. House,6,David E. Cozad,DEM,37,4,19,14,0
Ellis,PRECINCT 127,U.S. House,6,Hugh Chauvin,LIB,3,0,0,3,0
Ellis,PRECINCT 127,U.S. House,6,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,U.S. House,6,Under Votes,,4,0,3,1,0
Ellis,PRECINCT 127,Governor,,Greg Abbott,REP,101,8,63,30,0
Ellis,PRECINCT 127,Governor,,Wendy R. Davis,DEM,43,7,21,15,0
Ellis,PRECINCT 127,Governor,,Kathie Glass,LIB,1,0,1,0,0
Ellis,PRECINCT 127,Governor,,Brandon Parmer,GRN,2,0,2,0,0
Ellis,PRECINCT 127,Governor,,Write-ins,,0,0,0,0,0
Ellis,PRECINCT 127,Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,Governor,,Under Votes,,1,0,1,0,0
Ellis,PRECINCT 127,Lieutenant Governor,,Dan Patrick,REP,106,13,64,29,0
Ellis,PRECINCT 127,Lieutenant Governor,,Leticia Van de Putte,DEM,33,2,19,12,0
Ellis,PRECINCT 127,Lieutenant Governor,,Robert D. Butler,LIB,4,0,3,1,0
Ellis,PRECINCT 127,Lieutenant Governor,,Chandrakantha Courtney,GRN,0,0,0,0,0
Ellis,PRECINCT 127,Lieutenant Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,Lieutenant Governor,,Under Votes,,5,0,2,3,0
Ellis,PRECINCT 127,Attorney General,,Ken Paxton,REP,102,12,63,27,0
Ellis,PRECINCT 127,Attorney General,,Sam Houston,DEM,39,3,22,14,0
Ellis,PRECINCT 127,Attorney General,,Jamie Balagia,LIB,1,0,0,1,0
Ellis,PRECINCT 127,Attorney General,,Jamar Osborne,GRN,1,0,0,1,0
Ellis,PRECINCT 127,Attorney General,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,Attorney General,,Under Votes,,5,0,3,2,0
Ellis,PRECINCT 127,Comptroller of Public Accounts,,Glenn Hegar,REP,98,10,60,28,0
Ellis,PRECINCT 127,Comptroller of Public Accounts,,Mike Collier,DEM,40,4,23,13,0
Ellis,PRECINCT 127,Comptroller of Public Accounts,,Ben Sanders,LIB,3,1,2,0,0
Ellis,PRECINCT 127,Comptroller of Public Accounts,,Deb Shafto,GRN,2,0,0,2,0
Ellis,PRECINCT 127,Comptroller of Public Accounts,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,Comptroller of Public Accounts,,Under Votes,,5,0,3,2,0
Ellis,PRECINCT 127,Commissioner of the General Land Office,,George P. Bush,REP,100,10,61,29,0
Ellis,PRECINCT 127,Commissioner of the General Land Office,,John Cook,DEM,39,4,23,12,0
Ellis,PRECINCT 127,Commissioner of the General Land Office,,Justin Knight,LIB,2,0,1,1,0
Ellis,PRECINCT 127,Commissioner of the General Land Office,,Valerie Alessi,GRN,2,1,0,1,0
Ellis,PRECINCT 127,Commissioner of the General Land Office,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,Commissioner of the General Land Office,,Under Votes,,5,0,3,2,0
Ellis,PRECINCT 127,Commissioner of Agriculture,,Sid Miller,REP,99,10,62,27,0
Ellis,PRECINCT 127,Commissioner of Agriculture,,Jim Hogan,DEM,41,4,23,14,0
Ellis,PRECINCT 127,Commissioner of Agriculture,,David (Rocky) Palmquist,LIB,2,1,0,1,0
Ellis,PRECINCT 127,Commissioner of Agriculture,,Kenneth Kendrick,GRN,2,0,1,1,0
Ellis,PRECINCT 127,Commissioner of Agriculture,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,Commissioner of Agriculture,,Under Votes,,4,0,2,2,0
Ellis,PRECINCT 127,Railroad Commissioner,,Ryan Sitton,REP,96,10,60,26,0
Ellis,PRECINCT 127,Railroad Commissioner,,Steve Brown,DEM,41,4,23,14,0
Ellis,PRECINCT 127,Railroad Commissioner,,Mark A. Miller,LIB,6,1,2,3,0
Ellis,PRECINCT 127,Railroad Commissioner,,Martina Salinas,GRN,1,0,1,0,0
Ellis,PRECINCT 127,Railroad Commissioner,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,Railroad Commissioner,,Under Votes,,4,0,2,2,0
Ellis,PRECINCT 127,"Chief Justice, Supreme Court",,Nathan Hecht,REP,100,10,61,29,0
Ellis,PRECINCT 127,"Chief Justice, Supreme Court",,William Moody,DEM,42,4,25,13,0
Ellis,PRECINCT 127,"Chief Justice, Supreme Court",,Tom Oxford,LIB,2,1,0,1,0
Ellis,PRECINCT 127,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,"Chief Justice, Supreme Court",,Under Votes,,4,0,2,2,0
Ellis,PRECINCT 127,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,101,10,62,29,0
Ellis,PRECINCT 127,"Justice, Supreme Court, Place 6",,Lawrence Edward Meyers,DEM,39,4,23,12,0
Ellis,PRECINCT 127,"Justice, Supreme Court, Place 6",,Mark Ash,LIB,3,1,0,2,0
Ellis,PRECINCT 127,"Justice, Supreme Court, Place 6",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,"Justice, Supreme Court, Place 6",,Under Votes,,5,0,3,2,0
Ellis,PRECINCT 127,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,103,10,65,28,0
Ellis,PRECINCT 127,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,36,4,19,13,0
Ellis,PRECINCT 127,"Justice, Supreme Court, Place 7",,Don Fulton,LIB,4,0,2,2,0
Ellis,PRECINCT 127,"Justice, Supreme Court, Place 7",,Charles E. Waterbury,GRN,1,1,0,0,0
Ellis,PRECINCT 127,"Justice, Supreme Court, Place 7",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,"Justice, Supreme Court, Place 7",,Under Votes,,4,0,2,2,0
Ellis,PRECINCT 127,"Justice, Supreme Court, Place 8",,Phil Johnson,REP,110,11,69,30,0
Ellis,PRECINCT 127,"Justice, Supreme Court, Place 8",,RS Roberto Koelsch,DEM,8,0,6,2,0
Ellis,PRECINCT 127,"Justice, Supreme Court, Place 8",,Jim Chisolm,LIB,9,1,3,5,0
Ellis,PRECINCT 127,"Justice, Supreme Court, Place 8",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,"Justice, Supreme Court, Place 8",,Under Votes,,21,3,10,8,0
Ellis,PRECINCT 127,"Judge, Court of Criminal Appeals, Pl 3",,Bert Richardson,REP,100,11,61,28,0
Ellis,PRECINCT 127,"Judge, Court of Criminal Appeals, Pl 3",,John Granberg,DEM,39,3,23,13,0
Ellis,PRECINCT 127,"Judge, Court of Criminal Appeals, Pl 3",,Mark W. Bennett,LIB,5,1,2,2,0
Ellis,PRECINCT 127,"Judge, Court of Criminal Appeals, Pl 3",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,"Judge, Court of Criminal Appeals, Pl 3",,Under Votes,,4,0,2,2,0
Ellis,PRECINCT 127,"Judge, Court of Criminal Appeals, Pl 4",,Kevin Patrick Yeary,REP,103,11,65,27,0
Ellis,PRECINCT 127,"Judge, Court of Criminal Appeals, Pl 4",,Quanah Parker,LIB,11,1,7,3,0
Ellis,PRECINCT 127,"Judge, Court of Criminal Appeals, Pl 4",,Judith Sanders-Castro,GRN,11,0,5,6,0
Ellis,PRECINCT 127,"Judge, Court of Criminal Appeals, Pl 4",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,"Judge, Court of Criminal Appeals, Pl 4",,Under Votes,,23,3,11,9,0
Ellis,PRECINCT 127,"Judge, Court of Criminal Appeals, Pl 9",,David Newell,REP,106,11,66,29,0
Ellis,PRECINCT 127,"Judge, Court of Criminal Appeals, Pl 9",,"William Bryan Strange, III",LIB,10,0,7,3,0
Ellis,PRECINCT 127,"Judge, Court of Criminal Appeals, Pl 9",,George Joseph Altgelt,GRN,11,1,5,5,0
Ellis,PRECINCT 127,"Judge, Court of Criminal Appeals, Pl 9",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,"Judge, Court of Criminal Appeals, Pl 9",,Under Votes,,21,3,10,8,0
Ellis,PRECINCT 127,State Representative,10,John Wray,REP,112,9,72,31,0
Ellis,PRECINCT 127,State Representative,10,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,State Representative,10,Under Votes,,36,6,16,14,0
Ellis,PRECINCT 127,"10th Court of Appeals District, Place 2",,Rex Davis,REP,107,11,65,31,0
Ellis,PRECINCT 127,"10th Court of Appeals District, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,"10th Court of Appeals District, Place 2",,Under Votes,,41,4,23,14,0
Ellis,PRECINCT 127,"District Judge, 40th Judicial District",,Bob Carroll,REP,111,10,70,31,0
Ellis,PRECINCT 127,"District Judge, 40th Judicial District",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,"District Judge, 40th Judicial District",,Under Votes,,37,5,18,14,0
Ellis,PRECINCT 127,County Judge,,Carol Bush,REP,111,11,69,31,0
Ellis,PRECINCT 127,County Judge,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,County Judge,,Under Votes,,37,4,19,14,0
Ellis,PRECINCT 127,"Judge, County Court at Law, Place 1",,Jim Chapman,REP,112,11,70,31,0
Ellis,PRECINCT 127,"Judge, County Court at Law, Place 1",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,"Judge, County Court at Law, Place 1",,Under Votes,,36,4,18,14,0
Ellis,PRECINCT 127,"Judge, County Court at Law, Place 2",,"A. Gene Calvert, Jr.",REP,111,10,70,31,0
Ellis,PRECINCT 127,"Judge, County Court at Law, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,"Judge, County Court at Law, Place 2",,Under Votes,,37,5,18,14,0
Ellis,PRECINCT 127,District Clerk,,Melanie Price Reed,REP,112,11,71,30,0
Ellis,PRECINCT 127,District Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,District Clerk,,Under Votes,,36,4,17,15,0
Ellis,PRECINCT 127,County Clerk,,Cindy Polley .,REP,111,10,71,30,0
Ellis,PRECINCT 127,County Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,County Clerk,,Under Votes,,37,5,17,15,0
Ellis,PRECINCT 127,County Treasurer,,Cheryl Chambers,REP,112,11,71,30,0
Ellis,PRECINCT 127,County Treasurer,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,County Treasurer,,Under Votes,,36,4,17,15,0
Ellis,PRECINCT 127,"County Commissioner, Precinct No. 2",,Lane Grayson,REP,88,10,53,25,0
Ellis,PRECINCT 127,"County Commissioner, Precinct No. 2",,Tommy Aguilar,DEM,56,5,33,18,0
Ellis,PRECINCT 127,"County Commissioner, Precinct No. 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,"County Commissioner, Precinct No. 2",,Under Votes,,4,0,2,2,0
Ellis,PRECINCT 127,"Justice of the Peace, Precinct No. 1",,Bill Woody,REP,65,5,40,20,0
Ellis,PRECINCT 127,"Justice of the Peace, Precinct No. 1",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,"Justice of the Peace, Precinct No. 1",,Under Votes,,83,10,48,25,0
Ellis,PRECINCT 127,Constitutional Amendment,,FOR,,103,8,61,34,0
Ellis,PRECINCT 127,Constitutional Amendment,,AGAINST,,21,2,15,4,0
Ellis,PRECINCT 127,Constitutional Amendment,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,Constitutional Amendment,,Under Votes,,24,5,12,7,0
Ellis,PRECINCT 127,"City of Ennis, Proposition 1",,FOR,,60,5,31,24,0
Ellis,PRECINCT 127,"City of Ennis, Proposition 1",,AGAINST,,42,4,26,12,0
Ellis,PRECINCT 127,"City of Ennis, Proposition 1",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,"City of Ennis, Proposition 1",,Under Votes,,13,2,6,5,0
Ellis,PRECINCT 127,"City of Ennis, Proposition 2",,FOR,,62,6,30,26,0
Ellis,PRECINCT 127,"City of Ennis, Proposition 2",,AGAINST,,40,3,27,10,0
Ellis,PRECINCT 127,"City of Ennis, Proposition 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 127,"City of Ennis, Proposition 2",,Under Votes,,13,2,6,5,0
Ellis,PRECINCT 128,REGISTERED VOTERS,,,,223,,,,
Ellis,PRECINCT 128,BALLOTS CAST,,,,49,3,13,33,0
Ellis,PRECINCT 128,Straight Party,,REPUBLICAN PARTY,REP,15,1,1,13,0
Ellis,PRECINCT 128,Straight Party,,DEMOCRATIC PARTY,DEM,15,1,4,10,0
Ellis,PRECINCT 128,Straight Party,,LIBERTARIAN PARTY,LIB,0,0,0,0,0
Ellis,PRECINCT 128,Straight Party,,GREEN PARTY,GRN,0,0,0,0,0
Ellis,PRECINCT 128,Straight Party,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,Straight Party,,Under Votes,,19,1,8,10,0
Ellis,PRECINCT 128,United States Senator,,John Cornyn,REP,21,1,3,17,0
Ellis,PRECINCT 128,United States Senator,,David M. Alameel,DEM,27,2,10,15,0
Ellis,PRECINCT 128,United States Senator,,Rebecca Paddock,LIB,1,0,0,1,0
Ellis,PRECINCT 128,United States Senator,,"Emily ""Spicybrown"" Sanchez",GRN,0,0,0,0,0
Ellis,PRECINCT 128,United States Senator,,Write-ins,,0,0,0,0,0
Ellis,PRECINCT 128,United States Senator,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,United States Senator,,Under Votes,,0,0,0,0,0
Ellis,PRECINCT 128,U.S. House,6,Joe Barton,REP,21,1,5,15,0
Ellis,PRECINCT 128,U.S. House,6,David E. Cozad,DEM,24,2,7,15,0
Ellis,PRECINCT 128,U.S. House,6,Hugh Chauvin,LIB,3,0,1,2,0
Ellis,PRECINCT 128,U.S. House,6,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,U.S. House,6,Under Votes,,1,0,0,1,0
Ellis,PRECINCT 128,Governor,,Greg Abbott,REP,21,1,4,16,0
Ellis,PRECINCT 128,Governor,,Wendy R. Davis,DEM,28,2,9,17,0
Ellis,PRECINCT 128,Governor,,Kathie Glass,LIB,0,0,0,0,0
Ellis,PRECINCT 128,Governor,,Brandon Parmer,GRN,0,0,0,0,0
Ellis,PRECINCT 128,Governor,,Write-ins,,0,0,0,0,0
Ellis,PRECINCT 128,Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,Governor,,Under Votes,,0,0,0,0,0
Ellis,PRECINCT 128,Lieutenant Governor,,Dan Patrick,REP,20,1,4,15,0
Ellis,PRECINCT 128,Lieutenant Governor,,Leticia Van de Putte,DEM,28,2,9,17,0
Ellis,PRECINCT 128,Lieutenant Governor,,Robert D. Butler,LIB,1,0,0,1,0
Ellis,PRECINCT 128,Lieutenant Governor,,Chandrakantha Courtney,GRN,0,0,0,0,0
Ellis,PRECINCT 128,Lieutenant Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,Lieutenant Governor,,Under Votes,,0,0,0,0,0
Ellis,PRECINCT 128,Attorney General,,Ken Paxton,REP,20,1,4,15,0
Ellis,PRECINCT 128,Attorney General,,Sam Houston,DEM,26,2,9,15,0
Ellis,PRECINCT 128,Attorney General,,Jamie Balagia,LIB,1,0,0,1,0
Ellis,PRECINCT 128,Attorney General,,Jamar Osborne,GRN,1,0,0,1,0
Ellis,PRECINCT 128,Attorney General,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,Attorney General,,Under Votes,,1,0,0,1,0
Ellis,PRECINCT 128,Comptroller of Public Accounts,,Glenn Hegar,REP,20,1,4,15,0
Ellis,PRECINCT 128,Comptroller of Public Accounts,,Mike Collier,DEM,25,2,9,14,0
Ellis,PRECINCT 128,Comptroller of Public Accounts,,Ben Sanders,LIB,2,0,0,2,0
Ellis,PRECINCT 128,Comptroller of Public Accounts,,Deb Shafto,GRN,0,0,0,0,0
Ellis,PRECINCT 128,Comptroller of Public Accounts,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,Comptroller of Public Accounts,,Under Votes,,2,0,0,2,0
Ellis,PRECINCT 128,Commissioner of the General Land Office,,George P. Bush,REP,20,1,3,16,0
Ellis,PRECINCT 128,Commissioner of the General Land Office,,John Cook,DEM,26,2,10,14,0
Ellis,PRECINCT 128,Commissioner of the General Land Office,,Justin Knight,LIB,1,0,0,1,0
Ellis,PRECINCT 128,Commissioner of the General Land Office,,Valerie Alessi,GRN,0,0,0,0,0
Ellis,PRECINCT 128,Commissioner of the General Land Office,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,Commissioner of the General Land Office,,Under Votes,,2,0,0,2,0
Ellis,PRECINCT 128,Commissioner of Agriculture,,Sid Miller,REP,21,1,4,16,0
Ellis,PRECINCT 128,Commissioner of Agriculture,,Jim Hogan,DEM,24,2,9,13,0
Ellis,PRECINCT 128,Commissioner of Agriculture,,David (Rocky) Palmquist,LIB,1,0,0,1,0
Ellis,PRECINCT 128,Commissioner of Agriculture,,Kenneth Kendrick,GRN,1,0,0,1,0
Ellis,PRECINCT 128,Commissioner of Agriculture,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,Commissioner of Agriculture,,Under Votes,,2,0,0,2,0
Ellis,PRECINCT 128,Railroad Commissioner,,Ryan Sitton,REP,17,1,3,13,0
Ellis,PRECINCT 128,Railroad Commissioner,,Steve Brown,DEM,25,2,9,14,0
Ellis,PRECINCT 128,Railroad Commissioner,,Mark A. Miller,LIB,3,0,1,2,0
Ellis,PRECINCT 128,Railroad Commissioner,,Martina Salinas,GRN,2,0,0,2,0
Ellis,PRECINCT 128,Railroad Commissioner,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,Railroad Commissioner,,Under Votes,,2,0,0,2,0
Ellis,PRECINCT 128,"Chief Justice, Supreme Court",,Nathan Hecht,REP,17,1,3,13,0
Ellis,PRECINCT 128,"Chief Justice, Supreme Court",,William Moody,DEM,27,2,9,16,0
Ellis,PRECINCT 128,"Chief Justice, Supreme Court",,Tom Oxford,LIB,3,0,1,2,0
Ellis,PRECINCT 128,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,"Chief Justice, Supreme Court",,Under Votes,,2,0,0,2,0
Ellis,PRECINCT 128,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,19,1,4,14,0
Ellis,PRECINCT 128,"Justice, Supreme Court, Place 6",,Lawrence Edward Meyers,DEM,26,2,9,15,0
Ellis,PRECINCT 128,"Justice, Supreme Court, Place 6",,Mark Ash,LIB,2,0,0,2,0
Ellis,PRECINCT 128,"Justice, Supreme Court, Place 6",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,"Justice, Supreme Court, Place 6",,Under Votes,,2,0,0,2,0
Ellis,PRECINCT 128,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,19,1,4,14,0
Ellis,PRECINCT 128,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,27,2,9,16,0
Ellis,PRECINCT 128,"Justice, Supreme Court, Place 7",,Don Fulton,LIB,0,0,0,0,0
Ellis,PRECINCT 128,"Justice, Supreme Court, Place 7",,Charles E. Waterbury,GRN,1,0,0,1,0
Ellis,PRECINCT 128,"Justice, Supreme Court, Place 7",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,"Justice, Supreme Court, Place 7",,Under Votes,,2,0,0,2,0
Ellis,PRECINCT 128,"Justice, Supreme Court, Place 8",,Phil Johnson,REP,21,1,5,15,0
Ellis,PRECINCT 128,"Justice, Supreme Court, Place 8",,RS Roberto Koelsch,DEM,8,1,2,5,0
Ellis,PRECINCT 128,"Justice, Supreme Court, Place 8",,Jim Chisolm,LIB,4,0,2,2,0
Ellis,PRECINCT 128,"Justice, Supreme Court, Place 8",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,"Justice, Supreme Court, Place 8",,Under Votes,,16,1,4,11,0
Ellis,PRECINCT 128,"Judge, Court of Criminal Appeals, Pl 3",,Bert Richardson,REP,22,1,4,17,0
Ellis,PRECINCT 128,"Judge, Court of Criminal Appeals, Pl 3",,John Granberg,DEM,24,2,9,13,0
Ellis,PRECINCT 128,"Judge, Court of Criminal Appeals, Pl 3",,Mark W. Bennett,LIB,0,0,0,0,0
Ellis,PRECINCT 128,"Judge, Court of Criminal Appeals, Pl 3",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,"Judge, Court of Criminal Appeals, Pl 3",,Under Votes,,3,0,0,3,0
Ellis,PRECINCT 128,"Judge, Court of Criminal Appeals, Pl 4",,Kevin Patrick Yeary,REP,22,1,5,16,0
Ellis,PRECINCT 128,"Judge, Court of Criminal Appeals, Pl 4",,Quanah Parker,LIB,8,1,2,5,0
Ellis,PRECINCT 128,"Judge, Court of Criminal Appeals, Pl 4",,Judith Sanders-Castro,GRN,3,0,2,1,0
Ellis,PRECINCT 128,"Judge, Court of Criminal Appeals, Pl 4",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,"Judge, Court of Criminal Appeals, Pl 4",,Under Votes,,16,1,4,11,0
Ellis,PRECINCT 128,"Judge, Court of Criminal Appeals, Pl 9",,David Newell,REP,22,1,6,15,0
Ellis,PRECINCT 128,"Judge, Court of Criminal Appeals, Pl 9",,"William Bryan Strange, III",LIB,7,1,2,4,0
Ellis,PRECINCT 128,"Judge, Court of Criminal Appeals, Pl 9",,George Joseph Altgelt,GRN,3,0,1,2,0
Ellis,PRECINCT 128,"Judge, Court of Criminal Appeals, Pl 9",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,"Judge, Court of Criminal Appeals, Pl 9",,Under Votes,,17,1,4,12,0
Ellis,PRECINCT 128,State Representative,10,John Wray,REP,26,1,7,18,0
Ellis,PRECINCT 128,State Representative,10,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,State Representative,10,Under Votes,,23,2,6,15,0
Ellis,PRECINCT 128,"10th Court of Appeals District, Place 2",,Rex Davis,REP,24,1,6,17,0
Ellis,PRECINCT 128,"10th Court of Appeals District, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,"10th Court of Appeals District, Place 2",,Under Votes,,25,2,7,16,0
Ellis,PRECINCT 128,"District Judge, 40th Judicial District",,Bob Carroll,REP,24,1,5,18,0
Ellis,PRECINCT 128,"District Judge, 40th Judicial District",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,"District Judge, 40th Judicial District",,Under Votes,,25,2,8,15,0
Ellis,PRECINCT 128,County Judge,,Carol Bush,REP,30,2,8,20,0
Ellis,PRECINCT 128,County Judge,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,County Judge,,Under Votes,,19,1,5,13,0
Ellis,PRECINCT 128,"Judge, County Court at Law, Place 1",,Jim Chapman,REP,25,1,5,19,0
Ellis,PRECINCT 128,"Judge, County Court at Law, Place 1",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,"Judge, County Court at Law, Place 1",,Under Votes,,24,2,8,14,0
Ellis,PRECINCT 128,"Judge, County Court at Law, Place 2",,"A. Gene Calvert, Jr.",REP,24,1,5,18,0
Ellis,PRECINCT 128,"Judge, County Court at Law, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,"Judge, County Court at Law, Place 2",,Under Votes,,25,2,8,15,0
Ellis,PRECINCT 128,District Clerk,,Melanie Price Reed,REP,26,2,6,18,0
Ellis,PRECINCT 128,District Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,District Clerk,,Under Votes,,23,1,7,15,0
Ellis,PRECINCT 128,County Clerk,,Cindy Polley .,REP,27,2,7,18,0
Ellis,PRECINCT 128,County Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,County Clerk,,Under Votes,,22,1,6,15,0
Ellis,PRECINCT 128,County Treasurer,,Cheryl Chambers,REP,25,2,5,18,0
Ellis,PRECINCT 128,County Treasurer,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,County Treasurer,,Under Votes,,24,1,8,15,0
Ellis,PRECINCT 128,"Justice of the Peace, Precinct No. 1",,Bill Woody,REP,29,2,8,19,0
Ellis,PRECINCT 128,"Justice of the Peace, Precinct No. 1",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,"Justice of the Peace, Precinct No. 1",,Under Votes,,20,1,5,14,0
Ellis,PRECINCT 128,Constitutional Amendment,,FOR,,31,3,8,20,0
Ellis,PRECINCT 128,Constitutional Amendment,,AGAINST,,8,0,4,4,0
Ellis,PRECINCT 128,Constitutional Amendment,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,Constitutional Amendment,,Under Votes,,10,0,1,9,0
Ellis,PRECINCT 128,"City of Ennis, Proposition 1",,FOR,,28,2,8,18,0
Ellis,PRECINCT 128,"City of Ennis, Proposition 1",,AGAINST,,11,1,4,6,0
Ellis,PRECINCT 128,"City of Ennis, Proposition 1",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,"City of Ennis, Proposition 1",,Under Votes,,10,0,1,9,0
Ellis,PRECINCT 128,"City of Ennis, Proposition 2",,FOR,,27,2,10,15,0
Ellis,PRECINCT 128,"City of Ennis, Proposition 2",,AGAINST,,12,1,2,9,0
Ellis,PRECINCT 128,"City of Ennis, Proposition 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 128,"City of Ennis, Proposition 2",,Under Votes,,10,0,1,9,0
Ellis,PRECINCT 129,REGISTERED VOTERS,,,,754,,,,
Ellis,PRECINCT 129,BALLOTS CAST,,,,246,4,109,133,0
Ellis,PRECINCT 129,Straight Party,,REPUBLICAN PARTY,REP,99,1,39,59,0
Ellis,PRECINCT 129,Straight Party,,DEMOCRATIC PARTY,DEM,45,2,14,29,0
Ellis,PRECINCT 129,Straight Party,,LIBERTARIAN PARTY,LIB,1,0,0,1,0
Ellis,PRECINCT 129,Straight Party,,GREEN PARTY,GRN,0,0,0,0,0
Ellis,PRECINCT 129,Straight Party,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 129,Straight Party,,Under Votes,,101,1,56,44,0
Ellis,PRECINCT 129,United States Senator,,John Cornyn,REP,173,2,80,91,0
Ellis,PRECINCT 129,United States Senator,,David M. Alameel,DEM,62,2,21,39,0
Ellis,PRECINCT 129,United States Senator,,Rebecca Paddock,LIB,6,0,5,1,0
Ellis,PRECINCT 129,United States Senator,,"Emily ""Spicybrown"" Sanchez",GRN,1,0,1,0,0
Ellis,PRECINCT 129,United States Senator,,Write-ins,,0,0,0,0,0
Ellis,PRECINCT 129,United States Senator,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 129,United States Senator,,Under Votes,,4,0,2,2,0
Ellis,PRECINCT 129,U.S. House,6,Joe Barton,REP,170,2,79,89,0
Ellis,PRECINCT 129,U.S. House,6,David E. Cozad,DEM,65,2,21,42,0
