county,office,district,party,candidate,incumbent,votes,pct
TOM GREEN,Prop 12 Right to Fair Taxation,,DEM,AGAINST,False,40,2.23
TOM GREEN,Prop 12 Right to Fair Taxation,,,Total,,1792,
TRAVIS,U. S. Senator,,DEM,Edward Kimbrough,False,5153,4.56
TRAVIS,U. S. Senator,,DEM,Beto O'Rourke,False,98145,86.80
TRAVIS,U. S. Senator,,DEM,Sema Hernandez,False,9772,8.64
TRAVIS,U. S. Senator,,,Total,,113070,
TRAVIS,U. S. Representative,10,DEM,Richie DeGrow,False,112,0.43
TRAVIS,U. S. Representative,10,DEM,Madeline K. Eden,False,3159,12.27
TRAVIS,U. S. Representative,10,DEM,Matt Harris,False,1854,7.20
TRAVIS,U. S. Representative,10,DEM,Kevin Nelson,False,784,3.04
TRAVIS,U. S. Representative,10,DEM,Mike Siegel,False,12842,49.86
TRAVIS,U. S. Representative,10,DEM,Tami Walker,False,3142,12.20
TRAVIS,U. S. Representative,10,DEM,Tawana WalterCadien,False,3861,14.99
TRAVIS,U. S. Representative,10,,Total,,25754,
TRAVIS,U. S. Representative,17,DEM,Rick Kennedy,False,6323,67.86
TRAVIS,U. S. Representative,17,DEM,Dale Mantey,False,2995,32.14
TRAVIS,U. S. Representative,17,,Total,,9318,
TRAVIS,U. S. Representative,21,DEM,Derrick Crowe,False,6774,26.85
TRAVIS,U. S. Representative,21,DEM,Joseph Kopser,False,6196,24.56
TRAVIS,U. S. Representative,21,DEM,Elliott McFadden,False,4823,19.12
TRAVIS,U. S. Representative,21,DEM,Mary Street Wilson,False,7435,29.47
TRAVIS,U. S. Representative,21,,Total,,25228,
TRAVIS,U. S. Representative,25,DEM,West Hansen,False,2995,9.44
TRAVIS,U. S. Representative,25,DEM,Julie Oliver,False,8116,25.57
TRAVIS,U. S. Representative,25,DEM,Chetan Panda,False,3233,10.19
TRAVIS,U. S. Representative,25,DEM,Chris Perri,False,11921,37.56
TRAVIS,U. S. Representative,25,DEM,Kathi Thomas,False,5475,17.25
TRAVIS,U. S. Representative,25,,Total,,31740,
TRAVIS,U. S. Representative,35,DEM,Lloyd Doggett,True,13378,100.00
TRAVIS,U. S. Representative,35,,Total,,13378,
TRAVIS,Governor,,DEM,James Jolly Clark,False,835,0.78
TRAVIS,Governor,,DEM,"Cedric Davis, Sr.",False,5338,4.99
TRAVIS,Governor,,DEM,Joe Mumbach,False,856,0.80
TRAVIS,Governor,,DEM,Adrian Ocegueda,False,4720,4.42
TRAVIS,Governor,,DEM,Jeffrey Payne,False,3920,3.67
TRAVIS,Governor,,DEM,Lupe Valdez,False,59923,56.06
TRAVIS,Governor,,DEM,Tom Wakely,False,3117,2.92
TRAVIS,Governor,,DEM,Andrew White,False,24984,23.37
TRAVIS,Governor,,DEM,Grady Yarbrough,False,3201,2.99
TRAVIS,Governor,,,Total,,106894,
TRAVIS,Lieutenant Governor,,DEM,Mike Collier,False,68976,67.90
TRAVIS,Lieutenant Governor,,DEM,Michael Cooper,False,32610,32.10
TRAVIS,Lieutenant Governor,,,Total,,101586,
TRAVIS,Attorney General,,DEM,Justin Nelson,False,98702,100.00
TRAVIS,Attorney General,,,Total,,98702,
TRAVIS,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,64632,64.55
TRAVIS,Comptroller of Public Accounts,,DEM,Tim Mahoney,False,35496,35.45
TRAVIS,Comptroller of Public Accounts,,,Total,,100128,
TRAVIS,Commissioner of the General Land Office,,DEM,Tex Morgan,False,18862,19.11
TRAVIS,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,79816,80.89
TRAVIS,Commissioner of the General Land Office,,,Total,,98678,
TRAVIS,Commissioner of Agriculture,,DEM,Kim Olson,False,97616,100.00
TRAVIS,Commissioner of Agriculture,,,Total,,97616,
TRAVIS,Railroad Commissioner,,DEM,Roman McAllen,False,65595,68.60
TRAVIS,Railroad Commissioner,,DEM,Chris Spellmon,False,30023,31.40
TRAVIS,Railroad Commissioner,,,Total,,95618,
TRAVIS,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,96051,100.00
TRAVIS,"Justice, Supreme Court, Place 2",,,Total,,96051,
TRAVIS,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,95597,100.00
TRAVIS,"Justice, Supreme Court, Place 4",,,Total,,95597,
TRAVIS,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,96401,100.00
TRAVIS,"Justice, Supreme Court, Place 6",,,Total,,96401,
TRAVIS,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,96103,100.00
TRAVIS,"Presiding Judge, Court of Criminal Appeals",,,Total,,96103,
TRAVIS,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,95809,100.00
TRAVIS,Judge Court of Criminal Appeals,7,,Total,,95809,
TRAVIS,State Senator,14,DEM,Kirk Watson,True,79404,100.00
TRAVIS,State Senator,14,,Total,,79404,
TRAVIS,State Senator,25,DEM,Jack Guerra,False,4030,48.23
TRAVIS,State Senator,25,DEM,Steven Kling,False,4325,51.77
TRAVIS,State Senator,25,,Total,,8355,
TRAVIS,State Representative,46,DEM,Warren Baker,False,302,1.92
TRAVIS,State Representative,46,DEM,Sheryl Cole,False,6025,38.23
TRAVIS,State Representative,46,DEM,Ana Cortez,False,1281,8.13
TRAVIS,State Representative,46,DEM,Dawnna Dukes,True,1609,10.21
TRAVIS,State Representative,46,DEM,Casey L. McKinney,False,314,1.99
TRAVIS,State Representative,46,DEM,"Jose ""Chito"" Vela",False,6227,39.52
TRAVIS,State Representative,46,,Total,,15758,
TRAVIS,State Representative,47,DEM,Candace Aylor,False,1187,7.41
TRAVIS,State Representative,47,DEM,Elaina Fowler,False,4674,29.18
TRAVIS,State Representative,47,DEM,Vikki Goodwin,False,5389,33.64
TRAVIS,State Representative,47,DEM,Will Simpson,False,974,6.08
TRAVIS,State Representative,47,DEM,Sheri Soltes,False,3794,23.69
TRAVIS,State Representative,47,,Total,,16018,
TRAVIS,State Representative,48,DEM,Donna Howard,True,21139,100.00
TRAVIS,State Representative,48,,Total,,21139,
TRAVIS,State Representative,49,DEM,Gina Hinojosa,True,24126,100.00
TRAVIS,State Representative,49,,Total,,24126,
TRAVIS,State Representative,50,DEM,Celia Israel,True,12509,100.00
TRAVIS,State Representative,50,,Total,,12509,
TRAVIS,State Representative,51,DEM,Eddie Rodriguez,True,12277,100.00
TRAVIS,State Representative,51,,Total,,12277,
TRAVIS,"Justice, 3rd Court of Appeals District, Place 2",,DEM,Edward Smith,False,95104,100.00
TRAVIS,"Justice, 3rd Court of Appeals District, Place 2",,,Total,,95104,
TRAVIS,"Justice, 3rd Court of Appeals District, Place 3",,DEM,Chari Kelly,False,95312,100.00
TRAVIS,"Justice, 3rd Court of Appeals District, Place 3",,,Total,,95312,
TRAVIS,"Justice, 3rd Court of Appeals District, Place 5",,DEM,Thomas J. Baker,False,93355,100.00
TRAVIS,"Justice, 3rd Court of Appeals District, Place 5",,,Total,,93355,
TRAVIS,"Justice, 3rd Court of Appeals District, Place 6",,DEM,Gisela D. Triana,False,95255,100.00
TRAVIS,"Justice, 3rd Court of Appeals District, Place 6",,,Total,,95255,
TRAVIS,District Judge,147th Judicial District,DEM,Cliff Brown,True,93923,100.00
TRAVIS,District Judge,147th Judicial District,,Total,,93923,
TRAVIS,District Judge,201st Judicial District,DEM,Amy Clark Meachum,True,94562,100.00
TRAVIS,District Judge,201st Judicial District,,Total,,94562,
TRAVIS,District Judge,250th Judicial District,DEM,Karin Crump,True,94279,100.00
TRAVIS,District Judge,250th Judicial District,,Total,,94279,
TRAVIS,District Judge,261st Judicial District,DEM,Lora J Livingston,True,94475,100.00
TRAVIS,District Judge,261st Judicial District,,Total,,94475,
TRAVIS,District Judge,299th Judicial District,DEM,Karen Sage,True,94180,100.00
TRAVIS,District Judge,299th Judicial District,,Total,,94180,
TRAVIS,District Judge,331st Judicial District,DEM,David Crain,True,30427,30.80
TRAVIS,District Judge,331st Judicial District,DEM,Chantal Melissa Eldridge,False,68348,69.20
TRAVIS,District Judge,331st Judicial District,,Total,,98775,
TRAVIS,District Judge,403rd Judicial District,DEM,Brenda P. Kennedy,True,94090,100.00
TRAVIS,District Judge,403rd Judicial District,,Total,,94090,
TRAVIS,District Judge,419th Judicial District,DEM,Catherine A Mauzy,False,93707,100.00
TRAVIS,District Judge,419th Judicial District,,Total,,93707,
TRAVIS,District Judge,459th Judicial District,DEM,Maya Guerra Gamble,False,37471,37.63
TRAVIS,District Judge,459th Judicial District,DEM,Greg Hitt,False,16675,16.75
TRAVIS,District Judge,459th Judicial District,DEM,Aurora Martinez Jones,False,45433,45.63
TRAVIS,District Judge,459th Judicial District,,Total,,99579,
TRAVIS,Prop 1 Right to a 21st Century Public Education,,DEM,IN FAVOR,False,108622,97.62
TRAVIS,Prop 1 Right to a 21st Century Public Education,,DEM,AGAINST,False,2644,2.38
TRAVIS,Prop 1 Right to a 21st Century Public Education,,,Total,,111266,
TRAVIS,Prop 2 Student Loan Debt,,DEM,IN FAVOR,False,103273,93.37
TRAVIS,Prop 2 Student Loan Debt,,DEM,AGAINST,False,7331,6.63
TRAVIS,Prop 2 Student Loan Debt,,,Total,,110604,
TRAVIS,Prop 3 Right to Healthcare,,DEM,IN FAVOR,False,108448,97.24
TRAVIS,Prop 3 Right to Healthcare,,DEM,AGAINST,False,3081,2.76
TRAVIS,Prop 3 Right to Healthcare,,,Total,,111529,
TRAVIS,Prop 4 Right to Economic Security,,DEM,IN FAVOR,False,105625,95.64
TRAVIS,Prop 4 Right to Economic Security,,DEM,AGAINST,False,4814,4.36
TRAVIS,Prop 4 Right to Economic Security,,,Total,,110439,
TRAVIS,Prop 5 National Jobs Program,,DEM,IN FAVOR,False,103715,94.81
TRAVIS,Prop 5 National Jobs Program,,DEM,AGAINST,False,5681,5.19
TRAVIS,Prop 5 National Jobs Program,,,Total,,109396,
TRAVIS,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,IN FAVOR,False,111065,99.35
TRAVIS,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,AGAINST,False,731,0.65
TRAVIS,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,,Total,,111796,
TRAVIS,Prop 7 Right to Dignity & Respect,,DEM,IN FAVOR,False,109558,98.71
TRAVIS,Prop 7 Right to Dignity & Respect,,DEM,AGAINST,False,1431,1.29
TRAVIS,Prop 7 Right to Dignity & Respect,,,Total,,110989,
TRAVIS,Prop 8 Right to Housing,,DEM,IN FAVOR,False,103221,94.26
TRAVIS,Prop 8 Right to Housing,,DEM,AGAINST,False,6281,5.74
TRAVIS,Prop 8 Right to Housing,,,Total,,109502,
TRAVIS,Prop 9 Right to Vote,,DEM,IN FAVOR,False,109235,98.11
TRAVIS,Prop 9 Right to Vote,,DEM,AGAINST,False,2109,1.89
TRAVIS,Prop 9 Right to Vote,,,Total,,111344,
TRAVIS,Prop 10 Right to a Fair Criminal Justice System,,DEM,IN FAVOR,False,109746,98.89
TRAVIS,Prop 10 Right to a Fair Criminal Justice System,,DEM,AGAINST,False,1235,1.11
TRAVIS,Prop 10 Right to a Fair Criminal Justice System,,,Total,,110981,
TRAVIS,Prop 11 Immigrant Rights,,DEM,IN FAVOR,False,108911,97.92
TRAVIS,Prop 11 Immigrant Rights,,DEM,AGAINST,False,2316,2.08
TRAVIS,Prop 11 Immigrant Rights,,,Total,,111227,
TRAVIS,Prop 12 Right to Fair Taxation,,DEM,IN FAVOR,False,108781,98.55
TRAVIS,Prop 12 Right to Fair Taxation,,DEM,AGAINST,False,1599,1.45
TRAVIS,Prop 12 Right to Fair Taxation,,,Total,,110380,
TRINITY,U. S. Senator,,DEM,Edward Kimbrough,False,56,26.17
TRINITY,U. S. Senator,,DEM,Beto O'Rourke,False,110,51.40
TRINITY,U. S. Senator,,DEM,Sema Hernandez,False,48,22.43
TRINITY,U. S. Senator,,,Total,,214,
TRINITY,U. S. Representative,8,DEM,Steven David,False,168,100.00
TRINITY,U. S. Representative,8,,Total,,168,
TRINITY,Governor,,DEM,James Jolly Clark,False,6,2.79
TRINITY,Governor,,DEM,"Cedric Davis, Sr.",False,15,6.98
TRINITY,Governor,,DEM,Joe Mumbach,False,8,3.72
TRINITY,Governor,,DEM,Adrian Ocegueda,False,4,1.86
TRINITY,Governor,,DEM,Jeffrey Payne,False,20,9.30
TRINITY,Governor,,DEM,Lupe Valdez,False,35,16.28
TRINITY,Governor,,DEM,Tom Wakely,False,7,3.26
TRINITY,Governor,,DEM,Andrew White,False,100,46.51
TRINITY,Governor,,DEM,Grady Yarbrough,False,20,9.30
TRINITY,Governor,,,Total,,215,
TRINITY,Lieutenant Governor,,DEM,Mike Collier,False,102,50.50
TRINITY,Lieutenant Governor,,DEM,Michael Cooper,False,100,49.50
TRINITY,Lieutenant Governor,,,Total,,202,
TRINITY,Attorney General,,DEM,Justin Nelson,False,176,100.00
TRINITY,Attorney General,,,Total,,176,
TRINITY,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,101,48.79
TRINITY,Comptroller of Public Accounts,,DEM,Tim Mahoney,False,106,51.21
TRINITY,Comptroller of Public Accounts,,,Total,,207,
TRINITY,Commissioner of the General Land Office,,DEM,Tex Morgan,False,87,43.28
TRINITY,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,114,56.72
TRINITY,Commissioner of the General Land Office,,,Total,,201,
TRINITY,Commissioner of Agriculture,,DEM,Kim Olson,False,181,100.00
TRINITY,Commissioner of Agriculture,,,Total,,181,
TRINITY,Railroad Commissioner,,DEM,Roman McAllen,False,94,48.45
TRINITY,Railroad Commissioner,,DEM,Chris Spellmon,False,100,51.55
TRINITY,Railroad Commissioner,,,Total,,194,
TRINITY,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,179,100.00
TRINITY,"Justice, Supreme Court, Place 2",,,Total,,179,
TRINITY,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,176,100.00
TRINITY,"Justice, Supreme Court, Place 4",,,Total,,176,
TRINITY,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,178,100.00
TRINITY,"Justice, Supreme Court, Place 6",,,Total,,178,
TRINITY,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,178,100.00
TRINITY,"Presiding Judge, Court of Criminal Appeals",,,Total,,178,
TRINITY,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,185,100.00
TRINITY,Judge Court of Criminal Appeals,7,,Total,,185,
TRINITY,State Senator,3,DEM,Shirley Layton,False,181,100.00
TRINITY,State Senator,3,,Total,,181,
TRINITY,State Representative,57,DEM,Jason Rogers,False,176,100.00
TRINITY,State Representative,57,,Total,,176,
TRINITY,Prop 1 Right to a 21st Century Public Education,,DEM,IN FAVOR,False,199,92.13
TRINITY,Prop 1 Right to a 21st Century Public Education,,DEM,AGAINST,False,17,7.87
TRINITY,Prop 1 Right to a 21st Century Public Education,,,Total,,216,
TRINITY,Prop 2 Student Loan Debt,,DEM,IN FAVOR,False,195,89.86
TRINITY,Prop 2 Student Loan Debt,,DEM,AGAINST,False,22,10.14
TRINITY,Prop 2 Student Loan Debt,,,Total,,217,
TRINITY,Prop 3 Right to Healthcare,,DEM,IN FAVOR,False,205,93.18
TRINITY,Prop 3 Right to Healthcare,,DEM,AGAINST,False,15,6.82
TRINITY,Prop 3 Right to Healthcare,,,Total,,220,
TRINITY,Prop 4 Right to Economic Security,,DEM,IN FAVOR,False,208,94.55
TRINITY,Prop 4 Right to Economic Security,,DEM,AGAINST,False,12,5.45
TRINITY,Prop 4 Right to Economic Security,,,Total,,220,
TRINITY,Prop 5 National Jobs Program,,DEM,IN FAVOR,False,186,91.63
TRINITY,Prop 5 National Jobs Program,,DEM,AGAINST,False,17,8.37
TRINITY,Prop 5 National Jobs Program,,,Total,,203,
TRINITY,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,IN FAVOR,False,201,95.71
TRINITY,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,AGAINST,False,9,4.29
TRINITY,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,,Total,,210,
TRINITY,Prop 7 Right to Dignity & Respect,,DEM,IN FAVOR,False,196,93.33
TRINITY,Prop 7 Right to Dignity & Respect,,DEM,AGAINST,False,14,6.67
TRINITY,Prop 7 Right to Dignity & Respect,,,Total,,210,
TRINITY,Prop 8 Right to Housing,,DEM,IN FAVOR,False,189,89.57
TRINITY,Prop 8 Right to Housing,,DEM,AGAINST,False,22,10.43
TRINITY,Prop 8 Right to Housing,,,Total,,211,
TRINITY,Prop 9 Right to Vote,,DEM,IN FAVOR,False,187,91.67
TRINITY,Prop 9 Right to Vote,,DEM,AGAINST,False,17,8.33
TRINITY,Prop 9 Right to Vote,,,Total,,204,
TRINITY,Prop 10 Right to a Fair Criminal Justice System,,DEM,IN FAVOR,False,199,93.87
TRINITY,Prop 10 Right to a Fair Criminal Justice System,,DEM,AGAINST,False,13,6.13
TRINITY,Prop 10 Right to a Fair Criminal Justice System,,,Total,,212,
TRINITY,Prop 11 Immigrant Rights,,DEM,IN FAVOR,False,194,92.82
TRINITY,Prop 11 Immigrant Rights,,DEM,AGAINST,False,15,7.18
TRINITY,Prop 11 Immigrant Rights,,,Total,,209,
TRINITY,Prop 12 Right to Fair Taxation,,DEM,IN FAVOR,False,195,93.30
TRINITY,Prop 12 Right to Fair Taxation,,DEM,AGAINST,False,14,6.70
TRINITY,Prop 12 Right to Fair Taxation,,,Total,,209,
TYLER,U. S. Senator,,DEM,Edward Kimbrough,False,144,45.57
TYLER,U. S. Senator,,DEM,Beto O'Rourke,False,91,28.80
TYLER,U. S. Senator,,DEM,Sema Hernandez,False,81,25.63
TYLER,U. S. Senator,,,Total,,316,
TYLER,U. S. Representative,36,DEM,Jon Powell,False,135,42.59
TYLER,U. S. Representative,36,DEM,Dayna Steele,False,182,57.41
TYLER,U. S. Representative,36,,Total,,317,
TYLER,Governor,,DEM,James Jolly Clark,False,5,1.61
TYLER,Governor,,DEM,"Cedric Davis, Sr.",False,32,10.32
TYLER,Governor,,DEM,Joe Mumbach,False,5,1.61
TYLER,Governor,,DEM,Adrian Ocegueda,False,12,3.87
TYLER,Governor,,DEM,Jeffrey Payne,False,34,10.97
TYLER,Governor,,DEM,Lupe Valdez,False,41,13.23
TYLER,Governor,,DEM,Tom Wakely,False,8,2.58
TYLER,Governor,,DEM,Andrew White,False,120,38.71
TYLER,Governor,,DEM,Grady Yarbrough,False,53,17.10
TYLER,Governor,,,Total,,310,
TYLER,Lieutenant Governor,,DEM,Mike Collier,False,158,50.64
TYLER,Lieutenant Governor,,DEM,Michael Cooper,False,154,49.36
TYLER,Lieutenant Governor,,,Total,,312,
TYLER,Attorney General,,DEM,Justin Nelson,False,283,100.00
TYLER,Attorney General,,,Total,,283,
TYLER,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,115,37.83
TYLER,Comptroller of Public Accounts,,DEM,Tim Mahoney,False,189,62.17
TYLER,Comptroller of Public Accounts,,,Total,,304,
TYLER,Commissioner of the General Land Office,,DEM,Tex Morgan,False,171,55.16
TYLER,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,139,44.84
TYLER,Commissioner of the General Land Office,,,Total,,310,
TYLER,Commissioner of Agriculture,,DEM,Kim Olson,False,272,100.00
TYLER,Commissioner of Agriculture,,,Total,,272,
TYLER,Railroad Commissioner,,DEM,Roman McAllen,False,143,47.51
TYLER,Railroad Commissioner,,DEM,Chris Spellmon,False,158,52.49
TYLER,Railroad Commissioner,,,Total,,301,
TYLER,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,279,100.00
TYLER,"Justice, Supreme Court, Place 2",,,Total,,279,
TYLER,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,274,100.00
TYLER,"Justice, Supreme Court, Place 4",,,Total,,274,
TYLER,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,277,100.00
TYLER,"Justice, Supreme Court, Place 6",,,Total,,277,
TYLER,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,276,100.00
TYLER,"Presiding Judge, Court of Criminal Appeals",,,Total,,276,
TYLER,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,274,100.00
TYLER,Judge Court of Criminal Appeals,7,,Total,,274,
TYLER,Member State Board of Education,7,DEM,"Elizabeth ""Eliz"" Markowitz",False,277,100.00
TYLER,Member State Board of Education,7,,Total,,277,
TYLER,State Senator,3,DEM,Shirley Layton,False,270,100.00
TYLER,State Senator,3,,Total,,270,
TYLER,State Representative,19,DEM,Sherry Williams,False,271,100.00
TYLER,State Representative,19,,Total,,271,
TYLER,Prop 1 Right to a 21st Century Public Education,,DEM,IN FAVOR,False,305,93.56
TYLER,Prop 1 Right to a 21st Century Public Education,,DEM,AGAINST,False,21,6.44
TYLER,Prop 1 Right to a 21st Century Public Education,,,Total,,326,
TYLER,Prop 2 Student Loan Debt,,DEM,IN FAVOR,False,283,89.27
TYLER,Prop 2 Student Loan Debt,,DEM,AGAINST,False,34,10.73
TYLER,Prop 2 Student Loan Debt,,,Total,,317,
TYLER,Prop 3 Right to Healthcare,,DEM,IN FAVOR,False,292,90.97
TYLER,Prop 3 Right to Healthcare,,DEM,AGAINST,False,29,9.03
TYLER,Prop 3 Right to Healthcare,,,Total,,321,
TYLER,Prop 4 Right to Economic Security,,DEM,IN FAVOR,False,302,93.79
TYLER,Prop 4 Right to Economic Security,,DEM,AGAINST,False,20,6.21
TYLER,Prop 4 Right to Economic Security,,,Total,,322,
TYLER,Prop 5 National Jobs Program,,DEM,IN FAVOR,False,284,89.59
TYLER,Prop 5 National Jobs Program,,DEM,AGAINST,False,33,10.41
TYLER,Prop 5 National Jobs Program,,,Total,,317,
TYLER,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,IN FAVOR,False,317,97.24
TYLER,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,AGAINST,False,9,2.76
TYLER,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,,Total,,326,
TYLER,Prop 7 Right to Dignity & Respect,,DEM,IN FAVOR,False,295,93.35
TYLER,Prop 7 Right to Dignity & Respect,,DEM,AGAINST,False,21,6.65
TYLER,Prop 7 Right to Dignity & Respect,,,Total,,316,
TYLER,Prop 8 Right to Housing,,DEM,IN FAVOR,False,274,86.98
TYLER,Prop 8 Right to Housing,,DEM,AGAINST,False,41,13.02
TYLER,Prop 8 Right to Housing,,,Total,,315,
TYLER,Prop 9 Right to Vote,,DEM,IN FAVOR,False,283,88.99
TYLER,Prop 9 Right to Vote,,DEM,AGAINST,False,35,11.01
TYLER,Prop 9 Right to Vote,,,Total,,318,
TYLER,Prop 10 Right to a Fair Criminal Justice System,,DEM,IN FAVOR,False,297,94.59
TYLER,Prop 10 Right to a Fair Criminal Justice System,,DEM,AGAINST,False,17,5.41
TYLER,Prop 10 Right to a Fair Criminal Justice System,,,Total,,314,
TYLER,Prop 11 Immigrant Rights,,DEM,IN FAVOR,False,288,89.16
TYLER,Prop 11 Immigrant Rights,,DEM,AGAINST,False,35,10.84
TYLER,Prop 11 Immigrant Rights,,,Total,,323,
TYLER,Prop 12 Right to Fair Taxation,,DEM,IN FAVOR,False,300,93.17
TYLER,Prop 12 Right to Fair Taxation,,DEM,AGAINST,False,22,6.83
TYLER,Prop 12 Right to Fair Taxation,,,Total,,322,
UPSHUR,U. S. Senator,,DEM,Edward Kimbrough,False,244,34.46
UPSHUR,U. S. Senator,,DEM,Beto O'Rourke,False,321,45.34
UPSHUR,U. S. Senator,,DEM,Sema Hernandez,False,143,20.20
UPSHUR,U. S. Senator,,,Total,,708,
UPSHUR,U. S. Representative,1,DEM,Brent Beal,False,69,30.40
UPSHUR,U. S. Representative,1,DEM,Shirley J. McKellar,False,158,69.60
UPSHUR,U. S. Representative,1,,Total,,227,
UPSHUR,U. S. Representative,4,DEM,Lander Bethel,False,85,18.20
UPSHUR,U. S. Representative,4,DEM,Catherine Krantz,False,382,81.80
UPSHUR,U. S. Representative,4,,Total,,467,
UPSHUR,Governor,,DEM,James Jolly Clark,False,16,2.27
UPSHUR,Governor,,DEM,"Cedric Davis, Sr.",False,160,22.73
UPSHUR,Governor,,DEM,Joe Mumbach,False,7,0.99
UPSHUR,Governor,,DEM,Adrian Ocegueda,False,27,3.84
UPSHUR,Governor,,DEM,Jeffrey Payne,False,47,6.68
UPSHUR,Governor,,DEM,Lupe Valdez,False,175,24.86
UPSHUR,Governor,,DEM,Tom Wakely,False,30,4.26
UPSHUR,Governor,,DEM,Andrew White,False,149,21.16
UPSHUR,Governor,,DEM,Grady Yarbrough,False,93,13.21
UPSHUR,Governor,,,Total,,704,
UPSHUR,Lieutenant Governor,,DEM,Mike Collier,False,289,42.31
UPSHUR,Lieutenant Governor,,DEM,Michael Cooper,False,394,57.69
