county,office,district,party,candidate,incumbent,votes,pct
MORRIS,Commissioner of Agriculture,,DEM,Kim Olson,False,1268,30.48
MORRIS,Commissioner of Agriculture,,LIB,Richard Carpenter,False,59,1.42
MORRIS,Commissioner of Agriculture,,,Total,,4160,
MORRIS,Railroad Commissioner,,REP,Christi Craddick,True,2848,68.59
MORRIS,Railroad Commissioner,,DEM,Roman McAllen,False,1222,29.43
MORRIS,Railroad Commissioner,,LIB,Mike Wright,False,82,1.97
MORRIS,Railroad Commissioner,,,Total,,4152,
MORRIS,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,True,2894,69.73
MORRIS,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,1256,30.27
MORRIS,"Justice, Supreme Court, Place 2",,,Total,,4150,
MORRIS,"Justice, Supreme Court, Place 4",,REP,John Devine,True,2885,70.01
MORRIS,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,1236,29.99
MORRIS,"Justice, Supreme Court, Place 4",,,Total,,4121,
MORRIS,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,2885,69.99
MORRIS,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,1237,30.01
MORRIS,"Justice, Supreme Court, Place 6",,,Total,,4122,
MORRIS,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,2851,68.75
MORRIS,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,1243,29.97
MORRIS,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,False,53,1.28
MORRIS,"Presiding Judge, Court of Criminal Appeals",,,Total,,4147,
MORRIS,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,2895,70.11
MORRIS,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,1234,29.89
MORRIS,Judge Court of Criminal Appeals,7,,Total,,4129,
MORRIS,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,2982,85.62
MORRIS,Judge Court of Criminal Appeals,8,LIB,Mark Ash,False,501,14.38
MORRIS,Judge Court of Criminal Appeals,8,,Total,,3483,
MORRIS,State Representative,5,REP,Cole Hefner,True,2910,69.87
MORRIS,State Representative,5,DEM,Bill Liebbe,False,1255,30.13
MORRIS,State Representative,5,,Total,,4165,
MORRIS,"Justice, 6th Court of Appeals District, Place 2",,REP,Scott Stevens,False,3081,100.00
MORRIS,"Justice, 6th Court of Appeals District, Place 2",,,Total,,3081,
MORRIS,District Judge,276th Judicial District,REP,Robert Rolston,True,3004,100.00
MORRIS,District Judge,276th Judicial District,,Total,,3004,
MOTLEY,U. S. Senator,,REP,Ted Cruz,True,483,91.65
MOTLEY,U. S. Senator,,DEM,Beto O'Rourke,False,40,7.59
MOTLEY,U. S. Senator,,LIB,Neal M. Dikeman,False,4,0.76
MOTLEY,U. S. Senator,,,Total,,527,
MOTLEY,U. S. Representative,13,REP,Mac Thornberry,True,480,91.43
MOTLEY,U. S. Representative,13,DEM,Greg Sagan,False,39,7.43
MOTLEY,U. S. Representative,13,LIB,Calvin DeWeese,False,6,1.14
MOTLEY,U. S. Representative,13,,Total,,525,
MOTLEY,Governor,,REP,Greg Abbott,True,458,92.15
MOTLEY,Governor,,DEM,Lupe Valdez,False,35,7.04
MOTLEY,Governor,,LIB,Mark Jay Tippetts,False,4,0.80
MOTLEY,Governor,,,Total,,497,
MOTLEY,Lieutenant Governor,,REP,Dan Patrick,True,455,85.37
MOTLEY,Lieutenant Governor,,DEM,Mike Collier,False,70,13.13
MOTLEY,Lieutenant Governor,,LIB,Kerry Douglas McKennon,False,8,1.50
MOTLEY,Lieutenant Governor,,,Total,,533,
MOTLEY,Attorney General,,REP,Ken Paxton,True,468,90.00
MOTLEY,Attorney General,,DEM,Justin Nelson,False,45,8.65
MOTLEY,Attorney General,,LIB,Michael Ray Harris,False,7,1.35
MOTLEY,Attorney General,,,Total,,520,
MOTLEY,Comptroller of Public Accounts,,REP,Glenn Hegar,True,477,91.73
MOTLEY,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,38,7.31
MOTLEY,Comptroller of Public Accounts,,LIB,Ben Sanders,False,5,0.96
MOTLEY,Comptroller of Public Accounts,,,Total,,520,
MOTLEY,Commissioner of the General Land Office,,REP,George P. Bush,True,472,91.12
MOTLEY,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,36,6.95
MOTLEY,Commissioner of the General Land Office,,LIB,Matt Pina,False,10,1.93
MOTLEY,Commissioner of the General Land Office,,,Total,,518,
MOTLEY,Commissioner of Agriculture,,REP,Sid Miller,True,468,90.00
MOTLEY,Commissioner of Agriculture,,DEM,Kim Olson,False,48,9.23
MOTLEY,Commissioner of Agriculture,,LIB,Richard Carpenter,False,4,0.77
MOTLEY,Commissioner of Agriculture,,,Total,,520,
MOTLEY,Railroad Commissioner,,REP,Christi Craddick,True,471,91.10
MOTLEY,Railroad Commissioner,,DEM,Roman McAllen,False,41,7.93
MOTLEY,Railroad Commissioner,,LIB,Mike Wright,False,5,0.97
MOTLEY,Railroad Commissioner,,,Total,,517,
MOTLEY,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,True,473,91.67
MOTLEY,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,43,8.33
MOTLEY,"Justice, Supreme Court, Place 2",,,Total,,516,
MOTLEY,"Justice, Supreme Court, Place 4",,REP,John Devine,True,474,91.86
MOTLEY,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,42,8.14
MOTLEY,"Justice, Supreme Court, Place 4",,,Total,,516,
MOTLEY,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,473,91.49
MOTLEY,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,44,8.51
MOTLEY,"Justice, Supreme Court, Place 6",,,Total,,517,
MOTLEY,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,469,90.72
MOTLEY,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,43,8.32
MOTLEY,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,False,5,0.97
MOTLEY,"Presiding Judge, Court of Criminal Appeals",,,Total,,517,
MOTLEY,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,477,92.62
MOTLEY,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,38,7.38
MOTLEY,Judge Court of Criminal Appeals,7,,Total,,515,
MOTLEY,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,478,96.96
MOTLEY,Judge Court of Criminal Appeals,8,LIB,Mark Ash,False,15,3.04
MOTLEY,Judge Court of Criminal Appeals,8,,Total,,493,
MOTLEY,State Representative,68,REP,Drew Springer,True,489,100.00
MOTLEY,State Representative,68,,Total,,489,
MOTLEY,"Justice, 7th Court of Appeals District, Place 2",,REP,Judy Parker,True,468,100.00
MOTLEY,"Justice, 7th Court of Appeals District, Place 2",,,Total,,468,
MOTLEY,"Justice, 7th Court of Appeals District, Place 3",,REP,Pat Pirtle,True,471,100.00
MOTLEY,"Justice, 7th Court of Appeals District, Place 3",,,Total,,471,
MOTLEY,District Judge,110th Judicial District,REP,William P. Smith,True,476,100.00
MOTLEY,District Judge,110th Judicial District,,Total,,476,
NACOGDOCHES,U. S. Senator,,REP,Ted Cruz,True,13775,63.68
NACOGDOCHES,U. S. Senator,,DEM,Beto O'Rourke,False,7732,35.74
NACOGDOCHES,U. S. Senator,,LIB,Neal M. Dikeman,False,126,0.58
NACOGDOCHES,U. S. Senator,,,Total,,21633,
NACOGDOCHES,U. S. Representative,1,REP,Louie Gohmert,True,13701,64.73
NACOGDOCHES,U. S. Representative,1,DEM,Shirley J. McKellar,False,7075,33.42
NACOGDOCHES,U. S. Representative,1,LIB,Jeff Callaway,False,391,1.85
NACOGDOCHES,U. S. Representative,1,,Total,,21167,
NACOGDOCHES,Governor,,REP,Greg Abbott,True,14411,66.97
NACOGDOCHES,Governor,,DEM,Lupe Valdez,False,6843,31.80
NACOGDOCHES,Governor,,LIB,Mark Jay Tippetts,False,264,1.23
NACOGDOCHES,Governor,,,Total,,21518,
NACOGDOCHES,Lieutenant Governor,,REP,Dan Patrick,True,13237,62.07
NACOGDOCHES,Lieutenant Governor,,DEM,Mike Collier,False,7668,35.96
NACOGDOCHES,Lieutenant Governor,,LIB,Kerry Douglas McKennon,False,421,1.97
NACOGDOCHES,Lieutenant Governor,,,Total,,21326,
NACOGDOCHES,Attorney General,,REP,Ken Paxton,True,13527,63.75
NACOGDOCHES,Attorney General,,DEM,Justin Nelson,False,7241,34.13
NACOGDOCHES,Attorney General,,LIB,Michael Ray Harris,False,450,2.12
NACOGDOCHES,Attorney General,,,Total,,21218,
NACOGDOCHES,Comptroller of Public Accounts,,REP,Glenn Hegar,True,13582,64.76
NACOGDOCHES,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,6646,31.69
NACOGDOCHES,Comptroller of Public Accounts,,LIB,Ben Sanders,False,744,3.55
NACOGDOCHES,Comptroller of Public Accounts,,,Total,,20972,
NACOGDOCHES,Commissioner of the General Land Office,,REP,George P. Bush,True,13636,64.55
NACOGDOCHES,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,6815,32.26
NACOGDOCHES,Commissioner of the General Land Office,,LIB,Matt Pina,False,675,3.20
NACOGDOCHES,Commissioner of the General Land Office,,,Total,,21126,
NACOGDOCHES,Commissioner of Agriculture,,REP,Sid Miller,True,13454,63.90
NACOGDOCHES,Commissioner of Agriculture,,DEM,Kim Olson,False,7153,33.97
NACOGDOCHES,Commissioner of Agriculture,,LIB,Richard Carpenter,False,449,2.13
NACOGDOCHES,Commissioner of Agriculture,,,Total,,21056,
NACOGDOCHES,Railroad Commissioner,,REP,Christi Craddick,True,13679,65.05
NACOGDOCHES,Railroad Commissioner,,DEM,Roman McAllen,False,6662,31.68
NACOGDOCHES,Railroad Commissioner,,LIB,Mike Wright,False,688,3.27
NACOGDOCHES,Railroad Commissioner,,,Total,,21029,
NACOGDOCHES,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,True,13707,65.42
NACOGDOCHES,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,7244,34.58
NACOGDOCHES,"Justice, Supreme Court, Place 2",,,Total,,20951,
NACOGDOCHES,"Justice, Supreme Court, Place 4",,REP,John Devine,True,13774,65.76
NACOGDOCHES,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,7172,34.24
NACOGDOCHES,"Justice, Supreme Court, Place 4",,,Total,,20946,
NACOGDOCHES,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,13706,65.28
NACOGDOCHES,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,7291,34.72
NACOGDOCHES,"Justice, Supreme Court, Place 6",,,Total,,20997,
NACOGDOCHES,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,13596,64.73
NACOGDOCHES,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,6937,33.03
NACOGDOCHES,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,False,471,2.24
NACOGDOCHES,"Presiding Judge, Court of Criminal Appeals",,,Total,,21004,
NACOGDOCHES,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,13822,66.05
NACOGDOCHES,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,7104,33.95
NACOGDOCHES,Judge Court of Criminal Appeals,7,,Total,,20926,
NACOGDOCHES,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,14221,80.34
NACOGDOCHES,Judge Court of Criminal Appeals,8,LIB,Mark Ash,False,3480,19.66
NACOGDOCHES,Judge Court of Criminal Appeals,8,,Total,,17701,
NACOGDOCHES,State Senator,3,REP,Robert Nichols,True,13724,65.25
NACOGDOCHES,State Senator,3,DEM,Shirley Layton,False,6974,33.16
NACOGDOCHES,State Senator,3,LIB,Bruce Quarles,False,336,1.60
NACOGDOCHES,State Senator,3,,Total,,21034,
NACOGDOCHES,State Representative,11,REP,Travis Clardy,True,14139,67.18
NACOGDOCHES,State Representative,11,DEM,Alec Johnson,False,6909,32.82
NACOGDOCHES,State Representative,11,,Total,,21048,
NACOGDOCHES,"Justice, 12th Court of Appeals District, Place 3",,REP,Greg Neeley,True,15139,100.00
NACOGDOCHES,"Justice, 12th Court of Appeals District, Place 3",,,Total,,15139,
NAVARRO,U. S. Senator,,REP,Ted Cruz,True,10391,72.08
NAVARRO,U. S. Senator,,DEM,Beto O'Rourke,False,3918,27.18
NAVARRO,U. S. Senator,,LIB,Neal M. Dikeman,False,107,0.74
NAVARRO,U. S. Senator,,,Total,,14416,
NAVARRO,U. S. Representative,6,REP,Ron Wright,False,10363,72.52
NAVARRO,U. S. Representative,6,DEM,Jana Lynne Sanchez,False,3780,26.45
NAVARRO,U. S. Representative,6,LIB,Jason Allen Harber,False,147,1.03
NAVARRO,U. S. Representative,6,,Total,,14290,
NAVARRO,Governor,,REP,Greg Abbott,True,10818,75.08
NAVARRO,Governor,,DEM,Lupe Valdez,False,3411,23.67
NAVARRO,Governor,,LIB,Mark Jay Tippetts,False,179,1.24
NAVARRO,Governor,,,Total,,14408,
NAVARRO,Lieutenant Governor,,REP,Dan Patrick,True,10110,70.34
NAVARRO,Lieutenant Governor,,DEM,Mike Collier,False,4007,27.88
NAVARRO,Lieutenant Governor,,LIB,Kerry Douglas McKennon,False,256,1.78
NAVARRO,Lieutenant Governor,,,Total,,14373,
NAVARRO,Attorney General,,REP,Ken Paxton,True,10073,70.20
NAVARRO,Attorney General,,DEM,Justin Nelson,False,3991,27.81
NAVARRO,Attorney General,,LIB,Michael Ray Harris,False,286,1.99
NAVARRO,Attorney General,,,Total,,14350,
NAVARRO,Comptroller of Public Accounts,,REP,Glenn Hegar,True,10494,73.51
NAVARRO,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,3405,23.85
NAVARRO,Comptroller of Public Accounts,,LIB,Ben Sanders,False,377,2.64
NAVARRO,Comptroller of Public Accounts,,,Total,,14276,
NAVARRO,Commissioner of the General Land Office,,REP,George P. Bush,True,10397,72.61
NAVARRO,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,3481,24.31
NAVARRO,Commissioner of the General Land Office,,LIB,Matt Pina,False,440,3.07
NAVARRO,Commissioner of the General Land Office,,,Total,,14318,
NAVARRO,Commissioner of Agriculture,,REP,Sid Miller,True,10240,71.63
NAVARRO,Commissioner of Agriculture,,DEM,Kim Olson,False,3809,26.65
NAVARRO,Commissioner of Agriculture,,LIB,Richard Carpenter,False,246,1.72
NAVARRO,Commissioner of Agriculture,,,Total,,14295,
NAVARRO,Railroad Commissioner,,REP,Christi Craddick,True,10399,72.79
NAVARRO,Railroad Commissioner,,DEM,Roman McAllen,False,3545,24.81
NAVARRO,Railroad Commissioner,,LIB,Mike Wright,False,342,2.39
NAVARRO,Railroad Commissioner,,,Total,,14286,
NAVARRO,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,True,10453,73.26
NAVARRO,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,3815,26.74
NAVARRO,"Justice, Supreme Court, Place 2",,,Total,,14268,
NAVARRO,"Justice, Supreme Court, Place 4",,REP,John Devine,True,10510,73.82
NAVARRO,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,3728,26.18
NAVARRO,"Justice, Supreme Court, Place 4",,,Total,,14238,
NAVARRO,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,10523,73.90
NAVARRO,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,3716,26.10
NAVARRO,"Justice, Supreme Court, Place 6",,,Total,,14239,
NAVARRO,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,10343,72.56
NAVARRO,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,3635,25.50
NAVARRO,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,False,277,1.94
NAVARRO,"Presiding Judge, Court of Criminal Appeals",,,Total,,14255,
NAVARRO,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,10592,74.52
NAVARRO,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,3621,25.48
NAVARRO,Judge Court of Criminal Appeals,7,,Total,,14213,
NAVARRO,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,11023,85.80
NAVARRO,Judge Court of Criminal Appeals,8,LIB,Mark Ash,False,1825,14.20
NAVARRO,Judge Court of Criminal Appeals,8,,Total,,12848,
NAVARRO,State Representative,8,REP,Cody Harris,False,10664,74.72
NAVARRO,State Representative,8,DEM,Wesley D. Ratcliff,False,3608,25.28
NAVARRO,State Representative,8,,Total,,14272,
NAVARRO,"Chief Justice, 10th Court of Appeals District",,REP,Tom Gray,True,11838,100.00
NAVARRO,"Chief Justice, 10th Court of Appeals District",,,Total,,11838,
NAVARRO,Criminal,Attorney Navarro County,REP,R. Lowell Thompson,True,11668,100.00
NAVARRO,Criminal,Attorney Navarro County,,Total,,11668,
NEWTON,U. S. Senator,,REP,Ted Cruz,True,3660,78.27
NEWTON,U. S. Senator,,DEM,Beto O'Rourke,False,993,21.24
NEWTON,U. S. Senator,,LIB,Neal M. Dikeman,False,23,0.49
NEWTON,U. S. Senator,,,Total,,4676,
NEWTON,U. S. Representative,36,REP,Brian Babin,True,3654,78.58
NEWTON,U. S. Representative,36,DEM,Dayna Steele,False,996,21.42
NEWTON,U. S. Representative,36,,Total,,4650,
NEWTON,Governor,,REP,Greg Abbott,True,3771,80.75
NEWTON,Governor,,DEM,Lupe Valdez,False,870,18.63
NEWTON,Governor,,LIB,Mark Jay Tippetts,False,29,0.62
NEWTON,Governor,,,Total,,4670,
NEWTON,Lieutenant Governor,,REP,Dan Patrick,True,3545,76.76
NEWTON,Lieutenant Governor,,DEM,Mike Collier,False,1038,22.48
NEWTON,Lieutenant Governor,,LIB,Kerry Douglas McKennon,False,35,0.76
NEWTON,Lieutenant Governor,,,Total,,4618,
NEWTON,Attorney General,,REP,Ken Paxton,True,3532,76.47
NEWTON,Attorney General,,DEM,Justin Nelson,False,1036,22.43
NEWTON,Attorney General,,LIB,Michael Ray Harris,False,51,1.10
NEWTON,Attorney General,,,Total,,4619,
NEWTON,Comptroller of Public Accounts,,REP,Glenn Hegar,True,3479,76.31
NEWTON,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,978,21.45
NEWTON,Comptroller of Public Accounts,,LIB,Ben Sanders,False,102,2.24
NEWTON,Comptroller of Public Accounts,,,Total,,4559,
NEWTON,Commissioner of the General Land Office,,REP,George P. Bush,True,3534,76.84
NEWTON,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,964,20.96
NEWTON,Commissioner of the General Land Office,,LIB,Matt Pina,False,101,2.20
NEWTON,Commissioner of the General Land Office,,,Total,,4599,
NEWTON,Commissioner of Agriculture,,REP,Sid Miller,True,3457,75.70
NEWTON,Commissioner of Agriculture,,DEM,Kim Olson,False,1054,23.08
NEWTON,Commissioner of Agriculture,,LIB,Richard Carpenter,False,56,1.23
NEWTON,Commissioner of Agriculture,,,Total,,4567,
NEWTON,Railroad Commissioner,,REP,Christi Craddick,True,3440,75.24
NEWTON,Railroad Commissioner,,DEM,Roman McAllen,False,1034,22.62
NEWTON,Railroad Commissioner,,LIB,Mike Wright,False,98,2.14
NEWTON,Railroad Commissioner,,,Total,,4572,
NEWTON,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,True,3504,76.89
NEWTON,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,1053,23.11
NEWTON,"Justice, Supreme Court, Place 2",,,Total,,4557,
NEWTON,"Justice, Supreme Court, Place 4",,REP,John Devine,True,3515,77.46
NEWTON,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,1023,22.54
NEWTON,"Justice, Supreme Court, Place 4",,,Total,,4538,
NEWTON,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,3524,77.74
NEWTON,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,1009,22.26
NEWTON,"Justice, Supreme Court, Place 6",,,Total,,4533,
NEWTON,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,3463,75.99
NEWTON,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,1015,22.27
NEWTON,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,False,79,1.73
NEWTON,"Presiding Judge, Court of Criminal Appeals",,,Total,,4557,
NEWTON,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,3519,77.46
NEWTON,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,1024,22.54
NEWTON,Judge Court of Criminal Appeals,7,,Total,,4543,
NEWTON,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,3620,89.58
NEWTON,Judge Court of Criminal Appeals,8,LIB,Mark Ash,False,421,10.42
NEWTON,Judge Court of Criminal Appeals,8,,Total,,4041,
NEWTON,Member State Board of Education,7,REP,Matt Robinson,False,3495,76.85
NEWTON,Member State Board of Education,7,DEM,"Elizabeth ""Eliz"" Markowitz",False,1053,23.15
NEWTON,Member State Board of Education,7,,Total,,4548,
NEWTON,State Senator,3,REP,Robert Nichols,True,3518,76.91
NEWTON,State Senator,3,DEM,Shirley Layton,False,1010,22.08
NEWTON,State Senator,3,LIB,Bruce Quarles,False,46,1.01
NEWTON,State Senator,3,,Total,,4574,
NEWTON,State Representative,19,REP,James White,True,3715,80.24
NEWTON,State Representative,19,DEM,Sherry Williams,False,915,19.76
NEWTON,State Representative,19,,Total,,4630,
NEWTON,"Justice, 9th Court of Appeals District, Place 3",,REP,Leanne Johnson,True,3766,100.00
NEWTON,"Justice, 9th Court of Appeals District, Place 3",,,Total,,3766,
NEWTON,"Justice, 9th Court of Appeals District, Place 4",,REP,Hollis Horton,True,3751,100.00
NEWTON,"Justice, 9th Court of Appeals District, Place 4",,,Total,,3751,
NEWTON,District Judge,Judicial District 1A,REP,Delinda GibbsWalker,True,3722,100.00
NEWTON,District Judge,Judicial District 1A,,Total,,3722,
NEWTON,Criminal,Attorney Newton County,REP,Courtney Tracy Ponthier,True,3740,100.00
NEWTON,Criminal,Attorney Newton County,,Total,,3740,
NOLAN,U. S. Senator,,REP,Ted Cruz,True,3120,76.58
NOLAN,U. S. Senator,,DEM,Beto O'Rourke,False,928,22.78
NOLAN,U. S. Senator,,LIB,Neal M. Dikeman,False,26,0.64
NOLAN,U. S. Senator,,,Total,,4074,
NOLAN,U. S. Representative,19,REP,Jodey Arrington,True,3223,79.96
NOLAN,U. S. Representative,19,DEM,Miguel Levario,False,808,20.04
NOLAN,U. S. Representative,19,,Total,,4031,
NOLAN,Governor,,REP,Greg Abbott,True,3200,78.86
NOLAN,Governor,,DEM,Lupe Valdez,False,807,19.89
NOLAN,Governor,,LIB,Mark Jay Tippetts,False,51,1.26
NOLAN,Governor,,,Total,,4058,
NOLAN,Lieutenant Governor,,REP,Dan Patrick,True,2898,71.71
NOLAN,Lieutenant Governor,,DEM,Mike Collier,False,1060,26.23
NOLAN,Lieutenant Governor,,LIB,Kerry Douglas McKennon,False,83,2.05
NOLAN,Lieutenant Governor,,,Total,,4041,
NOLAN,Attorney General,,REP,Ken Paxton,True,2989,74.24
NOLAN,Attorney General,,DEM,Justin Nelson,False,958,23.80
NOLAN,Attorney General,,LIB,Michael Ray Harris,False,79,1.96
NOLAN,Attorney General,,,Total,,4026,
NOLAN,Comptroller of Public Accounts,,REP,Glenn Hegar,True,3088,77.37
NOLAN,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,800,20.05
NOLAN,Comptroller of Public Accounts,,LIB,Ben Sanders,False,103,2.58
NOLAN,Comptroller of Public Accounts,,,Total,,3991,
NOLAN,Commissioner of the General Land Office,,REP,George P. Bush,True,3055,76.17
NOLAN,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,810,20.19
NOLAN,Commissioner of the General Land Office,,LIB,Matt Pina,False,146,3.64
NOLAN,Commissioner of the General Land Office,,,Total,,4011,
NOLAN,Commissioner of Agriculture,,REP,Sid Miller,True,3032,75.55
NOLAN,Commissioner of Agriculture,,DEM,Kim Olson,False,896,22.33
NOLAN,Commissioner of Agriculture,,LIB,Richard Carpenter,False,85,2.12
NOLAN,Commissioner of Agriculture,,,Total,,4013,
NOLAN,Railroad Commissioner,,REP,Christi Craddick,True,3068,76.53
NOLAN,Railroad Commissioner,,DEM,Roman McAllen,False,827,20.63
NOLAN,Railroad Commissioner,,LIB,Mike Wright,False,114,2.84
NOLAN,Railroad Commissioner,,,Total,,4009,
NOLAN,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,True,3068,77.03
NOLAN,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,915,22.97
NOLAN,"Justice, Supreme Court, Place 2",,,Total,,3983,
NOLAN,"Justice, Supreme Court, Place 4",,REP,John Devine,True,3100,77.97
NOLAN,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,876,22.03
NOLAN,"Justice, Supreme Court, Place 4",,,Total,,3976,
NOLAN,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,3076,77.52
NOLAN,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,892,22.48
NOLAN,"Justice, Supreme Court, Place 6",,,Total,,3968,
NOLAN,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,3028,76.06
NOLAN,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,858,21.55
NOLAN,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,False,95,2.39
NOLAN,"Presiding Judge, Court of Criminal Appeals",,,Total,,3981,
NOLAN,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,3098,78.05
NOLAN,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,871,21.95
NOLAN,Judge Court of Criminal Appeals,7,,Total,,3969,
NOLAN,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,3163,86.78
NOLAN,Judge Court of Criminal Appeals,8,LIB,Mark Ash,False,482,13.22
NOLAN,Judge Court of Criminal Appeals,8,,Total,,3645,
NOLAN,State Representative,71,REP,Stan Lambert,True,3183,78.98
NOLAN,State Representative,71,DEM,Sam Hatton,False,847,21.02
NOLAN,State Representative,71,,Total,,4030,
NOLAN,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,False,3401,100.00
NOLAN,"Chief Justice, 11th Court of Appeals District",,,Total,,3401,
NOLAN,1st Multicounty Court at Law Judge,,REP,David Hall,True,3437,100.00
NOLAN,1st Multicounty Court at Law Judge,,,Total,,3437,
NUECES,U. S. Senator,,REP,Ted Cruz,True,45956,48.85
NUECES,U. S. Senator,,DEM,Beto O'Rourke,False,47392,50.38
NUECES,U. S. Senator,,LIB,Neal M. Dikeman,False,719,0.76
NUECES,U. S. Senator,,,Total,,94067,
NUECES,U. S. Representative,27,REP,Michael Cloud,False,44924,48.06
NUECES,U. S. Representative,27,DEM,Eric Holguin,False,44692,47.81
NUECES,U. S. Representative,27,LIB,Daniel Tinus,False,831,0.89
NUECES,U. S. Representative,27,IND,James Duerr,False,3027,3.24
NUECES,U. S. Representative,27,,Total,,93474,
NUECES,Governor,,REP,Greg Abbott,True,52918,56.33
NUECES,Governor,,DEM,Lupe Valdez,False,39720,42.28
NUECES,Governor,,LIB,Mark Jay Tippetts,False,1312,1.40
NUECES,Governor,,,Total,,93950,
NUECES,Lieutenant Governor,,REP,Dan Patrick,True,45628,49.03
NUECES,Lieutenant Governor,,DEM,Mike Collier,False,45288,48.66
