county,precinct,office,district,candidate,party,absentee,early_voting,election_day,limited,provisional,votes
Parker,130 - BS9,"Judge, Court of Criminal Appeals, Place 3",,Over Votes,,0,0,0,0,0,0
Parker,130 - BS9,"Judge, Court of Criminal Appeals, Place 4",,Kevin Patrick Yeary,REP,0,0,0,0,0,0
Parker,130 - BS9,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,0,0,0,0,0,0
Parker,130 - BS9,"Judge, Court of Criminal Appeals, Place 4",,Under Votes,,0,0,0,0,0,0
Parker,130 - BS9,"Judge, Court of Criminal Appeals, Place 4",,Over Votes,,0,0,0,0,0,0
Parker,130 - BS9,"Judge, Court of Criminal Appeals, Place 9",,David Newell,REP,0,0,0,0,0,0
Parker,130 - BS9,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,0,0,0,0,0,0
Parker,130 - BS9,"Judge, Court of Criminal Appeals, Place 9",,Under Votes,,0,0,0,0,0,0
Parker,130 - BS9,"Judge, Court of Criminal Appeals, Place 9",,Over Votes,,0,0,0,0,0,0
Parker,130 - BS9,State Representative,61,Phil King,REP,0,0,0,0,0,0
Parker,130 - BS9,State Representative,61,Christopher Cox,DEM,0,0,0,0,0,0
Parker,130 - BS9,State Representative,61,J. K. Stephenson,LIB,0,0,0,0,0,0
Parker,130 - BS9,State Representative,61,Under Votes,,0,0,0,0,0,0
Parker,130 - BS9,State Representative,61,Over Votes,,0,0,0,0,0,0
Parker,130 - BS9,"Justice, 2nd Court of Appeals District, Place 2",,Dana Womack,REP,0,0,0,0,0,0
Parker,130 - BS9,"Justice, 2nd Court of Appeals District, Place 2",,Under Votes,,0,0,0,0,0,0
Parker,130 - BS9,"Justice, 2nd Court of Appeals District, Place 2",,Over Votes,,0,0,0,0,0,0
Parker,130 - BS9,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Mike Wallach,REP,0,0,0,0,0,0
Parker,130 - BS9,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Delonia A. Watson,DEM,0,0,0,0,0,0
Parker,130 - BS9,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Under Votes,,0,0,0,0,0,0
Parker,130 - BS9,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Over Votes,,0,0,0,0,0,0
Parker,130 - BS9,"Justice, 2nd Court of Appeals District, Place 7",,Brian Walker,REP,0,0,0,0,0,0
Parker,130 - BS9,"Justice, 2nd Court of Appeals District, Place 7",,Under Votes,,0,0,0,0,0,0
Parker,130 - BS9,"Justice, 2nd Court of Appeals District, Place 7",,Over Votes,,0,0,0,0,0,0
Parker,130 - BS9,"District Judge, 43rd Judicial District",,Craig Towson,REP,0,0,0,0,0,0
Parker,130 - BS9,"District Judge, 43rd Judicial District",,Under Votes,,0,0,0,0,0,0
Parker,130 - BS9,"District Judge, 43rd Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,130 - BS9,"District Judge, 415th Judicial District",,Graham Quisenberry,REP,0,0,0,0,0,0
Parker,130 - BS9,"District Judge, 415th Judicial District",,Under Votes,,0,0,0,0,0,0
Parker,130 - BS9,"District Judge, 415th Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,130 - BS9,"District Attorney, 43rd Judicial District",,Jeff Swain,REP,0,0,0,0,0,0
Parker,130 - BS9,"District Attorney, 43rd Judicial District",,Under Votes,,0,0,0,0,0,0
Parker,130 - BS9,"District Attorney, 43rd Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,130 - BS9,County Court at Law 2,,Lynn Marie Johnson,REP,0,0,0,0,0,0
Parker,130 - BS9,County Court at Law 2,,Under Votes,,0,0,0,0,0,0
Parker,130 - BS9,County Court at Law 2,,Over Votes,,0,0,0,0,0,0
Parker,130 - BS9,Sheriff,,Larry Fowler,REP,0,0,0,0,0,0
Parker,130 - BS9,Sheriff,,Russell E. Hess,LIB,0,0,0,0,0,0
Parker,130 - BS9,Sheriff,,Under Votes,,0,0,0,0,0,0
Parker,130 - BS9,Sheriff,,Over Votes,,0,0,0,0,0,0
Parker,130 - BS9,"Board of Directors, Precinct 1",,Melvin Woody,,0,0,0,0,0,0
Parker,130 - BS9,"Board of Directors, Precinct 1",,Under Votes,,0,0,0,0,0,0
Parker,130 - BS9,"Board of Directors, Precinct 1",,Over Votes,,0,0,0,0,0,0
Parker,130 - BS9,Trustee - Place 4,,Chris Gilley,,0,0,0,0,0,0
Parker,130 - BS9,Trustee - Place 4,,Under Votes,,0,0,0,0,0,0
Parker,130 - BS9,Trustee - Place 4,,Over Votes,,0,0,0,0,0,0
Parker,130 - BS9,Trustee - Place 5,,Gary Veazey,,0,0,0,0,0,0
Parker,130 - BS9,Trustee - Place 5,,Paul Gregory,,0,0,0,0,0,0
Parker,130 - BS9,Trustee - Place 5,,Mark Bryant,,0,0,0,0,0,0
Parker,130 - BS9,Trustee - Place 5,,Under Votes,,0,0,0,0,0,0
Parker,130 - BS9,Trustee - Place 5,,Over Votes,,0,0,0,0,0,0
Parker,130 - BS9,City Council Member - Place 1,,Gilbert Morrow,,0,0,0,0,0,0
Parker,130 - BS9,City Council Member - Place 1,,Granville G. Martin III (Randy),,0,0,0,0,0,0
Parker,130 - BS9,City Council Member - Place 1,,Harry J. Harris,,0,0,0,0,0,0
Parker,130 - BS9,City Council Member - Place 1,,Under Votes,,0,0,0,0,0,0
Parker,130 - BS9,City Council Member - Place 1,,Over Votes,,0,0,0,0,0,0
Parker,130 - BS9,City Council Member - Place 3,,Roen Cox,,0,0,0,0,0,0
Parker,130 - BS9,City Council Member - Place 3,,Shelli Swift,,0,0,0,0,0,0
Parker,130 - BS9,City Council Member - Place 3,,Under Votes,,0,0,0,0,0,0
Parker,130 - BS9,City Council Member - Place 3,,Over Votes,,0,0,0,0,0,0
Parker,130 - BS9,City Council Member - Place 5,,Jeff Davis,,0,0,0,0,0,0
Parker,130 - BS9,City Council Member - Place 5,,Joe R. Patterson,,0,0,0,0,0,0
Parker,130 - BS9,City Council Member - Place 5,,Under Votes,,0,0,0,0,0,0
Parker,130 - BS9,City Council Member - Place 5,,Over Votes,,0,0,0,0,0,0
Parker,130 - BS9,City Council Member - Place 4,,Morris Pruitt,,0,0,0,0,0,0
Parker,130 - BS9,City Council Member - Place 4,,Jody W. Works,,0,0,0,0,0,0
Parker,130 - BS9,City Council Member - Place 4,,Kathleen (Katie) Tucker,,0,0,0,0,0,0
Parker,130 - BS9,City Council Member - Place 4,,Under Votes,,0,0,0,0,0,0
Parker,130 - BS9,City Council Member - Place 4,,Over Votes,,0,0,0,0,0,0
Parker,205 - BS10,Ballots Cast,,,,,,,,,80
Parker,205 - BS10,Registered Voters,,,,,,,,,94
Parker,205 - BS10,President,,Donald J. Trump Michael R. Pence,REP,7,34,9,2,0,52
Parker,205 - BS10,President,,Joseph R. Biden Kamala D. Harris,DEM,12,11,1,1,0,25
Parker,205 - BS10,President,,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,2,0,0,0,2
Parker,205 - BS10,President,,Howie Hawkins Angela Walker,GRN,0,1,0,0,0,1
Parker,205 - BS10,President,,Abram Loeb/Jennifer Jairala (W),,0,0,0,0,0,0
Parker,205 - BS10,President,,Brian Carroll/Amar Patel (W),,0,0,0,0,0,0
Parker,205 - BS10,President,,Gloria La Riva/Leonard Peltier (W),,0,0,0,0,0,0
Parker,205 - BS10,President,,Jesse Cuellar/Jimmy Monreal (W),,0,0,0,0,0,0
Parker,205 - BS10,President,,Kasey Wells/Rachel Wells (W),,0,0,0,0,0,0
Parker,205 - BS10,President,,President R. Boddie/Eric C. Stoneham (W),,0,0,0,0,0,0
Parker,205 - BS10,President,,Robert Morrow/Anne Beckett (W),,0,0,0,0,0,0
Parker,205 - BS10,President,,Todd Cella/Tim Cella (W),,0,0,0,0,0,0
Parker,205 - BS10,President,,Tom Hoefling/Andy Prior (W),,0,0,0,0,0,0
Parker,205 - BS10,President,,Under Votes,,0,0,0,0,0,0
Parker,205 - BS10,President,,Over Votes,,0,0,0,0,0,0
Parker,205 - BS10,U.S. Senate,,John Cornyn,REP,8,36,9,2,0,55
Parker,205 - BS10,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,11,10,1,1,0,23
Parker,205 - BS10,U.S. Senate,,Kerry Douglas McKennon,LIB,0,1,0,0,0,1
Parker,205 - BS10,U.S. Senate,,David B. Collins,GRN,0,1,0,0,0,1
Parker,205 - BS10,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,0,0,0,0,0
Parker,205 - BS10,U.S. Senate,,Under Votes,,0,0,0,0,0,0
Parker,205 - BS10,U.S. Senate,,Over Votes,,0,0,0,0,0,0
Parker,205 - BS10,U.S. House,12,Kay Granger,REP,9,32,9,1,0,51
Parker,205 - BS10,U.S. House,12,Lisa Welch,DEM,10,10,1,1,0,22
Parker,205 - BS10,U.S. House,12,Trey Holcomb,LIB,0,5,0,0,0,5
Parker,205 - BS10,U.S. House,12,Under Votes,,0,1,0,1,0,2
Parker,205 - BS10,U.S. House,12,Over Votes,,0,0,0,0,0,0
Parker,205 - BS10,Railroad Commissioner,,"James ""Jim"" Wright",REP,5,33,9,2,0,49
Parker,205 - BS10,Railroad Commissioner,,Chrysta Castañeda,DEM,6,9,1,1,0,17
Parker,205 - BS10,Railroad Commissioner,,Matt Sterett,LIB,0,4,0,0,0,4
Parker,205 - BS10,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,1,0,0,0,1
Parker,205 - BS10,Railroad Commissioner,,Under Votes,,8,1,0,0,0,9
Parker,205 - BS10,Railroad Commissioner,,Over Votes,,0,0,0,0,0,0
Parker,205 - BS10,"Chief Justice, Supreme Court",,Nathan Hecht,REP,5,35,8,2,0,50
Parker,205 - BS10,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,6,9,1,1,0,17
Parker,205 - BS10,"Chief Justice, Supreme Court",,Mark Ash,LIB,0,4,0,0,0,4
Parker,205 - BS10,"Chief Justice, Supreme Court",,Under Votes,,8,0,1,0,0,9
Parker,205 - BS10,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0,0,0
Parker,205 - BS10,"Justice, Supreme Court, Place 6 Unexpired Term",,Jane Bland,REP,5,35,8,2,0,50
Parker,205 - BS10,"Justice, Supreme Court, Place 6 Unexpired Term",,Kathy Cheng,DEM,6,13,1,1,0,21
Parker,205 - BS10,"Justice, Supreme Court, Place 6 Unexpired Term",,Under Votes,,8,0,1,0,0,9
Parker,205 - BS10,"Justice, Supreme Court, Place 6 Unexpired Term",,Over Votes,,0,0,0,0,0,0
Parker,205 - BS10,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,5,33,8,2,0,48
Parker,205 - BS10,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,6,11,1,1,0,19
Parker,205 - BS10,"Justice, Supreme Court, Place 7",,William Bryan Strange III,LIB,0,3,0,0,0,3
Parker,205 - BS10,"Justice, Supreme Court, Place 7",,Under Votes,,8,1,1,0,0,10
Parker,205 - BS10,"Justice, Supreme Court, Place 7",,Over Votes,,0,0,0,0,0,0
Parker,205 - BS10,"Justice, Supreme Court, Place 8",,Brett Busby,REP,5,34,8,2,0,49
Parker,205 - BS10,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,6,11,1,1,0,19
Parker,205 - BS10,"Justice, Supreme Court, Place 8",,Tom Oxford,LIB,0,3,0,0,0,3
Parker,205 - BS10,"Justice, Supreme Court, Place 8",,Under Votes,,8,0,1,0,0,9
Parker,205 - BS10,"Justice, Supreme Court, Place 8",,Over Votes,,0,0,0,0,0,0
Parker,205 - BS10,"Judge, Court of Criminal Appeals, Place 3",,Bert Richardson,REP,5,34,8,2,0,49
Parker,205 - BS10,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,6,13,1,1,0,21
Parker,205 - BS10,"Judge, Court of Criminal Appeals, Place 3",,Under Votes,,8,1,1,0,0,10
Parker,205 - BS10,"Judge, Court of Criminal Appeals, Place 3",,Over Votes,,0,0,0,0,0,0
Parker,205 - BS10,"Judge, Court of Criminal Appeals, Place 4",,Kevin Patrick Yeary,REP,5,35,8,2,0,50
Parker,205 - BS10,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,6,13,1,1,0,21
Parker,205 - BS10,"Judge, Court of Criminal Appeals, Place 4",,Under Votes,,8,0,1,0,0,9
Parker,205 - BS10,"Judge, Court of Criminal Appeals, Place 4",,Over Votes,,0,0,0,0,0,0
Parker,205 - BS10,"Judge, Court of Criminal Appeals, Place 9",,David Newell,REP,5,35,8,2,0,50
Parker,205 - BS10,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,6,13,1,1,0,21
Parker,205 - BS10,"Judge, Court of Criminal Appeals, Place 9",,Under Votes,,8,0,1,0,0,9
Parker,205 - BS10,"Judge, Court of Criminal Appeals, Place 9",,Over Votes,,0,0,0,0,0,0
Parker,205 - BS10,State Representative,61,Phil King,REP,6,31,9,0,0,46
Parker,205 - BS10,State Representative,61,Christopher Cox,DEM,5,11,1,0,0,17
Parker,205 - BS10,State Representative,61,J. K. Stephenson,LIB,0,5,0,0,0,5
Parker,205 - BS10,State Representative,61,Under Votes,,8,1,0,3,0,12
Parker,205 - BS10,State Representative,61,Over Votes,,0,0,0,0,0,0
Parker,205 - BS10,"Justice, 2nd Court of Appeals District, Place 2",,Dana Womack,REP,6,43,8,2,0,59
Parker,205 - BS10,"Justice, 2nd Court of Appeals District, Place 2",,Under Votes,,13,5,2,1,0,21
Parker,205 - BS10,"Justice, 2nd Court of Appeals District, Place 2",,Over Votes,,0,0,0,0,0,0
Parker,205 - BS10,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Mike Wallach,REP,5,35,8,2,0,50
Parker,205 - BS10,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Delonia A. Watson,DEM,5,12,1,1,0,19
Parker,205 - BS10,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Under Votes,,9,1,1,0,0,11
Parker,205 - BS10,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Over Votes,,0,0,0,0,0,0
Parker,205 - BS10,"Justice, 2nd Court of Appeals District, Place 7",,Brian Walker,REP,6,41,8,2,0,57
Parker,205 - BS10,"Justice, 2nd Court of Appeals District, Place 7",,Under Votes,,13,7,2,1,0,23
Parker,205 - BS10,"Justice, 2nd Court of Appeals District, Place 7",,Over Votes,,0,0,0,0,0,0
Parker,205 - BS10,"District Judge, 43rd Judicial District",,Craig Towson,REP,6,39,8,0,0,53
Parker,205 - BS10,"District Judge, 43rd Judicial District",,Under Votes,,13,9,2,3,0,27
Parker,205 - BS10,"District Judge, 43rd Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,205 - BS10,"District Judge, 415th Judicial District",,Graham Quisenberry,REP,6,39,8,0,0,53
Parker,205 - BS10,"District Judge, 415th Judicial District",,Under Votes,,13,9,2,3,0,27
Parker,205 - BS10,"District Judge, 415th Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,205 - BS10,"District Attorney, 43rd Judicial District",,Jeff Swain,REP,7,39,8,0,0,54
Parker,205 - BS10,"District Attorney, 43rd Judicial District",,Under Votes,,12,9,2,3,0,26
Parker,205 - BS10,"District Attorney, 43rd Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,205 - BS10,County Court at Law 2,,Lynn Marie Johnson,REP,7,39,8,0,0,54
Parker,205 - BS10,County Court at Law 2,,Under Votes,,12,9,2,3,0,26
Parker,205 - BS10,County Court at Law 2,,Over Votes,,0,0,0,0,0,0
Parker,205 - BS10,Sheriff,,Larry Fowler,REP,7,32,8,0,0,47
Parker,205 - BS10,Sheriff,,Russell E. Hess,LIB,3,14,1,0,0,18
Parker,205 - BS10,Sheriff,,Under Votes,,9,2,1,3,0,15
Parker,205 - BS10,Sheriff,,Over Votes,,0,0,0,0,0,0
Parker,205 - BS10,"Board of Directors, Precinct 2",,Marie Welsh,,9,27,5,0,0,41
Parker,205 - BS10,"Board of Directors, Precinct 2",,Jeremy Briggs,,0,8,3,0,0,11
Parker,205 - BS10,"Board of Directors, Precinct 2",,Under Votes,,10,13,2,3,0,28
Parker,205 - BS10,"Board of Directors, Precinct 2",,Over Votes,,0,0,0,0,0,0
Parker,210 - BS10,Ballots Cast,,,,,,,,,389
Parker,210 - BS10,Registered Voters,,,,,,,,,468
Parker,210 - BS10,President,,Donald J. Trump Michael R. Pence,REP,12,276,35,4,4,331
Parker,210 - BS10,President,,Joseph R. Biden Kamala D. Harris,DEM,10,33,5,0,1,49
Parker,210 - BS10,President,,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,3,0,0,0,3
Parker,210 - BS10,President,,Howie Hawkins Angela Walker,GRN,0,0,0,0,0,0
Parker,210 - BS10,President,,Abram Loeb/Jennifer Jairala (W),,0,0,0,0,0,0
Parker,210 - BS10,President,,Brian Carroll/Amar Patel (W),,0,0,0,0,0,0
Parker,210 - BS10,President,,Gloria La Riva/Leonard Peltier (W),,0,0,0,0,0,0
Parker,210 - BS10,President,,Jesse Cuellar/Jimmy Monreal (W),,0,0,0,0,0,0
Parker,210 - BS10,President,,Kasey Wells/Rachel Wells (W),,0,0,0,0,0,0
Parker,210 - BS10,President,,President R. Boddie/Eric C. Stoneham (W),,0,0,0,0,0,0
Parker,210 - BS10,President,,Robert Morrow/Anne Beckett (W),,0,0,0,0,0,0
Parker,210 - BS10,President,,Todd Cella/Tim Cella (W),,0,0,0,0,0,0
Parker,210 - BS10,President,,Tom Hoefling/Andy Prior (W),,0,0,0,0,0,0
Parker,210 - BS10,President,,Under Votes,,0,6,0,0,0,6
Parker,210 - BS10,President,,Over Votes,,0,0,0,0,0,0
Parker,210 - BS10,U.S. Senate,,John Cornyn,REP,10,282,34,4,4,334
Parker,210 - BS10,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,9,31,5,0,1,46
Parker,210 - BS10,U.S. Senate,,Kerry Douglas McKennon,LIB,1,2,1,0,0,4
Parker,210 - BS10,U.S. Senate,,David B. Collins,GRN,0,0,0,0,0,0
Parker,210 - BS10,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,0,0,0,0,0
Parker,210 - BS10,U.S. Senate,,Under Votes,,1,3,0,0,0,4
Parker,210 - BS10,U.S. Senate,,Over Votes,,1,0,0,0,0,1
Parker,210 - BS10,U.S. House,12,Kay Granger,REP,13,284,32,2,4,335
Parker,210 - BS10,U.S. House,12,Lisa Welch,DEM,8,24,6,0,0,38
Parker,210 - BS10,U.S. House,12,Trey Holcomb,LIB,0,5,2,0,0,7
Parker,210 - BS10,U.S. House,12,Under Votes,,1,5,0,2,1,9
Parker,210 - BS10,U.S. House,12,Over Votes,,0,0,0,0,0,0
Parker,210 - BS10,Railroad Commissioner,,"James ""Jim"" Wright",REP,12,282,34,3,4,335
Parker,210 - BS10,Railroad Commissioner,,Chrysta Castañeda,DEM,8,26,5,0,1,40
Parker,210 - BS10,Railroad Commissioner,,Matt Sterett,LIB,0,6,1,1,0,8
Parker,210 - BS10,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,1,0,0,0,0,1
Parker,210 - BS10,Railroad Commissioner,,Under Votes,,1,4,0,0,0,5
Parker,210 - BS10,Railroad Commissioner,,Over Votes,,0,0,0,0,0,0
Parker,210 - BS10,"Chief Justice, Supreme Court",,Nathan Hecht,REP,11,278,35,2,4,330
Parker,210 - BS10,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,10,31,4,1,1,47
Parker,210 - BS10,"Chief Justice, Supreme Court",,Mark Ash,LIB,0,3,1,1,0,5
Parker,210 - BS10,"Chief Justice, Supreme Court",,Under Votes,,1,6,0,0,0,7
Parker,210 - BS10,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0,0,0
Parker,210 - BS10,"Justice, Supreme Court, Place 6 Unexpired Term",,Jane Bland,REP,12,284,34,4,4,338
Parker,210 - BS10,"Justice, Supreme Court, Place 6 Unexpired Term",,Kathy Cheng,DEM,9,27,6,0,1,43
Parker,210 - BS10,"Justice, Supreme Court, Place 6 Unexpired Term",,Under Votes,,1,7,0,0,0,8
Parker,210 - BS10,"Justice, Supreme Court, Place 6 Unexpired Term",,Over Votes,,0,0,0,0,0,0
Parker,210 - BS10,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,11,275,34,4,4,328
Parker,210 - BS10,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,10,32,5,0,1,48
Parker,210 - BS10,"Justice, Supreme Court, Place 7",,William Bryan Strange III,LIB,0,3,1,0,0,4
Parker,210 - BS10,"Justice, Supreme Court, Place 7",,Under Votes,,1,8,0,0,0,9
Parker,210 - BS10,"Justice, Supreme Court, Place 7",,Over Votes,,0,0,0,0,0,0
Parker,210 - BS10,"Justice, Supreme Court, Place 8",,Brett Busby,REP,10,279,34,4,4,331
Parker,210 - BS10,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,10,28,5,0,1,44
Parker,210 - BS10,"Justice, Supreme Court, Place 8",,Tom Oxford,LIB,0,4,1,0,0,5
Parker,210 - BS10,"Justice, Supreme Court, Place 8",,Under Votes,,2,7,0,0,0,9
Parker,210 - BS10,"Justice, Supreme Court, Place 8",,Over Votes,,0,0,0,0,0,0
Parker,210 - BS10,"Judge, Court of Criminal Appeals, Place 3",,Bert Richardson,REP,11,284,34,4,4,337
Parker,210 - BS10,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,9,28,6,0,1,44
Parker,210 - BS10,"Judge, Court of Criminal Appeals, Place 3",,Under Votes,,1,6,0,0,0,7
Parker,210 - BS10,"Judge, Court of Criminal Appeals, Place 3",,Over Votes,,1,0,0,0,0,1
Parker,210 - BS10,"Judge, Court of Criminal Appeals, Place 4",,Kevin Patrick Yeary,REP,12,283,34,4,4,337
Parker,210 - BS10,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,9,29,6,0,1,45
Parker,210 - BS10,"Judge, Court of Criminal Appeals, Place 4",,Under Votes,,1,6,0,0,0,7
Parker,210 - BS10,"Judge, Court of Criminal Appeals, Place 4",,Over Votes,,0,0,0,0,0,0
Parker,210 - BS10,"Judge, Court of Criminal Appeals, Place 9",,David Newell,REP,12,286,34,4,4,340
Parker,210 - BS10,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,9,24,6,0,1,40
Parker,210 - BS10,"Judge, Court of Criminal Appeals, Place 9",,Under Votes,,1,8,0,0,0,9
Parker,210 - BS10,"Judge, Court of Criminal Appeals, Place 9",,Over Votes,,0,0,0,0,0,0
Parker,210 - BS10,State Representative,61,Phil King,REP,12,279,33,0,4,328
Parker,210 - BS10,State Representative,61,Christopher Cox,DEM,8,30,4,0,1,43
Parker,210 - BS10,State Representative,61,J. K. Stephenson,LIB,1,4,3,0,0,8
Parker,210 - BS10,State Representative,61,Under Votes,,1,5,0,4,0,10
Parker,210 - BS10,State Representative,61,Over Votes,,0,0,0,0,0,0
Parker,210 - BS10,"Justice, 2nd Court of Appeals District, Place 2",,Dana Womack,REP,12,287,39,2,4,344
Parker,210 - BS10,"Justice, 2nd Court of Appeals District, Place 2",,Under Votes,,10,31,1,2,1,45
Parker,210 - BS10,"Justice, 2nd Court of Appeals District, Place 2",,Over Votes,,0,0,0,0,0,0
Parker,210 - BS10,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Mike Wallach,REP,13,284,35,2,4,338
Parker,210 - BS10,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Delonia A. Watson,DEM,8,26,5,0,1,40
Parker,210 - BS10,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Under Votes,,1,8,0,2,0,11
Parker,210 - BS10,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Over Votes,,0,0,0,0,0,0
Parker,210 - BS10,"Justice, 2nd Court of Appeals District, Place 7",,Brian Walker,REP,13,284,39,2,4,342
Parker,210 - BS10,"Justice, 2nd Court of Appeals District, Place 7",,Under Votes,,9,34,1,2,1,47
Parker,210 - BS10,"Justice, 2nd Court of Appeals District, Place 7",,Over Votes,,0,0,0,0,0,0
Parker,210 - BS10,"District Judge, 43rd Judicial District",,Craig Towson,REP,13,286,39,0,4,342
Parker,210 - BS10,"District Judge, 43rd Judicial District",,Under Votes,,9,32,1,4,1,47
Parker,210 - BS10,"District Judge, 43rd Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,210 - BS10,"District Judge, 415th Judicial District",,Graham Quisenberry,REP,12,286,39,0,4,341
Parker,210 - BS10,"District Judge, 415th Judicial District",,Under Votes,,10,32,1,4,1,48
Parker,210 - BS10,"District Judge, 415th Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,210 - BS10,"District Attorney, 43rd Judicial District",,Jeff Swain,REP,13,288,39,0,4,344
Parker,210 - BS10,"District Attorney, 43rd Judicial District",,Under Votes,,9,30,1,4,1,45
Parker,210 - BS10,"District Attorney, 43rd Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,210 - BS10,County Court at Law 2,,Lynn Marie Johnson,REP,11,287,39,0,4,341
Parker,210 - BS10,County Court at Law 2,,Under Votes,,11,31,1,4,1,48
Parker,210 - BS10,County Court at Law 2,,Over Votes,,0,0,0,0,0,0
Parker,210 - BS10,Sheriff,,Larry Fowler,REP,12,268,30,0,5,315
Parker,210 - BS10,Sheriff,,Russell E. Hess,LIB,5,41,10,0,0,56
Parker,210 - BS10,Sheriff,,Under Votes,,5,9,0,4,0,18
Parker,210 - BS10,Sheriff,,Over Votes,,0,0,0,0,0,0
Parker,210 - BS10,"Board of Directors, Precinct 2",,Marie Welsh,,6,153,22,0,2,183
Parker,210 - BS10,"Board of Directors, Precinct 2",,Jeremy Briggs,,4,72,12,0,0,88
Parker,210 - BS10,"Board of Directors, Precinct 2",,Under Votes,,12,93,6,4,3,118
Parker,210 - BS10,"Board of Directors, Precinct 2",,Over Votes,,0,0,0,0,0,0
Parker,215 - BS10,Ballots Cast,,,,,,,,,2643
Parker,215 - BS10,Registered Voters,,,,,,,,,3639
Parker,215 - BS10,President,,Donald J. Trump Michael R. Pence,REP,59,1889,282,18,10,2258
Parker,215 - BS10,President,,Joseph R. Biden Kamala D. Harris,DEM,46,244,50,0,10,350
Parker,215 - BS10,President,,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,1,16,2,1,0,20
Parker,215 - BS10,President,,Howie Hawkins Angela Walker,GRN,0,2,1,0,0,3
Parker,215 - BS10,President,,Abram Loeb/Jennifer Jairala (W),,0,0,0,0,0,0
Parker,215 - BS10,President,,Brian Carroll/Amar Patel (W),,0,0,0,0,0,0
Parker,215 - BS10,President,,Gloria La Riva/Leonard Peltier (W),,0,0,0,0,0,0
Parker,215 - BS10,President,,Jesse Cuellar/Jimmy Monreal (W),,0,0,0,0,0,0
Parker,215 - BS10,President,,Kasey Wells/Rachel Wells (W),,1,0,0,0,0,1
Parker,215 - BS10,President,,President R. Boddie/Eric C. Stoneham (W),,0,0,0,0,0,0
