county,precinct,office,distict,candidate,party,votes,early_voting,election_day,mail,provisional
Gonzales,9,"Dist Judge, 25th Judicial Dist",,Jacqueline Phillips Ott,REP,103,61,42,0,0
Gonzales,9,"Dist Judge, 25th Judicial Dist",,Bill Old,REP,113,63,48,2,0
Gonzales,9,"Dist Judge, 2nd 25th Judicial Dist",,Jessica Richard Crawford,REP,192,103,89,0,0
Gonzales,9,County Attorney,,Paul Watkins,REP,199,109,90,0,0
Gonzales,9,Sheriff,,Matthew Atkinson,REP,90,42,46,2,0
Gonzales,9,Sheriff,,Robert Ynclan,REP,110,79,31,0,0
Gonzales,9,Sheriff,,Allen Taylor,REP,39,20,19,0,0
Gonzales,9,County Tax Assessor-Collector,,Crystal Cedillo,REP,219,125,92,2,0
Gonzales,9,County Commissioner,,"K.O. ""Dell"" Whiddon",REP,0,0,0,0,0
Gonzales,9,County Commissioner,,Kevin T. La Fleur,REP,0,0,0,0,0
Gonzales,9,County Commissioner,,Daisy Scheske Freeman,REP,0,0,0,0,0
Gonzales,9,Constable,,Scott Rhodes,REP,0,0,0,0,0
Gonzales,9,Constable,,Johnnie Hall,REP,0,0,0,0,0
Gonzales,9,Constable,,Derek Johnson,REP,216,124,92,0,0
Gonzales,9,Constable,,John Moreno,REP,0,0,0,0,0
Gonzales,9,County Chair,,Don Page,REP,196,107,89,0,0
Gonzales,9,Proposition 1,,Yes,REP,179,104,75,0,0
Gonzales,9,Proposition 1,,No,REP,51,28,22,1,0
Gonzales,9,Proposition 2,,Yes,REP,173,97,74,2,0
Gonzales,9,Proposition 2,,No,REP,52,30,22,0,0
Gonzales,9,Proposition 3,,Yes,REP,195,111,82,2,0
Gonzales,9,Proposition 3,,No,REP,27,14,13,0,0
Gonzales,9,Proposition 4,,Yes,REP,181,98,81,2,0
Gonzales,9,Proposition 4,,No,REP,38,25,13,0,0
Gonzales,9,Proposition 5,,Yes,REP,202,114,88,0,0
Gonzales,9,Proposition 5,,No,REP,21,11,8,2,0
Gonzales,9,Proposition 6,,Yes,REP,197,110,85,2,0
Gonzales,9,Proposition 6,,No,REP,21,12,9,0,0
Gonzales,9,Proposition 7,,Yes,REP,214,123,89,2,0
Gonzales,9,Proposition 7,,No,REP,7,2,5,0,0
Gonzales,9,Proposition 8,,Yes,REP,207,114,91,2,0
Gonzales,9,Proposition 8,,No,REP,12,9,3,0,0
Gonzales,9,Proposition 9,,Yes,REP,205,116,87,2,0
Gonzales,9,Proposition 9,,No,REP,17,10,7,0,0
Gonzales,9,Proposition 10,,Yes,REP,193,106,85,2,0
Gonzales,9,Proposition 10,,No,REP,30,21,9,0,0
Gonzales,10,President,,Donald J. Trump,REP,105,38,62,5,0
Gonzales,10,President,,Zoltan G. Istvan,REP,1,0,1,0,0
Gonzales,10,President,,Roque Rocky DeLa Fuente Guerra,REP,0,0,0,0,0
Gonzales,10,President,,Joe Walsh,REP,0,0,0,0,0
Gonzales,10,President,,Matthew John Matern,REP,0,0,0,0,0
Gonzales,10,President,,Bill Weld,REP,2,1,1,0,0
Gonzales,10,President,,Bob Ely,REP,0,0,0,0,0
Gonzales,10,President,,Uncommitted,REP,2,2,0,0,0
Gonzales,10,U.S. Senate,,Dwayne Stovall,REP,22,8,14,0,0
Gonzales,10,U.S. Senate,,John Anthony Castro,REP,6,2,4,0,0
Gonzales,10,U.S. Senate,,Virgil Bierschwale,REP,0,0,0,0,0
Gonzales,10,U.S. Senate,,John Cornyn,REP,72,26,41,5,0
Gonzales,10,U.S. Senate,,Mark Yancey,REP,7,2,5,0,0
Gonzales,10,U.S. House,27,Michael Cloud,REP,0,0,0,0,0
Gonzales,10,US Representative,34,Rod Lingsch,REP,63,23,37,3,0
Gonzales,10,US Representative,34,Rey Gonzalez,REP,38,13,24,1,0
Gonzales,10,Railroad Commissioner,,"James ""Jim"" Wright",REP,77,30,43,4,0
Gonzales,10,Railroad Commissioner,,Ryan Sitton,REP,27,7,19,1,0
Gonzales,10,"Chief Justice, Supreme Court",,Nathan Hecht,REP,104,37,62,5,0
Gonzales,10,"Justice, Supreme Court, Pl 6",,Jane Bland,REP,103,37,61,5,0
Gonzales,10,"Justice, Supreme Court, Pl 7",,Jeff Boyd,REP,101,35,61,5,0
Gonzales,10,"Justice, Supreme Court, Pl 8",,Brett Busby,REP,103,35,63,5,0
Gonzales,10,"Judge, Ct of Crim App, Pl 3",,Gina Parker,REP,54,18,33,3,0
Gonzales,10,"Judge, Ct of Crim App, Pl 3",,Bert Richardson,REP,53,21,30,2,0
Gonzales,10,"Judge, Ct of Crim App, Pl 4",,Kevin Patrick Yeary,REP,100,35,60,5,0
Gonzales,10,"Judge, Ct of Crim App, Pl 9",,David Newell,REP,103,35,63,5,0
Gonzales,10,State Senate,18,Lois W. Kolkhorst,REP,103,36,62,5,0
Gonzales,10,State Representative,17,John P. Cyrier,REP,106,38,63,5,0
Gonzales,10,"Justice, 13th Ct of App Dist, Pl 4",,Jaime Tijerina,REP,104,36,63,5,0
Gonzales,10,"Justice, 13th Ct of App Dist, Pl 6",,Clarissa Silva,REP,101,35,61,5,0
Gonzales,10,"Dist Judge, 25th Judicial Dist",,Jacqueline Phillips Ott,REP,36,13,21,2,0
Gonzales,10,"Dist Judge, 25th Judicial Dist",,Bill Old,REP,68,22,43,3,0
Gonzales,10,"Dist Judge, 2nd 25th Judicial Dist",,Jessica Richard Crawford,REP,101,33,63,5,0
Gonzales,10,County Attorney,,Paul Watkins,REP,102,35,62,5,0
Gonzales,10,Sheriff,,Matthew Atkinson,REP,47,12,32,3,0
Gonzales,10,Sheriff,,Robert Ynclan,REP,39,15,22,2,0
Gonzales,10,Sheriff,,Allen Taylor,REP,20,12,8,0,0
Gonzales,10,County Tax Assessor-Collector,,Crystal Cedillo,REP,105,36,64,5,0
Gonzales,10,County Commissioner,,"K.O. ""Dell"" Whiddon",REP,0,0,0,0,0
Gonzales,10,County Commissioner,,Kevin T. La Fleur,REP,0,0,0,0,0
Gonzales,10,County Commissioner,,Daisy Scheske Freeman,REP,0,0,0,0,0
Gonzales,10,Constable,,Scott Rhodes,REP,0,0,0,0,0
Gonzales,10,Constable,,Johnnie Hall,REP,0,0,0,0,0
Gonzales,10,Constable,,Derek Johnson,REP,0,0,0,0,0
Gonzales,10,Constable,,John Moreno,REP,102,36,61,5,0
Gonzales,10,County Chair,,Don Page,REP,101,34,62,5,0
Gonzales,10,Proposition 1,,Yes,REP,95,35,56,4,0
Gonzales,10,Proposition 1,,No,REP,15,6,8,1,0
Gonzales,10,Proposition 2,,Yes,REP,95,35,55,5,0
Gonzales,10,Proposition 2,,No,REP,15,6,9,0,0
Gonzales,10,Proposition 3,,Yes,REP,98,35,58,5,0
Gonzales,10,Proposition 3,,No,REP,9,3,6,0,0
Gonzales,10,Proposition 4,,Yes,REP,106,38,63,5,0
Gonzales,10,Proposition 4,,No,REP,4,3,1,0,0
Gonzales,10,Proposition 5,,Yes,REP,101,39,58,4,0
Gonzales,10,Proposition 5,,No,REP,9,2,6,1,0
Gonzales,10,Proposition 6,,Yes,REP,94,33,57,4,0
Gonzales,10,Proposition 6,,No,REP,15,7,7,1,0
Gonzales,10,Proposition 7,,Yes,REP,107,40,62,5,0
Gonzales,10,Proposition 7,,No,REP,3,1,2,0,0
Gonzales,10,Proposition 8,,Yes,REP,106,38,63,5,0
Gonzales,10,Proposition 8,,No,REP,4,3,1,0,0
Gonzales,10,Proposition 9,,Yes,REP,101,37,59,5,0
Gonzales,10,Proposition 9,,No,REP,9,4,5,0,0
Gonzales,10,Proposition 10,,Yes,REP,97,37,55,5,0
Gonzales,10,Proposition 10,,No,REP,10,2,8,0,0
Gonzales,11,President,,Donald J. Trump,REP,70,41,27,2,0
Gonzales,11,President,,Zoltan G. Istvan,REP,0,0,0,0,0
Gonzales,11,President,,Roque Rocky DeLa Fuente Guerra,REP,0,0,0,0,0
Gonzales,11,President,,Joe Walsh,REP,0,0,0,0,0
Gonzales,11,President,,Matthew John Matern,REP,0,0,0,0,0
Gonzales,11,President,,Bill Weld,REP,0,0,0,0,0
Gonzales,11,President,,Bob Ely,REP,0,0,0,0,0
Gonzales,11,President,,Uncommitted,REP,1,1,0,0,0
Gonzales,11,U.S. Senate,,Dwayne Stovall,REP,12,5,7,0,0
Gonzales,11,U.S. Senate,,John Anthony Castro,REP,2,1,1,0,0
Gonzales,11,U.S. Senate,,Virgil Bierschwale,REP,0,0,0,0,0
Gonzales,11,U.S. Senate,,John Cornyn,REP,55,35,18,2,0
Gonzales,11,U.S. Senate,,Mark Yancey,REP,1,1,0,0,0
Gonzales,11,U.S. House,27,Michael Cloud,REP,70,42,26,2,0
Gonzales,11,US Representative,34,Rod Lingsch,REP,0,0,0,0,0
Gonzales,11,US Representative,34,Rey Gonzalez,REP,0,0,0,0,0
Gonzales,11,Railroad Commissioner,,"James ""Jim"" Wright",REP,39,26,11,2,0
Gonzales,11,Railroad Commissioner,,Ryan Sitton,REP,27,13,14,0,0
Gonzales,11,"Chief Justice, Supreme Court",,Nathan Hecht,REP,65,38,25,2,0
Gonzales,11,"Justice, Supreme Court, Pl 6",,Jane Bland,REP,66,39,25,2,0
Gonzales,11,"Justice, Supreme Court, Pl 7",,Jeff Boyd,REP,65,38,25,2,0
Gonzales,11,"Justice, Supreme Court, Pl 8",,Brett Busby,REP,64,37,25,2,0
Gonzales,11,"Judge, Ct of Crim App, Pl 3",,Gina Parker,REP,27,16,11,0,0
Gonzales,11,"Judge, Ct of Crim App, Pl 3",,Bert Richardson,REP,38,23,13,2,0
Gonzales,11,"Judge, Ct of Crim App, Pl 4",,Kevin Patrick Yeary,REP,64,38,24,2,0
Gonzales,11,"Judge, Ct of Crim App, Pl 9",,David Newell,REP,64,38,24,2,0
Gonzales,11,State Senate,18,Lois W. Kolkhorst,REP,68,40,26,2,0
Gonzales,11,State Representative,17,John P. Cyrier,REP,69,42,25,2,0
Gonzales,11,"Justice, 13th Ct of App Dist, Pl 4",,Jaime Tijerina,REP,63,38,23,2,0
Gonzales,11,"Justice, 13th Ct of App Dist, Pl 6",,Clarissa Silva,REP,60,36,22,2,0
Gonzales,11,"Dist Judge, 25th Judicial Dist",,Jacqueline Phillips Ott,REP,29,18,9,2,0
Gonzales,11,"Dist Judge, 25th Judicial Dist",,Bill Old,REP,39,23,16,0,0
Gonzales,11,"Dist Judge, 2nd 25th Judicial Dist",,Jessica Richard Crawford,REP,62,37,23,2,0
Gonzales,11,County Attorney,,Paul Watkins,REP,67,40,25,2,0
Gonzales,11,Sheriff,,Matthew Atkinson,REP,36,17,19,0,0
Gonzales,11,Sheriff,,Robert Ynclan,REP,23,17,4,2,0
Gonzales,11,Sheriff,,Allen Taylor,REP,11,8,3,0,0
Gonzales,11,County Tax Assessor-Collector,,Crystal Cedillo,REP,65,38,25,2,0
Gonzales,11,County Commissioner,,"K.O. ""Dell"" Whiddon",REP,0,0,0,0,0
Gonzales,11,County Commissioner,,Kevin T. La Fleur,REP,0,0,0,0,0
Gonzales,11,County Commissioner,,Daisy Scheske Freeman,REP,0,0,0,0,0
Gonzales,11,Constable,,Scott Rhodes,REP,0,0,0,0,0
Gonzales,11,Constable,,Johnnie Hall,REP,0,0,0,0,0
Gonzales,11,Constable,,Derek Johnson,REP,68,41,25,2,0
Gonzales,11,Constable,,John Moreno,REP,0,0,0,0,0
Gonzales,11,County Chair,,Don Page,REP,63,36,25,2,0
Gonzales,11,Proposition 1,,Yes,REP,60,34,24,2,0
Gonzales,11,Proposition 1,,No,REP,10,8,2,0,0
Gonzales,11,Proposition 2,,Yes,REP,58,32,24,2,0
Gonzales,11,Proposition 2,,No,REP,12,9,3,0,0
Gonzales,11,Proposition 3,,Yes,REP,64,37,25,2,0
Gonzales,11,Proposition 3,,No,REP,6,5,1,0,0
Gonzales,11,Proposition 4,,Yes,REP,68,40,26,2,0
Gonzales,11,Proposition 4,,No,REP,2,2,0,0,0
Gonzales,11,Proposition 5,,Yes,REP,61,37,22,2,0
Gonzales,11,Proposition 5,,No,REP,9,5,4,0,0
Gonzales,11,Proposition 6,,Yes,REP,66,39,25,2,0
Gonzales,11,Proposition 6,,No,REP,3,2,1,0,0
Gonzales,11,Proposition 7,,Yes,REP,67,42,23,2,0
Gonzales,11,Proposition 7,,No,REP,3,0,3,0,0
Gonzales,11,Proposition 8,,Yes,REP,70,42,26,2,0
Gonzales,11,Proposition 8,,No,REP,0,0,0,0,0
Gonzales,11,Proposition 9,,Yes,REP,69,42,25,2,0
Gonzales,11,Proposition 9,,No,REP,1,0,1,0,0
Gonzales,11,Proposition 10,,Yes,REP,61,38,21,2,0
Gonzales,11,Proposition 10,,No,REP,9,4,5,0,0
Gonzales,12,President,,Donald J. Trump,REP,61,39,22,0,0
Gonzales,12,President,,Zoltan G. Istvan,REP,0,0,0,0,0
Gonzales,12,President,,Roque Rocky DeLa Fuente Guerra,REP,1,1,0,0,0
Gonzales,12,President,,Joe Walsh,REP,0,0,0,0,0
Gonzales,12,President,,Matthew John Matern,REP,0,0,0,0,0
Gonzales,12,President,,Bill Weld,REP,0,0,0,0,0
Gonzales,12,President,,Bob Ely,REP,0,0,0,0,0
Gonzales,12,President,,Uncommitted,REP,3,2,1,0,0
Gonzales,12,U.S. Senate,,Dwayne Stovall,REP,15,7,8,0,0
Gonzales,12,U.S. Senate,,John Anthony Castro,REP,3,2,1,0,0
Gonzales,12,U.S. Senate,,Virgil Bierschwale,REP,1,0,1,0,0
Gonzales,12,U.S. Senate,,John Cornyn,REP,41,28,13,0,0
Gonzales,12,U.S. Senate,,Mark Yancey,REP,3,3,0,0,0
Gonzales,12,U.S. House,27,Michael Cloud,REP,59,36,23,0,0
Gonzales,12,US Representative,34,Rod Lingsch,REP,0,0,0,0,0
Gonzales,12,US Representative,34,Rey Gonzalez,REP,0,0,0,0,0
Gonzales,12,Railroad Commissioner,,"James ""Jim"" Wright",REP,43,26,17,0,0
Gonzales,12,Railroad Commissioner,,Ryan Sitton,REP,17,12,5,0,0
Gonzales,12,"Chief Justice, Supreme Court",,Nathan Hecht,REP,60,37,23,0,0
Gonzales,12,"Justice, Supreme Court, Pl 6",,Jane Bland,REP,60,37,23,0,0
Gonzales,12,"Justice, Supreme Court, Pl 7",,Jeff Boyd,REP,60,37,23,0,0
Gonzales,12,"Justice, Supreme Court, Pl 8",,Brett Busby,REP,59,36,23,0,0
Gonzales,12,"Judge, Ct of Crim App, Pl 3",,Gina Parker,REP,36,21,15,0,0
Gonzales,12,"Judge, Ct of Crim App, Pl 3",,Bert Richardson,REP,25,18,7,0,0
Gonzales,12,"Judge, Ct of Crim App, Pl 4",,Kevin Patrick Yeary,REP,59,36,23,0,0
Gonzales,12,"Judge, Ct of Crim App, Pl 9",,David Newell,REP,59,36,23,0,0
Gonzales,12,State Senate,18,Lois W. Kolkhorst,REP,59,36,23,0,0
Gonzales,12,State Representative,17,John P. Cyrier,REP,58,35,23,0,0
Gonzales,12,"Justice, 13th Ct of App Dist, Pl 4",,Jaime Tijerina,REP,58,35,23,0,0
Gonzales,12,"Justice, 13th Ct of App Dist, Pl 6",,Clarissa Silva,REP,57,34,23,0,0
Gonzales,12,"Dist Judge, 25th Judicial Dist",,Jacqueline Phillips Ott,REP,25,16,9,0,0
Gonzales,12,"Dist Judge, 25th Judicial Dist",,Bill Old,REP,38,24,14,0,0
Gonzales,12,"Dist Judge, 2nd 25th Judicial Dist",,Jessica Richard Crawford,REP,59,36,23,0,0
Gonzales,12,County Attorney,,Paul Watkins,REP,60,37,23,0,0
Gonzales,12,Sheriff,,Matthew Atkinson,REP,28,21,7,0,0
Gonzales,12,Sheriff,,Robert Ynclan,REP,30,17,13,0,0
Gonzales,12,Sheriff,,Allen Taylor,REP,9,6,3,0,0
Gonzales,12,County Tax Assessor-Collector,,Crystal Cedillo,REP,61,38,23,0,0
Gonzales,12,County Commissioner,,"K.O. ""Dell"" Whiddon",REP,0,0,0,0,0
Gonzales,12,County Commissioner,,Kevin T. La Fleur,REP,0,0,0,0,0
Gonzales,12,County Commissioner,,Daisy Scheske Freeman,REP,0,0,0,0,0
Gonzales,12,Constable,,Scott Rhodes,REP,26,16,10,0,0
Gonzales,12,Constable,,Johnnie Hall,REP,39,26,13,0,0
Gonzales,12,Constable,,Derek Johnson,REP,0,0,0,0,0
Gonzales,12,Constable,,John Moreno,REP,0,0,0,0,0
Gonzales,12,County Chair,,Don Page,REP,61,38,23,0,0
Gonzales,12,Proposition 1,,Yes,REP,58,37,21,0,0
Gonzales,12,Proposition 1,,No,REP,8,6,2,0,0
Gonzales,12,Proposition 2,,Yes,REP,56,35,21,0,0
Gonzales,12,Proposition 2,,No,REP,9,7,2,0,0
Gonzales,12,Proposition 3,,Yes,REP,58,36,22,0,0
Gonzales,12,Proposition 3,,No,REP,5,4,1,0,0
Gonzales,12,Proposition 4,,Yes,REP,58,37,21,0,0
Gonzales,12,Proposition 4,,No,REP,5,4,1,0,0
Gonzales,12,Proposition 5,,Yes,REP,57,37,20,0,0
Gonzales,12,Proposition 5,,No,REP,8,5,3,0,0
Gonzales,12,Proposition 6,,Yes,REP,59,37,22,0,0
Gonzales,12,Proposition 6,,No,REP,5,4,1,0,0
Gonzales,12,Proposition 7,,Yes,REP,62,40,22,0,0
Gonzales,12,Proposition 7,,No,REP,3,2,1,0,0
Gonzales,12,Proposition 8,,Yes,REP,63,41,22,0,0
Gonzales,12,Proposition 8,,No,REP,1,0,1,0,0
Gonzales,12,Proposition 9,,Yes,REP,60,39,21,0,0
Gonzales,12,Proposition 9,,No,REP,4,2,2,0,0
Gonzales,12,Proposition 10,,Yes,REP,60,40,20,0,0
Gonzales,12,Proposition 10,,No,REP,5,2,3,0,0
Gonzales,13,President,,Donald J. Trump,REP,114,54,59,1,0
Gonzales,13,President,,Zoltan G. Istvan,REP,0,0,0,0,0
Gonzales,13,President,,Roque Rocky DeLa Fuente Guerra,REP,0,0,0,0,0
Gonzales,13,President,,Joe Walsh,REP,1,0,1,0,0
Gonzales,13,President,,Matthew John Matern,REP,0,0,0,0,0
Gonzales,13,President,,Bill Weld,REP,2,2,0,0,0
Gonzales,13,President,,Bob Ely,REP,1,1,0,0,0
Gonzales,13,President,,Uncommitted,REP,4,4,0,0,0
Gonzales,13,U.S. Senate,,Dwayne Stovall,REP,16,8,8,0,0
Gonzales,13,U.S. Senate,,John Anthony Castro,REP,4,1,3,0,0
Gonzales,13,U.S. Senate,,Virgil Bierschwale,REP,3,1,2,0,0
Gonzales,13,U.S. Senate,,John Cornyn,REP,88,45,42,1,0
Gonzales,13,U.S. Senate,,Mark Yancey,REP,5,3,2,0,0
Gonzales,13,U.S. House,27,Michael Cloud,REP,0,0,0,0,0
Gonzales,13,US Representative,34,Rod Lingsch,REP,67,36,31,0,0
Gonzales,13,US Representative,34,Rey Gonzalez,REP,46,20,25,1,0
Gonzales,13,Railroad Commissioner,,"James ""Jim"" Wright",REP,77,40,37,0,0
Gonzales,13,Railroad Commissioner,,Ryan Sitton,REP,35,18,16,1,0
Gonzales,13,"Chief Justice, Supreme Court",,Nathan Hecht,REP,112,56,55,1,0
Gonzales,13,"Justice, Supreme Court, Pl 6",,Jane Bland,REP,111,56,54,1,0
Gonzales,13,"Justice, Supreme Court, Pl 7",,Jeff Boyd,REP,113,57,55,1,0
Gonzales,13,"Justice, Supreme Court, Pl 8",,Brett Busby,REP,111,55,55,1,0
Gonzales,13,"Judge, Ct of Crim App, Pl 3",,Gina Parker,REP,49,29,20,0,0
Gonzales,13,"Judge, Ct of Crim App, Pl 3",,Bert Richardson,REP,61,28,33,0,0
Gonzales,13,"Judge, Ct of Crim App, Pl 4",,Kevin Patrick Yeary,REP,109,55,53,1,0
Gonzales,13,"Judge, Ct of Crim App, Pl 9",,David Newell,REP,110,57,52,1,0
Gonzales,13,State Senate,18,Lois W. Kolkhorst,REP,110,57,52,1,0
Gonzales,13,State Representative,17,John P. Cyrier,REP,113,60,52,1,0
Gonzales,13,"Justice, 13th Ct of App Dist, Pl 4",,Jaime Tijerina,REP,105,53,51,1,0
Gonzales,13,"Justice, 13th Ct of App Dist, Pl 6",,Clarissa Silva,REP,106,54,51,1,0
Gonzales,13,"Dist Judge, 25th Judicial Dist",,Jacqueline Phillips Ott,REP,39,25,14,0,0
Gonzales,13,"Dist Judge, 25th Judicial Dist",,Bill Old,REP,79,35,43,1,0
Gonzales,13,"Dist Judge, 2nd 25th Judicial Dist",,Jessica Richard Crawford,REP,110,57,52,1,0
Gonzales,13,County Attorney,,Paul Watkins,REP,110,56,53,1,0
Gonzales,13,Sheriff,,Matthew Atkinson,REP,71,34,36,1,0
Gonzales,13,Sheriff,,Robert Ynclan,REP,34,17,17,0,0
Gonzales,13,Sheriff,,Allen Taylor,REP,15,10,5,0,0
Gonzales,13,County Tax Assessor-Collector,,Crystal Cedillo,REP,114,57,56,1,0
Gonzales,13,County Commissioner,,"K.O. ""Dell"" Whiddon",REP,0,0,0,0,0
Gonzales,13,County Commissioner,,Kevin T. La Fleur,REP,0,0,0,0,0
Gonzales,13,County Commissioner,,Daisy Scheske Freeman,REP,0,0,0,0,0
Gonzales,13,Constable,,Scott Rhodes,REP,0,0,0,0,0
Gonzales,13,Constable,,Johnnie Hall,REP,0,0,0,0,0
Gonzales,13,Constable,,Derek Johnson,REP,0,0,0,0,0
Gonzales,13,Constable,,John Moreno,REP,118,60,57,1,0
Gonzales,13,County Chair,,Don Page,REP,106,54,52,0,0
Gonzales,13,Proposition 1,,Yes,REP,102,52,49,1,0
Gonzales,13,Proposition 1,,No,REP,19,9,10,0,0
Gonzales,13,Proposition 2,,Yes,REP,99,48,50,1,0
Gonzales,13,Proposition 2,,No,REP,23,14,9,0,0
Gonzales,13,Proposition 3,,Yes,REP,114,58,56,0,0
Gonzales,13,Proposition 3,,No,REP,7,3,3,1,0
Gonzales,13,Proposition 4,,Yes,REP,110,54,55,1,0
Gonzales,13,Proposition 4,,No,REP,10,6,4,0,0
Gonzales,13,Proposition 5,,Yes,REP,118,59,58,1,0
Gonzales,13,Proposition 5,,No,REP,3,3,0,0,0
Gonzales,13,Proposition 6,,Yes,REP,115,57,57,1,0
Gonzales,13,Proposition 6,,No,REP,6,4,2,0,0
Gonzales,13,Proposition 7,,Yes,REP,119,60,58,1,0
Gonzales,13,Proposition 7,,No,REP,0,0,0,0,0
Gonzales,13,Proposition 8,,Yes,REP,120,61,58,1,0
Gonzales,13,Proposition 8,,No,REP,0,0,0,0,0
Gonzales,13,Proposition 9,,Yes,REP,114,58,55,1,0
Gonzales,13,Proposition 9,,No,REP,7,3,4,0,0
Gonzales,13,Proposition 10,,Yes,REP,108,56,51,1,0
Gonzales,13,Proposition 10,,No,REP,11,4,7,0,0
Gonzales,14,President,,Donald J. Trump,REP,41,22,19,0,0
Gonzales,14,President,,Zoltan G. Istvan,REP,0,0,0,0,0
Gonzales,14,President,,Roque Rocky DeLa Fuente Guerra,REP,0,0,0,0,0
Gonzales,14,President,,Joe Walsh,REP,0,0,0,0,0
Gonzales,14,President,,Matthew John Matern,REP,0,0,0,0,0
Gonzales,14,President,,Bill Weld,REP,0,0,0,0,0
Gonzales,14,President,,Bob Ely,REP,0,0,0,0,0
Gonzales,14,President,,Uncommitted,REP,2,1,1,0,0
Gonzales,14,U.S. Senate,,Dwayne Stovall,REP,7,2,5,0,0
Gonzales,14,U.S. Senate,,John Anthony Castro,REP,1,0,1,0,0
Gonzales,14,U.S. Senate,,Virgil Bierschwale,REP,1,1,0,0,0
Gonzales,14,U.S. Senate,,John Cornyn,REP,32,18,14,0,0
Gonzales,14,U.S. Senate,,Mark Yancey,REP,0,0,0,0,0
Gonzales,14,U.S. House,27,Michael Cloud,REP,0,0,0,0,0
Gonzales,14,US Representative,34,Rod Lingsch,REP,26,14,12,0,0
Gonzales,14,US Representative,34,Rey Gonzalez,REP,12,5,7,0,0
Gonzales,14,Railroad Commissioner,,"James ""Jim"" Wright",REP,25,11,14,0,0
Gonzales,14,Railroad Commissioner,,Ryan Sitton,REP,15,9,6,0,0
Gonzales,14,"Chief Justice, Supreme Court",,Nathan Hecht,REP,40,20,20,0,0
Gonzales,14,"Justice, Supreme Court, Pl 6",,Jane Bland,REP,38,19,19,0,0
Gonzales,14,"Justice, Supreme Court, Pl 7",,Jeff Boyd,REP,40,20,20,0,0
Gonzales,14,"Justice, Supreme Court, Pl 8",,Brett Busby,REP,40,20,20,0,0
Gonzales,14,"Judge, Ct of Crim App, Pl 3",,Gina Parker,REP,19,5,14,0,0
Gonzales,14,"Judge, Ct of Crim App, Pl 3",,Bert Richardson,REP,20,15,5,0,0
Gonzales,14,"Judge, Ct of Crim App, Pl 4",,Kevin Patrick Yeary,REP,40,20,20,0,0
Gonzales,14,"Judge, Ct of Crim App, Pl 9",,David Newell,REP,39,20,19,0,0
Gonzales,14,State Senate,18,Lois W. Kolkhorst,REP,41,21,20,0,0
Gonzales,14,State Representative,17,John P. Cyrier,REP,40,21,19,0,0
Gonzales,14,"Justice, 13th Ct of App Dist, Pl 4",,Jaime Tijerina,REP,40,20,20,0,0
Gonzales,14,"Justice, 13th Ct of App Dist, Pl 6",,Clarissa Silva,REP,39,20,19,0,0
Gonzales,14,"Dist Judge, 25th Judicial Dist",,Jacqueline Phillips Ott,REP,14,5,9,0,0
Gonzales,14,"Dist Judge, 25th Judicial Dist",,Bill Old,REP,27,16,11,0,0
Gonzales,14,"Dist Judge, 2nd 25th Judicial Dist",,Jessica Richard Crawford,REP,38,19,19,0,0
Gonzales,14,County Attorney,,Paul Watkins,REP,41,21,20,0,0
Gonzales,14,Sheriff,,Matthew Atkinson,REP,22,8,14,0,0
Gonzales,14,Sheriff,,Robert Ynclan,REP,11,8,3,0,0
Gonzales,14,Sheriff,,Allen Taylor,REP,8,5,3,0,0
Gonzales,14,County Tax Assessor-Collector,,Crystal Cedillo,REP,41,21,20,0,0
Gonzales,14,County Commissioner,,"K.O. ""Dell"" Whiddon",REP,41,21,20,0,0
Gonzales,14,County Commissioner,,Kevin T. La Fleur,REP,0,0,0,0,0
Gonzales,14,County Commissioner,,Daisy Scheske Freeman,REP,0,0,0,0,0
Gonzales,14,Constable,,Scott Rhodes,REP,31,18,13,0,0
Gonzales,14,Constable,,Johnnie Hall,REP,9,2,7,0,0
Gonzales,14,Constable,,Derek Johnson,REP,0,0,0,0,0
Gonzales,14,Constable,,John Moreno,REP,0,0,0,0,0
Gonzales,14,County Chair,,Don Page,REP,39,19,20,0,0
Gonzales,14,Proposition 1,,Yes,REP,37,21,16,0,0
Gonzales,14,Proposition 1,,No,REP,6,2,4,0,0
Gonzales,14,Proposition 2,,Yes,REP,36,18,18,0,0
Gonzales,14,Proposition 2,,No,REP,7,5,2,0,0
Gonzales,14,Proposition 3,,Yes,REP,40,20,20,0,0
Gonzales,14,Proposition 3,,No,REP,2,2,0,0,0
Gonzales,14,Proposition 4,,Yes,REP,42,23,19,0,0
Gonzales,14,Proposition 4,,No,REP,1,0,1,0,0
Gonzales,14,Proposition 5,,Yes,REP,38,19,19,0,0
Gonzales,14,Proposition 5,,No,REP,2,1,1,0,0
Gonzales,14,Proposition 6,,Yes,REP,40,21,19,0,0
Gonzales,14,Proposition 6,,No,REP,1,0,1,0,0
Gonzales,14,Proposition 7,,Yes,REP,43,23,20,0,0
Gonzales,14,Proposition 7,,No,REP,0,0,0,0,0
Gonzales,14,Proposition 8,,Yes,REP,42,22,20,0,0
Gonzales,14,Proposition 8,,No,REP,0,0,0,0,0
Gonzales,14,Proposition 9,,Yes,REP,40,21,19,0,0
Gonzales,14,Proposition 9,,No,REP,2,1,1,0,0
Gonzales,14,Proposition 10,,Yes,REP,40,22,18,0,0
Gonzales,14,Proposition 10,,No,REP,3,1,2,0,0
