county,precinct,office,district,party,candidate,election_day_person,early_voting_person,early_voting_mail,election_day_mail,provisional,votes,early_voting,election_day
Atascosa,10,U.S. Senate,,DEM,Mary (MJ) Hegar,6,6,2,0,0,14,8,6
Atascosa,11,U.S. Senate,,DEM,Mary (MJ) Hegar,0,0,0,0,0,0,0,0
Atascosa,12,U.S. Senate,,DEM,Mary (MJ) Hegar,13,6,2,0,0,21,8,13
Atascosa,13,U.S. Senate,,DEM,Mary (MJ) Hegar,17,12,8,0,0,37,20,17
Atascosa,14,U.S. Senate,,DEM,Mary (MJ) Hegar,3,2,1,0,0,6,3,3
Atascosa,15,U.S. Senate,,DEM,Mary (MJ) Hegar,15,12,4,0,0,31,16,15
Atascosa,16,U.S. Senate,,DEM,Mary (MJ) Hegar,1,3,1,0,0,5,4,1
Atascosa,17,U.S. Senate,,DEM,Mary (MJ) Hegar,26,21,2,1,0,50,23,27
Atascosa,18,U.S. Senate,,DEM,Mary (MJ) Hegar,17,10,7,0,0,34,17,17
Atascosa,19,U.S. Senate,,DEM,Mary (MJ) Hegar,2,5,0,0,0,7,5,2
Atascosa,20,U.S. Senate,,DEM,Mary (MJ) Hegar,28,38,5,0,0,71,43,28
Atascosa,21,U.S. Senate,,DEM,Mary (MJ) Hegar,1,3,0,0,0,4,3,1
Atascosa,22,U.S. Senate,,DEM,Mary (MJ) Hegar,6,7,0,0,0,13,7,6
Atascosa,23,U.S. Senate,,DEM,Mary (MJ) Hegar,3,1,2,0,0,6,3,3
Atascosa,24,U.S. Senate,,DEM,Mary (MJ) Hegar,20,19,5,0,0,44,24,20
Atascosa,1,U.S. Senate,,DEM,Victor Hugo Harris,0,3,1,0,0,4,4,0
Atascosa,2,U.S. Senate,,DEM,Victor Hugo Harris,2,0,0,0,0,2,0,2
Atascosa,3,U.S. Senate,,DEM,Victor Hugo Harris,7,1,2,0,0,10,3,7
Atascosa,4,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0,0,0,0,0
Atascosa,5,U.S. Senate,,DEM,Victor Hugo Harris,4,1,0,0,0,5,1,4
Atascosa,6,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0,0,0,0,0
Atascosa,7,U.S. Senate,,DEM,Victor Hugo Harris,7,1,0,0,0,8,1,7
Atascosa,8,U.S. Senate,,DEM,Victor Hugo Harris,4,0,0,0,0,4,0,4
Atascosa,9,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0,0,0,0,0
Atascosa,10,U.S. Senate,,DEM,Victor Hugo Harris,7,0,0,0,0,7,0,7
Atascosa,11,U.S. Senate,,DEM,Victor Hugo Harris,0,0,1,0,0,1,1,0
Atascosa,12,U.S. Senate,,DEM,Victor Hugo Harris,0,1,0,0,0,1,1,0
Atascosa,13,U.S. Senate,,DEM,Victor Hugo Harris,6,4,2,0,0,12,6,6
Atascosa,14,U.S. Senate,,DEM,Victor Hugo Harris,1,1,0,0,0,2,1,1
Atascosa,15,U.S. Senate,,DEM,Victor Hugo Harris,5,3,5,0,0,13,8,5
Atascosa,16,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0,0,0,0,0
Atascosa,17,U.S. Senate,,DEM,Victor Hugo Harris,10,5,1,0,0,16,6,10
Atascosa,18,U.S. Senate,,DEM,Victor Hugo Harris,15,2,4,0,0,21,6,15
Atascosa,19,U.S. Senate,,DEM,Victor Hugo Harris,0,1,0,0,0,1,1,0
Atascosa,20,U.S. Senate,,DEM,Victor Hugo Harris,8,3,2,0,0,13,5,8
Atascosa,21,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0,0,0,0,0
Atascosa,22,U.S. Senate,,DEM,Victor Hugo Harris,1,0,0,0,0,1,0,1
Atascosa,23,U.S. Senate,,DEM,Victor Hugo Harris,2,1,0,0,0,3,1,2
Atascosa,24,U.S. Senate,,DEM,Victor Hugo Harris,4,2,0,0,0,6,2,4
Atascosa,1,U.S. Senate,,DEM,Amanda K. Edwards,3,3,0,0,0,6,3,3
Atascosa,2,U.S. Senate,,DEM,Amanda K. Edwards,4,3,1,0,0,8,4,4
Atascosa,3,U.S. Senate,,DEM,Amanda K. Edwards,3,5,2,0,0,10,7,3
Atascosa,4,U.S. Senate,,DEM,Amanda K. Edwards,2,0,0,0,0,2,0,2
Atascosa,5,U.S. Senate,,DEM,Amanda K. Edwards,3,5,0,0,0,8,5,3
Atascosa,6,U.S. Senate,,DEM,Amanda K. Edwards,0,0,0,0,0,0,0,0
Atascosa,7,U.S. Senate,,DEM,Amanda K. Edwards,9,2,0,1,0,12,2,10
Atascosa,8,U.S. Senate,,DEM,Amanda K. Edwards,4,1,0,0,0,5,1,4
Atascosa,9,U.S. Senate,,DEM,Amanda K. Edwards,0,0,0,0,0,0,0,0
Atascosa,10,U.S. Senate,,DEM,Amanda K. Edwards,5,4,0,0,0,9,4,5
Atascosa,11,U.S. Senate,,DEM,Amanda K. Edwards,1,0,0,0,0,1,0,1
Atascosa,12,U.S. Senate,,DEM,Amanda K. Edwards,3,2,2,0,0,7,4,3
Atascosa,13,U.S. Senate,,DEM,Amanda K. Edwards,2,4,4,0,0,10,8,2
Atascosa,14,U.S. Senate,,DEM,Amanda K. Edwards,4,0,1,0,0,5,1,4
Atascosa,15,U.S. Senate,,DEM,Amanda K. Edwards,7,3,4,0,0,14,7,7
Atascosa,16,U.S. Senate,,DEM,Amanda K. Edwards,1,0,0,0,0,1,0,1
Atascosa,17,U.S. Senate,,DEM,Amanda K. Edwards,18,8,0,0,0,26,8,18
Atascosa,18,U.S. Senate,,DEM,Amanda K. Edwards,11,4,0,0,0,15,4,11
Atascosa,19,U.S. Senate,,DEM,Amanda K. Edwards,3,0,1,0,0,4,1,3
Atascosa,20,U.S. Senate,,DEM,Amanda K. Edwards,15,7,8,0,0,30,15,15
Atascosa,21,U.S. Senate,,DEM,Amanda K. Edwards,4,0,0,0,0,4,0,4
Atascosa,22,U.S. Senate,,DEM,Amanda K. Edwards,1,0,0,0,0,1,0,1
Atascosa,23,U.S. Senate,,DEM,Amanda K. Edwards,2,3,0,0,0,5,3,2
Atascosa,24,U.S. Senate,,DEM,Amanda K. Edwards,7,6,0,0,0,13,6,7
Atascosa,1,U.S. Senate,,DEM,D. R. Hunter,1,0,0,0,0,1,0,1
Atascosa,2,U.S. Senate,,DEM,D. R. Hunter,1,0,0,0,0,1,0,1
Atascosa,3,U.S. Senate,,DEM,D. R. Hunter,1,0,1,1,0,3,1,2
Atascosa,4,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0,0,0,0,0
Atascosa,5,U.S. Senate,,DEM,D. R. Hunter,1,0,0,0,0,1,0,1
Atascosa,6,U.S. Senate,,DEM,D. R. Hunter,0,1,0,0,0,1,1,0
Atascosa,7,U.S. Senate,,DEM,D. R. Hunter,1,2,0,0,0,3,2,1
Atascosa,8,U.S. Senate,,DEM,D. R. Hunter,1,0,0,0,0,1,0,1
Atascosa,9,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0,0,0,0,0
Atascosa,10,U.S. Senate,,DEM,D. R. Hunter,1,1,0,0,0,2,1,1
Atascosa,11,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0,0,0,0,0
Atascosa,12,U.S. Senate,,DEM,D. R. Hunter,1,0,1,0,0,2,1,1
Atascosa,13,U.S. Senate,,DEM,D. R. Hunter,2,0,1,0,0,3,1,2
Atascosa,14,U.S. Senate,,DEM,D. R. Hunter,1,2,0,0,0,3,2,1
Atascosa,15,U.S. Senate,,DEM,D. R. Hunter,0,1,0,0,0,1,1,0
Atascosa,16,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0,0,0,0,0
Atascosa,17,U.S. Senate,,DEM,D. R. Hunter,5,3,0,0,0,8,3,5
Atascosa,18,U.S. Senate,,DEM,D. R. Hunter,3,1,0,0,0,4,1,3
Atascosa,19,U.S. Senate,,DEM,D. R. Hunter,1,0,0,0,0,1,0,1
Atascosa,20,U.S. Senate,,DEM,D. R. Hunter,1,1,0,0,0,2,1,1
Atascosa,21,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0,0,0,0,0
Atascosa,22,U.S. Senate,,DEM,D. R. Hunter,1,0,0,0,0,1,0,1
Atascosa,23,U.S. Senate,,DEM,D. R. Hunter,0,1,0,0,0,1,1,0
Atascosa,24,U.S. Senate,,DEM,D. R. Hunter,1,0,0,0,0,1,0,1
Atascosa,1,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0,0,0,0,0
Atascosa,2,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0,0,0,0,0
Atascosa,3,U.S. Senate,,DEM,Adrian Ocegueda,3,0,0,0,0,3,0,3
Atascosa,4,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0,0,0,0,0
Atascosa,5,U.S. Senate,,DEM,Adrian Ocegueda,5,2,2,0,0,9,4,5
Atascosa,6,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0,0,0,0,0
Atascosa,7,U.S. Senate,,DEM,Adrian Ocegueda,2,0,0,0,0,2,0,2
Atascosa,8,U.S. Senate,,DEM,Adrian Ocegueda,0,1,0,0,0,1,1,0
Atascosa,9,U.S. Senate,,DEM,Adrian Ocegueda,1,0,0,0,0,1,0,1
Atascosa,10,U.S. Senate,,DEM,Adrian Ocegueda,6,0,0,0,0,6,0,6
Atascosa,11,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0,0,0,0,0
Atascosa,12,U.S. Senate,,DEM,Adrian Ocegueda,4,0,0,0,0,4,0,4
Atascosa,13,U.S. Senate,,DEM,Adrian Ocegueda,3,2,0,0,0,5,2,3
Atascosa,14,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0,0,0,0,0
Atascosa,15,U.S. Senate,,DEM,Adrian Ocegueda,1,2,1,0,0,4,3,1
Atascosa,16,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0,0,0,0,0
Atascosa,17,U.S. Senate,,DEM,Adrian Ocegueda,5,3,0,0,0,8,3,5
Atascosa,18,U.S. Senate,,DEM,Adrian Ocegueda,1,1,0,0,0,2,1,1
Atascosa,19,U.S. Senate,,DEM,Adrian Ocegueda,0,1,0,0,0,1,1,0
Atascosa,20,U.S. Senate,,DEM,Adrian Ocegueda,4,1,0,0,0,5,1,4
Atascosa,21,U.S. Senate,,DEM,Adrian Ocegueda,1,1,0,0,0,2,1,1
Atascosa,22,U.S. Senate,,DEM,Adrian Ocegueda,3,0,0,0,0,3,0,3
Atascosa,23,U.S. Senate,,DEM,Adrian Ocegueda,0,2,1,0,0,3,3,0
Atascosa,24,U.S. Senate,,DEM,Adrian Ocegueda,5,2,0,0,0,7,2,5
Atascosa,1,U.S. Senate,,DEM,Chris Bell,1,1,0,0,0,2,1,1
Atascosa,2,U.S. Senate,,DEM,Chris Bell,1,0,2,0,0,3,2,1
Atascosa,3,U.S. Senate,,DEM,Chris Bell,5,3,0,0,0,8,3,5
Atascosa,4,U.S. Senate,,DEM,Chris Bell,0,0,0,0,0,0,0,0
Atascosa,5,U.S. Senate,,DEM,Chris Bell,3,1,2,0,0,6,3,3
Atascosa,6,U.S. Senate,,DEM,Chris Bell,0,0,0,0,0,0,0,0
Atascosa,7,U.S. Senate,,DEM,Chris Bell,4,1,0,0,0,5,1,4
Atascosa,8,U.S. Senate,,DEM,Chris Bell,2,0,0,0,0,2,0,2
Atascosa,9,U.S. Senate,,DEM,Chris Bell,1,0,2,0,0,3,2,1
Atascosa,10,U.S. Senate,,DEM,Chris Bell,4,2,1,0,0,7,3,4
Atascosa,11,U.S. Senate,,DEM,Chris Bell,0,0,0,0,0,0,0,0
Atascosa,12,U.S. Senate,,DEM,Chris Bell,5,2,0,0,0,7,2,5
Atascosa,13,U.S. Senate,,DEM,Chris Bell,5,6,1,0,0,12,7,5
Atascosa,14,U.S. Senate,,DEM,Chris Bell,1,1,0,0,0,2,1,1
Atascosa,15,U.S. Senate,,DEM,Chris Bell,2,3,4,0,0,9,7,2
Atascosa,16,U.S. Senate,,DEM,Chris Bell,0,0,0,0,0,0,0,0
Atascosa,17,U.S. Senate,,DEM,Chris Bell,8,1,1,0,0,10,2,8
Atascosa,18,U.S. Senate,,DEM,Chris Bell,2,1,1,0,0,4,2,2
Atascosa,19,U.S. Senate,,DEM,Chris Bell,1,1,0,0,0,2,1,1
Atascosa,20,U.S. Senate,,DEM,Chris Bell,7,6,1,0,0,14,7,7
Atascosa,21,U.S. Senate,,DEM,Chris Bell,0,0,0,0,0,0,0,0
Atascosa,22,U.S. Senate,,DEM,Chris Bell,0,2,0,0,0,2,2,0
Atascosa,23,U.S. Senate,,DEM,Chris Bell,3,1,0,0,0,4,1,3
Atascosa,24,U.S. Senate,,DEM,Chris Bell,3,1,2,0,0,6,3,3
Atascosa,1,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,0,0,0,0,0,0,0
Atascosa,2,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,0,0,0,0,0,0,0
Atascosa,3,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",1,2,0,0,0,3,2,1
Atascosa,4,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,0,0,0,0,0,0,0
Atascosa,5,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,1,0,0,0,1,1,0
Atascosa,6,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,0,0,0,0,0,0,0
Atascosa,7,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",3,0,0,0,0,3,0,3
Atascosa,8,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",1,1,0,0,0,2,1,1
Atascosa,9,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",2,0,0,0,0,2,0,2
Atascosa,10,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",1,2,0,0,0,3,2,1
Atascosa,11,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",1,0,0,0,0,1,0,1
Atascosa,12,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",2,0,0,0,0,2,0,2
Atascosa,13,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",2,3,1,0,0,6,4,2
Atascosa,14,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,0,0,0,0,0,0,0
Atascosa,15,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",3,0,2,0,0,5,2,3
Atascosa,16,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",1,0,0,0,0,1,0,1
Atascosa,17,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,2,1,0,0,3,3,0
Atascosa,18,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",5,5,0,0,0,10,5,5
Atascosa,19,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,1,0,0,0,1,1,0
Atascosa,20,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",2,1,1,0,0,4,2,2
Atascosa,21,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,0,0,0,0,0,0,0
Atascosa,22,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,2,0,0,0,2,2,0
Atascosa,23,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,0,1,0,0,1,1,0
Atascosa,24,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",1,1,0,0,0,2,1,1
Atascosa,1,U.S. Senate,,DEM,Sema Hernandez,5,1,2,0,0,8,3,5
Atascosa,2,U.S. Senate,,DEM,Sema Hernandez,8,1,1,0,0,10,2,8
Atascosa,3,U.S. Senate,,DEM,Sema Hernandez,4,2,2,0,0,8,4,4
Atascosa,4,U.S. Senate,,DEM,Sema Hernandez,0,0,1,0,0,1,1,0
Atascosa,5,U.S. Senate,,DEM,Sema Hernandez,10,5,0,0,0,15,5,10
Atascosa,6,U.S. Senate,,DEM,Sema Hernandez,1,0,0,0,0,1,0,1
Atascosa,7,U.S. Senate,,DEM,Sema Hernandez,10,4,3,0,0,17,7,10
Atascosa,8,U.S. Senate,,DEM,Sema Hernandez,1,5,0,0,0,6,5,1
Atascosa,9,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0,0,0,0,0
Atascosa,10,U.S. Senate,,DEM,Sema Hernandez,12,0,0,0,0,12,0,12
Atascosa,11,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0,0,0,0,0
Atascosa,12,U.S. Senate,,DEM,Sema Hernandez,8,1,1,0,0,10,2,8
Atascosa,13,U.S. Senate,,DEM,Sema Hernandez,10,15,4,1,0,30,19,11
Atascosa,14,U.S. Senate,,DEM,Sema Hernandez,4,2,0,0,0,6,2,4
Atascosa,15,U.S. Senate,,DEM,Sema Hernandez,23,1,2,0,0,26,3,23
Atascosa,16,U.S. Senate,,DEM,Sema Hernandez,1,1,0,0,0,2,1,1
Atascosa,17,U.S. Senate,,DEM,Sema Hernandez,18,13,5,0,0,36,18,18
Atascosa,18,U.S. Senate,,DEM,Sema Hernandez,25,6,1,0,0,32,7,25
Atascosa,19,U.S. Senate,,DEM,Sema Hernandez,3,0,2,0,0,5,2,3
Atascosa,20,U.S. Senate,,DEM,Sema Hernandez,10,9,0,0,0,19,9,10
Atascosa,21,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0,0,0,0,0
Atascosa,22,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0,0,0,0,0
Atascosa,23,U.S. Senate,,DEM,Sema Hernandez,6,2,0,0,0,8,2,6
Atascosa,24,U.S. Senate,,DEM,Sema Hernandez,7,2,0,0,0,9,2,7
Atascosa,1,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,9,5,0,0,0,14,5,9
Atascosa,2,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,12,4,1,0,0,17,5,12
Atascosa,3,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,21,8,5,0,0,34,13,21
Atascosa,4,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,5,0,0,0,0,5,0,5
Atascosa,5,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,25,8,3,0,0,36,11,25
Atascosa,6,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,0,0,0,0,0,0,0
Atascosa,7,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,21,5,3,0,0,29,8,21
Atascosa,8,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,8,4,1,0,0,13,5,8
Atascosa,9,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,0,0,0,0,0,0,0
Atascosa,10,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,22,9,1,0,0,32,10,22
Atascosa,11,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,1,0,2,0,0,3,2,1
Atascosa,12,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,11,4,2,0,0,17,6,11
Atascosa,13,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,25,31,5,0,0,61,36,25
Atascosa,14,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,8,3,1,0,0,12,4,8
Atascosa,15,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,42,8,7,0,0,57,15,42
Atascosa,16,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,5,3,0,0,0,8,3,5
Atascosa,17,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,57,28,7,0,0,92,35,57
Atascosa,18,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,40,8,5,0,0,53,13,40
Atascosa,19,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,3,7,2,0,0,12,9,3
Atascosa,20,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,31,23,3,0,0,57,26,31
Atascosa,21,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,1,1,0,0,0,2,1,1
Atascosa,22,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,8,5,3,0,0,16,8,8
Atascosa,23,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,19,3,2,0,0,24,5,19
Atascosa,24,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,29,15,1,0,0,45,16,29
Atascosa,1,U.S. Senate,,DEM,Michael Cooper,1,0,0,0,0,1,0,1
Atascosa,2,U.S. Senate,,DEM,Michael Cooper,1,1,1,0,0,3,2,1
Atascosa,3,U.S. Senate,,DEM,Michael Cooper,2,0,1,0,0,3,1,2
Atascosa,4,U.S. Senate,,DEM,Michael Cooper,0,0,0,0,0,0,0,0
Atascosa,5,U.S. Senate,,DEM,Michael Cooper,3,0,1,0,0,4,1,3
Atascosa,6,U.S. Senate,,DEM,Michael Cooper,0,1,0,0,0,1,1,0
Atascosa,7,U.S. Senate,,DEM,Michael Cooper,1,0,0,0,0,1,0,1
Atascosa,8,U.S. Senate,,DEM,Michael Cooper,0,1,0,0,0,1,1,0
Atascosa,9,U.S. Senate,,DEM,Michael Cooper,1,0,0,0,0,1,0,1
Atascosa,10,U.S. Senate,,DEM,Michael Cooper,3,2,0,0,0,5,2,3
Atascosa,11,U.S. Senate,,DEM,Michael Cooper,0,0,0,0,0,0,0,0
Atascosa,12,U.S. Senate,,DEM,Michael Cooper,1,1,0,0,0,2,1,1
Atascosa,13,U.S. Senate,,DEM,Michael Cooper,3,3,1,0,0,7,4,3
Atascosa,14,U.S. Senate,,DEM,Michael Cooper,0,2,2,0,0,4,4,0
Atascosa,15,U.S. Senate,,DEM,Michael Cooper,3,2,0,0,0,5,2,3
Atascosa,16,U.S. Senate,,DEM,Michael Cooper,1,0,0,0,0,1,0,1
Atascosa,17,U.S. Senate,,DEM,Michael Cooper,4,2,1,0,0,7,3,4
Atascosa,18,U.S. Senate,,DEM,Michael Cooper,6,3,0,0,0,9,3,6
Atascosa,19,U.S. Senate,,DEM,Michael Cooper,1,2,0,0,0,3,2,1
Atascosa,20,U.S. Senate,,DEM,Michael Cooper,12,4,0,0,0,16,4,12
Atascosa,21,U.S. Senate,,DEM,Michael Cooper,0,0,0,0,0,0,0,0
Atascosa,22,U.S. Senate,,DEM,Michael Cooper,0,1,0,0,0,1,1,0
Atascosa,23,U.S. Senate,,DEM,Michael Cooper,0,0,0,0,0,0,0,0
Atascosa,24,U.S. Senate,,DEM,Michael Cooper,4,0,1,0,0,5,1,4
Atascosa,1,U.S. Senate,,DEM,Royce West,2,1,0,0,0,3,1,2
Atascosa,2,U.S. Senate,,DEM,Royce West,1,0,0,0,0,1,0,1
Atascosa,3,U.S. Senate,,DEM,Royce West,2,5,0,0,0,7,5,2
Atascosa,4,U.S. Senate,,DEM,Royce West,0,0,0,0,0,0,0,0
Atascosa,5,U.S. Senate,,DEM,Royce West,2,1,0,0,0,3,1,2
Atascosa,6,U.S. Senate,,DEM,Royce West,1,0,0,0,0,1,0,1
Atascosa,7,U.S. Senate,,DEM,Royce West,1,2,1,0,0,4,3,1
Atascosa,8,U.S. Senate,,DEM,Royce West,0,0,0,0,0,0,0,0
Atascosa,9,U.S. Senate,,DEM,Royce West,0,0,0,0,0,0,0,0
Atascosa,10,U.S. Senate,,DEM,Royce West,1,1,0,0,0,2,1,1
Atascosa,11,U.S. Senate,,DEM,Royce West,0,0,0,0,0,0,0,0
Atascosa,12,U.S. Senate,,DEM,Royce West,2,0,0,0,0,2,0,2
Atascosa,13,U.S. Senate,,DEM,Royce West,8,6,3,0,0,17,9,8
Atascosa,14,U.S. Senate,,DEM,Royce West,1,1,0,0,0,2,1,1
Atascosa,15,U.S. Senate,,DEM,Royce West,0,1,1,0,0,2,2,0
Atascosa,16,U.S. Senate,,DEM,Royce West,0,0,0,0,0,0,0,0
Atascosa,17,U.S. Senate,,DEM,Royce West,7,5,1,0,0,13,6,7
Atascosa,18,U.S. Senate,,DEM,Royce West,7,1,0,0,0,8,1,7
Atascosa,19,U.S. Senate,,DEM,Royce West,1,3,0,0,0,4,3,1
Atascosa,20,U.S. Senate,,DEM,Royce West,7,4,1,0,0,12,5,7
Atascosa,21,U.S. Senate,,DEM,Royce West,0,0,0,0,0,0,0,0
Atascosa,22,U.S. Senate,,DEM,Royce West,0,0,0,0,0,0,0,0
Atascosa,23,U.S. Senate,,DEM,Royce West,1,0,0,0,0,1,0,1
Atascosa,24,U.S. Senate,,DEM,Royce West,1,1,0,0,0,2,1,1
Atascosa,1,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",4,3,3,0,0,10,6,4
Atascosa,2,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",7,2,0,0,0,9,2,7
Atascosa,3,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",13,9,1,0,0,23,10,13
Atascosa,4,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",1,1,0,0,0,2,1,1
Atascosa,5,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",12,8,6,0,0,26,14,12
Atascosa,6,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",0,0,0,0,0,0,0,0
Atascosa,7,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",4,4,1,0,0,9,5,4
Atascosa,8,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",2,3,0,0,0,5,3,2
Atascosa,9,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",1,0,0,0,0,1,0,1
Atascosa,10,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",10,5,1,0,0,16,6,10
Atascosa,11,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",0,0,0,0,0,0,0,0
Atascosa,12,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",7,6,4,1,0,18,10,8
Atascosa,13,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",16,15,6,0,0,37,21,16
Atascosa,14,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",6,3,0,0,0,9,3,6
Atascosa,15,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",22,4,3,0,0,29,7,22
Atascosa,16,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",1,0,0,0,0,1,0,1
Atascosa,17,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",35,22,3,0,0,60,25,35
Atascosa,18,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",31,9,3,0,0,43,12,31
Atascosa,19,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",2,2,0,0,0,4,2,2
Atascosa,20,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",13,13,2,1,0,29,15,14
Atascosa,21,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",1,0,0,0,0,1,0,1
Atascosa,22,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",8,0,0,0,0,8,0,8
Atascosa,23,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",7,3,3,0,0,13,6,7
Atascosa,24,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",11,6,1,0,0,18,7,11
Atascosa,1,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,2,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,3,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,4,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,5,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,6,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,7,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,8,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,9,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,10,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,11,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,12,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
