county,precinct,office,district,party,candidate,election_day,mail,early_voting,votes
San Jacinto,4,Proposition #6,,DEM,Under Votes,0,1,0,1
San Jacinto,4,Proposition #6,,DEM,Over Votes,0,0,0,0
San Jacinto,4,Proposition #7,,DEM,Yes,8,2,2,12
San Jacinto,4,Proposition #7,,DEM,No,0,0,0,0
San Jacinto,4,Proposition #7,,DEM,Cast Votes:,8,2,2,12
San Jacinto,4,Proposition #7,,DEM,Under Votes,0,1,0,1
San Jacinto,4,Proposition #7,,DEM,Over Votes,0,0,0,0
San Jacinto,4,Proposition #8,,DEM,Yes,8,2,1,11
San Jacinto,4,Proposition #8,,DEM,No,0,0,1,1
San Jacinto,4,Proposition #8,,DEM,Cast Votes:,8,2,2,12
San Jacinto,4,Proposition #8,,DEM,Under Votes,0,1,0,1
San Jacinto,4,Proposition #8,,DEM,Over Votes,0,0,0,0
San Jacinto,4,Proposition #9,,DEM,Yes,8,2,2,12
San Jacinto,4,Proposition #9,,DEM,No,0,0,0,0
San Jacinto,4,Proposition #9,,DEM,Cast Votes:,8,2,2,12
San Jacinto,4,Proposition #9,,DEM,Under Votes,0,1,0,1
San Jacinto,4,Proposition #9,,DEM,Over Votes,0,0,0,0
San Jacinto,4,Proposition #10,,DEM,Yes,8,2,1,11
San Jacinto,4,Proposition #10,,DEM,No,0,0,1,1
San Jacinto,4,Proposition #10,,DEM,Cast Votes:,8,2,2,12
San Jacinto,4,Proposition #10,,DEM,Under Votes,0,1,0,1
San Jacinto,4,Proposition #10,,DEM,Over Votes,0,0,0,0
San Jacinto,4,Proposition #11,,DEM,Yes,8,1,1,10
San Jacinto,4,Proposition #11,,DEM,No,0,1,1,2
San Jacinto,4,Proposition #11,,DEM,Cast Votes:,8,2,2,12
San Jacinto,4,Proposition #11,,DEM,Under Votes,0,1,0,1
San Jacinto,4,Proposition #11,,DEM,Over Votes,0,0,0,0
San Jacinto,4,Proposition 1,,REP,Yes,98,3,100,201
San Jacinto,4,Proposition 1,,REP,No,13,1,18,32
San Jacinto,4,Proposition 1,,REP,Cast Votes:,111,4,118,233
San Jacinto,4,Proposition 1,,REP,Under Votes,2,0,5,7
San Jacinto,4,Proposition 1,,REP,Over Votes,0,0,0,0
San Jacinto,4,Proposition 2,,REP,Yes,97,3,103,203
San Jacinto,4,Proposition 2,,REP,No,16,1,12,29
San Jacinto,4,Proposition 2,,REP,Cast Votes:,113,4,115,232
San Jacinto,4,Proposition 2,,REP,Under Votes,0,0,8,8
San Jacinto,4,Proposition 2,,REP,Over Votes,0,0,0,0
San Jacinto,4,Proposition 3,,REP,Yes,105,4,109,218
San Jacinto,4,Proposition 3,,REP,No,6,0,6,12
San Jacinto,4,Proposition 3,,REP,Cast Votes:,111,4,115,230
San Jacinto,4,Proposition 3,,REP,Under Votes,2,0,8,10
San Jacinto,4,Proposition 3,,REP,Over Votes,0,0,0,0
San Jacinto,4,Proposition 4,,REP,Yes,109,4,107,220
San Jacinto,4,Proposition 4,,REP,No,2,0,6,8
San Jacinto,4,Proposition 4,,REP,Cast Votes:,111,4,113,228
San Jacinto,4,Proposition 4,,REP,Under Votes,2,0,10,12
San Jacinto,4,Proposition 4,,REP,Over Votes,0,0,0,0
San Jacinto,4,Proposition 5,,REP,Yes,104,4,111,219
San Jacinto,4,Proposition 5,,REP,No,6,0,5,11
San Jacinto,4,Proposition 5,,REP,Cast Votes:,110,4,116,230
San Jacinto,4,Proposition 5,,REP,Under Votes,3,0,7,10
San Jacinto,4,Proposition 5,,REP,Over Votes,0,0,0,0
San Jacinto,4,Proposition 6,,REP,Yes,107,4,106,217
San Jacinto,4,Proposition 6,,REP,No,5,0,6,11
San Jacinto,4,Proposition 6,,REP,Cast Votes:,112,4,112,228
San Jacinto,4,Proposition 6,,REP,Under Votes,1,0,11,12
San Jacinto,4,Proposition 6,,REP,Over Votes,0,0,0,0
San Jacinto,4,Proposition 7,,REP,Yes,113,4,114,231
San Jacinto,4,Proposition 7,,REP,No,0,0,4,4
San Jacinto,4,Proposition 7,,REP,Cast Votes:,113,4,118,235
San Jacinto,4,Proposition 7,,REP,Under Votes,0,0,5,5
San Jacinto,4,Proposition 7,,REP,Over Votes,0,0,0,0
San Jacinto,4,Proposition 8,,REP,Yes,110,4,115,229
San Jacinto,4,Proposition 8,,REP,No,2,0,0,2
San Jacinto,4,Proposition 8,,REP,Cast Votes:,112,4,115,231
San Jacinto,4,Proposition 8,,REP,Under Votes,1,0,8,9
San Jacinto,4,Proposition 8,,REP,Over Votes,0,0,0,0
San Jacinto,4,Proposition 9,,REP,Yes,110,4,112,226
San Jacinto,4,Proposition 9,,REP,No,3,0,4,7
San Jacinto,4,Proposition 9,,REP,Cast Votes:,113,4,116,233
San Jacinto,4,Proposition 9,,REP,Under Votes,0,0,7,7
San Jacinto,4,Proposition 9,,REP,Over Votes,0,0,0,0
San Jacinto,4,Proposition 10,,REP,Yes,100,4,101,205
San Jacinto,4,Proposition 10,,REP,No,12,0,9,21
San Jacinto,4,Proposition 10,,REP,Cast Votes:,112,4,110,226
San Jacinto,4,Proposition 10,,REP,Under Votes,1,0,13,14
San Jacinto,4,Proposition 10,,REP,Over Votes,0,0,0,0
San Jacinto,5,President,,DEM,Andrew Yang,0,0,0,0
San Jacinto,5,President,,DEM,John K. Delaney,0,0,0,0
San Jacinto,5,President,,DEM,Robby Wells,0,0,0,0
San Jacinto,5,President,,DEM,Joseph R. Biden,16,1,4,21
San Jacinto,5,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
San Jacinto,5,President,,DEM,Marianne Williamson,0,0,0,0
San Jacinto,5,President,,DEM,Deval Patrick,0,0,0,0
San Jacinto,5,President,,DEM,Elizabeth Warren,5,0,1,6
San Jacinto,5,President,,DEM,Tulsi Gabbard,0,0,0,0
San Jacinto,5,President,,DEM,Julián Castro,0,0,0,0
San Jacinto,5,President,,DEM,Pete Buttigieg,0,0,0,0
San Jacinto,5,President,,DEM,Bernie Sanders,11,1,3,15
San Jacinto,5,President,,DEM,Tom Steyer,0,0,2,2
San Jacinto,5,President,,DEM,Michael Bennet,0,0,0,0
San Jacinto,5,President,,DEM,Michael R. Bloomberg,4,4,0,8
San Jacinto,5,President,,DEM,Cory Booker,0,0,0,0
San Jacinto,5,President,,DEM,Amy Klobuchar,0,1,0,1
San Jacinto,5,Ballots Cast,,DEM,,36,7,10,53
San Jacinto,5,President,,DEM,Under Votes,1,0,0,1
San Jacinto,5,President,,DEM,Over Votes,0,0,0,0
San Jacinto,5,U.S. Senate,,DEM,Michael Cooper,8,1,1,10
San Jacinto,5,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,3,0,0,3
San Jacinto,5,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
San Jacinto,5,U.S. Senate,,DEM,Jack Daniel Foster Jr,1,0,0,1
San Jacinto,5,U.S. Senate,,DEM,Chris Bell,8,0,2,10
San Jacinto,5,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",5,3,5,13
San Jacinto,5,U.S. Senate,,DEM,"Annie ""Mamá"" Garcia",5,0,0,5
San Jacinto,5,U.S. Senate,,DEM,Sema Hernandez,2,0,0,2
San Jacinto,5,U.S. Senate,,DEM,Victor Hugo Harris,1,0,0,1
San Jacinto,5,U.S. Senate,,DEM,Royce West,0,1,0,1
San Jacinto,5,U.S. Senate,,DEM,Amanda K. Edwards,0,0,1,1
San Jacinto,5,U.S. Senate,,DEM,D.R. Hunter,0,0,0,0
San Jacinto,5,U.S. Senate,,DEM,Cast Votes:,33,5,9,47
San Jacinto,5,U.S. Senate,,DEM,Under Votes,4,2,1,7
San Jacinto,5,U.S. Senate,,DEM,Over Votes,0,0,0,0
San Jacinto,5,U.S. House,8,DEM,Laura Jones,16,3,6,25
San Jacinto,5,U.S. House,8,DEM,Elizabeth Hernandez,13,2,3,18
San Jacinto,5,U.S. House,8,DEM,Cast Votes:,29,5,9,43
San Jacinto,5,U.S. House,8,DEM,Under Votes,8,2,1,11
San Jacinto,5,U.S. House,8,DEM,Over Votes,0,0,0,0
San Jacinto,5,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",7,1,2,10
San Jacinto,5,Railroad Commissioner,,DEM,Chrysta Castañeda,3,0,2,5
San Jacinto,5,Railroad Commissioner,,DEM,Kelly Stone,10,1,3,14
San Jacinto,5,Railroad Commissioner,,DEM,Mark Watson,11,2,2,15
San Jacinto,5,Railroad Commissioner,,DEM,Cast Votes:,31,4,9,44
San Jacinto,5,Railroad Commissioner,,DEM,Under Votes,6,3,1,10
San Jacinto,5,Railroad Commissioner,,DEM,Over Votes,0,0,0,0
San Jacinto,5,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,6,3,3,12
San Jacinto,5,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,26,1,6,33
San Jacinto,5,"Chief Justice, Supreme Court",,DEM,Cast Votes:,32,4,9,45
San Jacinto,5,"Chief Justice, Supreme Court",,DEM,Under Votes,5,3,1,9
San Jacinto,5,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0,0
San Jacinto,5,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Kathy Cheng,16,1,7,24
San Jacinto,5,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Larry Praeger,13,3,2,18
San Jacinto,5,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Cast Votes:,29,4,9,42
San Jacinto,5,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Under Votes,8,3,1,12
San Jacinto,5,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Over Votes,0,0,0,0
San Jacinto,5,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,13,1,6,20
San Jacinto,5,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,17,3,3,23
San Jacinto,5,"Justice, Supreme Court, Place 7",,DEM,Cast Votes:,30,4,9,43
San Jacinto,5,"Justice, Supreme Court, Place 7",,DEM,Under Votes,7,3,1,11
San Jacinto,5,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0,0
San Jacinto,5,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,17,0,4,21
San Jacinto,5,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,13,4,5,22
San Jacinto,5,"Justice, Supreme Court, Place 8",,DEM,Cast Votes:,30,4,9,43
San Jacinto,5,"Justice, Supreme Court, Place 8",,DEM,Under Votes,7,3,1,11
San Jacinto,5,"Justice, Supreme Court, Place 8",,DEM,Over Votes,0,0,0,0
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,7,2,2,11
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,4,1,0,5
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,20,1,7,28
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 3",,DEM,Cast Votes:,31,4,9,44
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,6,3,1,10
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0,0
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,6,2,2,10
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,24,2,7,33
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 4",,DEM,Cast Votes:,30,4,9,43
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 4",,DEM,Under Votes,7,3,1,11
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 4",,DEM,Over Votes,0,0,0,0
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,28,5,7,40
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 9",,DEM,Cast Votes:,28,5,7,40
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 9",,DEM,Under Votes,9,2,3,14
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 9",,DEM,Over Votes,0,0,0,0
San Jacinto,5,San Jacinto County Chairman,,DEM,Jacqueline Mier,30,5,8,43
San Jacinto,5,San Jacinto County Chairman,,DEM,Cast Votes:,30,5,8,43
San Jacinto,5,San Jacinto County Chairman,,DEM,Under Votes,7,2,2,11
San Jacinto,5,San Jacinto County Chairman,,DEM,Over Votes,0,0,0,0
San Jacinto,5,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
San Jacinto,5,President,,REP,Donald J. Trump,267,19,159,445
San Jacinto,5,President,,REP,Bill Weld,1,0,0,1
San Jacinto,5,President,,REP,Zoltan G. Istvan,0,0,0,0
San Jacinto,5,President,,REP,Matthew John Matern,1,0,0,1
San Jacinto,5,President,,REP,Bob Ely,0,0,0,0
San Jacinto,5,President,,REP,Joe Walsh,0,0,0,0
San Jacinto,5,President,,REP,Uncommitted,4,0,3,7
San Jacinto,5,Ballots Cast,,REP,,273,19,162,454
San Jacinto,5,President,,REP,Under Votes,1,0,2,3
San Jacinto,5,President,,REP,Over Votes,0,0,0,0
San Jacinto,5,U.S. Senate,,REP,John Cornyn,174,17,107,298
San Jacinto,5,U.S. Senate,,REP,John Anthony Castro,8,0,4,12
San Jacinto,5,U.S. Senate,,REP,Dwayne Stovall,56,2,38,96
San Jacinto,5,U.S. Senate,,REP,Mark Yancey,16,0,6,22
San Jacinto,5,U.S. Senate,,REP,Virgil Bierschwale,4,0,1,5
San Jacinto,5,U.S. Senate,,REP,Cast Votes:,258,19,156,433
San Jacinto,5,U.S. Senate,,REP,Under Votes,16,0,8,24
San Jacinto,5,U.S. Senate,,REP,Over Votes,0,0,0,0
San Jacinto,5,U.S. House,8,REP,Kirk Osborn,37,2,25,64
San Jacinto,5,U.S. House,8,REP,Melissa Esparza-Mathis,10,0,2,12
San Jacinto,5,U.S. House,8,REP,Kevin Brady,217,16,132,365
San Jacinto,5,U.S. House,8,REP,Cast Votes:,264,18,159,441
San Jacinto,5,U.S. House,8,REP,Under Votes,10,0,5,15
San Jacinto,5,U.S. House,8,REP,Over Votes,0,1,0,1
San Jacinto,5,Railroad Commissioner,,REP,"James ""Jim"" Wright",167,10,89,266
San Jacinto,5,Railroad Commissioner,,REP,Ryan Sitton,80,9,65,154
San Jacinto,5,Railroad Commissioner,,REP,Cast Votes:,247,19,154,420
San Jacinto,5,Railroad Commissioner,,REP,Under Votes,27,0,10,37
San Jacinto,5,Railroad Commissioner,,REP,Over Votes,0,0,0,0
San Jacinto,5,"Chief Justice, Supreme Court",,REP,Nathan Hecht,223,19,147,389
San Jacinto,5,"Chief Justice, Supreme Court",,REP,Cast Votes:,223,19,147,389
San Jacinto,5,"Chief Justice, Supreme Court",,REP,Under Votes,51,0,17,68
San Jacinto,5,"Chief Justice, Supreme Court",,REP,Over Votes,0,0,0,0
San Jacinto,5,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Jane Bland,219,19,143,381
San Jacinto,5,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Cast Votes:,219,19,143,381
San Jacinto,5,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Under Votes,55,0,21,76
San Jacinto,5,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Over Votes,0,0,0,0
San Jacinto,5,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,226,19,144,389
San Jacinto,5,"Justice, Supreme Court, Place 7",,REP,Cast Votes:,226,19,144,389
San Jacinto,5,"Justice, Supreme Court, Place 7",,REP,Under Votes,48,0,20,68
San Jacinto,5,"Justice, Supreme Court, Place 7",,REP,Over Votes,0,0,0,0
San Jacinto,5,"Justice, Supreme Court, Place 8",,REP,Brett Busby,221,19,142,382
San Jacinto,5,"Justice, Supreme Court, Place 8",,REP,Cast Votes:,221,19,142,382
San Jacinto,5,"Justice, Supreme Court, Place 8",,REP,Under Votes,53,0,22,75
San Jacinto,5,"Justice, Supreme Court, Place 8",,REP,Over Votes,0,0,0,0
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 3",,REP,Gina Parker,121,7,62,190
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,110,12,81,203
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 3",,REP,Cast Votes:,231,19,143,393
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 3",,REP,Under Votes,43,0,21,64
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 3",,REP,Over Votes,0,0,0,0
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,216,19,146,381
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 4",,REP,Cast Votes:,216,19,146,381
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 4",,REP,Under Votes,58,0,18,76
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 4",,REP,Over Votes,0,0,0,0
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,219,19,145,383
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 9",,REP,Cast Votes:,219,19,145,383
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 9",,REP,Under Votes,55,0,19,74
San Jacinto,5,"Judge, Court of Criminal Appeals, Place 9",,REP,Over Votes,0,0,0,0
San Jacinto,5,"Member, State Board of Education, District 8",,REP,Audrey Young,216,19,146,381
San Jacinto,5,"Member, State Board of Education, District 8",,REP,Cast Votes:,216,19,146,381
San Jacinto,5,"Member, State Board of Education, District 8",,REP,Under Votes,58,0,18,76
San Jacinto,5,"Member, State Board of Education, District 8",,REP,Over Votes,0,0,0,0
San Jacinto,5,State Representative,18,REP,Ernest Bailes,241,19,147,407
San Jacinto,5,State Representative,18,REP,Cast Votes:,241,19,147,407
San Jacinto,5,State Representative,18,REP,Under Votes,33,0,17,50
San Jacinto,5,State Representative,18,REP,Over Votes,0,0,0,0
San Jacinto,5,"Chief Justice, 9th Court of Appeals District",,REP,"Chuck ""Charles B"" Meyer",68,6,37,111
San Jacinto,5,"Chief Justice, 9th Court of Appeals District",,REP,Jay Wright,59,6,42,107
San Jacinto,5,"Chief Justice, 9th Court of Appeals District",,REP,Jarrod Lee Walker,36,4,11,51
San Jacinto,5,"Chief Justice, 9th Court of Appeals District",,REP,Colleen Cordts Rice,31,1,18,50
San Jacinto,5,"Chief Justice, 9th Court of Appeals District",,REP,Scott Golemon,37,2,32,71
San Jacinto,5,"Chief Justice, 9th Court of Appeals District",,REP,Cast Votes:,231,19,140,390
San Jacinto,5,"Chief Justice, 9th Court of Appeals District",,REP,Under Votes,43,0,24,67
San Jacinto,5,"Chief Justice, 9th Court of Appeals District",,REP,Over Votes,0,0,0,0
San Jacinto,5,"District Judge, 411th Judicial District",,REP,Kaycee L. Jones,91,9,47,147
San Jacinto,5,"District Judge, 411th Judicial District",,REP,John Wells,148,10,102,260
San Jacinto,5,"District Judge, 411th Judicial District",,REP,Cast Votes:,239,19,149,407
San Jacinto,5,"District Judge, 411th Judicial District",,REP,Under Votes,35,0,15,50
San Jacinto,5,"District Judge, 411th Judicial District",,REP,Over Votes,0,0,0,0
San Jacinto,5,Sheriff,,REP,Greg Capers,163,17,104,284
San Jacinto,5,Sheriff,,REP,Mike Flynt,95,2,56,153
San Jacinto,5,Sheriff,,REP,Cast Votes:,258,19,160,437
San Jacinto,5,Sheriff,,REP,Under Votes,16,0,4,20
San Jacinto,5,Sheriff,,REP,Over Votes,0,0,0,0
San Jacinto,5,County Tax Assessor-Collector,,REP,Betty Davis,236,19,144,399
San Jacinto,5,County Tax Assessor-Collector,,REP,Cast Votes:,236,19,144,399
San Jacinto,5,County Tax Assessor-Collector,,REP,Under Votes,38,0,20,58
San Jacinto,5,County Tax Assessor-Collector,,REP,Over Votes,0,0,0,0
San Jacinto,5,"County Commissioner, Precinct 3",,REP,David Brandon,166,15,104,285
San Jacinto,5,"County Commissioner, Precinct 3",,REP,James D Blair,86,2,46,134
San Jacinto,5,"County Commissioner, Precinct 3",,REP,Cast Votes:,252,17,150,419
San Jacinto,5,"County Commissioner, Precinct 3",,REP,Under Votes,22,2,14,38
San Jacinto,5,"County Commissioner, Precinct 3",,REP,Over Votes,0,0,0,0
San Jacinto,5,"Constable, Precinct 3",,REP,Sam Houston,250,18,146,414
San Jacinto,5,"Constable, Precinct 3",,REP,Cast Votes:,250,18,146,414
San Jacinto,5,"Constable, Precinct 3",,REP,Under Votes,24,1,18,43
San Jacinto,5,"Constable, Precinct 3",,REP,Over Votes,0,0,0,0
San Jacinto,5,San Jacinto County Chairman,,REP,Dwayne Wright,233,19,148,400
San Jacinto,5,San Jacinto County Chairman,,REP,Cast Votes:,233,19,148,400
San Jacinto,5,San Jacinto County Chairman,,REP,Under Votes,41,0,16,57
San Jacinto,5,San Jacinto County Chairman,,REP,Over Votes,0,0,0,0
San Jacinto,5,Proposition #1,,DEM,Yes,32,6,10,48
San Jacinto,5,Proposition #1,,DEM,No,4,0,0,4
San Jacinto,5,Proposition #1,,DEM,Cast Votes:,36,6,10,52
San Jacinto,5,Proposition #1,,DEM,Under Votes,1,1,0,2
San Jacinto,5,Proposition #1,,DEM,Over Votes,0,0,0,0
San Jacinto,5,Proposition #2,,DEM,Yes,33,6,10,49
San Jacinto,5,Proposition #2,,DEM,No,3,0,0,3
San Jacinto,5,Proposition #2,,DEM,Cast Votes:,36,6,10,52
San Jacinto,5,Proposition #2,,DEM,Under Votes,1,1,0,2
San Jacinto,5,Proposition #2,,DEM,Over Votes,0,0,0,0
San Jacinto,5,Proposition #3,,DEM,Yes,32,6,10,48
San Jacinto,5,Proposition #3,,DEM,No,4,0,0,4
San Jacinto,5,Proposition #3,,DEM,Cast Votes:,36,6,10,52
San Jacinto,5,Proposition #3,,DEM,Under Votes,1,1,0,2
San Jacinto,5,Proposition #3,,DEM,Over Votes,0,0,0,0
San Jacinto,5,Proposition #4,,DEM,Yes,29,6,10,45
San Jacinto,5,Proposition #4,,DEM,No,3,0,0,3
San Jacinto,5,Proposition #4,,DEM,Cast Votes:,32,6,10,48
San Jacinto,5,Proposition #4,,DEM,Under Votes,5,1,0,6
San Jacinto,5,Proposition #4,,DEM,Over Votes,0,0,0,0
San Jacinto,5,Proposition #5,,DEM,Yes,33,6,9,48
San Jacinto,5,Proposition #5,,DEM,No,3,0,0,3
San Jacinto,5,Proposition #5,,DEM,Cast Votes:,36,6,9,51
San Jacinto,5,Proposition #5,,DEM,Under Votes,1,1,1,3
San Jacinto,5,Proposition #5,,DEM,Over Votes,0,0,0,0
San Jacinto,5,Proposition #6,,DEM,Yes,33,6,9,48
San Jacinto,5,Proposition #6,,DEM,No,3,0,1,4
San Jacinto,5,Proposition #6,,DEM,Cast Votes:,36,6,10,52
San Jacinto,5,Proposition #6,,DEM,Under Votes,1,1,0,2
San Jacinto,5,Proposition #6,,DEM,Over Votes,0,0,0,0
San Jacinto,5,Proposition #7,,DEM,Yes,32,6,10,48
San Jacinto,5,Proposition #7,,DEM,No,4,0,0,4
San Jacinto,5,Proposition #7,,DEM,Cast Votes:,36,6,10,52
San Jacinto,5,Proposition #7,,DEM,Under Votes,1,1,0,2
San Jacinto,5,Proposition #7,,DEM,Over Votes,0,0,0,0
San Jacinto,5,Proposition #8,,DEM,Yes,30,6,10,46
San Jacinto,5,Proposition #8,,DEM,No,4,0,0,4
San Jacinto,5,Proposition #8,,DEM,Cast Votes:,34,6,10,50
San Jacinto,5,Proposition #8,,DEM,Under Votes,3,1,0,4
San Jacinto,5,Proposition #8,,DEM,Over Votes,0,0,0,0
San Jacinto,5,Proposition #9,,DEM,Yes,31,6,9,46
San Jacinto,5,Proposition #9,,DEM,No,2,0,1,3
San Jacinto,5,Proposition #9,,DEM,Cast Votes:,33,6,10,49
San Jacinto,5,Proposition #9,,DEM,Under Votes,4,1,0,5
San Jacinto,5,Proposition #9,,DEM,Over Votes,0,0,0,0
San Jacinto,5,Proposition #10,,DEM,Yes,31,5,9,45
San Jacinto,5,Proposition #10,,DEM,No,4,1,1,6
San Jacinto,5,Proposition #10,,DEM,Cast Votes:,35,6,10,51
San Jacinto,5,Proposition #10,,DEM,Under Votes,2,1,0,3
San Jacinto,5,Proposition #10,,DEM,Over Votes,0,0,0,0
San Jacinto,5,Proposition #11,,DEM,Yes,30,6,8,44
San Jacinto,5,Proposition #11,,DEM,No,5,0,1,6
San Jacinto,5,Proposition #11,,DEM,Cast Votes:,35,6,9,50
San Jacinto,5,Proposition #11,,DEM,Under Votes,2,1,1,4
San Jacinto,5,Proposition #11,,DEM,Over Votes,0,0,0,0
San Jacinto,5,Proposition 1,,REP,Yes,232,18,147,397
San Jacinto,5,Proposition 1,,REP,No,33,1,14,48
San Jacinto,5,Proposition 1,,REP,Cast Votes:,265,19,161,445
San Jacinto,5,Proposition 1,,REP,Under Votes,9,0,3,12
San Jacinto,5,Proposition 1,,REP,Over Votes,0,0,0,0
San Jacinto,5,Proposition 2,,REP,Yes,236,18,152,406
San Jacinto,5,Proposition 2,,REP,No,31,1,11,43
San Jacinto,5,Proposition 2,,REP,Cast Votes:,267,19,163,449
San Jacinto,5,Proposition 2,,REP,Under Votes,7,0,1,8
San Jacinto,5,Proposition 2,,REP,Over Votes,0,0,0,0
San Jacinto,5,Proposition 3,,REP,Yes,253,19,151,423
San Jacinto,5,Proposition 3,,REP,No,13,0,7,20
San Jacinto,5,Proposition 3,,REP,Cast Votes:,266,19,158,443
San Jacinto,5,Proposition 3,,REP,Under Votes,8,0,6,14
San Jacinto,5,Proposition 3,,REP,Over Votes,0,0,0,0
San Jacinto,5,Proposition 4,,REP,Yes,261,19,158,438
San Jacinto,5,Proposition 4,,REP,No,4,0,2,6
San Jacinto,5,Proposition 4,,REP,Cast Votes:,265,19,160,444
San Jacinto,5,Proposition 4,,REP,Under Votes,9,0,4,13
San Jacinto,5,Proposition 4,,REP,Over Votes,0,0,0,0
San Jacinto,5,Proposition 5,,REP,Yes,251,17,152,420
San Jacinto,5,Proposition 5,,REP,No,11,1,7,19
San Jacinto,5,Proposition 5,,REP,Cast Votes:,262,18,159,439
San Jacinto,5,Proposition 5,,REP,Under Votes,12,0,5,17
San Jacinto,5,Proposition 5,,REP,Over Votes,0,1,0,1
San Jacinto,5,Proposition 6,,REP,Yes,246,19,155,420
San Jacinto,5,Proposition 6,,REP,No,21,0,4,25
San Jacinto,5,Proposition 6,,REP,Cast Votes:,267,19,159,445
San Jacinto,5,Proposition 6,,REP,Under Votes,7,0,5,12
San Jacinto,5,Proposition 6,,REP,Over Votes,0,0,0,0
San Jacinto,5,Proposition 7,,REP,Yes,267,19,157,443
San Jacinto,5,Proposition 7,,REP,No,3,0,2,5
San Jacinto,5,Proposition 7,,REP,Cast Votes:,270,19,159,448
San Jacinto,5,Proposition 7,,REP,Under Votes,4,0,5,9
San Jacinto,5,Proposition 7,,REP,Over Votes,0,0,0,0
San Jacinto,5,Proposition 8,,REP,Yes,265,19,159,443
San Jacinto,5,Proposition 8,,REP,No,2,0,1,3
San Jacinto,5,Proposition 8,,REP,Cast Votes:,267,19,160,446
San Jacinto,5,Proposition 8,,REP,Under Votes,7,0,4,11
San Jacinto,5,Proposition 8,,REP,Over Votes,0,0,0,0
San Jacinto,5,Proposition 9,,REP,Yes,255,19,151,425
San Jacinto,5,Proposition 9,,REP,No,12,0,10,22
San Jacinto,5,Proposition 9,,REP,Cast Votes:,267,19,161,447
San Jacinto,5,Proposition 9,,REP,Under Votes,7,0,3,10
San Jacinto,5,Proposition 9,,REP,Over Votes,0,0,0,0
San Jacinto,5,Proposition 10,,REP,Yes,251,19,147,417
San Jacinto,5,Proposition 10,,REP,No,13,0,10,23
