county,precinct,office,district,party,candidate,votes,absentee,early_voting,early_voting_paper,early_voting_machine,election_day,election_day_paper,election_day_machine
Lavaca,23,Proposition 6 REP,,REP,No,26,0,4,2,2,22,6,16
Lavaca,29,Proposition 6 REP,,REP,No,41,7,4,2,2,30,9,21
Lavaca,30,Proposition 6 REP,,REP,No,21,0,7,3,4,14,4,10
Lavaca,31,Proposition 6 REP,,REP,No,23,1,10,4,6,12,8,4
Lavaca,32,Proposition 6 REP,,REP,No,6,0,2,1,1,4,3,1
Lavaca,1,Proposition 6 REP,,REP,OVER VOTES,1,0,1,0,1,0,0,0
Lavaca,8,Proposition 6 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,16,Proposition 6 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,19,Proposition 6 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,23,Proposition 6 REP,,REP,OVER VOTES,1,0,0,0,0,1,0,1
Lavaca,29,Proposition 6 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,30,Proposition 6 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,31,Proposition 6 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,32,Proposition 6 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,1,Proposition 6 REP,,REP,UNDER VOTES,58,2,32,10,22,24,3,21
Lavaca,8,Proposition 6 REP,,REP,UNDER VOTES,19,0,7,5,2,12,2,10
Lavaca,16,Proposition 6 REP,,REP,UNDER VOTES,11,0,4,1,3,7,1,6
Lavaca,19,Proposition 6 REP,,REP,UNDER VOTES,13,0,7,2,5,6,0,6
Lavaca,23,Proposition 6 REP,,REP,UNDER VOTES,25,2,3,2,1,20,2,18
Lavaca,29,Proposition 6 REP,,REP,UNDER VOTES,66,7,10,4,6,49,12,37
Lavaca,30,Proposition 6 REP,,REP,UNDER VOTES,11,0,3,2,1,8,2,6
Lavaca,31,Proposition 6 REP,,REP,UNDER VOTES,21,0,12,6,6,9,5,4
Lavaca,32,Proposition 6 REP,,REP,UNDER VOTES,11,1,3,3,0,7,3,4
Lavaca,1,Proposition 7 REP,,REP,Yes,887,46,448,236,212,393,161,232
Lavaca,8,Proposition 7 REP,,REP,Yes,245,11,79,52,27,155,60,95
Lavaca,16,Proposition 7 REP,,REP,Yes,191,11,62,32,30,118,53,65
Lavaca,19,Proposition 7 REP,,REP,Yes,244,17,137,87,50,90,40,50
Lavaca,23,Proposition 7 REP,,REP,Yes,331,22,66,38,28,243,81,162
Lavaca,29,Proposition 7 REP,,REP,Yes,881,64,179,100,79,638,241,397
Lavaca,30,Proposition 7 REP,,REP,Yes,387,41,57,26,31,289,129,160
Lavaca,31,Proposition 7 REP,,REP,Yes,448,36,215,118,97,197,122,75
Lavaca,32,Proposition 7 REP,,REP,Yes,186,12,49,26,23,125,60,65
Lavaca,1,Proposition 7 REP,,REP,No,15,1,8,5,3,6,2,4
Lavaca,8,Proposition 7 REP,,REP,No,0,0,0,0,0,0,0,0
Lavaca,16,Proposition 7 REP,,REP,No,5,0,2,1,1,3,1,2
Lavaca,19,Proposition 7 REP,,REP,No,1,0,1,1,0,0,0,0
Lavaca,23,Proposition 7 REP,,REP,No,4,0,2,1,1,2,1,1
Lavaca,29,Proposition 7 REP,,REP,No,20,3,3,0,3,14,3,11
Lavaca,30,Proposition 7 REP,,REP,No,8,0,3,1,2,5,1,4
Lavaca,31,Proposition 7 REP,,REP,No,6,0,4,2,2,2,1,1
Lavaca,32,Proposition 7 REP,,REP,No,3,0,2,1,1,1,1,0
Lavaca,1,Proposition 7 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,8,Proposition 7 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,16,Proposition 7 REP,,REP,OVER VOTES,1,1,0,0,0,0,0,0
Lavaca,19,Proposition 7 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,23,Proposition 7 REP,,REP,OVER VOTES,1,0,0,0,0,1,0,1
Lavaca,29,Proposition 7 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,30,Proposition 7 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,31,Proposition 7 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,32,Proposition 7 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,1,Proposition 7 REP,,REP,UNDER VOTES,54,1,36,10,26,17,4,13
Lavaca,8,Proposition 7 REP,,REP,UNDER VOTES,17,0,6,4,2,11,2,9
Lavaca,16,Proposition 7 REP,,REP,UNDER VOTES,11,0,4,1,3,7,1,6
Lavaca,19,Proposition 7 REP,,REP,UNDER VOTES,10,0,6,2,4,4,0,4
Lavaca,23,Proposition 7 REP,,REP,UNDER VOTES,20,2,1,1,0,17,1,16
Lavaca,29,Proposition 7 REP,,REP,UNDER VOTES,51,5,8,1,7,38,7,31
Lavaca,30,Proposition 7 REP,,REP,UNDER VOTES,9,0,3,2,1,6,1,5
Lavaca,31,Proposition 7 REP,,REP,UNDER VOTES,16,0,7,2,5,9,5,4
Lavaca,32,Proposition 7 REP,,REP,UNDER VOTES,9,0,4,4,0,5,1,4
Lavaca,1,Proposition 8 REP,,REP,Yes,882,47,447,235,212,388,161,227
Lavaca,8,Proposition 8 REP,,REP,Yes,238,11,76,50,26,151,60,91
Lavaca,16,Proposition 8 REP,,REP,Yes,194,12,64,34,30,118,53,65
Lavaca,19,Proposition 8 REP,,REP,Yes,241,17,136,88,48,88,40,48
Lavaca,23,Proposition 8 REP,,REP,Yes,325,22,65,37,28,238,82,156
Lavaca,29,Proposition 8 REP,,REP,Yes,871,65,179,97,82,627,236,391
Lavaca,30,Proposition 8 REP,,REP,Yes,386,41,57,26,31,288,129,159
Lavaca,31,Proposition 8 REP,,REP,Yes,450,36,218,120,98,196,123,73
Lavaca,32,Proposition 8 REP,,REP,Yes,188,11,52,28,24,125,61,64
Lavaca,1,Proposition 8 REP,,REP,No,19,0,11,6,5,8,2,6
Lavaca,8,Proposition 8 REP,,REP,No,4,0,2,1,1,2,0,2
Lavaca,16,Proposition 8 REP,,REP,No,3,0,0,0,0,3,0,3
Lavaca,19,Proposition 8 REP,,REP,No,1,0,0,0,0,1,0,1
Lavaca,23,Proposition 8 REP,,REP,No,5,0,3,2,1,2,0,2
Lavaca,29,Proposition 8 REP,,REP,No,15,2,1,1,0,12,3,9
Lavaca,30,Proposition 8 REP,,REP,No,7,0,2,1,1,5,1,4
Lavaca,31,Proposition 8 REP,,REP,No,2,0,1,0,1,1,0,1
Lavaca,32,Proposition 8 REP,,REP,No,1,0,0,0,0,1,0,1
Lavaca,1,Proposition 8 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,8,Proposition 8 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,16,Proposition 8 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,19,Proposition 8 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,23,Proposition 8 REP,,REP,OVER VOTES,1,0,0,0,0,1,0,1
Lavaca,29,Proposition 8 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,30,Proposition 8 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,31,Proposition 8 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,32,Proposition 8 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,1,Proposition 8 REP,,REP,UNDER VOTES,55,1,34,10,24,20,4,16
Lavaca,8,Proposition 8 REP,,REP,UNDER VOTES,20,0,7,5,2,13,2,11
Lavaca,16,Proposition 8 REP,,REP,UNDER VOTES,11,0,4,0,4,7,2,5
Lavaca,19,Proposition 8 REP,,REP,UNDER VOTES,13,0,8,2,6,5,0,5
Lavaca,23,Proposition 8 REP,,REP,UNDER VOTES,25,2,1,1,0,22,1,21
Lavaca,29,Proposition 8 REP,,REP,UNDER VOTES,66,5,10,3,7,51,12,39
Lavaca,30,Proposition 8 REP,,REP,UNDER VOTES,11,0,4,2,2,7,1,6
Lavaca,31,Proposition 8 REP,,REP,UNDER VOTES,18,0,7,2,5,11,5,6
Lavaca,32,Proposition 8 REP,,REP,UNDER VOTES,9,1,3,3,0,5,1,4
Lavaca,1,Proposition 9 REP,,REP,Yes,849,46,432,230,202,371,156,215
Lavaca,8,Proposition 9 REP,,REP,Yes,228,10,74,50,24,144,58,86
Lavaca,16,Proposition 9 REP,,REP,Yes,190,12,61,32,29,117,55,62
Lavaca,19,Proposition 9 REP,,REP,Yes,233,15,134,85,49,84,38,46
Lavaca,23,Proposition 9 REP,,REP,Yes,313,22,62,35,27,229,79,150
Lavaca,29,Proposition 9 REP,,REP,Yes,832,60,175,97,78,597,230,367
Lavaca,30,Proposition 9 REP,,REP,Yes,368,40,57,26,31,271,118,153
Lavaca,31,Proposition 9 REP,,REP,Yes,418,35,197,106,91,186,118,68
Lavaca,32,Proposition 9 REP,,REP,Yes,185,12,50,27,23,123,59,64
Lavaca,1,Proposition 9 REP,,REP,No,50,2,26,12,14,22,7,15
Lavaca,8,Proposition 9 REP,,REP,No,16,1,6,3,3,9,2,7
Lavaca,16,Proposition 9 REP,,REP,No,6,0,3,1,2,3,0,3
Lavaca,19,Proposition 9 REP,,REP,No,8,2,4,3,1,2,1,1
Lavaca,23,Proposition 9 REP,,REP,No,14,0,4,3,1,10,1,9
Lavaca,29,Proposition 9 REP,,REP,No,53,7,8,3,5,38,9,29
Lavaca,30,Proposition 9 REP,,REP,No,23,1,3,1,2,19,10,9
Lavaca,31,Proposition 9 REP,,REP,No,28,1,17,10,7,10,4,6
Lavaca,32,Proposition 9 REP,,REP,No,4,0,1,1,0,3,2,1
Lavaca,1,Proposition 9 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,8,Proposition 9 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,16,Proposition 9 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,19,Proposition 9 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,23,Proposition 9 REP,,REP,OVER VOTES,1,0,0,0,0,1,0,1
Lavaca,29,Proposition 9 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,30,Proposition 9 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,31,Proposition 9 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,32,Proposition 9 REP,,REP,OVER VOTES,1,0,1,0,1,0,0,0
Lavaca,1,Proposition 9 REP,,REP,UNDER VOTES,57,0,34,9,25,23,4,19
Lavaca,8,Proposition 9 REP,,REP,UNDER VOTES,18,0,5,3,2,13,2,11
Lavaca,16,Proposition 9 REP,,REP,UNDER VOTES,12,0,4,1,3,8,0,8
Lavaca,19,Proposition 9 REP,,REP,UNDER VOTES,14,0,6,2,4,8,1,7
Lavaca,23,Proposition 9 REP,,REP,UNDER VOTES,28,2,3,2,1,23,3,20
Lavaca,29,Proposition 9 REP,,REP,UNDER VOTES,67,5,7,1,6,55,12,43
Lavaca,30,Proposition 9 REP,,REP,UNDER VOTES,13,0,3,2,1,10,3,7
Lavaca,31,Proposition 9 REP,,REP,UNDER VOTES,24,0,12,6,6,12,6,6
Lavaca,32,Proposition 9 REP,,REP,UNDER VOTES,8,0,3,3,0,5,1,4
Lavaca,1,Proposition 10 REP,,REP,Yes,816,42,426,216,210,348,141,207
Lavaca,8,Proposition 10 REP,,REP,Yes,221,11,74,49,25,136,53,83
Lavaca,16,Proposition 10 REP,,REP,Yes,187,12,60,31,29,115,53,62
Lavaca,19,Proposition 10 REP,,REP,Yes,231,17,129,84,45,85,40,45
Lavaca,23,Proposition 10 REP,,REP,Yes,300,18,62,34,28,220,71,149
Lavaca,29,Proposition 10 REP,,REP,Yes,800,51,175,96,79,574,211,363
Lavaca,30,Proposition 10 REP,,REP,Yes,352,35,53,22,31,264,118,146
Lavaca,31,Proposition 10 REP,,REP,Yes,428,34,209,113,96,185,113,72
Lavaca,32,Proposition 10 REP,,REP,Yes,171,8,48,27,21,115,52,63
Lavaca,1,Proposition 10 REP,,REP,No,78,5,28,17,11,45,22,23
Lavaca,8,Proposition 10 REP,,REP,No,19,0,4,2,2,15,6,9
Lavaca,16,Proposition 10 REP,,REP,No,11,0,6,3,3,5,0,5
Lavaca,19,Proposition 10 REP,,REP,No,9,0,6,4,2,3,0,3
Lavaca,23,Proposition 10 REP,,REP,No,28,2,5,4,1,21,9,12
Lavaca,29,Proposition 10 REP,,REP,No,95,16,8,4,4,71,27,44
Lavaca,30,Proposition 10 REP,,REP,No,40,6,7,5,2,27,11,16
Lavaca,31,Proposition 10 REP,,REP,No,23,1,8,6,2,14,10,4
Lavaca,32,Proposition 10 REP,,REP,No,14,3,4,2,2,7,7,0
Lavaca,1,Proposition 10 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,8,Proposition 10 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,16,Proposition 10 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,19,Proposition 10 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,23,Proposition 10 REP,,REP,OVER VOTES,1,0,0,0,0,1,0,1
Lavaca,29,Proposition 10 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,30,Proposition 10 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,31,Proposition 10 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,32,Proposition 10 REP,,REP,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,1,Proposition 10 REP,,REP,UNDER VOTES,62,1,38,18,20,23,4,19
Lavaca,8,Proposition 10 REP,,REP,UNDER VOTES,22,0,7,5,2,15,3,12
Lavaca,16,Proposition 10 REP,,REP,UNDER VOTES,10,0,2,0,2,8,2,6
Lavaca,19,Proposition 10 REP,,REP,UNDER VOTES,14,0,9,2,7,5,0,5
Lavaca,23,Proposition 10 REP,,REP,UNDER VOTES,27,4,2,2,0,21,3,18
Lavaca,29,Proposition 10 REP,,REP,UNDER VOTES,57,5,7,1,6,45,13,32
Lavaca,30,Proposition 10 REP,,REP,UNDER VOTES,12,0,3,2,1,9,2,7
Lavaca,31,Proposition 10 REP,,REP,UNDER VOTES,19,1,9,3,6,9,5,4
Lavaca,32,Proposition 10 REP,,REP,UNDER VOTES,13,1,3,2,1,9,3,6
Lavaca,1,Proposition #1 DEM,,DEM,Yes,115,17,39,19,20,59,27,32
Lavaca,8,Proposition #1 DEM,,DEM,Yes,33,6,6,1,5,21,6,15
Lavaca,16,Proposition #1 DEM,,DEM,Yes,23,3,3,1,2,17,10,7
Lavaca,19,Proposition #1 DEM,,DEM,Yes,29,7,13,8,5,9,4,5
Lavaca,23,Proposition #1 DEM,,DEM,Yes,40,15,4,3,1,21,8,13
Lavaca,29,Proposition #1 DEM,,DEM,Yes,102,29,13,4,9,60,22,38
Lavaca,30,Proposition #1 DEM,,DEM,Yes,59,10,9,1,8,40,15,25
Lavaca,31,Proposition #1 DEM,,DEM,Yes,59,14,21,6,15,24,11,13
Lavaca,32,Proposition #1 DEM,,DEM,Yes,16,3,1,1,0,12,4,8
Lavaca,1,Proposition #1 DEM,,DEM,No,5,1,1,0,1,3,0,3
Lavaca,8,Proposition #1 DEM,,DEM,No,1,0,1,1,0,0,0,0
Lavaca,16,Proposition #1 DEM,,DEM,No,4,0,1,1,0,3,2,1
Lavaca,19,Proposition #1 DEM,,DEM,No,5,1,3,1,2,1,1,0
Lavaca,23,Proposition #1 DEM,,DEM,No,2,2,0,0,0,0,0,0
Lavaca,29,Proposition #1 DEM,,DEM,No,13,2,2,1,1,9,1,8
Lavaca,30,Proposition #1 DEM,,DEM,No,8,2,1,1,0,5,1,4
Lavaca,31,Proposition #1 DEM,,DEM,No,3,0,2,1,1,1,0,1
Lavaca,32,Proposition #1 DEM,,DEM,No,1,0,0,0,0,1,0,1
Lavaca,1,Proposition #1 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,8,Proposition #1 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,16,Proposition #1 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,19,Proposition #1 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,23,Proposition #1 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,29,Proposition #1 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,30,Proposition #1 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,31,Proposition #1 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,32,Proposition #1 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,1,Proposition #1 DEM,,DEM,UNDER VOTES,7,1,3,0,3,3,0,3
Lavaca,8,Proposition #1 DEM,,DEM,UNDER VOTES,1,0,1,0,1,0,0,0
Lavaca,16,Proposition #1 DEM,,DEM,UNDER VOTES,1,0,1,1,0,0,0,0
Lavaca,19,Proposition #1 DEM,,DEM,UNDER VOTES,2,0,1,0,1,1,1,0
Lavaca,23,Proposition #1 DEM,,DEM,UNDER VOTES,7,2,1,0,1,4,0,4
Lavaca,29,Proposition #1 DEM,,DEM,UNDER VOTES,12,5,1,0,1,6,1,5
Lavaca,30,Proposition #1 DEM,,DEM,UNDER VOTES,3,0,1,1,0,2,1,1
Lavaca,31,Proposition #1 DEM,,DEM,UNDER VOTES,11,0,4,0,4,7,2,5
Lavaca,32,Proposition #1 DEM,,DEM,UNDER VOTES,5,2,0,0,0,3,0,3
Lavaca,1,Proposition #2 DEM,,DEM,Yes,111,17,37,17,20,57,27,30
Lavaca,8,Proposition #2 DEM,,DEM,Yes,33,6,7,2,5,20,6,14
Lavaca,16,Proposition #2 DEM,,DEM,Yes,23,3,3,1,2,17,9,8
Lavaca,19,Proposition #2 DEM,,DEM,Yes,30,7,14,7,7,9,4,5
Lavaca,23,Proposition #2 DEM,,DEM,Yes,38,15,3,2,1,20,8,12
Lavaca,29,Proposition #2 DEM,,DEM,Yes,99,28,13,4,9,58,19,39
Lavaca,30,Proposition #2 DEM,,DEM,Yes,59,11,9,2,7,39,16,23
Lavaca,31,Proposition #2 DEM,,DEM,Yes,58,14,20,5,15,24,11,13
Lavaca,32,Proposition #2 DEM,,DEM,Yes,16,3,1,1,0,12,4,8
Lavaca,1,Proposition #2 DEM,,DEM,No,9,1,4,2,2,4,0,4
Lavaca,8,Proposition #2 DEM,,DEM,No,1,0,0,0,0,1,0,1
Lavaca,16,Proposition #2 DEM,,DEM,No,4,0,1,1,0,3,3,0
Lavaca,19,Proposition #2 DEM,,DEM,No,4,1,2,2,0,1,1,0
Lavaca,23,Proposition #2 DEM,,DEM,No,4,2,1,1,0,1,0,1
Lavaca,29,Proposition #2 DEM,,DEM,No,16,3,2,1,1,11,4,7
Lavaca,30,Proposition #2 DEM,,DEM,No,7,0,2,1,1,5,0,5
Lavaca,31,Proposition #2 DEM,,DEM,No,4,0,2,1,1,2,1,1
Lavaca,32,Proposition #2 DEM,,DEM,No,1,0,0,0,0,1,0,1
Lavaca,1,Proposition #2 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,8,Proposition #2 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,16,Proposition #2 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,19,Proposition #2 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,23,Proposition #2 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,29,Proposition #2 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,30,Proposition #2 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,31,Proposition #2 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,32,Proposition #2 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,1,Proposition #2 DEM,,DEM,UNDER VOTES,7,1,2,0,2,4,0,4
Lavaca,8,Proposition #2 DEM,,DEM,UNDER VOTES,1,0,1,0,1,0,0,0
Lavaca,16,Proposition #2 DEM,,DEM,UNDER VOTES,1,0,1,1,0,0,0,0
Lavaca,19,Proposition #2 DEM,,DEM,UNDER VOTES,2,0,1,0,1,1,1,0
Lavaca,23,Proposition #2 DEM,,DEM,UNDER VOTES,7,2,1,0,1,4,0,4
Lavaca,29,Proposition #2 DEM,,DEM,UNDER VOTES,12,5,1,0,1,6,1,5
Lavaca,30,Proposition #2 DEM,,DEM,UNDER VOTES,4,1,0,0,0,3,1,2
Lavaca,31,Proposition #2 DEM,,DEM,UNDER VOTES,11,0,5,1,4,6,1,5
Lavaca,32,Proposition #2 DEM,,DEM,UNDER VOTES,5,2,0,0,0,3,0,3
Lavaca,1,Proposition #3 DEM,,DEM,Yes,110,17,38,18,20,55,25,30
Lavaca,8,Proposition #3 DEM,,DEM,Yes,33,6,7,2,5,20,6,14
Lavaca,16,Proposition #3 DEM,,DEM,Yes,25,3,4,2,2,18,10,8
Lavaca,19,Proposition #3 DEM,,DEM,Yes,32,8,15,8,7,9,4,5
Lavaca,23,Proposition #3 DEM,,DEM,Yes,42,18,4,3,1,20,8,12
Lavaca,29,Proposition #3 DEM,,DEM,Yes,108,31,15,5,10,62,21,41
Lavaca,30,Proposition #3 DEM,,DEM,Yes,63,12,10,2,8,41,16,25
Lavaca,31,Proposition #3 DEM,,DEM,Yes,60,14,21,5,16,25,12,13
Lavaca,32,Proposition #3 DEM,,DEM,Yes,17,3,1,1,0,13,4,9
Lavaca,1,Proposition #3 DEM,,DEM,No,8,1,3,1,2,4,1,3
Lavaca,8,Proposition #3 DEM,,DEM,No,1,0,0,0,0,1,0,1
Lavaca,16,Proposition #3 DEM,,DEM,No,3,0,1,1,0,2,2,0
Lavaca,19,Proposition #3 DEM,,DEM,No,2,0,1,1,0,1,1,0
Lavaca,23,Proposition #3 DEM,,DEM,No,0,0,0,0,0,0,0,0
Lavaca,29,Proposition #3 DEM,,DEM,No,7,0,0,0,0,7,3,4
Lavaca,30,Proposition #3 DEM,,DEM,No,3,0,1,1,0,2,0,2
Lavaca,31,Proposition #3 DEM,,DEM,No,2,0,1,1,0,1,0,1
Lavaca,32,Proposition #3 DEM,,DEM,No,0,0,0,0,0,0,0,0
Lavaca,1,Proposition #3 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,8,Proposition #3 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,16,Proposition #3 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,19,Proposition #3 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,23,Proposition #3 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,29,Proposition #3 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,30,Proposition #3 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,31,Proposition #3 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,32,Proposition #3 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,1,Proposition #3 DEM,,DEM,UNDER VOTES,9,1,2,0,2,6,1,5
Lavaca,8,Proposition #3 DEM,,DEM,UNDER VOTES,1,0,1,0,1,0,0,0
Lavaca,16,Proposition #3 DEM,,DEM,UNDER VOTES,0,0,0,0,0,0,0,0
Lavaca,19,Proposition #3 DEM,,DEM,UNDER VOTES,2,0,1,0,1,1,1,0
Lavaca,23,Proposition #3 DEM,,DEM,UNDER VOTES,7,1,1,0,1,5,0,5
Lavaca,29,Proposition #3 DEM,,DEM,UNDER VOTES,12,5,1,0,1,6,0,6
Lavaca,30,Proposition #3 DEM,,DEM,UNDER VOTES,4,0,0,0,0,4,1,3
Lavaca,31,Proposition #3 DEM,,DEM,UNDER VOTES,11,0,5,1,4,6,1,5
Lavaca,32,Proposition #3 DEM,,DEM,UNDER VOTES,5,2,0,0,0,3,0,3
Lavaca,1,Proposition #4 DEM,,DEM,Yes,107,16,37,16,21,54,27,27
Lavaca,8,Proposition #4 DEM,,DEM,Yes,32,6,6,1,5,20,6,14
Lavaca,16,Proposition #4 DEM,,DEM,Yes,22,3,3,1,2,16,8,8
Lavaca,19,Proposition #4 DEM,,DEM,Yes,31,8,14,7,7,9,4,5
Lavaca,23,Proposition #4 DEM,,DEM,Yes,39,16,4,3,1,19,8,11
Lavaca,29,Proposition #4 DEM,,DEM,Yes,103,29,14,5,9,60,21,39
Lavaca,30,Proposition #4 DEM,,DEM,Yes,63,12,10,2,8,41,15,26
Lavaca,31,Proposition #4 DEM,,DEM,Yes,58,14,20,5,15,24,12,12
Lavaca,32,Proposition #4 DEM,,DEM,Yes,14,3,1,1,0,10,3,7
Lavaca,1,Proposition #4 DEM,,DEM,No,10,2,3,2,1,5,0,5
Lavaca,8,Proposition #4 DEM,,DEM,No,2,0,1,1,0,1,0,1
Lavaca,16,Proposition #4 DEM,,DEM,No,5,0,1,1,0,4,4,0
Lavaca,19,Proposition #4 DEM,,DEM,No,3,0,2,2,0,1,1,0
Lavaca,23,Proposition #4 DEM,,DEM,No,2,2,0,0,0,0,0,0
Lavaca,29,Proposition #4 DEM,,DEM,No,11,1,1,0,1,9,2,7
Lavaca,30,Proposition #4 DEM,,DEM,No,3,0,1,1,0,2,1,1
Lavaca,31,Proposition #4 DEM,,DEM,No,5,0,3,1,2,2,0,2
Lavaca,32,Proposition #4 DEM,,DEM,No,3,0,0,0,0,3,1,2
Lavaca,1,Proposition #4 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,8,Proposition #4 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,16,Proposition #4 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,19,Proposition #4 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,23,Proposition #4 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,29,Proposition #4 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,30,Proposition #4 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,31,Proposition #4 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,32,Proposition #4 DEM,,DEM,OVER VOTES,0,0,0,0,0,0,0,0
Lavaca,1,Proposition #4 DEM,,DEM,UNDER VOTES,10,1,3,1,2,6,0,6
Lavaca,8,Proposition #4 DEM,,DEM,UNDER VOTES,1,0,1,0,1,0,0,0
Lavaca,16,Proposition #4 DEM,,DEM,UNDER VOTES,1,0,1,1,0,0,0,0
Lavaca,19,Proposition #4 DEM,,DEM,UNDER VOTES,2,0,1,0,1,1,1,0
Lavaca,23,Proposition #4 DEM,,DEM,UNDER VOTES,8,1,1,0,1,6,0,6
Lavaca,29,Proposition #4 DEM,,DEM,UNDER VOTES,13,6,1,0,1,6,1,5
Lavaca,30,Proposition #4 DEM,,DEM,UNDER VOTES,4,0,0,0,0,4,1,3
Lavaca,31,Proposition #4 DEM,,DEM,UNDER VOTES,10,0,4,1,3,6,1,5
Lavaca,32,Proposition #4 DEM,,DEM,UNDER VOTES,5,2,0,0,0,3,0,3
