county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail,provisional
Montague,PCT 5,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,256,112,141,3,0
Montague,PCT 5,"Justice, Supreme Court, Pl 7",,REP,Total Votes Cast,256,112,141,3,0
Montague,PCT 5,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,253,112,138,3,0
Montague,PCT 5,"Justice, Supreme Court, Pl 8",,REP,Total Votes Cast,253,112,138,3,0
Montague,PCT 5,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,165,70,92,3,0
Montague,PCT 5,"Judge, Ct of Crim App, Pl 3",,REP,Gina Parker,89,41,48,0,0
Montague,PCT 5,"Judge, Ct of Crim App, Pl 3",,REP,Total Votes Cast,254,111,140,3,0
Montague,PCT 5,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,254,112,139,3,0
Montague,PCT 5,"Judge, Ct of Crim App, Pl 4",,REP,Total Votes Cast,254,112,139,3,0
Montague,PCT 5,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,254,111,140,3,0
Montague,PCT 5,"Judge, Ct of Crim App, Pl 9",,REP,Total Votes Cast,254,111,140,3,0
Montague,PCT 5,"Member, State BoE, Dist 15",,REP,Jay Johnson,254,111,140,3,0
Montague,PCT 5,"Member, State BoE, Dist 15",,REP,Total Votes Cast,254,111,140,3,0
Montague,PCT 5,State Representative,68,REP,Drew Springer,264,111,150,3,0
Montague,PCT 5,State Representative,68,REP,Total Votes Cast,264,111,150,3,0
Montague,PCT 5,"Justice, 2nd Ct of App Dist, Pl 2",,REP,Dana Womack,253,111,139,3,0
Montague,PCT 5,"Justice, 2nd Ct of App Dist, Pl 2",,REP,Total Votes Cast,253,111,139,3,0
Montague,PCT 5,"Justice, 2nd Ct of App Dist, Pl 6",,REP,Mike Wallach,251,110,138,3,0
Montague,PCT 5,"Justice, 2nd Ct of App Dist, Pl 6",,REP,Total Votes Cast,251,110,138,3,0
Montague,PCT 5,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Brian Walker,156,64,90,2,0
Montague,PCT 5,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Elizabeth Beach,62,29,33,0,0
Montague,PCT 5,"Justice, 2nd Ct of App Dist, Pl 7",,REP,John P. Chupp,31,16,15,0,0
Montague,PCT 5,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Total Votes Cast,249,109,138,2,0
Montague,PCT 5,"Dist Judge, 97th Judicial Dist",,REP,Jack McGaughey,264,113,148,3,0
Montague,PCT 5,"Dist Judge, 97th Judicial Dist",,REP,Total Votes Cast,264,113,148,3,0
Montague,PCT 5,"Dist Attorney, 97th Judicial Dist",,REP,Casey Polhemus,176,76,98,2,0
Montague,PCT 5,"Dist Attorney, 97th Judicial Dist",,REP,William Knowlton,98,40,57,1,0
Montague,PCT 5,"Dist Attorney, 97th Judicial Dist",,REP,Total Votes Cast,274,116,155,3,0
Montague,PCT 5,County Attorney,,REP,Claburn Riddle,255,111,142,2,0
Montague,PCT 5,County Attorney,,REP,Total Votes Cast,255,111,142,2,0
Montague,PCT 5,Sheriff,,REP,Marshall Thomas,264,113,148,3,0
Montague,PCT 5,Sheriff,,REP,Total Votes Cast,264,113,148,3,0
Montague,PCT 5,County Tax Assessor-Collector,,REP,Kathy Phillips,257,108,146,3,0
Montague,PCT 5,County Tax Assessor-Collector,,REP,Total Votes Cast,257,108,146,3,0
Montague,PCT 5,Constable Pct 2,,REP,Jerry Demoss,130,56,72,2,0
Montague,PCT 5,Constable Pct 2,,REP,"Art Ferguson, Jr.",136,57,78,1,0
Montague,PCT 5,Constable Pct 2,,REP,Total Votes Cast,266,113,150,3,0
Montague,PCT 5,County Chair,,REP,Michelle Fenoglio -Toerck,254,107,144,3,0
Montague,PCT 5,County Chair,,REP,Total Votes Cast,254,107,144,3,0
Montague,PCT 5,Proposition 1,,REP,Yes,228,98,127,3,0
Montague,PCT 5,Proposition 1,,REP,No,50,22,27,1,0
Montague,PCT 5,Proposition 1,,REP,Total Votes Cast,278,120,154,4,0
Montague,PCT 5,Proposition 2,,REP,Yes,220,94,124,2,0
Montague,PCT 5,Proposition 2,,REP,No,54,25,28,1,0
Montague,PCT 5,Proposition 2,,REP,Total Votes Cast,274,119,152,3,0
Montague,PCT 5,Proposition 3,,REP,Yes,248,106,141,1,0
Montague,PCT 5,Proposition 3,,REP,No,27,13,12,2,0
Montague,PCT 5,Proposition 3,,REP,Total Votes Cast,275,119,153,3,0
Montague,PCT 5,Proposition 4,,REP,Yes,272,119,150,3,0
Montague,PCT 5,Proposition 4,,REP,No,7,2,4,1,0
Montague,PCT 5,Proposition 4,,REP,Total Votes Cast,279,121,154,4,0
Montague,PCT 5,Proposition 5,,REP,Yes,249,111,135,3,0
Montague,PCT 5,Proposition 5,,REP,No,21,7,14,0,0
Montague,PCT 5,Proposition 5,,REP,Total Votes Cast,270,118,149,3,0
Montague,PCT 5,Proposition 6,,REP,Yes,263,115,145,3,0
Montague,PCT 5,Proposition 6,,REP,No,12,4,8,0,0
Montague,PCT 5,Proposition 6,,REP,Total Votes Cast,275,119,153,3,0
Montague,PCT 5,Proposition 7,,REP,Yes,273,119,150,4,0
Montague,PCT 5,Proposition 7,,REP,No,4,1,3,0,0
Montague,PCT 5,Proposition 7,,REP,Total Votes Cast,277,120,153,4,0
Montague,PCT 5,Proposition 8,,REP,Yes,269,116,150,3,0
Montague,PCT 5,Proposition 8,,REP,No,6,3,3,0,0
Montague,PCT 5,Proposition 8,,REP,Total Votes Cast,275,119,153,3,0
Montague,PCT 5,Proposition 9,,REP,Yes,267,117,148,2,0
Montague,PCT 5,Proposition 9,,REP,No,9,3,5,1,0
Montague,PCT 5,Proposition 9,,REP,Total Votes Cast,276,120,153,3,0
Montague,PCT 5,Proposition 10,,REP,Yes,251,110,138,3,0
Montague,PCT 5,Proposition 10,,REP,No,22,9,13,0,0
Montague,PCT 5,Proposition 10,,REP,Total Votes Cast,273,119,151,3,0
Montague,PCT 6,President,,REP,Bob Ely,0,0,0,0,0
Montague,PCT 6,President,,REP,Donald J. Trump,275,121,150,4,0
Montague,PCT 6,President,,REP,Matthew John Matern,0,0,0,0,0
Montague,PCT 6,President,,REP,Roque Rocky DeLa Fuente Guerra,2,1,1,0,0
Montague,PCT 6,President,,REP,Bill Weld,0,0,0,0,0
Montague,PCT 6,President,,REP,Zoltan G. Istvan,1,1,0,0,0
Montague,PCT 6,President,,REP,Joe Walsh,1,1,0,0,0
Montague,PCT 6,President,,REP,Uncommitted,5,4,1,0,0
Montague,PCT 6,President,,REP,Total Votes Cast,284,128,152,4,0
Montague,PCT 6,U.S. Senate,,REP,John Anthony Castro,16,8,8,0,0
Montague,PCT 6,U.S. Senate,,REP,John Cornyn,208,91,113,4,0
Montague,PCT 6,U.S. Senate,,REP,Dwayne Stovall,28,14,14,0,0
Montague,PCT 6,U.S. Senate,,REP,Mark Yancey,16,8,8,0,0
Montague,PCT 6,U.S. Senate,,REP,Virgil Bierschwale,5,0,5,0,0
Montague,PCT 6,U.S. Senate,,REP,Total Votes Cast,273,121,148,4,0
Montague,PCT 6,U.S. House,13,REP,Jamie Culley,3,1,2,0,0
Montague,PCT 6,U.S. House,13,REP,"Catherine ""I Swear"" Carr",2,2,0,0,0
Montague,PCT 6,U.S. House,13,REP,Diane Knowlton,13,7,6,0,0
Montague,PCT 6,U.S. House,13,REP,Asusena Resendiz,1,1,0,0,0
Montague,PCT 6,U.S. House,13,REP,Lee Harvey,5,3,2,0,0
Montague,PCT 6,U.S. House,13,REP,Elaine Hays,12,4,7,1,0
Montague,PCT 6,U.S. House,13,REP,Richard Herman,2,1,1,0,0
Montague,PCT 6,U.S. House,13,REP,Chris Ekstrom,35,17,18,0,0
Montague,PCT 6,U.S. House,13,REP,Ronny Jackson,42,21,20,1,0
Montague,PCT 6,U.S. House,13,REP,Mark Neese,115,52,63,0,0
Montague,PCT 6,U.S. House,13,REP,Matt McArthur,1,0,1,0,0
Montague,PCT 6,U.S. House,13,REP,Vance Snider II,2,1,1,0,0
Montague,PCT 6,U.S. House,13,REP,Jason Foglesong,1,0,1,0,0
Montague,PCT 6,U.S. House,13,REP,Josh Winegarner,44,13,29,2,0
Montague,PCT 6,U.S. House,13,REP,Monique Worthy,3,2,1,0,0
Montague,PCT 6,U.S. House,13,REP,Total Votes Cast,281,125,152,4,0
Montague,PCT 6,Railroad Commissioner,,REP,Ryan Sitton,86,39,45,2,0
Montague,PCT 6,Railroad Commissioner,,REP,"James ""Jim"" Wright",170,78,92,0,0
Montague,PCT 6,Railroad Commissioner,,REP,Total Votes Cast,256,117,137,2,0
Montague,PCT 6,"Chief Justice, Supreme Court",,REP,Nathan Hecht,258,119,137,2,0
Montague,PCT 6,"Chief Justice, Supreme Court",,REP,Total Votes Cast,258,119,137,2,0
Montague,PCT 6,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,260,122,136,2,0
Montague,PCT 6,"Justice, Supreme Court, Pl 6",,REP,Total Votes Cast,260,122,136,2,0
Montague,PCT 6,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,260,121,137,2,0
Montague,PCT 6,"Justice, Supreme Court, Pl 7",,REP,Total Votes Cast,260,121,137,2,0
Montague,PCT 6,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,260,121,137,2,0
Montague,PCT 6,"Justice, Supreme Court, Pl 8",,REP,Total Votes Cast,260,121,137,2,0
Montague,PCT 6,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,148,69,79,0,0
Montague,PCT 6,"Judge, Ct of Crim App, Pl 3",,REP,Gina Parker,110,49,59,2,0
Montague,PCT 6,"Judge, Ct of Crim App, Pl 3",,REP,Total Votes Cast,258,118,138,2,0
Montague,PCT 6,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,261,121,138,2,0
Montague,PCT 6,"Judge, Ct of Crim App, Pl 4",,REP,Total Votes Cast,261,121,138,2,0
Montague,PCT 6,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,259,120,138,1,0
Montague,PCT 6,"Judge, Ct of Crim App, Pl 9",,REP,Total Votes Cast,259,120,138,1,0
Montague,PCT 6,"Member, State BoE, Dist 15",,REP,Jay Johnson,259,121,136,2,0
Montague,PCT 6,"Member, State BoE, Dist 15",,REP,Total Votes Cast,259,121,136,2,0
Montague,PCT 6,State Representative,68,REP,Drew Springer,272,125,145,2,0
Montague,PCT 6,State Representative,68,REP,Total Votes Cast,272,125,145,2,0
Montague,PCT 6,"Justice, 2nd Ct of App Dist, Pl 2",,REP,Dana Womack,259,120,137,2,0
Montague,PCT 6,"Justice, 2nd Ct of App Dist, Pl 2",,REP,Total Votes Cast,259,120,137,2,0
Montague,PCT 6,"Justice, 2nd Ct of App Dist, Pl 6",,REP,Mike Wallach,259,120,137,2,0
Montague,PCT 6,"Justice, 2nd Ct of App Dist, Pl 6",,REP,Total Votes Cast,259,120,137,2,0
Montague,PCT 6,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Brian Walker,143,67,76,0,0
Montague,PCT 6,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Elizabeth Beach,75,33,40,2,0
Montague,PCT 6,"Justice, 2nd Ct of App Dist, Pl 7",,REP,John P. Chupp,30,12,18,0,0
Montague,PCT 6,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Total Votes Cast,248,112,134,2,0
Montague,PCT 6,"Dist Judge, 97th Judicial Dist",,REP,Jack McGaughey,263,120,141,2,0
Montague,PCT 6,"Dist Judge, 97th Judicial Dist",,REP,Total Votes Cast,263,120,141,2,0
Montague,PCT 6,"Dist Attorney, 97th Judicial Dist",,REP,Casey Polhemus,177,96,77,4,0
Montague,PCT 6,"Dist Attorney, 97th Judicial Dist",,REP,William Knowlton,102,30,72,0,0
Montague,PCT 6,"Dist Attorney, 97th Judicial Dist",,REP,Total Votes Cast,279,126,149,4,0
Montague,PCT 6,County Attorney,,REP,Claburn Riddle,260,118,140,2,0
Montague,PCT 6,County Attorney,,REP,Total Votes Cast,260,118,140,2,0
Montague,PCT 6,Sheriff,,REP,Marshall Thomas,270,122,144,4,0
Montague,PCT 6,Sheriff,,REP,Total Votes Cast,270,122,144,4,0
Montague,PCT 6,County Tax Assessor-Collector,,REP,Kathy Phillips,267,121,144,2,0
Montague,PCT 6,County Tax Assessor-Collector,,REP,Total Votes Cast,267,121,144,2,0
Montague,PCT 6,County Commissioner Pct 1,,REP,Roy Darden,262,120,140,2,0
Montague,PCT 6,County Commissioner Pct 1,,REP,Total Votes Cast,262,120,140,2,0
Montague,PCT 6,Constable Pct 2,,REP,Jerry Demoss,138,63,74,1,0
Montague,PCT 6,Constable Pct 2,,REP,"Art Ferguson, Jr.",135,60,73,2,0
Montague,PCT 6,Constable Pct 2,,REP,Total Votes Cast,273,123,147,3,0
Montague,PCT 6,County Chair,,REP,Michelle Fenoglio -Toerck,262,119,141,2,0
Montague,PCT 6,County Chair,,REP,Total Votes Cast,262,119,141,2,0
Montague,PCT 6,Proposition 1,,REP,Yes,245,112,129,4,0
Montague,PCT 6,Proposition 1,,REP,No,38,15,23,0,0
Montague,PCT 6,Proposition 1,,REP,Total Votes Cast,283,127,152,4,0
Montague,PCT 6,Proposition 2,,REP,Yes,239,113,122,4,0
Montague,PCT 6,Proposition 2,,REP,No,41,13,28,0,0
Montague,PCT 6,Proposition 2,,REP,Total Votes Cast,280,126,150,4,0
Montague,PCT 6,Proposition 3,,REP,Yes,264,118,142,4,0
Montague,PCT 6,Proposition 3,,REP,No,22,10,12,0,0
Montague,PCT 6,Proposition 3,,REP,Total Votes Cast,286,128,154,4,0
Montague,PCT 6,Proposition 4,,REP,Yes,270,117,149,4,0
Montague,PCT 6,Proposition 4,,REP,No,15,11,4,0,0
Montague,PCT 6,Proposition 4,,REP,Total Votes Cast,285,128,153,4,0
Montague,PCT 6,Proposition 5,,REP,Yes,260,117,139,4,0
Montague,PCT 6,Proposition 5,,REP,No,23,9,14,0,0
Montague,PCT 6,Proposition 5,,REP,Total Votes Cast,283,126,153,4,0
Montague,PCT 6,Proposition 6,,REP,Yes,262,118,140,4,0
Montague,PCT 6,Proposition 6,,REP,No,21,8,13,0,0
Montague,PCT 6,Proposition 6,,REP,Total Votes Cast,283,126,153,4,0
Montague,PCT 6,Proposition 7,,REP,Yes,278,121,153,4,0
Montague,PCT 6,Proposition 7,,REP,No,6,5,1,0,0
Montague,PCT 6,Proposition 7,,REP,Total Votes Cast,284,126,154,4,0
Montague,PCT 6,Proposition 8,,REP,Yes,273,120,149,4,0
Montague,PCT 6,Proposition 8,,REP,No,8,3,5,0,0
Montague,PCT 6,Proposition 8,,REP,Total Votes Cast,281,123,154,4,0
Montague,PCT 6,Proposition 9,,REP,Yes,268,120,144,4,0
Montague,PCT 6,Proposition 9,,REP,No,16,6,10,0,0
Montague,PCT 6,Proposition 9,,REP,Total Votes Cast,284,126,154,4,0
Montague,PCT 6,Proposition 10,,REP,Yes,263,115,144,4,0
Montague,PCT 6,Proposition 10,,REP,No,20,10,10,0,0
Montague,PCT 6,Proposition 10,,REP,Total Votes Cast,283,125,154,4,0
Montague,PCT 7,President,,REP,Bob Ely,0,0,0,0,0
Montague,PCT 7,President,,REP,Donald J. Trump,329,214,111,4,0
Montague,PCT 7,President,,REP,Matthew John Matern,0,0,0,0,0
Montague,PCT 7,President,,REP,Roque Rocky DeLa Fuente Guerra,0,0,0,0,0
Montague,PCT 7,President,,REP,Bill Weld,0,0,0,0,0
Montague,PCT 7,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Montague,PCT 7,President,,REP,Joe Walsh,2,0,2,0,0
Montague,PCT 7,President,,REP,Uncommitted,6,2,4,0,0
Montague,PCT 7,President,,REP,Total Votes Cast,337,216,117,4,0
Montague,PCT 7,U.S. Senate,,REP,John Anthony Castro,9,3,5,1,0
Montague,PCT 7,U.S. Senate,,REP,John Cornyn,256,162,92,2,0
Montague,PCT 7,U.S. Senate,,REP,Dwayne Stovall,39,25,13,1,0
Montague,PCT 7,U.S. Senate,,REP,Mark Yancey,20,14,6,0,0
Montague,PCT 7,U.S. Senate,,REP,Virgil Bierschwale,1,1,0,0,0
Montague,PCT 7,U.S. Senate,,REP,Total Votes Cast,325,205,116,4,0
Montague,PCT 7,U.S. House,13,REP,Jamie Culley,6,6,0,0,0
Montague,PCT 7,U.S. House,13,REP,"Catherine ""I Swear"" Carr",5,4,1,0,0
Montague,PCT 7,U.S. House,13,REP,Diane Knowlton,22,12,10,0,0
Montague,PCT 7,U.S. House,13,REP,Asusena Resendiz,0,0,0,0,0
Montague,PCT 7,U.S. House,13,REP,Lee Harvey,8,6,2,0,0
Montague,PCT 7,U.S. House,13,REP,Elaine Hays,16,11,5,0,0
Montague,PCT 7,U.S. House,13,REP,Richard Herman,7,7,0,0,0
Montague,PCT 7,U.S. House,13,REP,Chris Ekstrom,71,46,24,1,0
Montague,PCT 7,U.S. House,13,REP,Ronny Jackson,52,29,22,1,0
Montague,PCT 7,U.S. House,13,REP,Mark Neese,39,20,19,0,0
Montague,PCT 7,U.S. House,13,REP,Matt McArthur,5,3,2,0,0
Montague,PCT 7,U.S. House,13,REP,Vance Snider II,5,5,0,0,0
Montague,PCT 7,U.S. House,13,REP,Jason Foglesong,4,4,0,0,0
Montague,PCT 7,U.S. House,13,REP,Josh Winegarner,80,50,30,0,0
Montague,PCT 7,U.S. House,13,REP,Monique Worthy,1,0,1,0,0
Montague,PCT 7,U.S. House,13,REP,Total Votes Cast,321,203,116,2,0
Montague,PCT 7,Railroad Commissioner,,REP,Ryan Sitton,131,89,40,2,0
Montague,PCT 7,Railroad Commissioner,,REP,"James ""Jim"" Wright",173,105,67,1,0
Montague,PCT 7,Railroad Commissioner,,REP,Total Votes Cast,304,194,107,3,0
Montague,PCT 7,"Chief Justice, Supreme Court",,REP,Nathan Hecht,290,188,100,2,0
Montague,PCT 7,"Chief Justice, Supreme Court",,REP,Total Votes Cast,290,188,100,2,0
Montague,PCT 7,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,294,189,103,2,0
Montague,PCT 7,"Justice, Supreme Court, Pl 6",,REP,Total Votes Cast,294,189,103,2,0
Montague,PCT 7,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,295,192,101,2,0
Montague,PCT 7,"Justice, Supreme Court, Pl 7",,REP,Total Votes Cast,295,192,101,2,0
Montague,PCT 7,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,296,191,103,2,0
Montague,PCT 7,"Justice, Supreme Court, Pl 8",,REP,Total Votes Cast,296,191,103,2,0
Montague,PCT 7,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,170,108,61,1,0
Montague,PCT 7,"Judge, Ct of Crim App, Pl 3",,REP,Gina Parker,126,78,46,2,0
Montague,PCT 7,"Judge, Ct of Crim App, Pl 3",,REP,Total Votes Cast,296,186,107,3,0
Montague,PCT 7,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,292,192,98,2,0
Montague,PCT 7,"Judge, Ct of Crim App, Pl 4",,REP,Total Votes Cast,292,192,98,2,0
Montague,PCT 7,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,294,192,100,2,0
Montague,PCT 7,"Judge, Ct of Crim App, Pl 9",,REP,Total Votes Cast,294,192,100,2,0
Montague,PCT 7,"Member, State BoE, Dist 15",,REP,Jay Johnson,296,191,102,3,0
Montague,PCT 7,"Member, State BoE, Dist 15",,REP,Total Votes Cast,296,191,102,3,0
Montague,PCT 7,State Representative,68,REP,Drew Springer,309,198,109,2,0
Montague,PCT 7,State Representative,68,REP,Total Votes Cast,309,198,109,2,0
Montague,PCT 7,"Justice, 2nd Ct of App Dist, Pl 2",,REP,Dana Womack,299,192,104,3,0
Montague,PCT 7,"Justice, 2nd Ct of App Dist, Pl 2",,REP,Total Votes Cast,299,192,104,3,0
Montague,PCT 7,"Justice, 2nd Ct of App Dist, Pl 6",,REP,Mike Wallach,295,189,104,2,0
Montague,PCT 7,"Justice, 2nd Ct of App Dist, Pl 6",,REP,Total Votes Cast,295,189,104,2,0
Montague,PCT 7,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Brian Walker,163,96,65,2,0
Montague,PCT 7,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Elizabeth Beach,94,62,31,1,0
Montague,PCT 7,"Justice, 2nd Ct of App Dist, Pl 7",,REP,John P. Chupp,35,22,13,0,0
Montague,PCT 7,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Total Votes Cast,292,180,109,3,0
Montague,PCT 7,"Dist Judge, 97th Judicial Dist",,REP,Jack McGaughey,300,188,110,2,0
Montague,PCT 7,"Dist Judge, 97th Judicial Dist",,REP,Total Votes Cast,300,188,110,2,0
Montague,PCT 7,"Dist Attorney, 97th Judicial Dist",,REP,Casey Polhemus,158,98,58,2,0
Montague,PCT 7,"Dist Attorney, 97th Judicial Dist",,REP,William Knowlton,162,104,57,1,0
Montague,PCT 7,"Dist Attorney, 97th Judicial Dist",,REP,Total Votes Cast,320,202,115,3,0
Montague,PCT 7,County Attorney,,REP,Claburn Riddle,292,186,105,1,0
Montague,PCT 7,County Attorney,,REP,Total Votes Cast,292,186,105,1,0
Montague,PCT 7,Sheriff,,REP,Marshall Thomas,309,198,110,1,0
Montague,PCT 7,Sheriff,,REP,Total Votes Cast,309,198,110,1,0
Montague,PCT 7,County Tax Assessor-Collector,,REP,Kathy Phillips,301,193,107,1,0
Montague,PCT 7,County Tax Assessor-Collector,,REP,Total Votes Cast,301,193,107,1,0
Montague,PCT 7,County Commissioner Pct 1,,REP,Roy Darden,289,185,103,1,0
Montague,PCT 7,County Commissioner Pct 1,,REP,Total Votes Cast,289,185,103,1,0
Montague,PCT 7,Constable Pct 2,,REP,Jerry Demoss,183,122,61,0,0
Montague,PCT 7,Constable Pct 2,,REP,"Art Ferguson, Jr.",127,72,53,2,0
Montague,PCT 7,Constable Pct 2,,REP,Total Votes Cast,310,194,114,2,0
Montague,PCT 7,County Chair,,REP,Michelle Fenoglio -Toerck,294,187,106,1,0
Montague,PCT 7,County Chair,,REP,Total Votes Cast,294,187,106,1,0
Montague,PCT 7,Proposition 1,,REP,Yes,290,189,98,3,0
Montague,PCT 7,Proposition 1,,REP,No,45,24,20,1,0
Montague,PCT 7,Proposition 1,,REP,Total Votes Cast,335,213,118,4,0
Montague,PCT 7,Proposition 2,,REP,Yes,290,191,95,4,0
Montague,PCT 7,Proposition 2,,REP,No,43,21,22,0,0
Montague,PCT 7,Proposition 2,,REP,Total Votes Cast,333,212,117,4,0
Montague,PCT 7,Proposition 3,,REP,Yes,310,199,107,4,0
Montague,PCT 7,Proposition 3,,REP,No,24,13,11,0,0
Montague,PCT 7,Proposition 3,,REP,Total Votes Cast,334,212,118,4,0
Montague,PCT 7,Proposition 4,,REP,Yes,321,207,110,4,0
Montague,PCT 7,Proposition 4,,REP,No,13,7,6,0,0
Montague,PCT 7,Proposition 4,,REP,Total Votes Cast,334,214,116,4,0
Montague,PCT 7,Proposition 5,,REP,Yes,305,196,105,4,0
Montague,PCT 7,Proposition 5,,REP,No,27,15,12,0,0
Montague,PCT 7,Proposition 5,,REP,Total Votes Cast,332,211,117,4,0
Montague,PCT 7,Proposition 6,,REP,Yes,315,200,111,4,0
Montague,PCT 7,Proposition 6,,REP,No,19,12,7,0,0
Montague,PCT 7,Proposition 6,,REP,Total Votes Cast,334,212,118,4,0
Montague,PCT 7,Proposition 7,,REP,Yes,330,210,116,4,0
Montague,PCT 7,Proposition 7,,REP,No,3,1,2,0,0
Montague,PCT 7,Proposition 7,,REP,Total Votes Cast,333,211,118,4,0
Montague,PCT 7,Proposition 8,,REP,Yes,329,210,115,4,0
Montague,PCT 7,Proposition 8,,REP,No,4,1,3,0,0
Montague,PCT 7,Proposition 8,,REP,Total Votes Cast,333,211,118,4,0
Montague,PCT 7,Proposition 9,,REP,Yes,318,204,110,4,0
Montague,PCT 7,Proposition 9,,REP,No,15,8,7,0,0
Montague,PCT 7,Proposition 9,,REP,Total Votes Cast,333,212,117,4,0
Montague,PCT 7,Proposition 10,,REP,Yes,313,199,110,4,0
Montague,PCT 7,Proposition 10,,REP,No,14,6,8,0,0
Montague,PCT 7,Proposition 10,,REP,Total Votes Cast,327,205,118,4,0
Montague,PCT 8,President,,REP,Bob Ely,2,1,1,0,0
Montague,PCT 8,President,,REP,Donald J. Trump,230,162,64,4,0
Montague,PCT 8,President,,REP,Matthew John Matern,1,0,1,0,0
Montague,PCT 8,President,,REP,Roque Rocky DeLa Fuente Guerra,1,1,0,0,0
Montague,PCT 8,President,,REP,Bill Weld,1,1,0,0,0
Montague,PCT 8,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Montague,PCT 8,President,,REP,Joe Walsh,1,1,0,0,0
Montague,PCT 8,President,,REP,Uncommitted,6,4,2,0,0
Montague,PCT 8,President,,REP,Total Votes Cast,242,170,68,4,0
Montague,PCT 8,U.S. Senate,,REP,John Anthony Castro,12,8,4,0,0
Montague,PCT 8,U.S. Senate,,REP,John Cornyn,180,122,55,3,0
Montague,PCT 8,U.S. Senate,,REP,Dwayne Stovall,29,19,9,1,0
Montague,PCT 8,U.S. Senate,,REP,Mark Yancey,16,14,2,0,0
Montague,PCT 8,U.S. Senate,,REP,Virgil Bierschwale,3,3,0,0,0
Montague,PCT 8,U.S. Senate,,REP,Total Votes Cast,240,166,70,4,0
Montague,PCT 8,U.S. House,13,REP,Jamie Culley,6,5,1,0,0
Montague,PCT 8,U.S. House,13,REP,"Catherine ""I Swear"" Carr",2,1,1,0,0
Montague,PCT 8,U.S. House,13,REP,Diane Knowlton,6,5,1,0,0
Montague,PCT 8,U.S. House,13,REP,Asusena Resendiz,2,2,0,0,0
Montague,PCT 8,U.S. House,13,REP,Lee Harvey,10,6,4,0,0
Montague,PCT 8,U.S. House,13,REP,Elaine Hays,9,8,1,0,0
Montague,PCT 8,U.S. House,13,REP,Richard Herman,3,1,2,0,0
Montague,PCT 8,U.S. House,13,REP,Chris Ekstrom,43,29,13,1,0
Montague,PCT 8,U.S. House,13,REP,Ronny Jackson,40,31,9,0,0
Montague,PCT 8,U.S. House,13,REP,Mark Neese,68,43,25,0,0
Montague,PCT 8,U.S. House,13,REP,Matt McArthur,4,3,1,0,0
Montague,PCT 8,U.S. House,13,REP,Vance Snider II,1,1,0,0,0
Montague,PCT 8,U.S. House,13,REP,Jason Foglesong,5,3,2,0,0
Montague,PCT 8,U.S. House,13,REP,Josh Winegarner,39,30,8,1,0
Montague,PCT 8,U.S. House,13,REP,Monique Worthy,1,0,1,0,0
Montague,PCT 8,U.S. House,13,REP,Total Votes Cast,239,168,69,2,0
Montague,PCT 8,Railroad Commissioner,,REP,Ryan Sitton,100,69,30,1,0
Montague,PCT 8,Railroad Commissioner,,REP,"James ""Jim"" Wright",129,90,38,1,0
Montague,PCT 8,Railroad Commissioner,,REP,Total Votes Cast,229,159,68,2,0
Montague,PCT 8,"Chief Justice, Supreme Court",,REP,Nathan Hecht,218,150,66,2,0
Montague,PCT 8,"Chief Justice, Supreme Court",,REP,Total Votes Cast,218,150,66,2,0
Montague,PCT 8,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,217,152,63,2,0
Montague,PCT 8,"Justice, Supreme Court, Pl 6",,REP,Total Votes Cast,217,152,63,2,0
Montague,PCT 8,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,216,151,63,2,0
Montague,PCT 8,"Justice, Supreme Court, Pl 7",,REP,Total Votes Cast,216,151,63,2,0
Montague,PCT 8,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,221,154,65,2,0
