county,precinct,office,district,party,candidate,absentee,early_voting,election_day,provisional,limited,votes
Parker,230,"Justice, Supreme Court, Place 8",,Democratic Party,Gisela D. Triana,5,25,24,1,0,55
Parker,230,"Justice, Supreme Court, Place 8",,Democratic Party,Peter Kelly,1,5,10,0,0,16
Parker,230,Ballots Cast,,Democratic Party,,6,30,34,1,0,71
Parker,230,"Justice, Supreme Court, Place 8",,Democratic Party,Undervotes,1,7,2,1,0,11
Parker,230,"Justice, Supreme Court, Place 8",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,230,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Elizabeth Davis Frizell,4,24,25,0,0,53
Parker,230,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,William Pieratt Demond,2,3,5,1,0,11
Parker,230,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Dan Wood,0,4,3,0,0,7
Parker,230,Ballots Cast,,Democratic Party,,6,31,33,1,0,71
Parker,230,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Undervotes,1,6,3,1,0,11
Parker,230,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,230,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Tina Clinton,5,27,29,1,0,62
Parker,230,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Steven Miears,1,3,4,0,0,8
Parker,230,Ballots Cast,,Democratic Party,,6,30,33,1,0,70
Parker,230,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Undervotes,1,7,3,1,0,12
Parker,230,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,230,"Judge, Court of Criminal Appeals, Place 9",,Democratic Party,Brandon Birmingham,5,29,26,1,0,61
Parker,230,Ballots Cast,,Democratic Party,,5,29,26,1,0,61
Parker,230,"Judge, Court of Criminal Appeals, Place 9",,Democratic Party,Undervotes,2,8,10,1,0,21
Parker,230,"Judge, Court of Criminal Appeals, Place 9",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,230,"State Representative, District 61",,Democratic Party,Christopher Cox,6,29,27,1,0,63
Parker,230,Ballots Cast,,Democratic Party,,6,29,27,1,0,63
Parker,230,"State Representative, District 61",,Democratic Party,Undervotes,1,8,9,1,0,19
Parker,230,"State Representative, District 61",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,230,"Justice, 2nd Court of Appeals District, Place 6",,Democratic Party,Delonia A. Watson,6,32,29,1,0,68
Parker,230,Ballots Cast,,Democratic Party,,6,32,29,1,0,68
Parker,230,"Justice, 2nd Court of Appeals District, Place 6",,Democratic Party,Undervotes,1,5,7,1,0,14
Parker,230,"Justice, 2nd Court of Appeals District, Place 6",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,230,County Chair,,Democratic Party,Kay Pierson Parr,6,32,29,1,0,68
Parker,230,Ballots Cast,,Democratic Party,,6,32,29,1,0,68
Parker,230,County Chair,,Democratic Party,Undervotes,1,5,7,1,0,14
Parker,230,County Chair,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,230,President,,Republican Party,Donald J. Trump,38,224,161,2,0,425
Parker,230,President,,Republican Party,Zoltan G. Istvan,0,1,0,0,0,1
Parker,230,President,,Republican Party,Matthew John Matern,0,0,0,0,0,0
Parker,230,President,,Republican Party,"Roque ""Rocky"" De La Fuente Guerra",0,1,0,0,0,1
Parker,230,President,,Republican Party,Bob Ely,0,0,1,0,0,1
Parker,230,President,,Republican Party,Joe Walsh,0,0,0,0,0,0
Parker,230,President,,Republican Party,Bill Weld,0,0,0,0,0,0
Parker,230,President,,Republican Party,Uncommitted,1,8,3,0,0,12
Parker,230,Ballots Cast,,Republican Party,,39,234,165,2,0,440
Parker,230,President,,Republican Party,Undervotes,0,0,1,0,0,1
Parker,230,President,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,U.S. Senate,,Republican Party,John Anthony Castro,1,21,18,0,0,40
Parker,230,U.S. Senate,,Republican Party,Mark Yancey,1,13,8,0,0,22
Parker,230,U.S. Senate,,Republican Party,John Cornyn,36,168,112,2,0,318
Parker,230,U.S. Senate,,Republican Party,Dwayne Stovall,0,19,15,0,0,34
Parker,230,U.S. Senate,,Republican Party,Virgil Bierschwale,0,1,1,0,0,2
Parker,230,Ballots Cast,,Republican Party,,38,222,154,2,0,416
Parker,230,U.S. Senate,,Republican Party,Undervotes,1,12,12,0,0,25
Parker,230,U.S. Senate,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,"United States Representative, District No. 12",,Republican Party,Kay Granger,29,128,91,2,0,250
Parker,230,"United States Representative, District No. 12",,Republican Party,Chris Putnam,10,98,71,0,0,179
Parker,230,Ballots Cast,,Republican Party,,39,226,162,2,0,429
Parker,230,"United States Representative, District No. 12",,Republican Party,Undervotes,0,8,4,0,0,12
Parker,230,"United States Representative, District No. 12",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,Railroad Commissioner,,Republican Party,Ryan Sitton,25,114,82,2,0,223
Parker,230,Railroad Commissioner,,Republican Party,"James ""Jim"" Wright",13,102,73,0,0,188
Parker,230,Ballots Cast,,Republican Party,,38,216,155,2,0,411
Parker,230,Railroad Commissioner,,Republican Party,Undervotes,1,18,11,0,0,30
Parker,230,Railroad Commissioner,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,"Chief Justice, Supreme Court",,Republican Party,Nathan Hecht,29,207,143,0,0,379
Parker,230,Ballots Cast,,Republican Party,,29,207,143,0,0,379
Parker,230,"Chief Justice, Supreme Court",,Republican Party,Undervotes,10,27,23,2,0,62
Parker,230,"Chief Justice, Supreme Court",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,"Justice, Supreme Court, Place 6 Unexpired Term",,Republican Party,Jane Bland,30,207,141,0,0,378
Parker,230,Ballots Cast,,Republican Party,,30,207,141,0,0,378
Parker,230,"Justice, Supreme Court, Place 6 Unexpired Term",,Republican Party,Undervotes,9,27,25,2,0,63
Parker,230,"Justice, Supreme Court, Place 6 Unexpired Term",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,"Justice, Supreme Court, Place 7",,Republican Party,Jeff Boyd,30,208,142,0,0,380
Parker,230,Ballots Cast,,Republican Party,,30,208,142,0,0,380
Parker,230,"Justice, Supreme Court, Place 7",,Republican Party,Undervotes,9,26,24,2,0,61
Parker,230,"Justice, Supreme Court, Place 7",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,"Justice, Supreme Court, Place 8",,Republican Party,Brett Busby,30,201,144,0,0,375
Parker,230,Ballots Cast,,Republican Party,,30,201,144,0,0,375
Parker,230,"Justice, Supreme Court, Place 8",,Republican Party,Undervotes,9,33,22,2,0,66
Parker,230,"Justice, Supreme Court, Place 8",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Gina Parker,25,129,107,2,0,263
Parker,230,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Bert Richardson,10,75,44,0,0,129
Parker,230,Ballots Cast,,Republican Party,,35,204,151,2,0,392
Parker,230,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Undervotes,4,30,15,0,0,49
Parker,230,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,"Judge, Court of Criminal Appeals, Place 4",,Republican Party,Kevin Patrick Yeary,30,201,142,0,0,373
Parker,230,Ballots Cast,,Republican Party,,30,201,142,0,0,373
Parker,230,"Judge, Court of Criminal Appeals, Place 4",,Republican Party,Undervotes,9,33,24,2,0,68
Parker,230,"Judge, Court of Criminal Appeals, Place 4",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,"Judge, Court of Criminal Appeals, Place 9",,Republican Party,David Newell,29,201,139,0,0,369
Parker,230,Ballots Cast,,Republican Party,,29,201,139,0,0,369
Parker,230,"Judge, Court of Criminal Appeals, Place 9",,Republican Party,Undervotes,10,33,27,2,0,72
Parker,230,"Judge, Court of Criminal Appeals, Place 9",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,"State Representative, District 61",,Republican Party,Phil King,31,223,152,1,0,407
Parker,230,Ballots Cast,,Republican Party,,31,223,152,1,0,407
Parker,230,"State Representative, District 61",,Republican Party,Undervotes,8,11,14,1,0,34
Parker,230,"State Representative, District 61",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,"Justice, 2nd Court of Appeals District, Place 2",,Republican Party,Dana Womack,29,202,140,0,0,371
Parker,230,Ballots Cast,,Republican Party,,29,202,140,0,0,371
Parker,230,"Justice, 2nd Court of Appeals District, Place 2",,Republican Party,Undervotes,10,32,26,2,0,70
Parker,230,"Justice, 2nd Court of Appeals District, Place 2",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,"Justice, 2nd Court of Appeals District, Place 6",,Republican Party,Mike Wallach,29,199,138,0,0,366
Parker,230,Ballots Cast,,Republican Party,,29,199,138,0,0,366
Parker,230,"Justice, 2nd Court of Appeals District, Place 6",,Republican Party,Undervotes,10,35,28,2,0,75
Parker,230,"Justice, 2nd Court of Appeals District, Place 6",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Elizabeth Beach,22,80,45,2,0,149
Parker,230,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Brian Walker,9,109,81,0,0,199
Parker,230,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,John P. Chupp,2,7,12,0,0,21
Parker,230,Ballots Cast,,Republican Party,,33,196,138,2,0,369
Parker,230,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Undervotes,6,38,28,0,0,72
Parker,230,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,"District Judge, 43rd Judicial District",,Republican Party,Craig Towson,30,219,143,1,0,393
Parker,230,Ballots Cast,,Republican Party,,30,219,143,1,0,393
Parker,230,"District Judge, 43rd Judicial District",,Republican Party,Undervotes,9,15,23,1,0,48
Parker,230,"District Judge, 43rd Judicial District",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,"District Judge, 415th Judicial District",,Republican Party,Graham Quisenberry,31,211,140,1,0,383
Parker,230,Ballots Cast,,Republican Party,,31,211,140,1,0,383
Parker,230,"District Judge, 415th Judicial District",,Republican Party,Undervotes,8,23,26,1,0,58
Parker,230,"District Judge, 415th Judicial District",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,"District Attorney, 43rd Judicial District",,Republican Party,Jeff Swain,31,219,141,1,0,392
Parker,230,Ballots Cast,,Republican Party,,31,219,141,1,0,392
Parker,230,"District Attorney, 43rd Judicial District",,Republican Party,Undervotes,8,15,25,1,0,49
Parker,230,"District Attorney, 43rd Judicial District",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,County Court at Law No. 2,,Republican Party,Lynn Marie Johnson,31,213,140,1,0,385
Parker,230,Ballots Cast,,Republican Party,,31,213,140,1,0,385
Parker,230,County Court at Law No. 2,,Republican Party,Undervotes,8,21,26,1,0,56
Parker,230,County Court at Law No. 2,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,County Attorney,,Republican Party,John Forrest,32,220,144,1,0,397
Parker,230,Ballots Cast,,Republican Party,,32,220,144,1,0,397
Parker,230,County Attorney,,Republican Party,Undervotes,7,14,22,1,0,44
Parker,230,County Attorney,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,Sheriff,,Republican Party,Fred Hammons,0,6,2,0,0,8
Parker,230,Sheriff,,Republican Party,Gregory Scott Gates,2,15,11,0,0,28
Parker,230,Sheriff,,Republican Party,Darrell Hull,4,56,44,0,0,104
Parker,230,Sheriff,,Republican Party,Larry Fowler,31,155,103,2,0,291
Parker,230,Ballots Cast,,Republican Party,,37,232,160,2,0,431
Parker,230,Sheriff,,Republican Party,Undervotes,2,2,6,0,0,10
Parker,230,Sheriff,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,County Tax Assessor-Collector,,Republican Party,"Jennifer ""Jenny"" Gentry",33,219,146,1,0,399
Parker,230,Ballots Cast,,Republican Party,,33,219,146,1,0,399
Parker,230,County Tax Assessor-Collector,,Republican Party,Undervotes,6,15,20,1,0,42
Parker,230,County Tax Assessor-Collector,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,"Constable, Precinct 2",,Republican Party,Joe Harris Jr,34,171,114,1,0,320
Parker,230,"Constable, Precinct 2",,Republican Party,Ray Riley,1,48,36,0,0,85
Parker,230,Ballots Cast,,Republican Party,,35,219,150,1,0,405
Parker,230,"Constable, Precinct 2",,Republican Party,Undervotes,4,15,16,1,0,36
Parker,230,"Constable, Precinct 2",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,County Chairman,,Republican Party,J Scott Utley,27,209,136,1,0,373
Parker,230,Ballots Cast,,Republican Party,,27,209,136,1,0,373
Parker,230,County Chairman,,Republican Party,Undervotes,12,25,30,1,0,68
Parker,230,County Chairman,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,Proposition #1,,Democratic Party,Yes,7,31,34,1,0,73
Parker,230,Proposition #1,,Democratic Party,No,0,5,1,0,0,6
Parker,230,Ballots Cast,,Democratic Party,,7,36,35,1,0,79
Parker,230,Proposition #1,,Democratic Party,Undervotes,0,1,1,1,0,3
Parker,230,Proposition #1,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,230,Proposition #2,,Democratic Party,Yes,7,34,33,2,0,76
Parker,230,Proposition #2,,Democratic Party,No,0,2,2,0,0,4
Parker,230,Ballots Cast,,Democratic Party,,7,36,35,2,0,80
Parker,230,Proposition #2,,Democratic Party,Undervotes,0,1,1,0,0,2
Parker,230,Proposition #2,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,230,Proposition #3,,Democratic Party,Yes,7,35,35,2,0,79
Parker,230,Proposition #3,,Democratic Party,No,0,0,1,0,0,1
Parker,230,Ballots Cast,,Democratic Party,,7,35,36,2,0,80
Parker,230,Proposition #3,,Democratic Party,Undervotes,0,2,0,0,0,2
Parker,230,Proposition #3,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,230,Proposition #4,,Democratic Party,Yes,7,34,32,2,0,75
Parker,230,Proposition #4,,Democratic Party,No,0,1,2,0,0,3
Parker,230,Ballots Cast,,Democratic Party,,7,35,34,2,0,78
Parker,230,Proposition #4,,Democratic Party,Undervotes,0,2,2,0,0,4
Parker,230,Proposition #4,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,230,Proposition #5,,Democratic Party,Yes,6,35,35,2,0,78
Parker,230,Proposition #5,,Democratic Party,No,0,0,0,0,0,0
Parker,230,Ballots Cast,,Democratic Party,,6,35,35,2,0,78
Parker,230,Proposition #5,,Democratic Party,Undervotes,1,2,1,0,0,4
Parker,230,Proposition #5,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,230,Proposition #6,,Democratic Party,Yes,7,34,36,2,0,79
Parker,230,Proposition #6,,Democratic Party,No,0,1,0,0,0,1
Parker,230,Ballots Cast,,Democratic Party,,7,35,36,2,0,80
Parker,230,Proposition #6,,Democratic Party,Undervotes,0,2,0,0,0,2
Parker,230,Proposition #6,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,230,Proposition #7,,Democratic Party,Yes,7,32,33,2,0,74
Parker,230,Proposition #7,,Democratic Party,No,0,3,2,0,0,5
Parker,230,Ballots Cast,,Democratic Party,,7,35,35,2,0,79
Parker,230,Proposition #7,,Democratic Party,Undervotes,0,2,1,0,0,3
Parker,230,Proposition #7,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,230,Proposition #8,,Democratic Party,Yes,6,32,33,2,0,73
Parker,230,Proposition #8,,Democratic Party,No,0,3,1,0,0,4
Parker,230,Ballots Cast,,Democratic Party,,6,35,34,2,0,77
Parker,230,Proposition #8,,Democratic Party,Undervotes,1,2,2,0,0,5
Parker,230,Proposition #8,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,230,Proposition #9,,Democratic Party,Yes,7,34,34,1,0,76
Parker,230,Proposition #9,,Democratic Party,No,0,1,0,0,0,1
Parker,230,Ballots Cast,,Democratic Party,,7,35,34,1,0,77
Parker,230,Proposition #9,,Democratic Party,Undervotes,0,2,2,1,0,5
Parker,230,Proposition #9,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,230,Proposition #10,,Democratic Party,Yes,6,33,34,1,0,74
Parker,230,Proposition #10,,Democratic Party,No,0,2,1,0,0,3
Parker,230,Ballots Cast,,Democratic Party,,6,35,35,1,0,77
Parker,230,Proposition #10,,Democratic Party,Undervotes,1,2,1,1,0,5
Parker,230,Proposition #10,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,230,Proposition #11,,Democratic Party,Yes,6,35,29,1,0,71
Parker,230,Proposition #11,,Democratic Party,No,0,0,3,0,0,3
Parker,230,Ballots Cast,,Democratic Party,,6,35,32,1,0,74
Parker,230,Proposition #11,,Democratic Party,Undervotes,1,2,4,1,0,8
Parker,230,Proposition #11,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,230,Proposition 1,,Republican Party,Yes,36,204,147,2,0,389
Parker,230,Proposition 1,,Republican Party,No,2,27,19,0,0,48
Parker,230,Ballots Cast,,Republican Party,,38,231,166,2,0,437
Parker,230,Proposition 1,,Republican Party,Undervotes,1,3,0,0,0,4
Parker,230,Proposition 1,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,Proposition 2,,Republican Party,Yes,34,205,146,2,0,387
Parker,230,Proposition 2,,Republican Party,No,2,25,19,0,0,46
Parker,230,Ballots Cast,,Republican Party,,36,230,165,2,0,433
Parker,230,Proposition 2,,Republican Party,Undervotes,3,4,1,0,0,8
Parker,230,Proposition 2,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,Proposition 3,,Republican Party,Yes,37,217,154,2,0,410
Parker,230,Proposition 3,,Republican Party,No,1,10,9,0,0,20
Parker,230,Ballots Cast,,Republican Party,,38,227,163,2,0,430
Parker,230,Proposition 3,,Republican Party,Undervotes,1,7,3,0,0,11
Parker,230,Proposition 3,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,Proposition 4,,Republican Party,Yes,37,217,156,2,0,412
Parker,230,Proposition 4,,Republican Party,No,1,11,7,0,0,19
Parker,230,Ballots Cast,,Republican Party,,38,228,163,2,0,431
Parker,230,Proposition 4,,Republican Party,Undervotes,1,6,3,0,0,10
Parker,230,Proposition 4,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,Proposition 5,,Republican Party,Yes,33,204,153,2,0,392
Parker,230,Proposition 5,,Republican Party,No,5,25,11,0,0,41
Parker,230,Ballots Cast,,Republican Party,,38,229,164,2,0,433
Parker,230,Proposition 5,,Republican Party,Undervotes,1,5,2,0,0,8
Parker,230,Proposition 5,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,Proposition 6,,Republican Party,Yes,35,214,154,2,0,405
Parker,230,Proposition 6,,Republican Party,No,3,15,10,0,0,28
Parker,230,Ballots Cast,,Republican Party,,38,229,164,2,0,433
Parker,230,Proposition 6,,Republican Party,Undervotes,1,5,2,0,0,8
Parker,230,Proposition 6,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,Proposition 7,,Republican Party,Yes,37,229,165,2,0,433
Parker,230,Proposition 7,,Republican Party,No,1,3,0,0,0,4
Parker,230,Ballots Cast,,Republican Party,,38,232,165,2,0,437
Parker,230,Proposition 7,,Republican Party,Undervotes,1,2,1,0,0,4
Parker,230,Proposition 7,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,Proposition 8,,Republican Party,Yes,36,225,161,2,0,424
Parker,230,Proposition 8,,Republican Party,No,1,4,3,0,0,8
Parker,230,Ballots Cast,,Republican Party,,37,229,164,2,0,432
Parker,230,Proposition 8,,Republican Party,Undervotes,2,5,2,0,0,9
Parker,230,Proposition 8,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,Proposition 9,,Republican Party,Yes,37,219,160,2,0,418
Parker,230,Proposition 9,,Republican Party,No,0,12,4,0,0,16
Parker,230,Ballots Cast,,Republican Party,,37,231,164,2,0,434
Parker,230,Proposition 9,,Republican Party,Undervotes,2,3,2,0,0,7
Parker,230,Proposition 9,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,230,Proposition 10,,Republican Party,Yes,34,212,158,1,0,405
Parker,230,Proposition 10,,Republican Party,No,2,16,5,0,0,23
Parker,230,Ballots Cast,,Republican Party,,36,228,163,1,0,428
Parker,230,Proposition 10,,Republican Party,Undervotes,3,6,3,1,0,13
Parker,230,Proposition 10,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,235,President,,Democratic Party,John K. Delaney,0,0,0,0,0,0
Parker,235,President,,Democratic Party,Michael R. Bloomberg,0,4,7,0,0,11
Parker,235,President,,Democratic Party,Marianne Williamson,0,0,0,0,0,0
Parker,235,President,,Democratic Party,"Roque ""Rocky"" De La Fuente",0,0,0,0,0,0
Parker,235,President,,Democratic Party,Amy Klobuchar,0,0,0,0,0,0
Parker,235,President,,Democratic Party,Robby Wells,0,0,0,0,0,0
Parker,235,President,,Democratic Party,Elizabeth Warren,0,3,1,0,0,4
Parker,235,President,,Democratic Party,Pete Buttigieg,0,5,0,0,0,5
