county,precinct,office,district,candidate,party,votes,mail,early_voting,election_day
Hays,419,U.S. House,35,Jenny Garcia Sharon,REP,736,,,
Hays,419,U.S. House,35,Lloyd Doggett,DEM,803,,,
Hays,419,U.S. House,35,Mark Loewe,LBT,39,,,
Hays,419,U.S. House,35,Jason Mata Sr,IND,16,,,
Hays,Federal Only 35,U.S. House,35,Jenny Garcia Sharon,REP,2,,,
Hays,Federal Only 35,U.S. House,35,Lloyd Doggett,DEM,18,,,
Hays,Federal Only 35,U.S. House,35,Mark Loewe,LBT,1,,,
Hays,Federal Only 35,U.S. House,35,Jason Mata Sr,IND,0,,,
Hays,Lim Bal Comal,U.S. House,35,Jenny Garcia Sharon,REP,6,,,
Hays,Lim Bal Comal,U.S. House,35,Lloyd Doggett,DEM,2,,,
Hays,Lim Bal Comal,U.S. House,35,Mark Loewe,LBT,1,,,
Hays,Lim Bal Comal,U.S. House,35,Jason Mata Sr,IND,0,,,
Hays,Lim Bal Guadalupe,U.S. House,35,Jenny Garcia Sharon,REP,16,,,
Hays,Lim Bal Guadalupe,U.S. House,35,Lloyd Doggett,DEM,34,,,
Hays,Lim Bal Guadalupe,U.S. House,35,Mark Loewe,LBT,1,,,
Hays,Lim Bal Guadalupe,U.S. House,35,Jason Mata Sr,IND,1,,,
Hays,110,Railroad Commissioner,,"James ""Jim"" Wright",REP,635,,,
Hays,110,Railroad Commissioner,,Chrysta Castañeda,DEM,819,,,
Hays,110,Railroad Commissioner,,Matt Sterett,LBT,35,,,
Hays,110,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,24,,,
Hays,111,Railroad Commissioner,,"James ""Jim"" Wright",REP,48,,,
Hays,111,Railroad Commissioner,,Chrysta Castañeda,DEM,154,,,
Hays,111,Railroad Commissioner,,Matt Sterett,LBT,11,,,
Hays,111,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,8,,,
Hays,112,Railroad Commissioner,,"James ""Jim"" Wright",REP,326,,,
Hays,112,Railroad Commissioner,,Chrysta Castañeda,DEM,987,,,
Hays,112,Railroad Commissioner,,Matt Sterett,LBT,45,,,
Hays,112,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,58,,,
Hays,113,Railroad Commissioner,,"James ""Jim"" Wright",REP,202,,,
Hays,113,Railroad Commissioner,,Chrysta Castañeda,DEM,514,,,
Hays,113,Railroad Commissioner,,Matt Sterett,LBT,17,,,
Hays,113,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,18,,,
Hays,114,Railroad Commissioner,,"James ""Jim"" Wright",REP,320,,,
Hays,114,Railroad Commissioner,,Chrysta Castañeda,DEM,705,,,
Hays,114,Railroad Commissioner,,Matt Sterett,LBT,28,,,
Hays,114,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,25,,,
Hays,115,Railroad Commissioner,,"James ""Jim"" Wright",REP,361,,,
Hays,115,Railroad Commissioner,,Chrysta Castañeda,DEM,869,,,
Hays,115,Railroad Commissioner,,Matt Sterett,LBT,47,,,
Hays,115,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,58,,,
Hays,120,Railroad Commissioner,,"James ""Jim"" Wright",REP,328,,,
Hays,120,Railroad Commissioner,,Chrysta Castañeda,DEM,484,,,
Hays,120,Railroad Commissioner,,Matt Sterett,LBT,30,,,
Hays,120,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,27,,,
Hays,121,Railroad Commissioner,,"James ""Jim"" Wright",REP,205,,,
Hays,121,Railroad Commissioner,,Chrysta Castañeda,DEM,1021,,,
Hays,121,Railroad Commissioner,,Matt Sterett,LBT,33,,,
Hays,121,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,46,,,
Hays,122,Railroad Commissioner,,"James ""Jim"" Wright",REP,130,,,
Hays,122,Railroad Commissioner,,Chrysta Castañeda,DEM,476,,,
Hays,122,Railroad Commissioner,,Matt Sterett,LBT,21,,,
Hays,122,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,24,,,
Hays,123,Railroad Commissioner,,"James ""Jim"" Wright",REP,149,,,
Hays,123,Railroad Commissioner,,Chrysta Castañeda,DEM,503,,,
Hays,123,Railroad Commissioner,,Matt Sterett,LBT,25,,,
Hays,123,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,31,,,
Hays,125,Railroad Commissioner,,"James ""Jim"" Wright",REP,806,,,
Hays,125,Railroad Commissioner,,Chrysta Castañeda,DEM,1300,,,
Hays,125,Railroad Commissioner,,Matt Sterett,LBT,51,,,
Hays,125,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,42,,,
Hays,126,Railroad Commissioner,,"James ""Jim"" Wright",REP,921,,,
Hays,126,Railroad Commissioner,,Chrysta Castañeda,DEM,1136,,,
Hays,126,Railroad Commissioner,,Matt Sterett,LBT,63,,,
Hays,126,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,37,,,
Hays,127,Railroad Commissioner,,"James ""Jim"" Wright",REP,305,,,
Hays,127,Railroad Commissioner,,Chrysta Castañeda,DEM,378,,,
Hays,127,Railroad Commissioner,,Matt Sterett,LBT,23,,,
Hays,127,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,12,,,
Hays,128,Railroad Commissioner,,"James ""Jim"" Wright",REP,788,,,
Hays,128,Railroad Commissioner,,Chrysta Castañeda,DEM,1025,,,
Hays,128,Railroad Commissioner,,Matt Sterett,LBT,55,,,
Hays,128,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,37,,,
Hays,129,Railroad Commissioner,,"James ""Jim"" Wright",REP,606,,,
Hays,129,Railroad Commissioner,,Chrysta Castañeda,DEM,1011,,,
Hays,129,Railroad Commissioner,,Matt Sterett,LBT,49,,,
Hays,129,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,40,,,
Hays,130,Railroad Commissioner,,"James ""Jim"" Wright",REP,722,,,
Hays,130,Railroad Commissioner,,Chrysta Castañeda,DEM,1219,,,
Hays,130,Railroad Commissioner,,Matt Sterett,LBT,73,,,
Hays,130,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,38,,,
Hays,220,Railroad Commissioner,,"James ""Jim"" Wright",REP,1015,,,
Hays,220,Railroad Commissioner,,Chrysta Castañeda,DEM,1048,,,
Hays,220,Railroad Commissioner,,Matt Sterett,LBT,100,,,
Hays,220,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,46,,,
Hays,221,Railroad Commissioner,,"James ""Jim"" Wright",REP,701,,,
Hays,221,Railroad Commissioner,,Chrysta Castañeda,DEM,1010,,,
Hays,221,Railroad Commissioner,,Matt Sterett,LBT,49,,,
Hays,221,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,31,,,
Hays,222,Railroad Commissioner,,"James ""Jim"" Wright",REP,529,,,
Hays,222,Railroad Commissioner,,Chrysta Castañeda,DEM,677,,,
Hays,222,Railroad Commissioner,,Matt Sterett,LBT,47,,,
Hays,222,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,32,,,
Hays,223,Railroad Commissioner,,"James ""Jim"" Wright",REP,677,,,
Hays,223,Railroad Commissioner,,Chrysta Castañeda,DEM,967,,,
Hays,223,Railroad Commissioner,,Matt Sterett,LBT,63,,,
Hays,223,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,35,,,
Hays,224,Railroad Commissioner,,"James ""Jim"" Wright",REP,983,,,
Hays,224,Railroad Commissioner,,Chrysta Castañeda,DEM,840,,,
Hays,224,Railroad Commissioner,,Matt Sterett,LBT,70,,,
Hays,224,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,26,,,
Hays,225,Railroad Commissioner,,"James ""Jim"" Wright",REP,707,,,
Hays,225,Railroad Commissioner,,Chrysta Castañeda,DEM,456,,,
Hays,225,Railroad Commissioner,,Matt Sterett,LBT,27,,,
Hays,225,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,11,,,
Hays,226,Railroad Commissioner,,"James ""Jim"" Wright",REP,1111,,,
Hays,226,Railroad Commissioner,,Chrysta Castañeda,DEM,991,,,
Hays,226,Railroad Commissioner,,Matt Sterett,LBT,46,,,
Hays,226,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,41,,,
Hays,227,Railroad Commissioner,,"James ""Jim"" Wright",REP,833,,,
Hays,227,Railroad Commissioner,,Chrysta Castañeda,DEM,1233,,,
Hays,227,Railroad Commissioner,,Matt Sterett,LBT,58,,,
Hays,227,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,39,,,
Hays,228,Railroad Commissioner,,"James ""Jim"" Wright",REP,1080,,,
Hays,228,Railroad Commissioner,,Chrysta Castañeda,DEM,1678,,,
Hays,228,Railroad Commissioner,,Matt Sterett,LBT,79,,,
Hays,228,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,35,,,
Hays,229,Railroad Commissioner,,"James ""Jim"" Wright",REP,430,,,
Hays,229,Railroad Commissioner,,Chrysta Castañeda,DEM,760,,,
Hays,229,Railroad Commissioner,,Matt Sterett,LBT,23,,,
Hays,229,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,28,,,
Hays,230,Railroad Commissioner,,"James ""Jim"" Wright",REP,569,,,
Hays,230,Railroad Commissioner,,Chrysta Castañeda,DEM,465,,,
Hays,230,Railroad Commissioner,,Matt Sterett,LBT,29,,,
Hays,230,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,16,,,
Hays,231,Railroad Commissioner,,"James ""Jim"" Wright",REP,803,,,
Hays,231,Railroad Commissioner,,Chrysta Castañeda,DEM,1352,,,
Hays,231,Railroad Commissioner,,Matt Sterett,LBT,73,,,
Hays,231,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,49,,,
Hays,232,Railroad Commissioner,,"James ""Jim"" Wright",REP,956,,,
Hays,232,Railroad Commissioner,,Chrysta Castañeda,DEM,614,,,
Hays,232,Railroad Commissioner,,Matt Sterett,LBT,37,,,
Hays,232,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,21,,,
Hays,233,Railroad Commissioner,,"James ""Jim"" Wright",REP,327,,,
Hays,233,Railroad Commissioner,,Chrysta Castañeda,DEM,505,,,
Hays,233,Railroad Commissioner,,Matt Sterett,LBT,29,,,
Hays,233,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,15,,,
Hays,234,Railroad Commissioner,,"James ""Jim"" Wright",REP,301,,,
Hays,234,Railroad Commissioner,,Chrysta Castañeda,DEM,434,,,
Hays,234,Railroad Commissioner,,Matt Sterett,LBT,17,,,
Hays,234,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,11,,,
Hays,235,Railroad Commissioner,,"James ""Jim"" Wright",REP,1452,,,
Hays,235,Railroad Commissioner,,Chrysta Castañeda,DEM,1236,,,
Hays,235,Railroad Commissioner,,Matt Sterett,LBT,101,,,
Hays,235,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,34,,,
Hays,236,Railroad Commissioner,,"James ""Jim"" Wright",REP,776,,,
Hays,236,Railroad Commissioner,,Chrysta Castañeda,DEM,465,,,
Hays,236,Railroad Commissioner,,Matt Sterett,LBT,35,,,
Hays,236,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,9,,,
Hays,238,Railroad Commissioner,,"James ""Jim"" Wright",REP,76,,,
Hays,238,Railroad Commissioner,,Chrysta Castañeda,DEM,149,,,
Hays,238,Railroad Commissioner,,Matt Sterett,LBT,7,,,
Hays,238,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,3,,,
Hays,301,Railroad Commissioner,,"James ""Jim"" Wright",REP,0,,,
Hays,301,Railroad Commissioner,,Chrysta Castañeda,DEM,0,,,
Hays,301,Railroad Commissioner,,Matt Sterett,LBT,0,,,
Hays,301,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,,,
Hays,315,Railroad Commissioner,,"James ""Jim"" Wright",REP,1794,,,
Hays,315,Railroad Commissioner,,Chrysta Castañeda,DEM,1119,,,
Hays,315,Railroad Commissioner,,Matt Sterett,LBT,73,,,
Hays,315,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,40,,,
Hays,316,Railroad Commissioner,,"James ""Jim"" Wright",REP,525,,,
Hays,316,Railroad Commissioner,,Chrysta Castañeda,DEM,653,,,
Hays,316,Railroad Commissioner,,Matt Sterett,LBT,33,,,
Hays,316,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,27,,,
Hays,317,Railroad Commissioner,,"James ""Jim"" Wright",REP,55,,,
Hays,317,Railroad Commissioner,,Chrysta Castañeda,DEM,218,,,
Hays,317,Railroad Commissioner,,Matt Sterett,LBT,11,,,
Hays,317,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,19,,,
Hays,318,Railroad Commissioner,,"James ""Jim"" Wright",REP,19,,,
Hays,318,Railroad Commissioner,,Chrysta Castañeda,DEM,60,,,
Hays,318,Railroad Commissioner,,Matt Sterett,LBT,4,,,
Hays,318,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,3,,,
Hays,330,Railroad Commissioner,,"James ""Jim"" Wright",REP,335,,,
Hays,330,Railroad Commissioner,,Chrysta Castañeda,DEM,858,,,
Hays,330,Railroad Commissioner,,Matt Sterett,LBT,53,,,
Hays,330,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,50,,,
Hays,332,Railroad Commissioner,,"James ""Jim"" Wright",REP,787,,,
Hays,332,Railroad Commissioner,,Chrysta Castañeda,DEM,1577,,,
Hays,332,Railroad Commissioner,,Matt Sterett,LBT,80,,,
Hays,332,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,99,,,
Hays,333,Railroad Commissioner,,"James ""Jim"" Wright",REP,1979,,,
Hays,333,Railroad Commissioner,,Chrysta Castañeda,DEM,1333,,,
Hays,333,Railroad Commissioner,,Matt Sterett,LBT,91,,,
Hays,333,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,52,,,
Hays,334,Railroad Commissioner,,"James ""Jim"" Wright",REP,364,,,
Hays,334,Railroad Commissioner,,Chrysta Castañeda,DEM,1114,,,
Hays,334,Railroad Commissioner,,Matt Sterett,LBT,58,,,
Hays,334,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,55,,,
Hays,335,Railroad Commissioner,,"James ""Jim"" Wright",REP,1592,,,
Hays,335,Railroad Commissioner,,Chrysta Castañeda,DEM,1055,,,
Hays,335,Railroad Commissioner,,Matt Sterett,LBT,75,,,
Hays,335,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,45,,,
Hays,336,Railroad Commissioner,,"James ""Jim"" Wright",REP,695,,,
Hays,336,Railroad Commissioner,,Chrysta Castañeda,DEM,984,,,
Hays,336,Railroad Commissioner,,Matt Sterett,LBT,49,,,
Hays,336,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,50,,,
Hays,337,Railroad Commissioner,,"James ""Jim"" Wright",REP,1471,,,
Hays,337,Railroad Commissioner,,Chrysta Castañeda,DEM,818,,,
Hays,337,Railroad Commissioner,,Matt Sterett,LBT,52,,,
Hays,337,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,32,,,
Hays,338,Railroad Commissioner,,"James ""Jim"" Wright",REP,1055,,,
Hays,338,Railroad Commissioner,,Chrysta Castañeda,DEM,763,,,
Hays,338,Railroad Commissioner,,Matt Sterett,LBT,41,,,
Hays,338,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,32,,,
Hays,339,Railroad Commissioner,,"James ""Jim"" Wright",REP,664,,,
Hays,339,Railroad Commissioner,,Chrysta Castañeda,DEM,307,,,
Hays,339,Railroad Commissioner,,Matt Sterett,LBT,22,,,
Hays,339,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,13,,,
Hays,340,Railroad Commissioner,,"James ""Jim"" Wright",REP,461,,,
Hays,340,Railroad Commissioner,,Chrysta Castañeda,DEM,779,,,
Hays,340,Railroad Commissioner,,Matt Sterett,LBT,43,,,
Hays,340,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,41,,,
Hays,413,Railroad Commissioner,,"James ""Jim"" Wright",REP,116,,,
Hays,413,Railroad Commissioner,,Chrysta Castañeda,DEM,511,,,
Hays,413,Railroad Commissioner,,Matt Sterett,LBT,17,,,
Hays,413,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,27,,,
Hays,414,Railroad Commissioner,,"James ""Jim"" Wright",REP,233,,,
Hays,414,Railroad Commissioner,,Chrysta Castañeda,DEM,664,,,
Hays,414,Railroad Commissioner,,Matt Sterett,LBT,29,,,
Hays,414,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,28,,,
Hays,415,Railroad Commissioner,,"James ""Jim"" Wright",REP,336,,,
Hays,415,Railroad Commissioner,,Chrysta Castañeda,DEM,1080,,,
Hays,415,Railroad Commissioner,,Matt Sterett,LBT,36,,,
Hays,415,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,54,,,
Hays,416,Railroad Commissioner,,"James ""Jim"" Wright",REP,36,,,
Hays,416,Railroad Commissioner,,Chrysta Castañeda,DEM,61,,,
Hays,416,Railroad Commissioner,,Matt Sterett,LBT,2,,,
Hays,416,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,2,,,
Hays,417,Railroad Commissioner,,"James ""Jim"" Wright",REP,855,,,
Hays,417,Railroad Commissioner,,Chrysta Castañeda,DEM,888,,,
Hays,417,Railroad Commissioner,,Matt Sterett,LBT,50,,,
Hays,417,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,29,,,
Hays,418,Railroad Commissioner,,"James ""Jim"" Wright",REP,2,,,
Hays,418,Railroad Commissioner,,Chrysta Castañeda,DEM,1,,,
Hays,418,Railroad Commissioner,,Matt Sterett,LBT,0,,,
Hays,418,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,,,
Hays,419,Railroad Commissioner,,"James ""Jim"" Wright",REP,758,,,
Hays,419,Railroad Commissioner,,Chrysta Castañeda,DEM,758,,,
Hays,419,Railroad Commissioner,,Matt Sterett,LBT,43,,,
Hays,419,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,15,,,
Hays,420,Railroad Commissioner,,"James ""Jim"" Wright",REP,526,,,
Hays,420,Railroad Commissioner,,Chrysta Castañeda,DEM,390,,,
Hays,420,Railroad Commissioner,,Matt Sterett,LBT,12,,,
Hays,420,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,19,,,
Hays,421,Railroad Commissioner,,"James ""Jim"" Wright",REP,32,,,
Hays,421,Railroad Commissioner,,Chrysta Castañeda,DEM,18,,,
Hays,421,Railroad Commissioner,,Matt Sterett,LBT,0,,,
Hays,421,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,,,
Hays,440,Railroad Commissioner,,"James ""Jim"" Wright",REP,1101,,,
Hays,440,Railroad Commissioner,,Chrysta Castañeda,DEM,633,,,
Hays,440,Railroad Commissioner,,Matt Sterett,LBT,45,,,
Hays,440,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,17,,,
Hays,441,Railroad Commissioner,,"James ""Jim"" Wright",REP,1546,,,
Hays,441,Railroad Commissioner,,Chrysta Castañeda,DEM,935,,,
Hays,441,Railroad Commissioner,,Matt Sterett,LBT,89,,,
Hays,441,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,39,,,
Hays,442,Railroad Commissioner,,"James ""Jim"" Wright",REP,1271,,,
Hays,442,Railroad Commissioner,,Chrysta Castañeda,DEM,1249,,,
Hays,442,Railroad Commissioner,,Matt Sterett,LBT,84,,,
Hays,442,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,39,,,
Hays,443,Railroad Commissioner,,"James ""Jim"" Wright",REP,1853,,,
Hays,443,Railroad Commissioner,,Chrysta Castañeda,DEM,1391,,,
Hays,443,Railroad Commissioner,,Matt Sterett,LBT,113,,,
Hays,443,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,33,,,
Hays,444,Railroad Commissioner,,"James ""Jim"" Wright",REP,1376,,,
Hays,444,Railroad Commissioner,,Chrysta Castañeda,DEM,902,,,
Hays,444,Railroad Commissioner,,Matt Sterett,LBT,67,,,
Hays,444,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,20,,,
Hays,445,Railroad Commissioner,,"James ""Jim"" Wright",REP,961,,,
Hays,445,Railroad Commissioner,,Chrysta Castañeda,DEM,746,,,
Hays,445,Railroad Commissioner,,Matt Sterett,LBT,53,,,
Hays,445,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,23,,,
Hays,446,Railroad Commissioner,,"James ""Jim"" Wright",REP,1051,,,
Hays,446,Railroad Commissioner,,Chrysta Castañeda,DEM,790,,,
Hays,446,Railroad Commissioner,,Matt Sterett,LBT,59,,,
Hays,446,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,21,,,
Hays,447,Railroad Commissioner,,"James ""Jim"" Wright",REP,723,,,
Hays,447,Railroad Commissioner,,Chrysta Castañeda,DEM,762,,,
Hays,447,Railroad Commissioner,,Matt Sterett,LBT,48,,,
Hays,447,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,44,,,
Hays,448,Railroad Commissioner,,"James ""Jim"" Wright",REP,943,,,
Hays,448,Railroad Commissioner,,Chrysta Castañeda,DEM,584,,,
Hays,448,Railroad Commissioner,,Matt Sterett,LBT,42,,,
Hays,448,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,16,,,
Hays,449,Railroad Commissioner,,"James ""Jim"" Wright",REP,2380,,,
Hays,449,Railroad Commissioner,,Chrysta Castañeda,DEM,1339,,,
Hays,449,Railroad Commissioner,,Matt Sterett,LBT,117,,,
Hays,449,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,38,,,
Hays,Lim Bal Travis,Railroad Commissioner,,"James ""Jim"" Wright",REP,77,,,
Hays,Lim Bal Travis,Railroad Commissioner,,Chrysta Castañeda,DEM,84,,,
Hays,Lim Bal Travis,Railroad Commissioner,,Matt Sterett,LBT,8,,,
Hays,Lim Bal Travis,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,1,,,
Hays,Lim Bal Comal,Railroad Commissioner,,"James ""Jim"" Wright",REP,10,,,
Hays,Lim Bal Comal,Railroad Commissioner,,Chrysta Castañeda,DEM,4,,,
Hays,Lim Bal Comal,Railroad Commissioner,,Matt Sterett,LBT,1,,,
Hays,Lim Bal Comal,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,,,
Hays,Lim Bal Caldwell,Railroad Commissioner,,"James ""Jim"" Wright",REP,5,,,
Hays,Lim Bal Caldwell,Railroad Commissioner,,Chrysta Castañeda,DEM,6,,,
Hays,Lim Bal Caldwell,Railroad Commissioner,,Matt Sterett,LBT,2,,,
Hays,Lim Bal Caldwell,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,,,
Hays,Lim Bal Guadalupe,Railroad Commissioner,,"James ""Jim"" Wright",REP,16,,,
Hays,Lim Bal Guadalupe,Railroad Commissioner,,Chrysta Castañeda,DEM,39,,,
Hays,Lim Bal Guadalupe,Railroad Commissioner,,Matt Sterett,LBT,4,,,
Hays,Lim Bal Guadalupe,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,1,,,
Hays,Lim Bal Blanco,Railroad Commissioner,,"James ""Jim"" Wright",REP,1,,,
Hays,Lim Bal Blanco,Railroad Commissioner,,Chrysta Castañeda,DEM,0,,,
Hays,Lim Bal Blanco,Railroad Commissioner,,Matt Sterett,LBT,0,,,
Hays,Lim Bal Blanco,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,,,
Hays,Lim Bal Other,Railroad Commissioner,,"James ""Jim"" Wright",REP,192,,,
Hays,Lim Bal Other,Railroad Commissioner,,Chrysta Castañeda,DEM,204,,,
Hays,Lim Bal Other,Railroad Commissioner,,Matt Sterett,LBT,13,,,
Hays,Lim Bal Other,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,9,,,
Hays,110,"Chief Justice, Supreme Court",,Nathan Hecht,REP,636,,,
Hays,110,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,822,,,
Hays,110,"Chief Justice, Supreme Court",,Mark Ash,LBT,57,,,
Hays,111,"Chief Justice, Supreme Court",,Nathan Hecht,REP,49,,,
Hays,111,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,155,,,
Hays,111,"Chief Justice, Supreme Court",,Mark Ash,LBT,16,,,
Hays,112,"Chief Justice, Supreme Court",,Nathan Hecht,REP,339,,,
Hays,112,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,1025,,,
Hays,112,"Chief Justice, Supreme Court",,Mark Ash,LBT,59,,,
Hays,113,"Chief Justice, Supreme Court",,Nathan Hecht,REP,203,,,
Hays,113,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,527,,,
Hays,113,"Chief Justice, Supreme Court",,Mark Ash,LBT,26,,,
Hays,114,"Chief Justice, Supreme Court",,Nathan Hecht,REP,314,,,
Hays,114,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,725,,,
Hays,114,"Chief Justice, Supreme Court",,Mark Ash,LBT,37,,,
Hays,115,"Chief Justice, Supreme Court",,Nathan Hecht,REP,350,,,
Hays,115,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,906,,,
Hays,115,"Chief Justice, Supreme Court",,Mark Ash,LBT,81,,,
Hays,120,"Chief Justice, Supreme Court",,Nathan Hecht,REP,325,,,
Hays,120,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,505,,,
Hays,120,"Chief Justice, Supreme Court",,Mark Ash,LBT,39,,,
Hays,121,"Chief Justice, Supreme Court",,Nathan Hecht,REP,200,,,
Hays,121,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,1053,,,
Hays,121,"Chief Justice, Supreme Court",,Mark Ash,LBT,55,,,
Hays,122,"Chief Justice, Supreme Court",,Nathan Hecht,REP,116,,,
Hays,122,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,506,,,
Hays,122,"Chief Justice, Supreme Court",,Mark Ash,LBT,32,,,
Hays,123,"Chief Justice, Supreme Court",,Nathan Hecht,REP,153,,,
Hays,123,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,518,,,
Hays,123,"Chief Justice, Supreme Court",,Mark Ash,LBT,33,,,
Hays,125,"Chief Justice, Supreme Court",,Nathan Hecht,REP,808,,,
Hays,125,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,1308,,,
Hays,125,"Chief Justice, Supreme Court",,Mark Ash,LBT,79,,,
Hays,126,"Chief Justice, Supreme Court",,Nathan Hecht,REP,901,,,
Hays,126,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,1174,,,
Hays,126,"Chief Justice, Supreme Court",,Mark Ash,LBT,93,,,
Hays,127,"Chief Justice, Supreme Court",,Nathan Hecht,REP,302,,,
Hays,127,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,387,,,
Hays,127,"Chief Justice, Supreme Court",,Mark Ash,LBT,26,,,
Hays,128,"Chief Justice, Supreme Court",,Nathan Hecht,REP,774,,,
Hays,128,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,1065,,,
Hays,128,"Chief Justice, Supreme Court",,Mark Ash,LBT,71,,,
Hays,129,"Chief Justice, Supreme Court",,Nathan Hecht,REP,615,,,
Hays,129,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,1013,,,
Hays,129,"Chief Justice, Supreme Court",,Mark Ash,LBT,75,,,
Hays,130,"Chief Justice, Supreme Court",,Nathan Hecht,REP,707,,,
Hays,130,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,1256,,,
Hays,130,"Chief Justice, Supreme Court",,Mark Ash,LBT,100,,,
