county,precinct,office,district,party,candidate,votes,early_voting,election_votes
Brazoria,64,"Chief Justice, Supreme Court",,LIB,Tom Oxford,0,0,0
Brazoria,64,"Justice, Supreme Court, Place 6, Unexpired Term",,REP,Jeff Brown,9,5,4
Brazoria,64,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Lawrence Edward Meyers,1,0,1
Brazoria,64,"Justice, Supreme Court, Place 6, Unexpired Term",,LIB,Mark Ash,0,0,0
Brazoria,64,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,9,5,4
Brazoria,64,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,1,0,1
Brazoria,64,"Justice, Supreme Court, Place 7",,LIB,Don Fulton,0,0,0
Brazoria,64,"Justice, Supreme Court, Place 7",,GRN,Charles E. Waterbury,0,0,0
Brazoria,64,"Justice, Supreme Court, Place 8",,REP,Phil Johnson,9,5,4
Brazoria,64,"Justice, Supreme Court, Place 8",,LIB,RS Roberto Koelsch,0,0,0
Brazoria,64,"Justice, Supreme Court, Place 8",,GRN,Jim Chisolm,1,0,1
Brazoria,64,"Judge, Court of Criminal Appeals Place 3",,REP,Bert Richardson,9,5,4
Brazoria,64,"Judge, Court of Criminal Appeals Place 3",,DEM,John Granberg,1,0,1
Brazoria,64,"Judge, Court of Criminal Appeals Place 3",,LIB,Mark W. Bennett,0,0,0
Brazoria,64,"Judge, Court of Criminal Appeals Place 4",,REP,Kevin Patrick Yeary,9,5,4
Brazoria,64,"Judge, Court of Criminal Appeals Place 4",,LIB,Quanah Parker,0,0,0
Brazoria,64,"Judge, Court of Criminal Appeals Place 4",,GRN,Judith Sanders-Castro,1,0,1
Brazoria,64,"Judge, Court of Criminal Appeals Place 9",,REP,David Newell,9,5,4
Brazoria,64,"Judge, Court of Criminal Appeals Place 9",,LIB,"William Bryan Strange, III",0,0,0
Brazoria,64,"Judge, Court of Criminal Appeals Place 9",,GRN,George Joseph Altgelt,1,0,1
Brazoria,64,"Member, State Board of Education, District 7",,REP,David Bradley,9,5,4
Brazoria,64,"Member, State Board of Education, District 7",,DEM,Kathy King,1,0,1
Brazoria,64,"Member, State Board of Education, District 7",,LIB,Megan DaGata,0,0,0
Brazoria,64,State House,25,REP,Dennis Bonnen,9,5,4
Brazoria,64,"Chief Justice, 14th Court of Appeals District",,REP,Kem Thompson Frost,9,5,4
Brazoria,64,"Chief Justice, 14th Court of Appeals District",,DEM,Kyle Carter,1,0,1
Brazoria,64,"Justice, 1st Court of Appeals District, Place 3",,REP,Russell Lloyd,9,5,4
Brazoria,64,"Justice, 1st Court of Appeals District, Place 3",,DEM,Jim Sharp,1,0,1
Brazoria,64,"Justice, 1st Court of Appeals District, Place 5",,REP,Laura Carter Higley,9,5,4
Brazoria,64,"Justice, 14th Court of Appeals District, Place 4, Unexpired Term",,REP,Marc Brown,9,5,4
Brazoria,64,"Justice, 14th Court of Appeals District, Place 7",,REP,Ken Wise,9,5,4
Brazoria,64,"Justice, 14th Court of Appeals District, Place 7",,DEM,Gordon Goodman,1,0,1
Brazoria,64,"District Judge, 149th Judicial District",,REP,Terri Tipton Holder,9,5,4
Brazoria,64,"District Judge, 239th Judicial District",,REP,Pat Sebesta,9,5,4
Brazoria,64,"District Judge, 300th Judicial District",,REP,K. Randall Hufstetler,9,5,4
Brazoria,64,"District Judge, 412th Judicial District",,REP,Ed Denman,9,5,4
Brazoria,64,Criminal District Attorney,,REP,Jeri Yenne,9,5,4
Brazoria,64,County Judge,,REP,Matt Sebesta,9,5,4
Brazoria,64,County Judge,,DEM,Robert Pruett,1,0,1
Brazoria,64,"Judge, County Court at Law #1 & Probate Court",,REP,Jerri Lee Mills,9,5,4
Brazoria,64,"Judge, County Court at Law #2 & Probate Court",,REP,Marc Wayne Holder,9,5,4
Brazoria,64,"Judge, County Court at Law #3 & Probate Court",,REP,Jeremy Warren,9,5,4
Brazoria,64,"Judge, County Court at Law #4 & Probate Court",,REP,Lori Rickert,9,5,4
Brazoria,64,District Clerk,,REP,Rhonda Cross Barchak,9,5,4
Brazoria,64,County Clerk,,REP,Joyce Hudman,9,5,4
Brazoria,64,County Treasurer,,REP,Cathy Campbell,9,5,4
Brazoria,64,"County Commissioner, Precinct 4",,REP,David Linder,9,5,4
Brazoria,64,"County Commissioner, Precinct 4",,DEM,Alan Kolodny,1,0,1
Brazoria,64,"Justice of the Peace, Precinct 4, Place 2",,REP,Sherry Kersh,9,5,4
Brazoria,65,Straight Party,,REP,Republican Party,217,133,84
Brazoria,65,Straight Party,,DEM,Democratic Party,49,27,22
Brazoria,65,Straight Party,,LIB,Libertarian Party,3,2,1
Brazoria,65,Straight Party,,GRN,Green Party,1,1,0
Brazoria,65,U.S. Senate,,REP,John Cornyn,350,212,138
Brazoria,65,U.S. Senate,,DEM,David M. Alameel,87,48,39
Brazoria,65,U.S. Senate,,LIB,Rebecca Paddock,20,10,10
Brazoria,65,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",5,3,2
Brazoria,65,U.S. Senate,,,Mohammed Tahiro,0,0,0
Brazoria,65,U.S. House,22,REP,Pete Olson,358,215,143
Brazoria,65,U.S. House,22,DEM,Frank Briscoe,95,54,41
Brazoria,65,U.S. House,22,LIB,Rob Lapham,16,8,8
Brazoria,65,Governor,,REP,Greg Abbott,353,216,137
Brazoria,65,Governor,,DEM,Wendy R. Davis,103,55,48
Brazoria,65,Governor,,LIB,Kathie Glass,15,7,8
Brazoria,65,Governor,,GRN,Brandon Parmer,3,2,1
Brazoria,65,Governor,,,Sarah M. Pavitt,0,0,0
Brazoria,65,Lieutenant Governor,,REP,Dan Patrick,347,208,139
Brazoria,65,Lieutenant Governor,,DEM,Leticia Van de Putte,99,57,42
Brazoria,65,Lieutenant Governor,,LIB,Robert D. Butler,21,11,10
Brazoria,65,Lieutenant Governor,,GRN,Chandrakantha Courtney,3,1,2
Brazoria,65,Attorney General,,REP,Ken Paxton,350,214,136
Brazoria,65,Attorney General,,DEM,Sam Houston,99,54,45
Brazoria,65,Attorney General,,LIB,Jamie Balagia,17,8,9
Brazoria,65,Attorney General,,GRN,Jamar Osborne,4,2,2
Brazoria,65,Comptroller of Public Accounts,,REP,Glenn Hegar,333,200,133
Brazoria,65,Comptroller of Public Accounts,,DEM,Mike Collier,104,61,43
Brazoria,65,Comptroller of Public Accounts,,LIB,Ben Sanders,22,12,10
Brazoria,65,Comptroller of Public Accounts,,GRN,Deb Shafto,6,3,3
Brazoria,65,Commissioner of the General Land Office,,REP,George P. Bush,345,207,138
Brazoria,65,Commissioner of the General Land Office,,DEM,John Cook,91,52,39
Brazoria,65,Commissioner of the General Land Office,,LIB,Justin Knight,24,13,11
Brazoria,65,Commissioner of the General Land Office,,GRN,Valerie Alessi,6,3,3
Brazoria,65,Commissioner of Agriculture,,REP,Sid Miller,340,208,132
Brazoria,65,Commissioner of Agriculture,,DEM,Jim Hogan,89,48,41
Brazoria,65,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,29,14,15
Brazoria,65,Commissioner of Agriculture,,GRN,Kenneth Kendrick,7,5,2
Brazoria,65,Railroad Commissioner,,REP,Ryan Sitton,346,208,138
Brazoria,65,Railroad Commissioner,,DEM,Steve Brown,91,50,41
Brazoria,65,Railroad Commissioner,,LIB,Mark A. Miller,20,13,7
Brazoria,65,Railroad Commissioner,,GRN,Martina Salinas,9,5,4
Brazoria,65,"Chief Justice, Supreme Court",,REP,Nathan Hecht,344,205,139
Brazoria,65,"Chief Justice, Supreme Court",,DEM,William Moody,91,53,38
Brazoria,65,"Chief Justice, Supreme Court",,LIB,Tom Oxford,27,16,11
Brazoria,65,"Justice, Supreme Court, Place 6, Unexpired Term",,REP,Jeff Brown,347,206,141
Brazoria,65,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Lawrence Edward Meyers,92,57,35
Brazoria,65,"Justice, Supreme Court, Place 6, Unexpired Term",,LIB,Mark Ash,22,11,11
Brazoria,65,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,340,202,138
Brazoria,65,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,101,60,41
Brazoria,65,"Justice, Supreme Court, Place 7",,LIB,Don Fulton,15,8,7
Brazoria,65,"Justice, Supreme Court, Place 7",,GRN,Charles E. Waterbury,8,5,3
Brazoria,65,"Justice, Supreme Court, Place 8",,REP,Phil Johnson,356,217,139
Brazoria,65,"Justice, Supreme Court, Place 8",,LIB,RS Roberto Koelsch,33,18,15
Brazoria,65,"Justice, Supreme Court, Place 8",,GRN,Jim Chisolm,25,14,11
Brazoria,65,"Judge, Court of Criminal Appeals Place 3",,REP,Bert Richardson,345,205,140
Brazoria,65,"Judge, Court of Criminal Appeals Place 3",,DEM,John Granberg,89,54,35
Brazoria,65,"Judge, Court of Criminal Appeals Place 3",,LIB,Mark W. Bennett,29,15,14
Brazoria,65,"Judge, Court of Criminal Appeals Place 4",,REP,Kevin Patrick Yeary,357,212,145
Brazoria,65,"Judge, Court of Criminal Appeals Place 4",,LIB,Quanah Parker,36,23,13
Brazoria,65,"Judge, Court of Criminal Appeals Place 4",,GRN,Judith Sanders-Castro,22,13,9
Brazoria,65,"Judge, Court of Criminal Appeals Place 9",,REP,David Newell,359,214,145
Brazoria,65,"Judge, Court of Criminal Appeals Place 9",,LIB,"William Bryan Strange, III",38,24,14
Brazoria,65,"Judge, Court of Criminal Appeals Place 9",,GRN,George Joseph Altgelt,21,11,10
Brazoria,65,"Member, State Board of Education, District 7",,REP,David Bradley,342,205,137
Brazoria,65,"Member, State Board of Education, District 7",,DEM,Kathy King,106,62,44
Brazoria,65,"Member, State Board of Education, District 7",,LIB,Megan DaGata,16,8,8
Brazoria,65,State House,29,REP,Ed Thompson,387,228,159
Brazoria,65,"Chief Justice, 14th Court of Appeals District",,REP,Kem Thompson Frost,356,213,143
Brazoria,65,"Chief Justice, 14th Court of Appeals District",,DEM,Kyle Carter,102,58,44
Brazoria,65,"Justice, 1st Court of Appeals District, Place 3",,REP,Russell Lloyd,356,211,145
Brazoria,65,"Justice, 1st Court of Appeals District, Place 3",,DEM,Jim Sharp,103,60,43
Brazoria,65,"Justice, 1st Court of Appeals District, Place 5",,REP,Laura Carter Higley,379,224,155
Brazoria,65,"Justice, 14th Court of Appeals District, Place 4, Unexpired Term",,REP,Marc Brown,378,223,155
Brazoria,65,"Justice, 14th Court of Appeals District, Place 7",,REP,Ken Wise,362,216,146
Brazoria,65,"Justice, 14th Court of Appeals District, Place 7",,DEM,Gordon Goodman,96,54,42
Brazoria,65,"District Judge, 149th Judicial District",,REP,Terri Tipton Holder,377,224,153
Brazoria,65,"District Judge, 239th Judicial District",,REP,Pat Sebesta,384,227,157
Brazoria,65,"District Judge, 300th Judicial District",,REP,K. Randall Hufstetler,377,224,153
Brazoria,65,"District Judge, 412th Judicial District",,REP,Ed Denman,374,221,153
Brazoria,65,Criminal District Attorney,,REP,Jeri Yenne,375,221,154
Brazoria,65,County Judge,,REP,Matt Sebesta,364,217,147
Brazoria,65,County Judge,,DEM,Robert Pruett,98,55,43
Brazoria,65,"Judge, County Court at Law #1 & Probate Court",,REP,Jerri Lee Mills,376,221,155
Brazoria,65,"Judge, County Court at Law #2 & Probate Court",,REP,Marc Wayne Holder,378,225,153
Brazoria,65,"Judge, County Court at Law #3 & Probate Court",,REP,Jeremy Warren,375,223,152
Brazoria,65,"Judge, County Court at Law #4 & Probate Court",,REP,Lori Rickert,374,222,152
Brazoria,65,District Clerk,,REP,Rhonda Cross Barchak,376,224,152
Brazoria,65,County Clerk,,REP,Joyce Hudman,377,225,152
Brazoria,65,County Treasurer,,REP,Cathy Campbell,378,224,154
Brazoria,65,"Justice of the Peace, Precinct 3, Place 2",,REP,Gordon Starkenburg,377,225,152
Brazoria,66,Straight Party,,REP,Republican Party,0,0,0
Brazoria,66,Straight Party,,DEM,Democratic Party,0,0,0
Brazoria,66,Straight Party,,LIB,Libertarian Party,0,0,0
Brazoria,66,Straight Party,,GRN,Green Party,0,0,0
Brazoria,66,U.S. Senate,,REP,John Cornyn,0,0,0
Brazoria,66,U.S. Senate,,DEM,David M. Alameel,0,0,0
Brazoria,66,U.S. Senate,,LIB,Rebecca Paddock,0,0,0
Brazoria,66,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,1,0
Brazoria,66,U.S. Senate,,,Mohammed Tahiro,0,0,0
Brazoria,66,U.S. House,14,REP,Randy Weber,0,0,0
Brazoria,66,U.S. House,14,DEM,Donald G. Brown,0,0,0
Brazoria,66,U.S. House,14,LIB,John Wieder,1,1,0
Brazoria,66,Governor,,REP,Greg Abbott,0,0,0
Brazoria,66,Governor,,DEM,Wendy R. Davis,0,0,0
Brazoria,66,Governor,,LIB,Kathie Glass,0,0,0
Brazoria,66,Governor,,GRN,Brandon Parmer,1,1,0
Brazoria,66,Governor,,,Sarah M. Pavitt,0,0,0
Brazoria,66,Lieutenant Governor,,REP,Dan Patrick,1,1,0
Brazoria,66,Lieutenant Governor,,DEM,Leticia Van de Putte,0,0,0
Brazoria,66,Lieutenant Governor,,LIB,Robert D. Butler,0,0,0
Brazoria,66,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,0,0
Brazoria,66,Attorney General,,REP,Ken Paxton,1,1,0
Brazoria,66,Attorney General,,DEM,Sam Houston,0,0,0
Brazoria,66,Attorney General,,LIB,Jamie Balagia,0,0,0
Brazoria,66,Attorney General,,GRN,Jamar Osborne,0,0,0
Brazoria,66,Comptroller of Public Accounts,,REP,Glenn Hegar,0,0,0
Brazoria,66,Comptroller of Public Accounts,,DEM,Mike Collier,0,0,0
Brazoria,66,Comptroller of Public Accounts,,LIB,Ben Sanders,1,1,0
Brazoria,66,Comptroller of Public Accounts,,GRN,Deb Shafto,0,0,0
Brazoria,66,Commissioner of the General Land Office,,REP,George P. Bush,1,1,0
Brazoria,66,Commissioner of the General Land Office,,DEM,John Cook,0,0,0
Brazoria,66,Commissioner of the General Land Office,,LIB,Justin Knight,0,0,0
Brazoria,66,Commissioner of the General Land Office,,GRN,Valerie Alessi,0,0,0
Brazoria,66,Commissioner of Agriculture,,REP,Sid Miller,0,0,0
Brazoria,66,Commissioner of Agriculture,,DEM,Jim Hogan,0,0,0
Brazoria,66,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,1,1,0
Brazoria,66,Commissioner of Agriculture,,GRN,Kenneth Kendrick,0,0,0
Brazoria,66,Railroad Commissioner,,REP,Ryan Sitton,0,0,0
Brazoria,66,Railroad Commissioner,,DEM,Steve Brown,0,0,0
Brazoria,66,Railroad Commissioner,,LIB,Mark A. Miller,1,1,0
Brazoria,66,Railroad Commissioner,,GRN,Martina Salinas,0,0,0
Brazoria,66,"Chief Justice, Supreme Court",,REP,Nathan Hecht,0,0,0
Brazoria,66,"Chief Justice, Supreme Court",,DEM,William Moody,0,0,0
Brazoria,66,"Chief Justice, Supreme Court",,LIB,Tom Oxford,1,1,0
Brazoria,66,"Justice, Supreme Court, Place 6, Unexpired Term",,REP,Jeff Brown,0,0,0
Brazoria,66,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Lawrence Edward Meyers,0,0,0
Brazoria,66,"Justice, Supreme Court, Place 6, Unexpired Term",,LIB,Mark Ash,1,1,0
Brazoria,66,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,0,0,0
Brazoria,66,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,0,0,0
Brazoria,66,"Justice, Supreme Court, Place 7",,LIB,Don Fulton,1,1,0
Brazoria,66,"Justice, Supreme Court, Place 7",,GRN,Charles E. Waterbury,0,0,0
Brazoria,66,"Justice, Supreme Court, Place 8",,REP,Phil Johnson,0,0,0
Brazoria,66,"Justice, Supreme Court, Place 8",,LIB,RS Roberto Koelsch,1,1,0
Brazoria,66,"Justice, Supreme Court, Place 8",,GRN,Jim Chisolm,0,0,0
Brazoria,66,"Judge, Court of Criminal Appeals Place 3",,REP,Bert Richardson,0,0,0
Brazoria,66,"Judge, Court of Criminal Appeals Place 3",,DEM,John Granberg,0,0,0
Brazoria,66,"Judge, Court of Criminal Appeals Place 3",,LIB,Mark W. Bennett,1,1,0
Brazoria,66,"Judge, Court of Criminal Appeals Place 4",,REP,Kevin Patrick Yeary,0,0,0
Brazoria,66,"Judge, Court of Criminal Appeals Place 4",,LIB,Quanah Parker,0,0,0
Brazoria,66,"Judge, Court of Criminal Appeals Place 4",,GRN,Judith Sanders-Castro,1,1,0
Brazoria,66,"Judge, Court of Criminal Appeals Place 9",,REP,David Newell,0,0,0
Brazoria,66,"Judge, Court of Criminal Appeals Place 9",,LIB,"William Bryan Strange, III",1,1,0
Brazoria,66,"Judge, Court of Criminal Appeals Place 9",,GRN,George Joseph Altgelt,0,0,0
Brazoria,66,"Member, State Board of Education, District 7",,REP,David Bradley,0,0,0
Brazoria,66,"Member, State Board of Education, District 7",,DEM,Kathy King,0,0,0
Brazoria,66,"Member, State Board of Education, District 7",,LIB,Megan DaGata,1,1,0
Brazoria,66,State House,29,REP,Ed Thompson,0,0,0
Brazoria,66,"Chief Justice, 14th Court of Appeals District",,REP,Kem Thompson Frost,0,0,0
Brazoria,66,"Chief Justice, 14th Court of Appeals District",,DEM,Kyle Carter,0,0,0
Brazoria,66,"Justice, 1st Court of Appeals District, Place 3",,REP,Russell Lloyd,0,0,0
Brazoria,66,"Justice, 1st Court of Appeals District, Place 3",,DEM,Jim Sharp,0,0,0
Brazoria,66,"Justice, 1st Court of Appeals District, Place 5",,REP,Laura Carter Higley,0,0,0
Brazoria,66,"Justice, 14th Court of Appeals District, Place 4, Unexpired Term",,REP,Marc Brown,0,0,0
Brazoria,66,"Justice, 14th Court of Appeals District, Place 7",,REP,Ken Wise,0,0,0
Brazoria,66,"Justice, 14th Court of Appeals District, Place 7",,DEM,Gordon Goodman,0,0,0
Brazoria,66,"District Judge, 149th Judicial District",,REP,Terri Tipton Holder,0,0,0
Brazoria,66,"District Judge, 239th Judicial District",,REP,Pat Sebesta,0,0,0
Brazoria,66,"District Judge, 300th Judicial District",,REP,K. Randall Hufstetler,0,0,0
Brazoria,66,"District Judge, 412th Judicial District",,REP,Ed Denman,0,0,0
Brazoria,66,Criminal District Attorney,,REP,Jeri Yenne,0,0,0
Brazoria,66,County Judge,,REP,Matt Sebesta,0,0,0
Brazoria,66,County Judge,,DEM,Robert Pruett,0,0,0
Brazoria,66,"Judge, County Court at Law #1 & Probate Court",,REP,Jerri Lee Mills,0,0,0
Brazoria,66,"Judge, County Court at Law #2 & Probate Court",,REP,Marc Wayne Holder,0,0,0
Brazoria,66,"Judge, County Court at Law #3 & Probate Court",,REP,Jeremy Warren,0,0,0
Brazoria,66,"Judge, County Court at Law #4 & Probate Court",,REP,Lori Rickert,0,0,0
Brazoria,66,District Clerk,,REP,Rhonda Cross Barchak,0,0,0
Brazoria,66,County Clerk,,REP,Joyce Hudman,0,0,0
Brazoria,66,County Treasurer,,REP,Cathy Campbell,0,0,0
Brazoria,66,"Justice of the Peace, Precinct 3, Place 2",,REP,Gordon Starkenburg,0,0,0
Brazoria,67,Straight Party,,REP,Republican Party,240,137,103
Brazoria,67,Straight Party,,DEM,Democratic Party,376,216,160
Brazoria,67,Straight Party,,LIB,Libertarian Party,4,2,2
Brazoria,67,Straight Party,,GRN,Green Party,2,2,0
Brazoria,67,U.S. Senate,,REP,John Cornyn,375,210,165
Brazoria,67,U.S. Senate,,DEM,David M. Alameel,574,342,232
Brazoria,67,U.S. Senate,,LIB,Rebecca Paddock,22,15,7
Brazoria,67,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",11,7,4
Brazoria,67,U.S. Senate,,,Mohammed Tahiro,0,0,0
Brazoria,67,U.S. House,22,REP,Pete Olson,367,210,157
Brazoria,67,U.S. House,22,DEM,Frank Briscoe,599,354,245
Brazoria,67,U.S. House,22,LIB,Rob Lapham,19,13,6
Brazoria,67,Governor,,REP,Greg Abbott,351,196,155
Brazoria,67,Governor,,DEM,Wendy R. Davis,625,375,250
Brazoria,67,Governor,,LIB,Kathie Glass,16,10,6
Brazoria,67,Governor,,GRN,Brandon Parmer,4,3,1
Brazoria,67,Governor,,,Sarah M. Pavitt,0,0,0
Brazoria,67,Lieutenant Governor,,REP,Dan Patrick,351,201,150
Brazoria,67,Lieutenant Governor,,DEM,Leticia Van de Putte,605,363,242
Brazoria,67,Lieutenant Governor,,LIB,Robert D. Butler,22,10,12
Brazoria,67,Lieutenant Governor,,GRN,Chandrakantha Courtney,11,5,6
Brazoria,67,Attorney General,,REP,Ken Paxton,357,207,150
Brazoria,67,Attorney General,,DEM,Sam Houston,601,357,244
Brazoria,67,Attorney General,,LIB,Jamie Balagia,24,12,12
Brazoria,67,Attorney General,,GRN,Jamar Osborne,12,8,4
Brazoria,67,Comptroller of Public Accounts,,REP,Glenn Hegar,343,198,145
Brazoria,67,Comptroller of Public Accounts,,DEM,Mike Collier,601,360,241
Brazoria,67,Comptroller of Public Accounts,,LIB,Ben Sanders,25,15,10
Brazoria,67,Comptroller of Public Accounts,,GRN,Deb Shafto,9,5,4
Brazoria,67,Commissioner of the General Land Office,,REP,George P. Bush,361,204,157
Brazoria,67,Commissioner of the General Land Office,,DEM,John Cook,590,355,235
Brazoria,67,Commissioner of the General Land Office,,LIB,Justin Knight,24,15,9
Brazoria,67,Commissioner of the General Land Office,,GRN,Valerie Alessi,10,7,3
Brazoria,67,Commissioner of Agriculture,,REP,Sid Miller,345,200,145
Brazoria,67,Commissioner of Agriculture,,DEM,Jim Hogan,599,355,244
Brazoria,67,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,21,11,10
Brazoria,67,Commissioner of Agriculture,,GRN,Kenneth Kendrick,13,8,5
Brazoria,67,Railroad Commissioner,,REP,Ryan Sitton,340,197,143
Brazoria,67,Railroad Commissioner,,DEM,Steve Brown,600,358,242
Brazoria,67,Railroad Commissioner,,LIB,Mark A. Miller,26,16,10
Brazoria,67,Railroad Commissioner,,GRN,Martina Salinas,17,8,9
Brazoria,67,"Chief Justice, Supreme Court",,REP,Nathan Hecht,351,204,147
Brazoria,67,"Chief Justice, Supreme Court",,DEM,William Moody,609,361,248
Brazoria,67,"Chief Justice, Supreme Court",,LIB,Tom Oxford,25,15,10
Brazoria,67,"Justice, Supreme Court, Place 6, Unexpired Term",,REP,Jeff Brown,357,206,151
Brazoria,67,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Lawrence Edward Meyers,600,356,244
Brazoria,67,"Justice, Supreme Court, Place 6, Unexpired Term",,LIB,Mark Ash,23,16,7
Brazoria,67,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,350,202,148
Brazoria,67,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,597,353,244
Brazoria,67,"Justice, Supreme Court, Place 7",,LIB,Don Fulton,26,17,9
Brazoria,67,"Justice, Supreme Court, Place 7",,GRN,Charles E. Waterbury,5,4,1
Brazoria,67,"Justice, Supreme Court, Place 8",,REP,Phil Johnson,402,231,171
Brazoria,67,"Justice, Supreme Court, Place 8",,LIB,RS Roberto Koelsch,186,102,84
Brazoria,67,"Justice, Supreme Court, Place 8",,GRN,Jim Chisolm,97,64,33
Brazoria,67,"Judge, Court of Criminal Appeals Place 3",,REP,Bert Richardson,347,203,144
Brazoria,67,"Judge, Court of Criminal Appeals Place 3",,DEM,John Granberg,602,355,247
Brazoria,67,"Judge, Court of Criminal Appeals Place 3",,LIB,Mark W. Bennett,27,18,9
