county,precinct,office,district,party,candidate,votes,early_voting,absentee,election_day
Bell,309,Governor,,NON,Write-in,0,0,0,0
Bell,310,Governor,,NON,Write-in,0,0,0,0
Bell,311,Governor,,NON,Write-in,2,1,0,1
Bell,312,Governor,,NON,Write-in,0,0,0,0
Bell,313,Governor,,NON,Write-in,3,0,0,3
Bell,314,Governor,,NON,Write-in,0,0,0,0
Bell,315,Governor,,NON,Write-in,3,2,0,1
Bell,317,Governor,,NON,Write-in,3,2,1,0
Bell,318,Governor,,NON,Write-in,2,1,0,1
Bell,401,Governor,,NON,Write-in,1,0,0,1
Bell,402,Governor,,NON,Write-in,0,0,0,0
Bell,404,Governor,,NON,Write-in,1,0,0,1
Bell,405,Governor,,NON,Write-in,1,1,0,0
Bell,406,Governor,,NON,Write-in,1,0,1,0
Bell,408,Governor,,NON,Write-in,1,1,0,0
Bell,409,Governor,,NON,Write-in,0,0,0,0
Bell,410,Governor,,NON,Write-in,0,0,0,0
Bell,412,Governor,,NON,Write-in,1,1,0,0
Bell,413,Governor,,NON,Write-in,0,0,0,0
Bell,414,Governor,,NON,Write-in,0,0,0,0
Bell,415,Governor,,NON,Write-in,0,0,0,0
Bell,419,Governor,,NON,Write-in,0,0,0,0
Bell,101,Lieutenant Governor,,REP,Dan Patrick,2669,1847,123,699
Bell,102,Lieutenant Governor,,REP,Dan Patrick,1003,643,51,309
Bell,103,Lieutenant Governor,,REP,Dan Patrick,1552,996,38,518
Bell,104,Lieutenant Governor,,REP,Dan Patrick,1619,936,53,630
Bell,105,Lieutenant Governor,,REP,Dan Patrick,755,290,14,451
Bell,106,Lieutenant Governor,,REP,Dan Patrick,468,262,17,189
Bell,107,Lieutenant Governor,,REP,Dan Patrick,210,84,5,121
Bell,108,Lieutenant Governor,,REP,Dan Patrick,857,342,26,489
Bell,109,Lieutenant Governor,,REP,Dan Patrick,332,209,14,109
Bell,110,Lieutenant Governor,,REP,Dan Patrick,150,59,22,69
Bell,111,Lieutenant Governor,,REP,Dan Patrick,1144,780,38,326
Bell,113,Lieutenant Governor,,REP,Dan Patrick,1210,822,45,343
Bell,114,Lieutenant Governor,,REP,Dan Patrick,744,390,19,335
Bell,115,Lieutenant Governor,,REP,Dan Patrick,1850,1248,63,539
Bell,116,Lieutenant Governor,,REP,Dan Patrick,176,101,3,72
Bell,117,Lieutenant Governor,,REP,Dan Patrick,0,0,0,0
Bell,201,Lieutenant Governor,,REP,Dan Patrick,638,414,31,193
Bell,202,Lieutenant Governor,,REP,Dan Patrick,966,671,37,258
Bell,203,Lieutenant Governor,,REP,Dan Patrick,2003,1550,34,419
Bell,204,Lieutenant Governor,,REP,Dan Patrick,167,104,6,57
Bell,205,Lieutenant Governor,,REP,Dan Patrick,538,339,30,169
Bell,206,Lieutenant Governor,,REP,Dan Patrick,408,270,22,116
Bell,207,Lieutenant Governor,,REP,Dan Patrick,330,195,6,129
Bell,208,Lieutenant Governor,,REP,Dan Patrick,601,389,26,186
Bell,209,Lieutenant Governor,,REP,Dan Patrick,708,481,17,210
Bell,210,Lieutenant Governor,,REP,Dan Patrick,644,401,21,222
Bell,211,Lieutenant Governor,,REP,Dan Patrick,230,159,12,59
Bell,212,Lieutenant Governor,,REP,Dan Patrick,381,273,15,93
Bell,213,Lieutenant Governor,,REP,Dan Patrick,2275,1720,47,508
Bell,214,Lieutenant Governor,,REP,Dan Patrick,858,522,27,309
Bell,215,Lieutenant Governor,,REP,Dan Patrick,839,557,39,243
Bell,216,Lieutenant Governor,,REP,Dan Patrick,780,568,40,172
Bell,301,Lieutenant Governor,,REP,Dan Patrick,1795,726,39,1030
Bell,302,Lieutenant Governor,,REP,Dan Patrick,1165,656,58,451
Bell,303,Lieutenant Governor,,REP,Dan Patrick,1229,692,60,477
Bell,304,Lieutenant Governor,,REP,Dan Patrick,152,68,1,83
Bell,305,Lieutenant Governor,,REP,Dan Patrick,773,456,55,262
Bell,306,Lieutenant Governor,,REP,Dan Patrick,515,253,54,208
Bell,307,Lieutenant Governor,,REP,Dan Patrick,301,157,10,134
Bell,308,Lieutenant Governor,,REP,Dan Patrick,988,556,62,370
Bell,309,Lieutenant Governor,,REP,Dan Patrick,650,310,21,319
Bell,310,Lieutenant Governor,,REP,Dan Patrick,294,84,10,200
Bell,311,Lieutenant Governor,,REP,Dan Patrick,1543,755,55,733
Bell,312,Lieutenant Governor,,REP,Dan Patrick,950,404,17,529
Bell,313,Lieutenant Governor,,REP,Dan Patrick,1639,1073,97,469
Bell,314,Lieutenant Governor,,REP,Dan Patrick,642,375,37,230
Bell,315,Lieutenant Governor,,REP,Dan Patrick,1269,715,19,535
Bell,317,Lieutenant Governor,,REP,Dan Patrick,1841,1099,106,636
Bell,318,Lieutenant Governor,,REP,Dan Patrick,1481,948,44,489
Bell,401,Lieutenant Governor,,REP,Dan Patrick,785,315,31,439
Bell,402,Lieutenant Governor,,REP,Dan Patrick,873,492,35,346
Bell,404,Lieutenant Governor,,REP,Dan Patrick,367,189,13,165
Bell,405,Lieutenant Governor,,REP,Dan Patrick,414,216,5,193
Bell,406,Lieutenant Governor,,REP,Dan Patrick,463,313,15,135
Bell,408,Lieutenant Governor,,REP,Dan Patrick,617,365,28,224
Bell,409,Lieutenant Governor,,REP,Dan Patrick,444,280,19,145
Bell,410,Lieutenant Governor,,REP,Dan Patrick,233,121,7,105
Bell,412,Lieutenant Governor,,REP,Dan Patrick,406,273,16,117
Bell,413,Lieutenant Governor,,REP,Dan Patrick,501,267,12,222
Bell,414,Lieutenant Governor,,REP,Dan Patrick,294,160,14,120
Bell,415,Lieutenant Governor,,REP,Dan Patrick,357,243,12,102
Bell,419,Lieutenant Governor,,REP,Dan Patrick,497,303,11,183
Bell,101,Lieutenant Governor,,DEM,Mike Collier,880,595,73,212
Bell,102,Lieutenant Governor,,DEM,Mike Collier,378,265,35,78
Bell,103,Lieutenant Governor,,DEM,Mike Collier,697,416,37,244
Bell,104,Lieutenant Governor,,DEM,Mike Collier,460,293,29,138
Bell,105,Lieutenant Governor,,DEM,Mike Collier,143,67,8,68
Bell,106,Lieutenant Governor,,DEM,Mike Collier,784,480,43,261
Bell,107,Lieutenant Governor,,DEM,Mike Collier,58,16,4,38
Bell,108,Lieutenant Governor,,DEM,Mike Collier,121,48,9,64
Bell,109,Lieutenant Governor,,DEM,Mike Collier,471,277,42,152
Bell,110,Lieutenant Governor,,DEM,Mike Collier,117,47,23,47
Bell,111,Lieutenant Governor,,DEM,Mike Collier,764,514,31,219
Bell,113,Lieutenant Governor,,DEM,Mike Collier,449,297,33,119
Bell,114,Lieutenant Governor,,DEM,Mike Collier,387,231,16,140
Bell,115,Lieutenant Governor,,DEM,Mike Collier,688,454,51,183
Bell,116,Lieutenant Governor,,DEM,Mike Collier,291,200,15,76
Bell,117,Lieutenant Governor,,DEM,Mike Collier,0,0,0,0
Bell,201,Lieutenant Governor,,DEM,Mike Collier,527,339,35,153
Bell,202,Lieutenant Governor,,DEM,Mike Collier,719,507,31,181
Bell,203,Lieutenant Governor,,DEM,Mike Collier,489,341,31,117
Bell,204,Lieutenant Governor,,DEM,Mike Collier,253,147,23,83
Bell,205,Lieutenant Governor,,DEM,Mike Collier,942,604,75,263
Bell,206,Lieutenant Governor,,DEM,Mike Collier,625,422,19,184
Bell,207,Lieutenant Governor,,DEM,Mike Collier,594,362,38,194
Bell,208,Lieutenant Governor,,DEM,Mike Collier,1030,716,60,254
Bell,209,Lieutenant Governor,,DEM,Mike Collier,905,705,24,176
Bell,210,Lieutenant Governor,,DEM,Mike Collier,1174,780,40,354
Bell,211,Lieutenant Governor,,DEM,Mike Collier,196,132,7,57
Bell,212,Lieutenant Governor,,DEM,Mike Collier,182,141,10,31
Bell,213,Lieutenant Governor,,DEM,Mike Collier,552,424,31,97
Bell,214,Lieutenant Governor,,DEM,Mike Collier,795,496,31,268
Bell,215,Lieutenant Governor,,DEM,Mike Collier,1109,790,46,273
Bell,216,Lieutenant Governor,,DEM,Mike Collier,564,422,22,120
Bell,301,Lieutenant Governor,,DEM,Mike Collier,319,165,14,140
Bell,302,Lieutenant Governor,,DEM,Mike Collier,740,418,49,273
Bell,303,Lieutenant Governor,,DEM,Mike Collier,898,544,61,293
Bell,304,Lieutenant Governor,,DEM,Mike Collier,30,12,5,13
Bell,305,Lieutenant Governor,,DEM,Mike Collier,270,166,26,78
Bell,306,Lieutenant Governor,,DEM,Mike Collier,554,312,50,192
Bell,307,Lieutenant Governor,,DEM,Mike Collier,559,310,53,196
Bell,308,Lieutenant Governor,,DEM,Mike Collier,659,417,45,197
Bell,309,Lieutenant Governor,,DEM,Mike Collier,111,61,12,38
Bell,310,Lieutenant Governor,,DEM,Mike Collier,39,13,1,25
Bell,311,Lieutenant Governor,,DEM,Mike Collier,283,168,21,94
Bell,312,Lieutenant Governor,,DEM,Mike Collier,153,73,15,65
Bell,313,Lieutenant Governor,,DEM,Mike Collier,726,425,99,202
Bell,314,Lieutenant Governor,,DEM,Mike Collier,431,254,23,154
Bell,315,Lieutenant Governor,,DEM,Mike Collier,738,411,26,301
Bell,317,Lieutenant Governor,,DEM,Mike Collier,929,621,54,254
Bell,318,Lieutenant Governor,,DEM,Mike Collier,700,435,35,230
Bell,401,Lieutenant Governor,,DEM,Mike Collier,583,344,25,214
Bell,402,Lieutenant Governor,,DEM,Mike Collier,988,681,36,271
Bell,404,Lieutenant Governor,,DEM,Mike Collier,595,385,34,176
Bell,405,Lieutenant Governor,,DEM,Mike Collier,929,569,29,331
Bell,406,Lieutenant Governor,,DEM,Mike Collier,422,266,30,126
Bell,408,Lieutenant Governor,,DEM,Mike Collier,1011,672,38,301
Bell,409,Lieutenant Governor,,DEM,Mike Collier,484,353,7,124
Bell,410,Lieutenant Governor,,DEM,Mike Collier,330,186,19,125
Bell,412,Lieutenant Governor,,DEM,Mike Collier,777,522,56,199
Bell,413,Lieutenant Governor,,DEM,Mike Collier,756,450,25,281
Bell,414,Lieutenant Governor,,DEM,Mike Collier,772,473,29,270
Bell,415,Lieutenant Governor,,DEM,Mike Collier,500,301,44,155
Bell,419,Lieutenant Governor,,DEM,Mike Collier,104,76,7,21
Bell,101,Lieutenant Governor,,LIB,Shanna Steele,91,59,3,29
Bell,102,Lieutenant Governor,,LIB,Shanna Steele,46,26,6,14
Bell,103,Lieutenant Governor,,LIB,Shanna Steele,91,48,1,42
Bell,104,Lieutenant Governor,,LIB,Shanna Steele,58,26,2,30
Bell,105,Lieutenant Governor,,LIB,Shanna Steele,17,8,1,8
Bell,106,Lieutenant Governor,,LIB,Shanna Steele,58,40,0,18
Bell,107,Lieutenant Governor,,LIB,Shanna Steele,8,2,0,6
Bell,108,Lieutenant Governor,,LIB,Shanna Steele,15,7,0,8
Bell,109,Lieutenant Governor,,LIB,Shanna Steele,29,15,0,14
Bell,110,Lieutenant Governor,,LIB,Shanna Steele,8,3,0,5
Bell,111,Lieutenant Governor,,LIB,Shanna Steele,61,32,1,28
Bell,113,Lieutenant Governor,,LIB,Shanna Steele,49,23,3,23
Bell,114,Lieutenant Governor,,LIB,Shanna Steele,48,20,1,27
Bell,115,Lieutenant Governor,,LIB,Shanna Steele,70,37,2,31
Bell,116,Lieutenant Governor,,LIB,Shanna Steele,16,8,0,8
Bell,117,Lieutenant Governor,,LIB,Shanna Steele,0,0,0,0
Bell,201,Lieutenant Governor,,LIB,Shanna Steele,48,25,2,21
Bell,202,Lieutenant Governor,,LIB,Shanna Steele,62,35,0,27
Bell,203,Lieutenant Governor,,LIB,Shanna Steele,50,32,1,17
Bell,204,Lieutenant Governor,,LIB,Shanna Steele,14,4,1,9
Bell,205,Lieutenant Governor,,LIB,Shanna Steele,55,28,2,25
Bell,206,Lieutenant Governor,,LIB,Shanna Steele,40,32,0,8
Bell,207,Lieutenant Governor,,LIB,Shanna Steele,44,16,1,27
Bell,208,Lieutenant Governor,,LIB,Shanna Steele,61,25,2,34
Bell,209,Lieutenant Governor,,LIB,Shanna Steele,49,26,0,23
Bell,210,Lieutenant Governor,,LIB,Shanna Steele,53,31,0,22
Bell,211,Lieutenant Governor,,LIB,Shanna Steele,10,6,1,3
Bell,212,Lieutenant Governor,,LIB,Shanna Steele,23,13,0,10
Bell,213,Lieutenant Governor,,LIB,Shanna Steele,60,45,0,15
Bell,214,Lieutenant Governor,,LIB,Shanna Steele,52,32,0,20
Bell,215,Lieutenant Governor,,LIB,Shanna Steele,77,43,1,33
Bell,216,Lieutenant Governor,,LIB,Shanna Steele,59,44,1,14
Bell,301,Lieutenant Governor,,LIB,Shanna Steele,62,18,2,42
Bell,302,Lieutenant Governor,,LIB,Shanna Steele,62,33,3,26
Bell,303,Lieutenant Governor,,LIB,Shanna Steele,66,35,1,30
Bell,304,Lieutenant Governor,,LIB,Shanna Steele,3,0,0,3
Bell,305,Lieutenant Governor,,LIB,Shanna Steele,45,23,1,21
Bell,306,Lieutenant Governor,,LIB,Shanna Steele,34,15,3,16
Bell,307,Lieutenant Governor,,LIB,Shanna Steele,28,16,0,12
Bell,308,Lieutenant Governor,,LIB,Shanna Steele,45,21,2,22
Bell,309,Lieutenant Governor,,LIB,Shanna Steele,14,7,0,7
Bell,310,Lieutenant Governor,,LIB,Shanna Steele,6,1,0,5
Bell,311,Lieutenant Governor,,LIB,Shanna Steele,37,13,0,24
Bell,312,Lieutenant Governor,,LIB,Shanna Steele,20,8,1,11
Bell,313,Lieutenant Governor,,LIB,Shanna Steele,74,39,1,34
Bell,314,Lieutenant Governor,,LIB,Shanna Steele,47,22,2,23
Bell,315,Lieutenant Governor,,LIB,Shanna Steele,83,41,0,42
Bell,317,Lieutenant Governor,,LIB,Shanna Steele,69,37,3,29
Bell,318,Lieutenant Governor,,LIB,Shanna Steele,71,44,0,27
Bell,401,Lieutenant Governor,,LIB,Shanna Steele,54,23,1,30
Bell,402,Lieutenant Governor,,LIB,Shanna Steele,56,27,0,29
Bell,404,Lieutenant Governor,,LIB,Shanna Steele,45,26,0,19
Bell,405,Lieutenant Governor,,LIB,Shanna Steele,64,26,0,38
Bell,406,Lieutenant Governor,,LIB,Shanna Steele,38,20,1,17
Bell,408,Lieutenant Governor,,LIB,Shanna Steele,82,47,3,32
Bell,409,Lieutenant Governor,,LIB,Shanna Steele,45,19,2,24
Bell,410,Lieutenant Governor,,LIB,Shanna Steele,32,13,2,17
Bell,412,Lieutenant Governor,,LIB,Shanna Steele,37,24,1,12
Bell,413,Lieutenant Governor,,LIB,Shanna Steele,49,25,1,23
Bell,414,Lieutenant Governor,,LIB,Shanna Steele,39,24,0,15
Bell,415,Lieutenant Governor,,LIB,Shanna Steele,41,24,0,17
Bell,419,Lieutenant Governor,,LIB,Shanna Steele,17,8,0,9
Bell,101,Attorney General,,REP,Ken Paxton,2624,1820,116,688
Bell,102,Attorney General,,REP,Ken Paxton,986,631,49,306
Bell,103,Attorney General,,REP,Ken Paxton,1528,981,38,509
Bell,104,Attorney General,,REP,Ken Paxton,1610,929,49,632
Bell,105,Attorney General,,REP,Ken Paxton,750,287,14,449
Bell,106,Attorney General,,REP,Ken Paxton,464,256,17,191
Bell,107,Attorney General,,REP,Ken Paxton,213,85,5,123
Bell,108,Attorney General,,REP,Ken Paxton,845,340,24,481
Bell,109,Attorney General,,REP,Ken Paxton,325,203,14,108
Bell,110,Attorney General,,REP,Ken Paxton,146,56,22,68
Bell,111,Attorney General,,REP,Ken Paxton,1129,771,36,322
Bell,113,Attorney General,,REP,Ken Paxton,1177,799,42,336
Bell,114,Attorney General,,REP,Ken Paxton,737,383,19,335
Bell,115,Attorney General,,REP,Ken Paxton,1818,1220,63,535
Bell,116,Attorney General,,REP,Ken Paxton,178,104,3,71
Bell,117,Attorney General,,REP,Ken Paxton,0,0,0,0
Bell,201,Attorney General,,REP,Ken Paxton,635,412,30,193
Bell,202,Attorney General,,REP,Ken Paxton,957,662,37,258
Bell,203,Attorney General,,REP,Ken Paxton,1994,1536,34,424
Bell,204,Attorney General,,REP,Ken Paxton,164,102,6,56
Bell,205,Attorney General,,REP,Ken Paxton,545,342,32,171
Bell,206,Attorney General,,REP,Ken Paxton,397,263,21,113
Bell,207,Attorney General,,REP,Ken Paxton,325,190,7,128
Bell,208,Attorney General,,REP,Ken Paxton,585,377,23,185
Bell,209,Attorney General,,REP,Ken Paxton,704,478,17,209
Bell,210,Attorney General,,REP,Ken Paxton,633,400,19,214
Bell,211,Attorney General,,REP,Ken Paxton,225,153,12,60
Bell,212,Attorney General,,REP,Ken Paxton,375,269,15,91
Bell,213,Attorney General,,REP,Ken Paxton,2230,1691,45,494
Bell,214,Attorney General,,REP,Ken Paxton,849,517,25,307
Bell,215,Attorney General,,REP,Ken Paxton,819,538,40,241
Bell,216,Attorney General,,REP,Ken Paxton,754,547,38,169
Bell,301,Attorney General,,REP,Ken Paxton,1770,712,37,1021
Bell,302,Attorney General,,REP,Ken Paxton,1151,643,57,451
Bell,303,Attorney General,,REP,Ken Paxton,1198,661,60,477
Bell,304,Attorney General,,REP,Ken Paxton,152,67,1,84
Bell,305,Attorney General,,REP,Ken Paxton,752,441,54,257
Bell,306,Attorney General,,REP,Ken Paxton,511,248,54,209
Bell,307,Attorney General,,REP,Ken Paxton,292,149,10,133
Bell,308,Attorney General,,REP,Ken Paxton,953,531,61,361
Bell,309,Attorney General,,REP,Ken Paxton,645,306,21,318
Bell,310,Attorney General,,REP,Ken Paxton,293,85,10,198
Bell,311,Attorney General,,REP,Ken Paxton,1518,739,51,728
Bell,312,Attorney General,,REP,Ken Paxton,943,402,16,525
Bell,313,Attorney General,,REP,Ken Paxton,1615,1056,91,468
Bell,314,Attorney General,,REP,Ken Paxton,635,367,35,233
Bell,315,Attorney General,,REP,Ken Paxton,1266,714,18,534
Bell,317,Attorney General,,REP,Ken Paxton,1799,1068,97,634
Bell,318,Attorney General,,REP,Ken Paxton,1471,942,38,491
Bell,401,Attorney General,,REP,Ken Paxton,776,313,29,434
Bell,402,Attorney General,,REP,Ken Paxton,860,483,34,343
Bell,404,Attorney General,,REP,Ken Paxton,365,190,14,161
Bell,405,Attorney General,,REP,Ken Paxton,404,214,5,185
Bell,406,Attorney General,,REP,Ken Paxton,454,311,11,132
Bell,408,Attorney General,,REP,Ken Paxton,606,354,26,226
Bell,409,Attorney General,,REP,Ken Paxton,437,273,18,146
Bell,410,Attorney General,,REP,Ken Paxton,236,121,7,108
Bell,412,Attorney General,,REP,Ken Paxton,391,260,14,117
Bell,413,Attorney General,,REP,Ken Paxton,498,269,13,216
Bell,414,Attorney General,,REP,Ken Paxton,282,154,14,114
Bell,415,Attorney General,,REP,Ken Paxton,350,237,11,102
Bell,419,Attorney General,,REP,Ken Paxton,493,299,11,183
Bell,101,Attorney General,,DEM,Rochelle Mercedes Garza,870,589,74,207
Bell,102,Attorney General,,DEM,Rochelle Mercedes Garza,375,263,35,77
Bell,103,Attorney General,,DEM,Rochelle Mercedes Garza,712,419,36,257
Bell,104,Attorney General,,DEM,Rochelle Mercedes Garza,453,279,32,142
Bell,105,Attorney General,,DEM,Rochelle Mercedes Garza,137,63,8,66
Bell,106,Attorney General,,DEM,Rochelle Mercedes Garza,801,501,43,257
Bell,107,Attorney General,,DEM,Rochelle Mercedes Garza,59,16,3,40
Bell,108,Attorney General,,DEM,Rochelle Mercedes Garza,107,41,9,57
Bell,109,Attorney General,,DEM,Rochelle Mercedes Garza,478,284,42,152
Bell,110,Attorney General,,DEM,Rochelle Mercedes Garza,123,52,21,50
Bell,111,Attorney General,,DEM,Rochelle Mercedes Garza,775,517,33,225
Bell,113,Attorney General,,DEM,Rochelle Mercedes Garza,455,295,35,125
Bell,114,Attorney General,,DEM,Rochelle Mercedes Garza,396,240,16,140
Bell,115,Attorney General,,DEM,Rochelle Mercedes Garza,690,455,49,186
Bell,116,Attorney General,,DEM,Rochelle Mercedes Garza,291,197,14,80
Bell,117,Attorney General,,DEM,Rochelle Mercedes Garza,0,0,0,0
Bell,201,Attorney General,,DEM,Rochelle Mercedes Garza,542,351,35,156
Bell,202,Attorney General,,DEM,Rochelle Mercedes Garza,729,511,31,187
Bell,203,Attorney General,,DEM,Rochelle Mercedes Garza,480,336,32,112
Bell,204,Attorney General,,DEM,Rochelle Mercedes Garza,262,150,23,89
Bell,205,Attorney General,,DEM,Rochelle Mercedes Garza,948,612,71,265
Bell,206,Attorney General,,DEM,Rochelle Mercedes Garza,636,434,19,183
Bell,207,Attorney General,,DEM,Rochelle Mercedes Garza,601,364,38,199
Bell,208,Attorney General,,DEM,Rochelle Mercedes Garza,1064,729,63,272
Bell,209,Attorney General,,DEM,Rochelle Mercedes Garza,917,713,24,180
Bell,210,Attorney General,,DEM,Rochelle Mercedes Garza,1188,777,41,370
Bell,211,Attorney General,,DEM,Rochelle Mercedes Garza,205,136,8,61
Bell,212,Attorney General,,DEM,Rochelle Mercedes Garza,189,147,10,32
Bell,213,Attorney General,,DEM,Rochelle Mercedes Garza,535,410,31,94
Bell,214,Attorney General,,DEM,Rochelle Mercedes Garza,803,505,32,266
Bell,215,Attorney General,,DEM,Rochelle Mercedes Garza,1137,806,45,286
Bell,216,Attorney General,,DEM,Rochelle Mercedes Garza,577,436,22,119
Bell,301,Attorney General,,DEM,Rochelle Mercedes Garza,325,168,16,141
Bell,302,Attorney General,,DEM,Rochelle Mercedes Garza,743,424,46,273
Bell,303,Attorney General,,DEM,Rochelle Mercedes Garza,913,561,59,293
Bell,304,Attorney General,,DEM,Rochelle Mercedes Garza,31,12,5,14
Bell,305,Attorney General,,DEM,Rochelle Mercedes Garza,284,174,24,86
Bell,306,Attorney General,,DEM,Rochelle Mercedes Garza,550,305,51,194
Bell,307,Attorney General,,DEM,Rochelle Mercedes Garza,566,319,52,195
Bell,308,Attorney General,,DEM,Rochelle Mercedes Garza,667,425,46,196
Bell,309,Attorney General,,DEM,Rochelle Mercedes Garza,112,63,12,37
Bell,310,Attorney General,,DEM,Rochelle Mercedes Garza,34,12,1,21
Bell,311,Attorney General,,DEM,Rochelle Mercedes Garza,278,166,21,91
Bell,312,Attorney General,,DEM,Rochelle Mercedes Garza,154,72,15,67
Bell,313,Attorney General,,DEM,Rochelle Mercedes Garza,728,422,97,209
Bell,314,Attorney General,,DEM,Rochelle Mercedes Garza,432,259,23,150
Bell,315,Attorney General,,DEM,Rochelle Mercedes Garza,742,407,26,309
Bell,317,Attorney General,,DEM,Rochelle Mercedes Garza,926,626,54,246
Bell,318,Attorney General,,DEM,Rochelle Mercedes Garza,694,433,36,225
Bell,401,Attorney General,,DEM,Rochelle Mercedes Garza,598,358,26,214
Bell,402,Attorney General,,DEM,Rochelle Mercedes Garza,1002,681,37,284
Bell,404,Attorney General,,DEM,Rochelle Mercedes Garza,614,395,32,187
Bell,405,Attorney General,,DEM,Rochelle Mercedes Garza,950,575,29,346
Bell,406,Attorney General,,DEM,Rochelle Mercedes Garza,437,273,33,131
Bell,408,Attorney General,,DEM,Rochelle Mercedes Garza,1041,684,42,315
Bell,409,Attorney General,,DEM,Rochelle Mercedes Garza,502,360,9,133
Bell,410,Attorney General,,DEM,Rochelle Mercedes Garza,337,188,19,130
Bell,412,Attorney General,,DEM,Rochelle Mercedes Garza,791,530,59,202
Bell,413,Attorney General,,DEM,Rochelle Mercedes Garza,765,448,24,293
Bell,414,Attorney General,,DEM,Rochelle Mercedes Garza,797,491,29,277
Bell,415,Attorney General,,DEM,Rochelle Mercedes Garza,511,308,44,159
Bell,419,Attorney General,,DEM,Rochelle Mercedes Garza,110,80,7,23
Bell,101,Attorney General,,LIB,Mark Ash,124,80,6,38
Bell,102,Attorney General,,LIB,Mark Ash,55,35,6,14
Bell,103,Attorney General,,LIB,Mark Ash,85,52,2,31
Bell,104,Attorney General,,LIB,Mark Ash,63,38,2,23
Bell,105,Attorney General,,LIB,Mark Ash,23,12,1,10
Bell,106,Attorney General,,LIB,Mark Ash,44,22,0,22
Bell,107,Attorney General,,LIB,Mark Ash,4,1,0,3
Bell,108,Attorney General,,LIB,Mark Ash,34,12,2,20
Bell,109,Attorney General,,LIB,Mark Ash,30,16,0,14
Bell,110,Attorney General,,LIB,Mark Ash,6,2,0,4
Bell,111,Attorney General,,LIB,Mark Ash,59,34,1,24
Bell,113,Attorney General,,LIB,Mark Ash,64,44,1,19
Bell,114,Attorney General,,LIB,Mark Ash,42,19,1,22
Bell,115,Attorney General,,LIB,Mark Ash,96,61,3,32
Bell,116,Attorney General,,LIB,Mark Ash,12,7,0,5
Bell,117,Attorney General,,LIB,Mark Ash,0,0,0,0
Bell,201,Attorney General,,LIB,Mark Ash,30,13,0,17
Bell,202,Attorney General,,LIB,Mark Ash,54,35,0,19
Bell,203,Attorney General,,LIB,Mark Ash,65,46,0,19
Bell,204,Attorney General,,LIB,Mark Ash,9,4,0,5
Bell,205,Attorney General,,LIB,Mark Ash,45,20,4,21
Bell,206,Attorney General,,LIB,Mark Ash,34,22,0,12
Bell,207,Attorney General,,LIB,Mark Ash,41,16,0,25
Bell,208,Attorney General,,LIB,Mark Ash,38,19,0,19
Bell,209,Attorney General,,LIB,Mark Ash,37,18,0,19
Bell,210,Attorney General,,LIB,Mark Ash,50,36,0,14
Bell,211,Attorney General,,LIB,Mark Ash,7,7,0,0
Bell,212,Attorney General,,LIB,Mark Ash,19,11,0,8
Bell,213,Attorney General,,LIB,Mark Ash,103,80,1,22
Bell,214,Attorney General,,LIB,Mark Ash,45,24,0,21
Bell,215,Attorney General,,LIB,Mark Ash,58,38,1,19
Bell,216,Attorney General,,LIB,Mark Ash,58,41,3,14
Bell,301,Attorney General,,LIB,Mark Ash,76,26,1,49
Bell,302,Attorney General,,LIB,Mark Ash,69,39,5,25
Bell,303,Attorney General,,LIB,Mark Ash,79,45,2,32
Bell,304,Attorney General,,LIB,Mark Ash,2,1,0,1
Bell,305,Attorney General,,LIB,Mark Ash,52,27,4,21
Bell,306,Attorney General,,LIB,Mark Ash,37,24,1,12
Bell,307,Attorney General,,LIB,Mark Ash,29,16,0,13
Bell,308,Attorney General,,LIB,Mark Ash,61,33,2,26
Bell,309,Attorney General,,LIB,Mark Ash,18,10,0,8
Bell,310,Attorney General,,LIB,Mark Ash,9,1,0,8
