county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional,late_mail
Bowie,14,Lieutenant Governor,,,Under Votes,5,0,3,2,0,0
Bowie,14,Attorney General,,REP,Ken Paxton,482,14,324,144,0,0
Bowie,14,Attorney General,,DEM,Rochelle Mercedes Garza,81,11,52,18,0,0
Bowie,14,Attorney General,,LIB,Mark Ash,11,0,6,5,0,0
Bowie,14,Attorney General,,,Over Votes,0,0,0,0,0,0
Bowie,14,Attorney General,,,Under Votes,7,0,5,2,0,0
Bowie,14,Comptroller of Public Accounts,,REP,Glenn Hegar,488,14,329,145,0,0
Bowie,14,Comptroller of Public Accounts,,DEM,Janet T. Dudding,80,11,48,21,0,0
Bowie,14,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,4,0,4,0,0,0
Bowie,14,Comptroller of Public Accounts,,,Over Votes,0,0,0,0,0,0
Bowie,14,Comptroller of Public Accounts,,,Under Votes,9,0,6,3,0,0
Bowie,14,Comm. General Land Office,,REP,Dawn Buckingham,493,14,332,147,0,0
Bowie,14,Comm. General Land Office,,DEM,Jay Kleberg,80,11,51,18,0,0
Bowie,14,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",2,0,1,1,0,0
Bowie,14,Comm. General Land Office,,,Write-ins,0,0,0,0,0,0
Bowie,14,Comm. General Land Office,,,Over Votes,0,0,0,0,0,0
Bowie,14,Comm. General Land Office,,,Under Votes,6,0,3,3,0,0
Bowie,14,Commissioner of Agriculture,,REP,Sid Miller,494,14,333,147,0,0
Bowie,14,Commissioner of Agriculture,,DEM,Susan Hays,82,11,51,20,0,0
Bowie,14,Commissioner of Agriculture,,,Over Votes,0,0,0,0,0,0
Bowie,14,Commissioner of Agriculture,,,Under Votes,5,0,3,2,0,0
Bowie,14,Railroad Commissioner,,REP,Wayne Christian,487,14,330,143,0,0
Bowie,14,Railroad Commissioner,,DEM,Luke Warford,75,11,47,17,0,0
Bowie,14,Railroad Commissioner,,LIB,Jaime Andres Diez,5,0,4,1,0,0
Bowie,14,Railroad Commissioner,,GRN,Hunter Wayne Crow,7,0,3,4,0,0
Bowie,14,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Bowie,14,Railroad Commissioner,,,Under Votes,7,0,3,4,0,0
Bowie,14,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,490,14,330,146,0,0
Bowie,14,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,78,11,50,17,0,0
Bowie,14,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,7,0,3,4,0,0
Bowie,14,"Justice, Supreme Ct. Pl. 3",,,Over Votes,0,0,0,0,0,0
Bowie,14,"Justice, Supreme Ct. Pl. 3",,,Under Votes,6,0,4,2,0,0
Bowie,14,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,499,15,335,149,0,0
Bowie,14,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,76,10,49,17,0,0
Bowie,14,"Justice, Supreme Ct. Pl. 5",,,Over Votes,0,0,0,0,0,0
Bowie,14,"Justice, Supreme Ct. Pl. 5",,,Under Votes,6,0,3,3,0,0
Bowie,14,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,490,14,330,146,0,0
Bowie,14,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,84,11,53,20,0,0
Bowie,14,"Justice, Supreme Ct. Pl. 9",,,Over Votes,0,0,0,0,0,0
Bowie,14,"Justice, Supreme Ct. Pl. 9",,,Under Votes,7,0,4,3,0,0
Bowie,14,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,491,14,332,145,0,0
Bowie,14,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,83,11,51,21,0,0
Bowie,14,"Judge, Ct of Crim. Appeals, Pl 5",,,Over Votes,0,0,0,0,0,0
Bowie,14,"Judge, Ct of Crim. Appeals, Pl 5",,,Under Votes,7,0,4,3,0,0
Bowie,14,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",493,13,333,147,0,0
Bowie,14,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,78,11,49,18,0,0
Bowie,14,"Judge, Ct of Crim. Appeals, Pl 6",,,Over Votes,0,0,0,0,0,0
Bowie,14,"Judge, Ct of Crim. Appeals, Pl 6",,,Under Votes,10,1,5,4,0,0
Bowie,14,"Member, State Board of Education",,REP,Pam Little,485,14,329,142,0,0
Bowie,14,"Member, State Board of Education",,DEM,Alex Cornwallis,78,11,51,16,0,0
Bowie,14,"Member, State Board of Education",,LIB,Christy Mowrey,10,0,2,8,0,0
Bowie,14,"Member, State Board of Education",,,Write-ins,0,0,0,0,0,0
Bowie,14,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,14,"Member, State Board of Education",,,Under Votes,8,0,5,3,0,0
Bowie,14A,Registered Voters,,,,1382,,,,,
Bowie,14A,Ballots Cast,,,,478,19,312,147,0,0
Bowie,14A,Ballots Cast - Blank,,,,0,0,0,0,0,0
Bowie,14A,U.S. House,,REP,Nathaniel Moran,299,9,192,98,0,0
Bowie,14A,U.S. House,,DEM,Jrmar (JJ) Jefferson,173,8,116,49,0,0
Bowie,14A,U.S. House,,,Over Votes,0,0,0,0,0,0
Bowie,14A,U.S. House,,,Under Votes,6,2,4,0,0,0
Bowie,14A,Governor,,REP,Greg Abbott,303,11,193,99,0,0
Bowie,14A,Governor,,DEM,Beto O'Rourke,164,8,113,43,0,0
Bowie,14A,Governor,,LIB,Mark Tippetts,4,0,2,2,0,0
Bowie,14A,Governor,,GRN,Delilah Barrios,4,0,2,2,0,0
Bowie,14A,Governor,,,Write-ins,1,0,0,1,0,0
Bowie,14A,Governor,,,Over Votes,0,0,0,0,0,0
Bowie,14A,Governor,,,Under Votes,2,0,2,0,0,0
Bowie,14A,Lieutenant Governor,,REP,Dan Patrick,297,11,187,99,0,0
Bowie,14A,Lieutenant Governor,,DEM,Mike Collier,170,8,117,45,0,0
Bowie,14A,Lieutenant Governor,,LIB,Shanna Steele,7,0,4,3,0,0
Bowie,14A,Lieutenant Governor,,,Over Votes,0,0,0,0,0,0
Bowie,14A,Lieutenant Governor,,,Under Votes,4,0,4,0,0,0
Bowie,14A,Attorney General,,REP,Ken Paxton,302,11,192,99,0,0
Bowie,14A,Attorney General,,DEM,Rochelle Mercedes Garza,166,8,112,46,0,0
Bowie,14A,Attorney General,,LIB,Mark Ash,6,0,4,2,0,0
Bowie,14A,Attorney General,,,Over Votes,0,0,0,0,0,0
Bowie,14A,Attorney General,,,Under Votes,4,0,4,0,0,0
Bowie,14A,Comptroller of Public Accounts,,REP,Glenn Hegar,303,11,194,98,0,0
Bowie,14A,Comptroller of Public Accounts,,DEM,Janet T. Dudding,163,8,112,43,0,0
Bowie,14A,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,9,0,4,5,0,0
Bowie,14A,Comptroller of Public Accounts,,,Over Votes,0,0,0,0,0,0
Bowie,14A,Comptroller of Public Accounts,,,Under Votes,3,0,2,1,0,0
Bowie,14A,Comm. General Land Office,,REP,Dawn Buckingham,302,11,193,98,0,0
Bowie,14A,Comm. General Land Office,,DEM,Jay Kleberg,160,8,109,43,0,0
Bowie,14A,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",11,0,7,4,0,0
Bowie,14A,Comm. General Land Office,,,Write-ins,0,0,0,0,0,0
Bowie,14A,Comm. General Land Office,,,Over Votes,0,0,0,0,0,0
Bowie,14A,Comm. General Land Office,,,Under Votes,5,0,3,2,0,0
Bowie,14A,Commissioner of Agriculture,,REP,Sid Miller,303,11,190,102,0,0
Bowie,14A,Commissioner of Agriculture,,DEM,Susan Hays,168,8,117,43,0,0
Bowie,14A,Commissioner of Agriculture,,,Over Votes,0,0,0,0,0,0
Bowie,14A,Commissioner of Agriculture,,,Under Votes,7,0,5,2,0,0
Bowie,14A,Railroad Commissioner,,REP,Wayne Christian,299,11,188,100,0,0
Bowie,14A,Railroad Commissioner,,DEM,Luke Warford,160,8,111,41,0,0
Bowie,14A,Railroad Commissioner,,LIB,Jaime Andres Diez,6,0,4,2,0,0
Bowie,14A,Railroad Commissioner,,GRN,Hunter Wayne Crow,4,0,2,2,0,0
Bowie,14A,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Bowie,14A,Railroad Commissioner,,,Under Votes,9,0,7,2,0,0
Bowie,14A,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,294,11,188,95,0,0
Bowie,14A,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,165,8,114,43,0,0
Bowie,14A,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,10,0,3,7,0,0
Bowie,14A,"Justice, Supreme Ct. Pl. 3",,,Over Votes,0,0,0,0,0,0
Bowie,14A,"Justice, Supreme Ct. Pl. 3",,,Under Votes,9,0,7,2,0,0
Bowie,14A,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,301,11,189,101,0,0
Bowie,14A,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,164,8,113,43,0,0
Bowie,14A,"Justice, Supreme Ct. Pl. 5",,,Over Votes,0,0,0,0,0,0
Bowie,14A,"Justice, Supreme Ct. Pl. 5",,,Under Votes,13,0,10,3,0,0
Bowie,14A,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,299,11,189,99,0,0
Bowie,14A,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,167,8,114,45,0,0
Bowie,14A,"Justice, Supreme Ct. Pl. 9",,,Over Votes,0,0,0,0,0,0
Bowie,14A,"Justice, Supreme Ct. Pl. 9",,,Under Votes,12,0,9,3,0,0
Bowie,14A,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,300,11,191,98,0,0
Bowie,14A,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,167,8,114,45,0,0
Bowie,14A,"Judge, Ct of Crim. Appeals, Pl 5",,,Over Votes,0,0,0,0,0,0
Bowie,14A,"Judge, Ct of Crim. Appeals, Pl 5",,,Under Votes,11,0,7,4,0,0
Bowie,14A,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",299,11,189,99,0,0
Bowie,14A,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,164,8,112,44,0,0
Bowie,14A,"Judge, Ct of Crim. Appeals, Pl 6",,,Over Votes,0,0,0,0,0,0
Bowie,14A,"Judge, Ct of Crim. Appeals, Pl 6",,,Under Votes,15,0,11,4,0,0
Bowie,14A,"Member, State Board of Education",,REP,Pam Little,298,11,188,99,0,0
Bowie,14A,"Member, State Board of Education",,DEM,Alex Cornwallis,159,8,109,42,0,0
Bowie,14A,"Member, State Board of Education",,LIB,Christy Mowrey,11,0,7,4,0,0
Bowie,14A,"Member, State Board of Education",,,Write-ins,0,0,0,0,0,0
Bowie,14A,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,14A,"Member, State Board of Education",,,Under Votes,10,0,8,2,0,0
Bowie,15,Registered Voters,,,,598,,,,,
Bowie,15,Ballots Cast,,,,338,15,213,110,0,0
Bowie,15,Ballots Cast - Blank,,,,0,0,0,0,0,0
Bowie,15,U.S. House,,REP,Pat Fallon,304,11,195,98,0,0
Bowie,15,U.S. House,,DEM,Iro Omere,28,3,16,9,0,0
Bowie,15,U.S. House,,LIB,John Simmons,4,1,1,2,0,0
Bowie,15,U.S. House,,,Over Votes,0,0,0,0,0,0
Bowie,15,U.S. House,,,Under Votes,2,0,1,1,0,0
Bowie,15,Governor,,REP,Greg Abbott,310,12,197,101,0,0
Bowie,15,Governor,,DEM,Beto O'Rourke,26,2,16,8,0,0
Bowie,15,Governor,,LIB,Mark Tippetts,1,0,0,1,0,0
Bowie,15,Governor,,GRN,Delilah Barrios,0,0,0,0,0,0
Bowie,15,Governor,,,Write-ins,1,1,0,0,0,0
Bowie,15,Governor,,,Over Votes,0,0,0,0,0,0
Bowie,15,Governor,,,Under Votes,0,0,0,0,0,0
Bowie,15,Lieutenant Governor,,REP,Dan Patrick,302,12,191,99,0,0
Bowie,15,Lieutenant Governor,,DEM,Mike Collier,32,3,20,9,0,0
Bowie,15,Lieutenant Governor,,LIB,Shanna Steele,1,0,0,1,0,0
Bowie,15,Lieutenant Governor,,,Over Votes,0,0,0,0,0,0
Bowie,15,Lieutenant Governor,,,Under Votes,3,0,2,1,0,0
Bowie,15,Attorney General,,REP,Ken Paxton,307,11,195,101,0,0
Bowie,15,Attorney General,,DEM,Rochelle Mercedes Garza,28,3,16,9,0,0
Bowie,15,Attorney General,,LIB,Mark Ash,1,0,1,0,0,0
Bowie,15,Attorney General,,,Over Votes,0,0,0,0,0,0
Bowie,15,Attorney General,,,Under Votes,2,1,1,0,0,0
Bowie,15,Comptroller of Public Accounts,,REP,Glenn Hegar,306,12,194,100,0,0
Bowie,15,Comptroller of Public Accounts,,DEM,Janet T. Dudding,28,3,16,9,0,0
Bowie,15,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,0,0,0,0,0,0
Bowie,15,Comptroller of Public Accounts,,,Over Votes,0,0,0,0,0,0
Bowie,15,Comptroller of Public Accounts,,,Under Votes,4,0,3,1,0,0
Bowie,15,Comm. General Land Office,,REP,Dawn Buckingham,303,12,194,97,0,0
Bowie,15,Comm. General Land Office,,DEM,Jay Kleberg,29,3,16,10,0,0
Bowie,15,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",3,0,1,2,0,0
Bowie,15,Comm. General Land Office,,,Write-ins,0,0,0,0,0,0
Bowie,15,Comm. General Land Office,,,Over Votes,0,0,0,0,0,0
Bowie,15,Comm. General Land Office,,,Under Votes,3,0,2,1,0,0
Bowie,15,Commissioner of Agriculture,,REP,Sid Miller,307,12,195,100,0,0
Bowie,15,Commissioner of Agriculture,,DEM,Susan Hays,29,3,16,10,0,0
Bowie,15,Commissioner of Agriculture,,,Over Votes,0,0,0,0,0,0
Bowie,15,Commissioner of Agriculture,,,Under Votes,2,0,2,0,0,0
Bowie,15,Railroad Commissioner,,REP,Wayne Christian,304,12,195,97,0,0
Bowie,15,Railroad Commissioner,,DEM,Luke Warford,28,3,16,9,0,0
Bowie,15,Railroad Commissioner,,LIB,Jaime Andres Diez,2,0,0,2,0,0
Bowie,15,Railroad Commissioner,,GRN,Hunter Wayne Crow,1,0,0,1,0,0
Bowie,15,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Bowie,15,Railroad Commissioner,,,Under Votes,3,0,2,1,0,0
Bowie,15,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,304,12,195,97,0,0
Bowie,15,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,27,3,15,9,0,0
Bowie,15,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,4,0,1,3,0,0
Bowie,15,"Justice, Supreme Ct. Pl. 3",,,Over Votes,0,0,0,0,0,0
Bowie,15,"Justice, Supreme Ct. Pl. 3",,,Under Votes,3,0,2,1,0,0
Bowie,15,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,305,12,195,98,0,0
Bowie,15,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,29,3,15,11,0,0
Bowie,15,"Justice, Supreme Ct. Pl. 5",,,Over Votes,0,0,0,0,0,0
Bowie,15,"Justice, Supreme Ct. Pl. 5",,,Under Votes,4,0,3,1,0,0
Bowie,15,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,306,12,194,100,0,0
Bowie,15,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,29,3,16,10,0,0
Bowie,15,"Justice, Supreme Ct. Pl. 9",,,Over Votes,0,0,0,0,0,0
Bowie,15,"Justice, Supreme Ct. Pl. 9",,,Under Votes,3,0,3,0,0,0
Bowie,15,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,308,12,195,101,0,0
Bowie,15,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,28,3,16,9,0,0
Bowie,15,"Judge, Ct of Crim. Appeals, Pl 5",,,Over Votes,0,0,0,0,0,0
Bowie,15,"Judge, Ct of Crim. Appeals, Pl 5",,,Under Votes,2,0,2,0,0,0
Bowie,15,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",306,12,195,99,0,0
Bowie,15,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,29,3,16,10,0,0
Bowie,15,"Judge, Ct of Crim. Appeals, Pl 6",,,Over Votes,0,0,0,0,0,0
Bowie,15,"Judge, Ct of Crim. Appeals, Pl 6",,,Under Votes,3,0,2,1,0,0
Bowie,15,"Member, State Board of Education",,REP,Pam Little,300,11,193,96,0,0
Bowie,15,"Member, State Board of Education",,DEM,Alex Cornwallis,29,3,15,11,0,0
Bowie,15,"Member, State Board of Education",,LIB,Christy Mowrey,3,1,1,1,0,0
Bowie,15,"Member, State Board of Education",,,Write-ins,0,0,0,0,0,0
Bowie,15,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,15,"Member, State Board of Education",,,Under Votes,6,0,4,2,0,0
Bowie,16,Registered Voters,,,,1396,,,,,
Bowie,16,Ballots Cast,,,,647,9,260,378,0,0
Bowie,16,Ballots Cast - Blank,,,,0,0,0,0,0,0
Bowie,16,U.S. House,,REP,Nathaniel Moran,593,6,232,355,0,0
Bowie,16,U.S. House,,DEM,Jrmar (JJ) Jefferson,49,3,27,19,0,0
Bowie,16,U.S. House,,,Over Votes,0,0,0,0,0,0
Bowie,16,U.S. House,,,Under Votes,5,0,1,4,0,0
Bowie,16,Governor,,REP,Greg Abbott,598,6,234,358,0,0
Bowie,16,Governor,,DEM,Beto O'Rourke,42,3,26,13,0,0
Bowie,16,Governor,,LIB,Mark Tippetts,5,0,0,5,0,0
Bowie,16,Governor,,GRN,Delilah Barrios,2,0,0,2,0,0
Bowie,16,Governor,,,Write-ins,0,0,0,0,0,0
Bowie,16,Governor,,,Over Votes,0,0,0,0,0,0
Bowie,16,Governor,,,Under Votes,0,0,0,0,0,0
Bowie,16,Lieutenant Governor,,REP,Dan Patrick,588,6,231,351,0,0
Bowie,16,Lieutenant Governor,,DEM,Mike Collier,45,3,26,16,0,0
Bowie,16,Lieutenant Governor,,LIB,Shanna Steele,9,0,1,8,0,0
Bowie,16,Lieutenant Governor,,,Over Votes,0,0,0,0,0,0
Bowie,16,Lieutenant Governor,,,Under Votes,5,0,2,3,0,0
Bowie,16,Attorney General,,REP,Ken Paxton,595,6,234,355,0,0
Bowie,16,Attorney General,,DEM,Rochelle Mercedes Garza,43,3,26,14,0,0
Bowie,16,Attorney General,,LIB,Mark Ash,6,0,0,6,0,0
Bowie,16,Attorney General,,,Over Votes,0,0,0,0,0,0
Bowie,16,Attorney General,,,Under Votes,3,0,0,3,0,0
Bowie,16,Comptroller of Public Accounts,,REP,Glenn Hegar,593,6,231,356,0,0
Bowie,16,Comptroller of Public Accounts,,DEM,Janet T. Dudding,42,3,26,13,0,0
Bowie,16,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,4,0,0,4,0,0
Bowie,16,Comptroller of Public Accounts,,,Over Votes,0,0,0,0,0,0
Bowie,16,Comptroller of Public Accounts,,,Under Votes,8,0,3,5,0,0
Bowie,16,Comm. General Land Office,,REP,Dawn Buckingham,594,6,232,356,0,0
Bowie,16,Comm. General Land Office,,DEM,Jay Kleberg,41,3,24,14,0,0
Bowie,16,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",2,0,1,1,0,0
Bowie,16,Comm. General Land Office,,,Write-ins,1,0,0,1,0,0
Bowie,16,Comm. General Land Office,,,Over Votes,0,0,0,0,0,0
Bowie,16,Comm. General Land Office,,,Under Votes,9,0,3,6,0,0
Bowie,16,Commissioner of Agriculture,,REP,Sid Miller,594,6,233,355,0,0
Bowie,16,Commissioner of Agriculture,,DEM,Susan Hays,42,3,24,15,0,0
Bowie,16,Commissioner of Agriculture,,,Over Votes,0,0,0,0,0,0
Bowie,16,Commissioner of Agriculture,,,Under Votes,11,0,3,8,0,0
Bowie,16,Railroad Commissioner,,REP,Wayne Christian,583,6,229,348,0,0
Bowie,16,Railroad Commissioner,,DEM,Luke Warford,40,3,25,12,0,0
Bowie,16,Railroad Commissioner,,LIB,Jaime Andres Diez,9,0,0,9,0,0
Bowie,16,Railroad Commissioner,,GRN,Hunter Wayne Crow,2,0,1,1,0,0
Bowie,16,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Bowie,16,Railroad Commissioner,,,Under Votes,13,0,5,8,0,0
Bowie,16,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,586,6,229,351,0,0
Bowie,16,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,42,3,27,12,0,0
Bowie,16,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,8,0,0,8,0,0
Bowie,16,"Justice, Supreme Ct. Pl. 3",,,Over Votes,0,0,0,0,0,0
Bowie,16,"Justice, Supreme Ct. Pl. 3",,,Under Votes,11,0,4,7,0,0
Bowie,16,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,592,6,229,357,0,0
Bowie,16,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,44,3,28,13,0,0
Bowie,16,"Justice, Supreme Ct. Pl. 5",,,Over Votes,0,0,0,0,0,0
Bowie,16,"Justice, Supreme Ct. Pl. 5",,,Under Votes,11,0,3,8,0,0
Bowie,16,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,594,6,232,356,0,0
Bowie,16,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,41,3,24,14,0,0
Bowie,16,"Justice, Supreme Ct. Pl. 9",,,Over Votes,0,0,0,0,0,0
Bowie,16,"Justice, Supreme Ct. Pl. 9",,,Under Votes,12,0,4,8,0,0
Bowie,16,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,592,6,230,356,0,0
Bowie,16,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,44,3,26,15,0,0
Bowie,16,"Judge, Ct of Crim. Appeals, Pl 5",,,Over Votes,0,0,0,0,0,0
Bowie,16,"Judge, Ct of Crim. Appeals, Pl 5",,,Under Votes,11,0,4,7,0,0
Bowie,16,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",593,6,232,355,0,0
Bowie,16,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,45,3,26,16,0,0
Bowie,16,"Judge, Ct of Crim. Appeals, Pl 6",,,Over Votes,0,0,0,0,0,0
Bowie,16,"Judge, Ct of Crim. Appeals, Pl 6",,,Under Votes,9,0,2,7,0,0
Bowie,16,"Member, State Board of Education",,REP,Pam Little,584,6,231,347,0,0
Bowie,16,"Member, State Board of Education",,DEM,Alex Cornwallis,42,3,24,15,0,0
Bowie,16,"Member, State Board of Education",,LIB,Christy Mowrey,13,0,3,10,0,0
Bowie,16,"Member, State Board of Education",,,Write-ins,0,0,0,0,0,0
Bowie,16,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,16,"Member, State Board of Education",,,Under Votes,8,0,2,6,0,0
Bowie,16A,Registered Voters,,,,75,,,,,
Bowie,16A,Ballots Cast,,,,37,0,18,19,0,0
Bowie,16A,Ballots Cast - Blank,,,,0,0,0,0,0,0
Bowie,16A,U.S. House,,REP,Pat Fallon,32,0,16,16,0,0
Bowie,16A,U.S. House,,DEM,Iro Omere,4,0,1,3,0,0
Bowie,16A,U.S. House,,LIB,John Simmons,0,0,0,0,0,0
Bowie,16A,U.S. House,,,Over Votes,0,0,0,0,0,0
Bowie,16A,U.S. House,,,Under Votes,1,0,1,0,0,0
Bowie,16A,Governor,,REP,Greg Abbott,32,0,17,15,0,0
Bowie,16A,Governor,,DEM,Beto O'Rourke,3,0,1,2,0,0
Bowie,16A,Governor,,LIB,Mark Tippetts,1,0,0,1,0,0
Bowie,16A,Governor,,GRN,Delilah Barrios,0,0,0,0,0,0
Bowie,16A,Governor,,,Write-ins,0,0,0,0,0,0
Bowie,16A,Governor,,,Over Votes,0,0,0,0,0,0
Bowie,16A,Governor,,,Under Votes,1,0,0,1,0,0
Bowie,16A,Lieutenant Governor,,REP,Dan Patrick,31,0,15,16,0,0
Bowie,16A,Lieutenant Governor,,DEM,Mike Collier,5,0,2,3,0,0
Bowie,16A,Lieutenant Governor,,LIB,Shanna Steele,0,0,0,0,0,0
Bowie,16A,Lieutenant Governor,,,Over Votes,0,0,0,0,0,0
Bowie,16A,Lieutenant Governor,,,Under Votes,1,0,1,0,0,0
Bowie,16A,Attorney General,,REP,Ken Paxton,31,0,16,15,0,0
Bowie,16A,Attorney General,,DEM,Rochelle Mercedes Garza,4,0,1,3,0,0
Bowie,16A,Attorney General,,LIB,Mark Ash,1,0,0,1,0,0
Bowie,16A,Attorney General,,,Over Votes,0,0,0,0,0,0
Bowie,16A,Attorney General,,,Under Votes,1,0,1,0,0,0
Bowie,16A,Comptroller of Public Accounts,,REP,Glenn Hegar,31,0,16,15,0,0
Bowie,16A,Comptroller of Public Accounts,,DEM,Janet T. Dudding,5,0,1,4,0,0
Bowie,16A,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,0,0,0,0,0,0
Bowie,16A,Comptroller of Public Accounts,,,Over Votes,0,0,0,0,0,0
Bowie,16A,Comptroller of Public Accounts,,,Under Votes,1,0,1,0,0,0
Bowie,16A,Comm. General Land Office,,REP,Dawn Buckingham,31,0,16,15,0,0
Bowie,16A,Comm. General Land Office,,DEM,Jay Kleberg,5,0,1,4,0,0
Bowie,16A,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",0,0,0,0,0,0
Bowie,16A,Comm. General Land Office,,,Write-ins,0,0,0,0,0,0
Bowie,16A,Comm. General Land Office,,,Over Votes,0,0,0,0,0,0
Bowie,16A,Comm. General Land Office,,,Under Votes,1,0,1,0,0,0
Bowie,16A,Commissioner of Agriculture,,REP,Sid Miller,31,0,16,15,0,0
Bowie,16A,Commissioner of Agriculture,,DEM,Susan Hays,5,0,1,4,0,0
Bowie,16A,Commissioner of Agriculture,,,Over Votes,0,0,0,0,0,0
Bowie,16A,Commissioner of Agriculture,,,Under Votes,1,0,1,0,0,0
Bowie,16A,Railroad Commissioner,,REP,Wayne Christian,30,0,16,14,0,0
Bowie,16A,Railroad Commissioner,,DEM,Luke Warford,5,0,1,4,0,0
Bowie,16A,Railroad Commissioner,,LIB,Jaime Andres Diez,1,0,0,1,0,0
Bowie,16A,Railroad Commissioner,,GRN,Hunter Wayne Crow,0,0,0,0,0,0
Bowie,16A,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Bowie,16A,Railroad Commissioner,,,Under Votes,1,0,1,0,0,0
Bowie,16A,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,31,0,16,15,0,0
Bowie,16A,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,5,0,1,4,0,0
Bowie,16A,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,0,0,0,0,0,0
Bowie,16A,"Justice, Supreme Ct. Pl. 3",,,Over Votes,0,0,0,0,0,0
Bowie,16A,"Justice, Supreme Ct. Pl. 3",,,Under Votes,1,0,1,0,0,0
Bowie,16A,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,32,0,16,16,0,0
Bowie,16A,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,4,0,1,3,0,0
