county,precinct,office,district,party,candidate,votes,early_voting,election_day,mail,provisional,limited
Collin,119,"Justice, Supreme Court, Place 5",NA,DEM,Amanda Reichek,646,484,115,46,1,0
Collin,119,"Justice, Supreme Court, Place 5",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,119,"Justice, Supreme Court, Place 5",NA,NON,UNDER VOTES,43,30,13,0,0,0
Collin,119,"Justice, Supreme Court, Place 9",NA,REP,Evan Young,719,550,144,25,0,0
Collin,119,"Justice, Supreme Court, Place 9",NA,DEM,Julia Maldonado,646,487,112,46,1,0
Collin,119,"Justice, Supreme Court, Place 9",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,119,"Justice, Supreme Court, Place 9",NA,NON,UNDER VOTES,46,33,12,1,0,0
Collin,119,"Judge, Court of Criminal Appeals, Place 5",NA,REP,Scott Walker,713,547,141,25,0,0
Collin,119,"Judge, Court of Criminal Appeals, Place 5",NA,DEM,Dana Huffman,646,489,109,47,1,0
Collin,119,"Judge, Court of Criminal Appeals, Place 5",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,119,"Judge, Court of Criminal Appeals, Place 5",NA,NON,UNDER VOTES,52,34,18,0,0,0
Collin,119,"Judge, Court of Criminal Appeals, Place 6",NA,REP,"Jesse F. McClure, III",719,550,143,26,0,0
Collin,119,"Judge, Court of Criminal Appeals, Place 6",NA,DEM,Robert Johnson,638,486,107,44,1,0
Collin,119,"Judge, Court of Criminal Appeals, Place 6",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,119,"Judge, Court of Criminal Appeals, Place 6",NA,NON,UNDER VOTES,54,34,18,2,0,0
Collin,119,"Member, State Board of Education, District 12 Ccd",NA,REP,Pam Little,699,538,137,24,0,0
Collin,119,"Member, State Board of Education, District 12 Ccd",NA,DEM,Alex Cornwallis,630,476,110,43,1,0
Collin,119,"Member, State Board of Education, District 12 Ccd",NA,LIB,Christy Mowrey,33,24,6,3,0,0
Collin,119,"Member, State Board of Education, District 12 Ccd",NA,NON,Write-in,2,2,0,0,0,0
Collin,119,"Member, State Board of Education, District 12 Ccd",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,119,"Member, State Board of Education, District 12 Ccd",NA,NON,UNDER VOTES,47,30,15,2,0,0
Collin,119,State Senate,2,REP,Bob Hall,0,0,0,0,0,0
Collin,119,State Senate,2,DEM,Prince S. Giadolor,0,0,0,0,0,0
Collin,119,State Senate,2,NON,OVER VOTES,0,0,0,0,0,0
Collin,119,State Senate,2,NON,UNDER VOTES,0,0,0,0,0,0
Collin,119,State Senate,8,REP,Angela Paxton,664,504,138,22,0,0
Collin,119,State Senate,8,DEM,Jonathan Cocks,674,513,112,48,1,0
Collin,119,State Senate,8,LIB,Edward Kless,31,23,7,1,0,0
Collin,119,State Senate,8,NON,OVER VOTES,0,0,0,0,0,0
Collin,119,State Senate,8,NON,UNDER VOTES,42,30,11,1,0,0
Collin,119,State House,33,REP,Justin Holland,0,0,0,0,0,0
Collin,119,State House,33,DEM,Graeson Lynskey,0,0,0,0,0,0
Collin,119,State House,33,NON,OVER VOTES,0,0,0,0,0,0
Collin,119,State House,33,NON,UNDER VOTES,0,0,0,0,0,0
Collin,119,State House,61,REP,Frederick Frazier,0,0,0,0,0,0
Collin,119,State House,61,DEM,Sheena King,0,0,0,0,0,0
Collin,119,State House,61,NON,OVER VOTES,0,0,0,0,0,0
Collin,119,State House,61,NON,UNDER VOTES,0,0,0,0,0,0
Collin,119,State House,66,REP,Matt Shaheen,730,558,147,25,0,0
Collin,119,State House,66,DEM,Jesse Ringness,633,479,109,44,1,0
Collin,119,State House,66,NON,OVER VOTES,0,0,0,0,0,0
Collin,119,State House,66,NON,UNDER VOTES,48,33,12,3,0,0
Collin,119,State House,67,REP,Jeff Leach,0,0,0,0,0,0
Collin,119,State House,67,DEM,Kevin Morris,0,0,0,0,0,0
Collin,119,State House,67,NON,OVER VOTES,0,0,0,0,0,0
Collin,119,State House,67,NON,UNDER VOTES,0,0,0,0,0,0
Collin,119,State House,70,REP,Jamee Jolly,0,0,0,0,0,0
Collin,119,State House,70,DEM,Mihaela Elizabeth Plesa,0,0,0,0,0,0
Collin,119,State House,70,NON,OVER VOTES,0,0,0,0,0,0
Collin,119,State House,70,NON,UNDER VOTES,0,0,0,0,0,0
Collin,119,"Justice, 5th Court of Appeals District, Place 4",NA,REP,Emily A. Miskel,723,555,141,27,0,0
Collin,119,"Justice, 5th Court of Appeals District, Place 4",NA,DEM,Maricela Moore,638,486,109,42,1,0
Collin,119,"Justice, 5th Court of Appeals District, Place 4",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,119,"Justice, 5th Court of Appeals District, Place 4",NA,NON,UNDER VOTES,50,29,18,3,0,0
Collin,119,"Justice, 5th Court of Appeals District, Place 7",NA,REP,Kristina Williams,717,550,141,26,0,0
Collin,119,"Justice, 5th Court of Appeals District, Place 7",NA,DEM,Nancy Kennedy,640,488,108,43,1,0
Collin,119,"Justice, 5th Court of Appeals District, Place 7",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,119,"Justice, 5th Court of Appeals District, Place 7",NA,NON,UNDER VOTES,54,32,19,3,0,0
Collin,119,County Judge Ccd,NA,REP,Chris Hill,705,538,141,26,0,0
Collin,119,County Judge Ccd,NA,DEM,Joshua Murray,658,503,110,44,1,0
Collin,119,County Judge Ccd,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,119,County Judge Ccd,NA,NON,UNDER VOTES,48,29,17,2,0,0
Collin,119,District Clerk Ccd,NA,REP,Mike Gould,713,547,140,26,0,0
Collin,119,District Clerk Ccd,NA,DEM,David Brignac,643,489,110,43,1,0
Collin,119,District Clerk Ccd,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,119,District Clerk Ccd,NA,NON,UNDER VOTES,55,34,18,3,0,0
Collin,119,"County Commissioner, Precinct 4",NA,REP,Duncan Webb,721,553,141,27,0,0
Collin,119,"County Commissioner, Precinct 4",NA,DEM,Jeffrey Williams,638,487,108,42,1,0
Collin,119,"County Commissioner, Precinct 4",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,119,"County Commissioner, Precinct 4",NA,NON,UNDER VOTES,52,30,19,3,0,0
Collin,119,"Justice of the Peace, Precinct 2",NA,REP,Ellen Skinner,0,0,0,0,0,0
Collin,119,"Justice of the Peace, Precinct 2",NA,DEM,Jennifer McKenzie,0,0,0,0,0,0
Collin,119,"Justice of the Peace, Precinct 2",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,119,"Justice of the Peace, Precinct 2",NA,NON,UNDER VOTES,0,0,0,0,0,0
Collin,119,"Justice of the Peace, Precinct 3",NA,REP,Mike Missildine,713,547,138,28,0,0
Collin,119,"Justice of the Peace, Precinct 3",NA,DEM,Irvin Lynn Barrett,642,491,109,41,1,0
Collin,119,"Justice of the Peace, Precinct 3",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,119,"Justice of the Peace, Precinct 3",NA,NON,UNDER VOTES,56,32,21,3,0,0
Collin,120,Ballots Cast Total,NA,"NA",,2126,1539,504,82,1,0
Collin,120,U.S. House,3,REP,Keith Self,1236,899,295,42,0,0
Collin,120,U.S. House,3,DEM,Sandeep Srivastava,813,585,188,39,1,0
Collin,120,U.S. House,3,LIB,Christopher Claytor,40,28,12,0,0,0
Collin,120,U.S. House,3,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,U.S. House,3,NON,UNDER VOTES,37,27,9,1,0,0
Collin,120,U.S. House,4,REP,Pat Fallon,0,0,0,0,0,0
Collin,120,U.S. House,4,DEM,Iro Omere,0,0,0,0,0,0
Collin,120,U.S. House,4,LIB,John Simmons,0,0,0,0,0,0
Collin,120,U.S. House,4,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,U.S. House,4,NON,UNDER VOTES,0,0,0,0,0,0
Collin,120,U.S. House,32,REP,Antonio Swad,0,0,0,0,0,0
Collin,120,U.S. House,32,DEM,Colin Allred,0,0,0,0,0,0
Collin,120,U.S. House,32,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,U.S. House,32,NON,UNDER VOTES,0,0,0,0,0,0
Collin,120,Governor,NA,REP,Greg Abbott,1214,881,290,43,0,0
Collin,120,Governor,NA,DEM,Beto O'Rourke,881,637,204,39,1,0
Collin,120,Governor,NA,LIB,Mark Tippetts,17,11,6,0,0,0
Collin,120,Governor,NA,GRN,Delilah Barrios,5,2,3,0,0,0
Collin,120,Governor,NA,NON,Write-in,1,1,0,0,0,0
Collin,120,Governor,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,Governor,NA,NON,UNDER VOTES,8,7,1,0,0,0
Collin,120,Lieutenant Governor,NA,REP,Dan Patrick,1164,840,284,40,0,0
Collin,120,Lieutenant Governor,NA,DEM,Mike Collier,895,658,196,40,1,0
Collin,120,Lieutenant Governor,NA,LIB,Shanna Steele,35,22,13,0,0,0
Collin,120,Lieutenant Governor,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,Lieutenant Governor,NA,NON,UNDER VOTES,32,19,11,2,0,0
Collin,120,Attorney General,NA,REP,Ken Paxton,1129,819,272,38,0,0
Collin,120,Attorney General,NA,DEM,Rochelle Mercedes Garza,872,638,196,37,1,0
Collin,120,Attorney General,NA,LIB,Mark Ash,70,49,16,5,0,0
Collin,120,Attorney General,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,Attorney General,NA,NON,UNDER VOTES,55,33,20,2,0,0
Collin,120,Comptroller of Public Accounts,NA,REP,Glenn Hegar,1274,922,309,43,0,0
Collin,120,Comptroller of Public Accounts,NA,DEM,Janet T. Dudding,781,570,173,37,1,0
Collin,120,Comptroller of Public Accounts,NA,LIB,V. Alonzo Echevarria-Garza,28,20,8,0,0,0
Collin,120,Comptroller of Public Accounts,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,Comptroller of Public Accounts,NA,NON,UNDER VOTES,43,27,14,2,0,0
Collin,120,Commissioner of the General Land Office,NA,REP,Dawn Buckingham,1240,891,307,42,0,0
Collin,120,Commissioner of the General Land Office,NA,DEM,Jay Kleberg,811,596,177,37,1,0
Collin,120,Commissioner of the General Land Office,NA,GRN,"Alfred Molison, Jr",23,17,4,2,0,0
Collin,120,Commissioner of the General Land Office,NA,NON,Write-in,1,1,0,0,0,0
Collin,120,Commissioner of the General Land Office,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,Commissioner of the General Land Office,NA,NON,UNDER VOTES,51,34,16,1,0,0
Collin,120,Commissioner of Agriculture,NA,REP,Sid Miller,1245,893,308,44,0,0
Collin,120,Commissioner of Agriculture,NA,DEM,Susan Hays,828,609,182,36,1,0
Collin,120,Commissioner of Agriculture,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,Commissioner of Agriculture,NA,NON,UNDER VOTES,53,37,14,2,0,0
Collin,120,Railroad Commissioner,NA,REP,Wayne Christian,1218,877,298,43,0,0
Collin,120,Railroad Commissioner,NA,DEM,Luke Warford,795,583,174,37,1,0
Collin,120,Railroad Commissioner,NA,LIB,Jaime Andres Diez,44,29,15,0,0,0
Collin,120,Railroad Commissioner,NA,GRN,Hunter Wayne Crow,17,14,2,1,0,0
Collin,120,Railroad Commissioner,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,Railroad Commissioner,NA,NON,UNDER VOTES,52,36,15,1,0,0
Collin,120,"Justice, Supreme Court, Place 3",NA,REP,Debra Lehrmann,1241,903,295,43,0,0
Collin,120,"Justice, Supreme Court, Place 3",NA,DEM,Erin A. Nowell,799,580,181,37,1,0
Collin,120,"Justice, Supreme Court, Place 3",NA,LIB,Thomas Edward Oxford,27,16,11,0,0,0
Collin,120,"Justice, Supreme Court, Place 3",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,"Justice, Supreme Court, Place 3",NA,NON,UNDER VOTES,59,40,17,2,0,0
Collin,120,"Justice, Supreme Court, Place 5",NA,REP,Rebeca Huddle,1274,920,310,44,0,0
Collin,120,"Justice, Supreme Court, Place 5",NA,DEM,Amanda Reichek,791,580,175,35,1,0
Collin,120,"Justice, Supreme Court, Place 5",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,"Justice, Supreme Court, Place 5",NA,NON,UNDER VOTES,61,39,19,3,0,0
Collin,120,"Justice, Supreme Court, Place 9",NA,REP,Evan Young,1250,902,305,43,0,0
Collin,120,"Justice, Supreme Court, Place 9",NA,DEM,Julia Maldonado,815,598,178,38,1,0
Collin,120,"Justice, Supreme Court, Place 9",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,"Justice, Supreme Court, Place 9",NA,NON,UNDER VOTES,61,39,21,1,0,0
Collin,120,"Judge, Court of Criminal Appeals, Place 5",NA,REP,Scott Walker,1249,904,302,43,0,0
Collin,120,"Judge, Court of Criminal Appeals, Place 5",NA,DEM,Dana Huffman,815,595,182,37,1,0
Collin,120,"Judge, Court of Criminal Appeals, Place 5",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,"Judge, Court of Criminal Appeals, Place 5",NA,NON,UNDER VOTES,62,40,20,2,0,0
Collin,120,"Judge, Court of Criminal Appeals, Place 6",NA,REP,"Jesse F. McClure, III",1243,900,301,42,0,0
Collin,120,"Judge, Court of Criminal Appeals, Place 6",NA,DEM,Robert Johnson,814,595,181,37,1,0
Collin,120,"Judge, Court of Criminal Appeals, Place 6",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,"Judge, Court of Criminal Appeals, Place 6",NA,NON,UNDER VOTES,69,44,22,3,0,0
Collin,120,"Member, State Board of Education, District 12 Ccd",NA,REP,Pam Little,1220,874,304,42,0,0
Collin,120,"Member, State Board of Education, District 12 Ccd",NA,DEM,Alex Cornwallis,794,588,167,38,1,0
Collin,120,"Member, State Board of Education, District 12 Ccd",NA,LIB,Christy Mowrey,49,34,14,1,0,0
Collin,120,"Member, State Board of Education, District 12 Ccd",NA,NON,Write-in,2,2,0,0,0,0
Collin,120,"Member, State Board of Education, District 12 Ccd",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,"Member, State Board of Education, District 12 Ccd",NA,NON,UNDER VOTES,61,41,19,1,0,0
Collin,120,State Senate,2,REP,Bob Hall,0,0,0,0,0,0
Collin,120,State Senate,2,DEM,Prince S. Giadolor,0,0,0,0,0,0
Collin,120,State Senate,2,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,State Senate,2,NON,UNDER VOTES,0,0,0,0,0,0
Collin,120,State Senate,8,REP,Angela Paxton,1161,832,289,40,0,0
Collin,120,State Senate,8,DEM,Jonathan Cocks,855,638,178,38,1,0
Collin,120,State Senate,8,LIB,Edward Kless,53,35,15,3,0,0
Collin,120,State Senate,8,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,State Senate,8,NON,UNDER VOTES,57,34,22,1,0,0
Collin,120,State House,33,REP,Justin Holland,0,0,0,0,0,0
Collin,120,State House,33,DEM,Graeson Lynskey,0,0,0,0,0,0
Collin,120,State House,33,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,State House,33,NON,UNDER VOTES,0,0,0,0,0,0
Collin,120,State House,61,REP,Frederick Frazier,0,0,0,0,0,0
Collin,120,State House,61,DEM,Sheena King,0,0,0,0,0,0
Collin,120,State House,61,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,State House,61,NON,UNDER VOTES,0,0,0,0,0,0
Collin,120,State House,66,REP,Matt Shaheen,0,0,0,0,0,0
Collin,120,State House,66,DEM,Jesse Ringness,0,0,0,0,0,0
Collin,120,State House,66,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,State House,66,NON,UNDER VOTES,0,0,0,0,0,0
Collin,120,State House,67,REP,Jeff Leach,1293,935,313,45,0,0
Collin,120,State House,67,DEM,Kevin Morris,785,579,169,36,1,0
Collin,120,State House,67,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,State House,67,NON,UNDER VOTES,48,25,22,1,0,0
Collin,120,State House,70,REP,Jamee Jolly,0,0,0,0,0,0
Collin,120,State House,70,DEM,Mihaela Elizabeth Plesa,0,0,0,0,0,0
Collin,120,State House,70,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,State House,70,NON,UNDER VOTES,0,0,0,0,0,0
Collin,120,"Justice, 5th Court of Appeals District, Place 4",NA,REP,Emily A. Miskel,1260,908,309,43,0,0
Collin,120,"Justice, 5th Court of Appeals District, Place 4",NA,DEM,Maricela Moore,790,580,171,38,1,0
Collin,120,"Justice, 5th Court of Appeals District, Place 4",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,"Justice, 5th Court of Appeals District, Place 4",NA,NON,UNDER VOTES,76,51,24,1,0,0
Collin,120,"Justice, 5th Court of Appeals District, Place 7",NA,REP,Kristina Williams,1243,895,305,43,0,0
Collin,120,"Justice, 5th Court of Appeals District, Place 7",NA,DEM,Nancy Kennedy,807,594,174,38,1,0
Collin,120,"Justice, 5th Court of Appeals District, Place 7",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,"Justice, 5th Court of Appeals District, Place 7",NA,NON,UNDER VOTES,76,50,25,1,0,0
Collin,120,County Judge Ccd,NA,REP,Chris Hill,1257,911,304,42,0,0
Collin,120,County Judge Ccd,NA,DEM,Joshua Murray,813,595,180,37,1,0
Collin,120,County Judge Ccd,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,County Judge Ccd,NA,NON,UNDER VOTES,56,33,20,3,0,0
Collin,120,District Clerk Ccd,NA,REP,Mike Gould,1248,902,304,42,0,0
Collin,120,District Clerk Ccd,NA,DEM,David Brignac,808,593,177,37,1,0
Collin,120,District Clerk Ccd,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,District Clerk Ccd,NA,NON,UNDER VOTES,70,44,23,3,0,0
Collin,120,"County Commissioner, Precinct 4",NA,REP,Duncan Webb,1257,906,309,42,0,0
Collin,120,"County Commissioner, Precinct 4",NA,DEM,Jeffrey Williams,795,585,172,37,1,0
Collin,120,"County Commissioner, Precinct 4",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,"County Commissioner, Precinct 4",NA,NON,UNDER VOTES,74,48,23,3,0,0
Collin,120,"Justice of the Peace, Precinct 2",NA,REP,Ellen Skinner,0,0,0,0,0,0
Collin,120,"Justice of the Peace, Precinct 2",NA,DEM,Jennifer McKenzie,0,0,0,0,0,0
Collin,120,"Justice of the Peace, Precinct 2",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,"Justice of the Peace, Precinct 2",NA,NON,UNDER VOTES,0,0,0,0,0,0
Collin,120,"Justice of the Peace, Precinct 3",NA,REP,Mike Missildine,1243,896,306,41,0,0
Collin,120,"Justice of the Peace, Precinct 3",NA,DEM,Irvin Lynn Barrett,800,586,175,38,1,0
Collin,120,"Justice of the Peace, Precinct 3",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,120,"Justice of the Peace, Precinct 3",NA,NON,UNDER VOTES,83,57,23,3,0,0
Collin,121,Ballots Cast Total,NA,"NA",,1545,1122,364,55,4,0
Collin,121,U.S. House,3,REP,Keith Self,571,397,156,16,2,0
Collin,121,U.S. House,3,DEM,Sandeep Srivastava,902,683,182,35,2,0
Collin,121,U.S. House,3,LIB,Christopher Claytor,43,25,16,2,0,0
Collin,121,U.S. House,3,NON,OVER VOTES,0,0,0,0,0,0
Collin,121,U.S. House,3,NON,UNDER VOTES,29,17,10,2,0,0
Collin,121,U.S. House,4,REP,Pat Fallon,0,0,0,0,0,0
Collin,121,U.S. House,4,DEM,Iro Omere,0,0,0,0,0,0
Collin,121,U.S. House,4,LIB,John Simmons,0,0,0,0,0,0
Collin,121,U.S. House,4,NON,OVER VOTES,0,0,0,0,0,0
Collin,121,U.S. House,4,NON,UNDER VOTES,0,0,0,0,0,0
Collin,121,U.S. House,32,REP,Antonio Swad,0,0,0,0,0,0
Collin,121,U.S. House,32,DEM,Colin Allred,0,0,0,0,0,0
Collin,121,U.S. House,32,NON,OVER VOTES,0,0,0,0,0,0
Collin,121,U.S. House,32,NON,UNDER VOTES,0,0,0,0,0,0
Collin,121,Governor,NA,REP,Greg Abbott,569,394,156,17,2,0
Collin,121,Governor,NA,DEM,Beto O'Rourke,950,710,200,38,2,0
Collin,121,Governor,NA,LIB,Mark Tippetts,16,11,5,0,0,0
Collin,121,Governor,NA,GRN,Delilah Barrios,6,4,2,0,0,0
Collin,121,Governor,NA,NON,Write-in,0,0,0,0,0,0
Collin,121,Governor,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,121,Governor,NA,NON,UNDER VOTES,4,3,1,0,0,0
Collin,121,Lieutenant Governor,NA,REP,Dan Patrick,567,393,156,17,1,0
Collin,121,Lieutenant Governor,NA,DEM,Mike Collier,925,697,191,35,2,0
Collin,121,Lieutenant Governor,NA,LIB,Shanna Steele,25,16,8,0,1,0
Collin,121,Lieutenant Governor,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,121,Lieutenant Governor,NA,NON,UNDER VOTES,28,16,9,3,0,0
Collin,121,Attorney General,NA,REP,Ken Paxton,549,379,153,15,2,0
Collin,121,Attorney General,NA,DEM,Rochelle Mercedes Garza,927,702,187,36,2,0
Collin,121,Attorney General,NA,LIB,Mark Ash,36,24,11,1,0,0
Collin,121,Attorney General,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,121,Attorney General,NA,NON,UNDER VOTES,33,17,13,3,0,0
Collin,121,Comptroller of Public Accounts,NA,REP,Glenn Hegar,625,434,172,17,2,0
Collin,121,Comptroller of Public Accounts,NA,DEM,Janet T. Dudding,859,653,170,34,2,0
Collin,121,Comptroller of Public Accounts,NA,LIB,V. Alonzo Echevarria-Garza,19,13,6,0,0,0
Collin,121,Comptroller of Public Accounts,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,121,Comptroller of Public Accounts,NA,NON,UNDER VOTES,42,22,16,4,0,0
Collin,121,Commissioner of the General Land Office,NA,REP,Dawn Buckingham,614,426,169,17,2,0
Collin,121,Commissioner of the General Land Office,NA,DEM,Jay Kleberg,866,658,170,36,2,0
Collin,121,Commissioner of the General Land Office,NA,GRN,"Alfred Molison, Jr",20,13,7,0,0,0
Collin,121,Commissioner of the General Land Office,NA,NON,Write-in,0,0,0,0,0,0
Collin,121,Commissioner of the General Land Office,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,121,Commissioner of the General Land Office,NA,NON,UNDER VOTES,45,25,18,2,0,0
Collin,121,Commissioner of Agriculture,NA,REP,Sid Miller,606,417,170,17,2,0
Collin,121,Commissioner of Agriculture,NA,DEM,Susan Hays,895,680,177,36,2,0
Collin,121,Commissioner of Agriculture,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,121,Commissioner of Agriculture,NA,NON,UNDER VOTES,44,25,17,2,0,0
Collin,121,Railroad Commissioner,NA,REP,Wayne Christian,582,405,158,17,2,0
Collin,121,Railroad Commissioner,NA,DEM,Luke Warford,866,657,172,35,2,0
Collin,121,Railroad Commissioner,NA,LIB,Jaime Andres Diez,31,23,7,1,0,0
Collin,121,Railroad Commissioner,NA,GRN,Hunter Wayne Crow,19,12,6,1,0,0
Collin,121,Railroad Commissioner,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,121,Railroad Commissioner,NA,NON,UNDER VOTES,47,25,21,1,0,0
Collin,121,"Justice, Supreme Court, Place 3",NA,REP,Debra Lehrmann,590,411,161,16,2,0
Collin,121,"Justice, Supreme Court, Place 3",NA,DEM,Erin A. Nowell,892,682,173,35,2,0
Collin,121,"Justice, Supreme Court, Place 3",NA,LIB,Thomas Edward Oxford,25,12,13,0,0,0
Collin,121,"Justice, Supreme Court, Place 3",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,121,"Justice, Supreme Court, Place 3",NA,NON,UNDER VOTES,38,17,17,4,0,0
Collin,121,"Justice, Supreme Court, Place 5",NA,REP,Rebeca Huddle,600,414,167,17,2,0
Collin,121,"Justice, Supreme Court, Place 5",NA,DEM,Amanda Reichek,904,688,179,35,2,0
Collin,121,"Justice, Supreme Court, Place 5",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,121,"Justice, Supreme Court, Place 5",NA,NON,UNDER VOTES,41,20,18,3,0,0
Collin,121,"Justice, Supreme Court, Place 9",NA,REP,Evan Young,593,409,165,17,2,0
Collin,121,"Justice, Supreme Court, Place 9",NA,DEM,Julia Maldonado,909,691,181,35,2,0
Collin,121,"Justice, Supreme Court, Place 9",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,121,"Justice, Supreme Court, Place 9",NA,NON,UNDER VOTES,43,22,18,3,0,0
Collin,121,"Judge, Court of Criminal Appeals, Place 5",NA,REP,Scott Walker,593,411,163,17,2,0
Collin,121,"Judge, Court of Criminal Appeals, Place 5",NA,DEM,Dana Huffman,910,689,182,37,2,0
Collin,121,"Judge, Court of Criminal Appeals, Place 5",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,121,"Judge, Court of Criminal Appeals, Place 5",NA,NON,UNDER VOTES,42,22,19,1,0,0
Collin,121,"Judge, Court of Criminal Appeals, Place 6",NA,REP,"Jesse F. McClure, III",594,412,163,17,2,0
Collin,121,"Judge, Court of Criminal Appeals, Place 6",NA,DEM,Robert Johnson,903,684,180,37,2,0
Collin,121,"Judge, Court of Criminal Appeals, Place 6",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,121,"Judge, Court of Criminal Appeals, Place 6",NA,NON,UNDER VOTES,48,26,21,1,0,0
Collin,121,"Member, State Board of Education, District 12 Ccd",NA,REP,Pam Little,587,407,161,17,2,0
Collin,121,"Member, State Board of Education, District 12 Ccd",NA,DEM,Alex Cornwallis,886,674,173,37,2,0
Collin,121,"Member, State Board of Education, District 12 Ccd",NA,LIB,Christy Mowrey,25,17,8,0,0,0
Collin,121,"Member, State Board of Education, District 12 Ccd",NA,NON,Write-in,0,0,0,0,0,0
Collin,121,"Member, State Board of Education, District 12 Ccd",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,121,"Member, State Board of Education, District 12 Ccd",NA,NON,UNDER VOTES,47,24,22,1,0,0
Collin,121,State Senate,2,REP,Bob Hall,0,0,0,0,0,0
Collin,121,State Senate,2,DEM,Prince S. Giadolor,0,0,0,0,0,0
Collin,121,State Senate,2,NON,OVER VOTES,0,0,0,0,0,0
Collin,121,State Senate,2,NON,UNDER VOTES,0,0,0,0,0,0
Collin,121,State Senate,8,REP,Angela Paxton,568,392,160,14,2,0
Collin,121,State Senate,8,DEM,Jonathan Cocks,908,692,178,36,2,0
Collin,121,State Senate,8,LIB,Edward Kless,23,16,6,1,0,0
Collin,121,State Senate,8,NON,OVER VOTES,0,0,0,0,0,0
Collin,121,State Senate,8,NON,UNDER VOTES,46,22,20,4,0,0
Collin,121,State House,33,REP,Justin Holland,0,0,0,0,0,0
Collin,121,State House,33,DEM,Graeson Lynskey,0,0,0,0,0,0
Collin,121,State House,33,NON,OVER VOTES,0,0,0,0,0,0
Collin,121,State House,33,NON,UNDER VOTES,0,0,0,0,0,0
Collin,121,State House,61,REP,Frederick Frazier,0,0,0,0,0,0
Collin,121,State House,61,DEM,Sheena King,0,0,0,0,0,0
Collin,121,State House,61,NON,OVER VOTES,0,0,0,0,0,0
